,dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
523,co03,hcexp,0,40259954,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
524,co04,dhi,0,40834807,  2956.93,  1697.05,    0.550,    17.30,    22.78,    29.02,     7.64,    10.20,    12.84,   0.0468,   0.0622,   0.0785,   379.15,   468.74,   567.83,   299.67,   379.78,   450.41
525,co04,dhci,0,40834807,  2896.27,  1634.86,    0.556,    18.45,    24.18,    30.83,     8.19,    10.90,    13.70,   0.0501,   0.0666,   0.0839,   377.60,   466.22,   565.91,   301.22,   382.31,   452.32
526,co04,mi,0,40834807,  2772.85,  1569.06,    0.560,    19.39,    25.21,    31.71,     9.16,    11.87,    14.66,   0.0598,   0.0763,   0.0936,   358.19,   448.87,   547.52,   320.64,   399.66,   470.71
527,co04,hcexp,0,40834807,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
528,co05,dhi,0,41326212,  3225.86,  1827.54,    0.551,    17.04,    22.89,    29.04,     7.05,     9.59,    12.29,   0.0418,   0.0568,   0.0730,   428.60,   530.87,   632.67,   302.41,   382.90,   463.85
529,co05,dhci,0,41326212,  3162.64,  1765.77,    0.558,    18.43,    24.52,    30.81,     7.67,    10.39,    13.24,   0.0454,   0.0617,   0.0791,   426.97,   526.68,   625.51,   304.05,   387.09,   471.01
530,co05,mi,0,41326212,  3015.04,  1692.16,    0.562,    19.41,    25.56,    31.85,     8.72,    11.42,    14.27,   0.0560,   0.0722,   0.0895,   402.86,   505.38,   605.38,   328.16,   408.39,   491.14
531,co05,hcexp,0,41326212,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
532,co06,dhi,0,41715356,  3213.19,  1886.45,    0.541,    16.69,    23.12,    29.30,     6.91,     9.55,    12.35,   0.0413,   0.0562,   0.0726,   442.17,   553.65,   654.70,   312.41,   389.58,   477.17
533,co06,dhci,0,41715356,  3140.38,  1799.66,    0.547,    18.05,    24.67,    31.13,     7.56,    10.36,    13.31,   0.0452,   0.0613,   0.0788,   438.69,   547.17,   647.85,   315.88,   396.06,   484.02
534,co06,mi,0,41715356,  2993.32,  1739.34,    0.548,    18.84,    25.58,    32.04,     8.49,    11.27,    14.22,   0.0551,   0.0709,   0.0883,   414.40,   527.57,   629.59,   340.17,   415.65,   502.28
535,co06,hcexp,0,41715356,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
536,co07,dhi,0,42175432,  3710.95,  2017.08,    0.576,    19.98,    25.75,    30.76,     9.53,    12.21,    14.89,   0.0633,   0.0798,   0.0970,   422.24,   530.40,   624.45,   384.59,   478.14,   585.80
537,co07,dhci,0,42175432,  3647.54,  1953.02,    0.581,    20.94,    26.93,    31.99,     9.99,    12.78,    15.57,   0.0662,   0.0835,   0.1015,   422.10,   529.79,   621.03,   384.74,   478.75,   589.22
538,co07,mi,0,42175432,  3477.87,  1831.92,    0.597,    22.58,    28.77,    33.98,    11.45,    14.31,    17.18,   0.0803,   0.0979,   0.1163,   397.68,   506.98,   598.28,   409.15,   501.56,   611.97
539,co07,hcexp,0,42175432,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
540,co08,dhi,0,42978873,  3756.39,  2128.21,    0.561,    19.10,    25.11,    30.84,     8.86,    11.55,    14.32,   0.0572,   0.0735,   0.0906,   456.47,   574.75,   683.99,   394.81,   489.36,   592.94
541,co08,dhci,0,42978873,  3689.59,  2059.30,    0.565,    19.88,    26.05,    31.96,     9.23,    12.01,    14.88,   0.0594,   0.0764,   0.0942,   456.15,   573.61,   682.64,   395.14,   490.50,   594.28
542,co08,mi,0,42978873,  3522.68,  1915.63,    0.581,    21.71,    28.09,    34.29,    10.82,    13.67,    16.63,   0.0745,   0.0919,   0.1102,   427.07,   546.18,   657.73,   424.22,   517.93,   619.20
543,co08,hcexp,0,42978873,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
544,co09,dhi,0,43487489,  3768.67,  2202.43,    0.544,    17.67,    23.20,    29.72,     7.70,    10.31,    13.11,   0.0478,   0.0632,   0.0798,   497.13,   611.66,   738.54,   383.84,   489.55,   582.91
545,co09,dhci,0,43487489,  3693.74,  2138.32,    0.548,    18.56,    24.30,    31.01,     8.07,    10.83,    13.75,   0.0499,   0.0662,   0.0837,   497.68,   610.39,   735.67,   383.30,   490.82,   585.78
546,co09,mi,0,43487489,  3516.71,  1978.73,    0.564,    20.41,    26.09,    32.97,     9.75,    12.55,    15.55,   0.0653,   0.0822,   0.1002,   460.09,   571.71,   698.46,   420.88,   529.51,   622.99
547,co09,hcexp,0,43487489,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
548,co10,dhi,0,43999500,  4082.06,  2339.90,    0.546,    17.34,    23.43,    29.49,     7.27,     9.86,    12.61,   0.0436,   0.0588,   0.0753,   543.40,   677.49,   803.60,   392.56,   492.47,   600.34
549,co10,dhci,0,43999500,  3999.04,  2258.53,    0.551,    18.21,    24.60,    30.88,     7.66,    10.38,    13.25,   0.0457,   0.0618,   0.0791,   542.46,   676.28,   801.53,   393.50,   493.67,   602.41
550,co10,mi,0,43999500,  3822.31,  2134.62,    0.570,    20.47,    27.11,    33.62,     9.51,    12.33,    15.30,   0.0622,   0.0792,   0.0973,   501.20,   638.04,   765.18,   434.76,   531.91,   638.76
551,co10,hcexp,0,43999500,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
552,co11,dhi,0,44598944,  4278.71,  2541.08,    0.534,    16.92,    23.31,    29.20,     6.99,     9.65,    12.45,   0.0411,   0.0564,   0.0731,   596.48,   744.51,   874.44,   419.95,   526.03,   650.21
553,co11,dhci,0,44598944,  4185.34,  2452.91,    0.538,    17.72,    24.43,    30.52,     7.31,    10.09,    13.02,   0.0428,   0.0588,   0.0763,   597.37,   745.69,   874.08,   419.06,   524.84,   650.56
554,co11,mi,0,44598944,  4002.01,  2259.62,    0.559,    20.29,    27.33,    33.40,     9.55,    12.45,    15.46,   0.0623,   0.0797,   0.0981,   538.01,   691.75,   819.12,   478.42,   578.78,   705.53
555,co11,hcexp,0,44598944,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
556,co12,dhi,0,45029402,  4311.89,  2628.30,    0.525,    17.46,    23.47,    29.54,     7.18,     9.82,    12.60,   0.0428,   0.0581,   0.0747,   618.87,   764.10,   904.46,   432.45,   550.05,   672.52
557,co12,dhci,0,45029402,  4212.36,  2531.65,    0.529,    18.46,    24.68,    30.95,     7.56,    10.34,    13.25,   0.0448,   0.0610,   0.0785,   620.76,   763.53,   901.88,   430.56,   550.62,   675.10
558,co12,mi,0,45029402,  4014.47,  2361.14,    0.548,    21.23,    27.49,    33.91,     9.70,    12.60,    15.59,   0.0637,   0.0810,   0.0995,   570.86,   711.81,   851.87,   480.46,   602.34,   725.11
559,co12,hcexp,0,45029402,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
560,co13,dhi,0,45570939,  4531.18,  2801.09,    0.525,    17.59,    23.73,    29.85,     7.48,    10.12,    12.90,   0.0453,   0.0608,   0.0775,   644.14,   803.25,   954.26,   476.30,   597.30,   726.39
561,co13,dhci,0,45570939,  4430.15,  2702.42,    0.529,    18.53,    24.87,    31.41,     7.83,    10.62,    13.55,   0.0472,   0.0636,   0.0812,   646.71,   802.62,   955.84,   473.73,   597.93,   724.81
562,co13,mi,0,45570939,  4240.84,  2477.22,    0.551,    21.11,    27.65,    34.26,     9.99,    12.87,    15.90,   0.0663,   0.0837,   0.1022,   589.96,   748.43,   900.87,   530.48,   652.12,   779.79
563,co13,hcexp,0,45570939,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
564,co14,dhi,0,46101433,  4758.80,  2923.49,    0.524,    17.41,    23.60,    29.41,     7.19,     9.82,    12.61,   0.0425,   0.0580,   0.0746,   686.63,   853.15,  1002.15,   482.77,   608.60,   751.94
565,co14,dhci,0,46101433,  4656.83,  2854.53,    0.528,    18.22,    24.67,    30.62,     7.49,    10.25,    13.16,   0.0440,   0.0602,   0.0777,   688.90,   854.20,  1000.25,   480.49,   607.55,   753.84
566,co14,mi,0,46101433,  4451.93,  2587.21,    0.555,    21.55,    28.28,    34.38,    10.21,    13.10,    16.13,   0.0679,   0.0856,   0.1042,   615.53,   784.80,   931.01,   553.87,   676.95,   823.09
567,co14,hcexp,0,46101433,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
568,co15,dhi,0,46647389,  4673.62,  2980.93,    0.507,    16.42,    22.86,    28.80,     6.71,     9.29,    12.07,   0.0392,   0.0540,   0.0702,   704.91,   884.85,  1038.77,   487.47,   605.61,   749.79
569,co15,dhci,0,46647389,  4576.36,  2900.90,    0.511,    17.28,    23.91,    29.99,     7.01,     9.71,    12.61,   0.0407,   0.0562,   0.0733,   708.91,   885.00,  1036.57,   483.47,   605.46,   751.99
570,co15,mi,0,46647389,  4326.60,  2671.15,    0.535,    20.60,    27.72,    33.66,     9.73,    12.59,    15.64,   0.0643,   0.0814,   0.0998,   629.45,   813.26,   957.53,   562.92,   677.21,   831.03
571,co15,hcexp,0,46647389,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
572,co16,dhi,0,47178845,  4602.61,  2979.97,    0.505,    16.38,    22.52,    29.27,     6.66,     9.22,    12.00,   0.0387,   0.0534,   0.0696,   707.73,   880.16,  1054.78,   484.25,   609.83,   733.21
573,co16,dhci,0,47178845,  4513.57,  2883.75,    0.509,    17.11,    23.61,    30.43,     6.91,     9.60,    12.51,   0.0400,   0.0554,   0.0724,   710.65,   883.74,  1052.63,   481.34,   606.25,   735.35
574,co16,mi,0,47178845,  4255.24,  2601.97,    0.533,    20.56,    27.11,    34.34,     9.63,    12.48,    15.54,   0.0635,   0.0805,   0.0988,   633.77,   803.96,   978.89,   558.22,   686.03,   809.10
575,co16,hcexp,0,47178845,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
576,co17,dhi,0,47723432,  4580.29,  2979.30,    0.497,    15.39,    21.70,    28.01,     6.20,     8.71,    11.40,   0.0361,   0.0500,   0.0655,   711.43,   892.01,  1060.19,   480.29,   597.64,   727.40
577,co17,dhci,0,47723432,  4497.48,  2895.25,    0.500,    16.12,    22.64,    29.17,     6.45,     9.07,    11.87,   0.0373,   0.0519,   0.0681,   715.28,   893.10,  1060.45,   476.44,   596.55,   727.14
578,co17,mi,0,47723432,  4210.68,  2649.80,    0.522,    19.55,    26.30,    33.16,     9.09,    11.90,    14.88,   0.0600,   0.0763,   0.0939,   637.84,   815.81,   985.52,   553.88,   673.84,   802.07
579,co17,hcexp,0,47723432,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
580,co18,dhi,0,48258329,  4650.42,  3023.04,    0.501,    16.29,    22.26,    28.66,     6.44,     9.00,    11.78,   0.0376,   0.0519,   0.0679,   731.28,   900.07,  1068.23,   477.94,   611.45,   745.59
581,co18,dhci,0,48258329,  4570.21,  2934.95,    0.505,    16.98,    23.15,    29.79,     6.67,     9.35,    12.23,   0.0387,   0.0537,   0.0704,   734.24,   901.22,  1068.81,   474.97,   610.30,   745.02
582,co18,mi,0,48258329,  4260.71,  2640.57,    0.527,    20.69,    26.83,    33.93,     9.43,    12.29,    15.35,   0.0627,   0.0794,   0.0974,   658.17,   819.16,   993.31,   551.05,   692.36,   820.51
583,co18,hcexp,0,48258329,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
584,co19,dhi,0,48794861,  4666.58,  2946.95,    0.516,    17.23,    22.88,    29.20,     7.25,     9.83,    12.56,   0.0432,   0.0585,   0.0749,   682.60,   840.49,  1007.73,   496.18,   632.98,   760.44
585,co19,dhci,0,48794861,  4581.79,  2858.72,    0.520,    18.00,    23.81,    30.26,     7.51,    10.21,    13.05,   0.0446,   0.0606,   0.0777,   686.73,   841.57,  1005.83,   492.05,   631.90,   762.34
586,co19,mi,0,48794861,  4266.05,  2550.65,    0.543,    21.42,    27.51,    34.45,    10.34,    13.18,    16.17,   0.0699,   0.0872,   0.1055,   609.86,   767.36,   938.13,   568.92,   706.11,   830.04
587,co19,hcexp,0,48794861,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
588,co20,dhi,0,49373264,  4274.59,  2555.80,    0.539,    18.23,    23.82,    29.77,     8.41,    10.92,    13.53,   0.0547,   0.0699,   0.0860,   550.55,   692.27,   836.38,   471.77,   585.63,   697.10
589,co20,dhci,0,49373264,  4195.61,  2485.19,    0.541,    18.89,    24.65,    30.72,     8.61,    11.24,    13.95,   0.0556,   0.0715,   0.0882,   556.15,   695.00,   836.98,   466.17,   582.90,   696.50
590,co20,mi,0,49373264,  3833.27,  2233.73,    0.570,    23.40,    29.28,    35.96,    12.66,    15.38,    18.20,   0.0932,   0.1102,   0.1279,   469.33,   606.78,   757.46,   552.99,   671.12,   776.02
591,co20,hcexp,0,49373264,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
592,cz92,dhi,0,10181965,  6591.54,  6060.12,    0.207,     0.69,     2.08,     6.07,     0.17,     0.39,     0.95,   0.0006,   0.0014,   0.0029,  1813.04,  2465.07,  3069.00,   611.01,   564.99,   567.07
593,cz92,dhci,0,10181965,  6423.57,  5895.78,    0.209,     0.77,     2.53,     7.10,     0.19,     0.44,     1.12,   0.0007,   0.0015,   0.0033,  1818.41,  2499.75,  3061.63,   605.64,   530.31,   574.45
594,cz92,mi,0,10181965,  5582.29,  5048.39,    0.417,    22.52,    27.08,    33.13,    16.90,    18.45,    20.40,   0.1508,   0.1601,   0.1706,   604.97,   965.31,  1396.92,  1819.07,  2064.75,  2239.15
595,cz92,hcexp,0,10181965,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
596,cz96,dhi,0,10181912,  8088.81,  7164.58,    0.258,     2.72,     5.65,    11.05,     0.63,     1.31,     2.44,   0.0024,   0.0050,   0.0091,  2197.93,  2752.18,  3348.80,   667.91,   830.11,   949.94
597,cz96,dhci,0,10181912,  7909.80,  6967.74,    0.261,     3.07,     6.34,    12.23,     0.71,     1.48,     2.74,   0.0027,   0.0056,   0.0102,  2205.59,  2747.37,  3335.75,   660.24,   834.92,   963.00
598,cz96,mi,0,10181912,  7860.20,  6730.92,    0.450,    22.52,    26.46,    31.25,    17.31,    18.73,    20.41,   0.1552,   0.1642,   0.1738,   663.32,  1046.82,  1491.20,  2202.51,  2535.48,  2807.55
599,cz96,hcexp,0,10181912,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
600,cz02,dhi,0,10188665,  8935.49,  7938.18,    0.266,     2.46,     7.07,    12.97,     0.47,     1.29,     2.70,   0.0015,   0.0040,   0.0088,  2566.83,  3243.69,  3772.30,   608.44,   725.40,   990.61
601,cz02,dhci,0,10188665,  8775.54,  7812.33,    0.266,     2.77,     7.43,    13.84,     0.51,     1.40,     2.90,   0.0016,   0.0043,   0.0095,  2589.17,  3221.72,  3764.17,   586.10,   747.37,   998.74
602,cz02,mi,0,10188665,  8173.51,  6723.68,    0.486,    27.03,    31.14,    35.92,    21.00,    22.59,    24.42,   0.1886,   0.1992,   0.2102,   708.55,  1089.93,  1524.13,  2466.72,  2879.16,  3238.78
603,cz02,hcexp,0,10188665,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
604,cz04,dhi,0,10128503,  9728.91,  8603.75,    0.274,     4.01,     7.82,    13.74,     0.89,     1.90,     3.32,   0.0030,   0.0069,   0.0127,  2677.31,  3255.26,  3914.05,   764.19,  1046.61,  1248.20
605,cz04,dhci,0,10128503,  9646.18,  8526.55,    0.275,     4.07,     8.09,    14.06,     0.96,     2.00,     3.47,   0.0033,   0.0074,   0.0134,  2631.58,  3239.18,  3888.92,   809.92,  1062.70,  1273.33
606,cz04,mi,0,10128503,  9050.83,  7459.14,    0.490,    26.77,    30.65,    35.75,    21.28,    22.76,    24.45,   0.1938,   0.2033,   0.2133,   705.86,  1107.49,  1632.35,  2735.64,  3194.38,  3529.90
607,cz04,hcexp,0,10128503,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
608,cz07,dhi,0,10228611, 11287.97,  9989.65,    0.255,     3.11,     5.76,    10.70,     0.77,     1.46,     2.55,   0.0032,   0.0060,   0.0103,  3008.40,  3725.06,  4563.21,   987.46,  1269.76,  1430.59
609,cz07,dhci,0,10228611, 11010.63,  9757.77,    0.256,     3.24,     6.30,    11.80,     0.82,     1.57,     2.77,   0.0034,   0.0064,   0.0110,  2984.17,  3749.20,  4585.21,  1011.69,  1245.63,  1408.58
610,cz07,mi,0,10228611, 10513.96,  8897.50,    0.468,    25.14,    29.08,    33.65,    19.35,    20.90,    22.64,   0.1732,   0.1834,   0.1939,   918.98,  1405.08,  1960.62,  3076.88,  3589.75,  4033.17
611,cz07,hcexp,0,10228611,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
612,cz10,dhi,0,10434558, 11784.09, 10509.19,    0.266,     3.80,     8.00,    13.02,     0.97,     1.94,     3.34,   0.0038,   0.0076,   0.0133,  3128.24,  3981.21,  4686.86,  1075.43,  1273.39,  1618.65
613,cz10,dhci,0,10434558, 11388.71, 10147.66,    0.264,     4.23,     8.51,    14.19,     1.07,     2.13,     3.65,   0.0042,   0.0084,   0.0146,  3136.40,  3941.26,  4680.97,  1067.28,  1313.34,  1624.55
614,cz10,mi,0,10434558, 10488.53,  8877.24,    0.470,    25.92,    31.22,    37.05,    19.53,    21.37,    23.49,   0.1734,   0.1846,   0.1967,  1036.87,  1658.40,  2307.60,  3166.80,  3596.20,  3997.92
615,cz10,hcexp,0,10434558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
616,cz13,dhi,0,10315419, 11752.21, 10462.43,    0.266,     4.04,     7.59,    12.66,     0.86,     1.82,     3.19,   0.0029,   0.0066,   0.0122,  3293.27,  3977.94,  4693.57,   891.71,  1253.27,  1583.89
617,cz13,dhci,0,10315419, 11348.93, 10120.88,    0.266,     4.49,     8.43,    14.20,     0.97,     2.02,     3.54,   0.0032,   0.0074,   0.0136,  3279.09,  3979.50,  4712.46,   905.88,  1251.72,  1565.00
618,cz13,mi,0,10315419, 10440.77,  8793.20,    0.479,    27.19,    31.43,    36.26,    20.83,    22.52,    24.42,   0.1855,   0.1968,   0.2084,   978.63,  1483.39,  2049.11,  3206.34,  3747.82,  4228.35
619,cz13,hcexp,0,10315419,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
620,cz16,dhi,0,10358600, 13059.48, 11512.42,    0.256,     2.74,     5.67,    10.13,     0.83,     1.50,     2.56,   0.0037,   0.0065,   0.0107,  3206.19,  4234.63,  5162.24,  1398.78,  1521.58,  1745.21
621,cz16,dhci,0,10358600, 12626.75, 11123.93,    0.255,     3.06,     6.35,    11.54,     0.90,     1.63,     2.82,   0.0040,   0.0071,   0.0116,  3245.49,  4274.48,  5216.94,  1359.48,  1481.73,  1690.51
622,cz16,mi,0,10358600, 11998.05, 10414.56,    0.463,    25.00,    28.98,    33.27,    19.90,    21.31,    22.94,   0.1787,   0.1885,   0.1986,   939.65,  1523.50,  2145.13,  3665.32,  4232.71,  4762.32
623,cz16,hcexp,0,10358600,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
624,de73,dhi,0,62101366, 16837.02, 14299.00,    0.299,     3.37,     7.52,    14.55,     1.01,     1.85,     3.35,   0.0053,   0.0084,   0.0137,  4004.16,  5393.12,  6604.74,  1715.44,  1756.38,  1974.66
625,de73,dhci,0,62101366, 16837.02, 14299.00,    0.299,     3.37,     7.52,    14.55,     1.01,     1.85,     3.35,   0.0053,   0.0084,   0.0137,  4004.16,  5393.12,  6604.74,  1715.44,  1756.38,  1974.66
626,de73,mi,0,62101366, 17553.66, 14897.62,    0.405,    16.58,    19.19,    22.90,    11.07,    12.43,    13.85,   0.0886,   0.0991,   0.1090,  1901.13,  2519.46,  3391.97,  3818.47,  4630.04,  5187.43
627,de73,hcexp,0,62101366, 11499.64, 10003.59,    0.264,     9.01,    21.94,    36.52,     1.36,     4.10,     8.28,   0.0032,   0.0116,   0.0268,  4857.88,  5814.37,  6634.35,   861.72,  1335.13,  1945.05
628,de78,dhi,0,61321662, 19641.69, 16732.16,    0.285,     1.91,     5.39,    12.54,     0.49,     1.08,     2.33,   0.0024,   0.0042,   0.0080,  4960.00,  6696.73,  8170.50,  1732.86,  1669.35,  1868.79
629,de78,dhci,0,61321662, 19590.59, 16690.48,    0.287,     2.18,     5.73,    13.03,     0.56,     1.19,     2.51,   0.0028,   0.0048,   0.0088,  4962.14,  6623.22,  8108.62,  1730.72,  1742.86,  1930.67
630,de78,mi,0,61321662, 19499.71, 16293.32,    0.439,    21.22,    24.02,    27.97,    14.27,    15.93,    17.58,   0.1149,   0.1280,   0.1401,  2191.15,  2818.13,  3727.90,  4501.71,  5547.95,  6311.39
631,de78,hcexp,0,61321662, 13114.15, 11446.71,    0.266,    10.91,    23.97,    38.58,     1.85,     4.92,     9.30,   0.0049,   0.0151,   0.0321,  5557.06,  6650.37,  7620.48,  1135.81,  1715.71,  2418.81
632,de81,dhi,0,56231054, 16648.14, 14171.88,    0.281,     2.32,     5.75,    12.51,     0.65,     1.29,     2.54,   0.0031,   0.0054,   0.0095,  4083.46,  5494.11,  6776.05,  1585.29,  1591.83,  1727.08
633,de81,dhci,0,56231054, 16648.14, 14171.88,    0.281,     2.32,     5.75,    12.51,     0.65,     1.29,     2.54,   0.0031,   0.0054,   0.0095,  4083.46,  5494.11,  6776.05,  1585.29,  1591.83,  1727.08
634,de81,mi,0,56231054, 17341.78, 14865.35,    0.446,    20.53,    22.59,    25.84,    17.64,    18.43,    19.38,   0.1679,   0.1724,   0.1775,   798.34,  1305.60,  2125.18,  4870.41,  5780.34,  6377.96
635,de81,hcexp,0,56231054,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
636,de83,dhi,0,61306666, 20178.09, 17354.32,    0.284,     2.12,     6.42,    13.77,     0.43,     1.14,     2.60,   0.0015,   0.0036,   0.0081,  5531.17,  7129.17,  8446.04,  1410.56,  1547.99,  1966.55
637,de83,dhci,0,61306666, 20066.75, 17247.04,    0.288,     2.52,     7.09,    14.66,     0.56,     1.36,     2.91,   0.0021,   0.0046,   0.0096,  5404.57,  7011.78,  8344.77,  1537.16,  1665.38,  2067.82
638,de83,mi,0,61306666, 19859.46, 16585.92,    0.434,    21.06,    24.53,    29.36,    13.55,    15.39,    17.29,   0.1065,   0.1204,   0.1336,  2475.94,  3233.67,  4281.05,  4465.79,  5443.49,  6131.54
639,de83,hcexp,0,61306666, 15647.47, 13763.61,    0.262,     5.65,    14.41,    26.17,     0.86,     2.63,     5.53,   0.0022,   0.0075,   0.0175,  5879.30,  7095.43,  8211.33,  1062.43,  1581.73,  2201.26
640,de84,dhi,0,61188561, 16387.07, 14342.77,    0.286,     3.82,     8.84,    15.47,     1.18,     2.15,     3.80,   0.0062,   0.0098,   0.0158,  3964.80,  5429.69,  6492.20,  1772.31,  1741.69,  2113.46
641,de84,dhci,0,61188561, 16387.07, 14342.77,    0.286,     3.82,     8.84,    15.47,     1.18,     2.15,     3.80,   0.0062,   0.0098,   0.0158,  3964.80,  5429.69,  6492.20,  1772.31,  1741.69,  2113.46
642,de84,mi,0,61188561, 17503.49, 14884.39,    0.478,    24.23,    27.06,    30.26,    20.06,    21.14,    22.38,   0.1835,   0.1916,   0.1996,   987.40,  1569.29,  2241.35,  4749.71,  5602.10,  6364.32
643,de84,hcexp,0,61188561,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
644,de85,dhi,0,61671013, 16370.92, 14443.62,    0.279,     3.72,     7.52,    14.74,     1.11,     1.96,     3.46,   0.0058,   0.0091,   0.0145,  4060.95,  5335.40,  6633.45,  1716.50,  1886.41,  2032.72
645,de85,dhci,0,61671013, 16370.92, 14443.62,    0.279,     3.72,     7.52,    14.74,     1.11,     1.96,     3.46,   0.0058,   0.0091,   0.0145,  4060.95,  5335.40,  6633.45,  1716.50,  1886.41,  2032.72
