"","Entity","Year","Gini.coefficient","Palma.ratio..S90.S40.ratio.","S90.S10.ratio","S80.S20.ratio","S90.S50.ratio","P90.P10.ratio","P90.P50.ratio","P50.P10.ratio","P0.P10...share.of.the.bottom.10.","P0.P40...share.of.the.bottom.40.","P0.P50...share.of.the.bottom.50.","P10.P20...share.of.national.income","P20.P30...share.of.national.income","P30.P40...share.of.national.income","P40.P50...share.of.national.income","P50.P60...share.of.national.income","P50.P90...share.of.the.middle.40.","P60.P70...share.of.national.income","P70.P80...share.of.national.income","P80.P90...share.of.national.income","P90.P100...share.of.the.top.10.","P99.999.P100...share.of.the.top.0.001.","P99.99.P100...share.of.the.top.0.01.","P99.9.P100...share.of.the.top.0.1.","P99.P100...share.of.the.top.1.","Mean.income","P0.P10...mean.income.of.the.bottom.10.","P10.P20...mean.income","P20.P30...mean.income","P30.P40...mean.income","P40.P50...mean.income","P50.P60...mean.income","P60.P70...mean.income","P70.P80...mean.income","P80.P90...mean.income","P90.P100...mean.income.of.the.top.10.","P99.999.P100...mean.income.of.the.top.0.001.","P99.99.P100...mean.income.of.the.top.0.01.","P99.9.P100...mean.income.of.the.top.0.1.","P99.P100...mean.income.of.the.top.1.","P0...income.threshold.of.the.bottom.10.","P10...income.threshold","P20...income.threshold","P30...income.threshold","P40...income.threshold","P50...income.threshold..median.","P60...income.threshold","P70...income.threshold","P80...income.threshold","P90...income.threshold.of.the.top.10.","P99.999...income.threshold.of.the.top.0.001.","P99.99...income.threshold.of.the.top.0.01.","P99.9...income.threshold.of.the.top.0.1.","P99...income.threshold.of.the.top.1."
"5155","MENA",2002,0.670865921102553,8.8858023,383.86667,54.099236,5.6120858,NA,NA,NA,0.14999999999999,6.48,10.26,1.16000000000001,2.18,2.98999999999999,3.78000000000001,4.76,32.15,6.05,8.06,13.29,57.58,0.68,2.25,7.43,23.57,22866.0802677674,342.991204016511,2652.46531106102,4984.8054983733,6836.95800006246,8643.37834121608,10884.2542074573,13833.9785619993,18430.0606958205,30389.0206758629,131665.702399772,15581191.636365,5134614.74541116,1699911.53461181,538896.614750571,NA,NA,NA,NA,NA,NA,NA,NA,NA,43547.0232823071,11357909.9653956,2528970.38928597,822945.446752416,214826.026635632
"5156","MENA",2003,0.671500966402817,9.0440254,383.46667,55.763779,5.666995,NA,NA,NA,0.14999999999999,6.36,10.15,1.12000000000001,2.12,2.96999999999999,3.79,4.77,32.33,6.10000000000001,8.15999999999999,13.3,57.52,0.67,2.23,7.39,23.62,23348.2027336312,350.223041004468,2614.99870616669,4949.81897952981,6934.41621188846,8848.96883604622,11137.0927039421,14242.403667515,19052.1334306431,31053.1096357295,134289.768195421,15608094.88072,5198099.32890909,1725424.74539163,551390.142587346,NA,NA,NA,NA,NA,NA,NA,NA,NA,44249.7283086618,11501123.6820459,2579746.31404688,837115.150433834,218874.792974072
"5157","MENA",2004,0.670128389527044,8.9858713,381.60001,55.226563,5.6283188,NA,NA,NA,0.14999999999999,6.37,10.17,1.13000000000001,2.13,2.96,3.8,4.8,32.59,6.11999999999999,8.22000000000001,13.45,57.24,0.7,2.26,7.45,23.37,24661.4937068959,369.922405603439,2786.74878887924,5252.89815956884,7299.8021372412,9371.36760862046,11837.5169793101,15092.8341486203,20271.7478270685,33169.709035775,141166.96769544,17204833.0463539,5582476.74174653,1838262.2305416,576301.853520655,NA,NA,NA,NA,NA,NA,NA,NA,NA,47294.6902320919,12464487.2620346,2719367.66617112,864562.302737347,229399.292960991
"5158","MENA",2005,0.664778779019201,8.8582678,375,54.695313,5.5093045,NA,NA,NA,0.14999999999999,6.35,10.21,1.13000000000001,2.12,2.95,3.86,4.92,33.54,6.31,8.55,13.76,56.25,0.68,2.13,7,22.52,25324.4994638086,379.86749195713,2861.66843941037,5368.79388632743,7470.72734182355,9775.25679303013,12459.6537361938,15979.7591616633,21652.4470415564,34846.5112622007,142457.333738464,17143834.5597117,5396575.40712568,1773293.67716903,570389.038738523,NA,NA,NA,NA,NA,NA,NA,NA,NA,48819.6174516071,12477905.3355336,2577861.99660998,845214.919689274,233046.59344789
"5159","MENA",2006,0.663865754606412,8.8811407,373.60001,55.015747,5.5103245,NA,NA,NA,0.14999999999999,6.31,10.17,1.12000000000001,2.09999999999999,2.94000000000001,3.86,4.96,33.79,6.38,8.62000000000001,13.83,56.04,0.68,2.12,6.86,22.19,26045.3766909642,390.680650364463,2917.08218938799,5469.52910510248,7657.34074714347,10053.5154027122,12918.5068387182,16616.9503288351,22451.1147076111,36020.7559636035,145951.428593996,17802214.7925897,5519739.59484615,1786445.59781944,577881.437128733,NA,NA,NA,NA,NA,NA,NA,NA,NA,50482.9329695291,12831848.0862559,2588973.59846893,865898.099282373,240897.962696998
"5160","MENA",2007,0.659771285119042,8.7095766,369.86667,54.661419,5.3864079,NA,NA,NA,0.14999999999999,6.37,10.3,1.12000000000001,2.13,2.96999999999999,3.93,5.03,34.22,6.49,8.76,13.94,55.48,0.63,1.98,6.57,21.61,26577.2630297904,398.658945446856,2976.65345933652,5660.95702534535,7893.44711984775,10444.8643707076,13368.3633039846,17248.643706334,23281.6824140964,37048.7046635278,147462.377197511,16677837.8252663,5254817.56333189,1745542.07060902,574213.448290152,NA,NA,NA,NA,NA,NA,NA,NA,NA,51692.5026120687,12038686.0378992,2451724.69705232,819357.415597359,244495.499310935
"5161","MENA",2008,0.656775017414283,8.4587154,368.79999,53.207691,5.253561,NA,NA,NA,0.14999999999999,6.54,10.53,1.15000000000001,2.19,3.05,3.98999999999999,5.08000000000001,34.15,6.53,8.69,13.85,55.32,0.61,1.9,6.45,21.39,26704.4684353967,400.56702653095,3071.01387007062,5848.27858735187,8144.86287279598,10655.0829057233,13565.8699651815,17438.017888314,23206.1830703597,36985.6887830244,147723.917102884,16293799.1142946,5069804.29018557,1722973.17571743,571095.797563518,NA,NA,NA,NA,NA,NA,NA,NA,NA,51434.876719176,11709085.6490805,2392730.88373077,816028.547982954,246570.065711597
"5162","MENA",2009,0.649573307502848,7.9305353,342.5,50.087593,4.9772935,NA,NA,NA,0.16,6.91000000000001,11.01,1.21,2.32,3.22,4.09999999999999,5.16,34.19,6.55,8.66,13.82,54.8,0.58,1.81,6.15,20.88,25351.0588342099,405.616941347359,3067.4781189394,5881.44564953671,8163.0409446156,10393.9341220261,13081.1463584523,16604.9435364075,21954.0169504258,35035.1633088781,138925.49661973,14825072.9204102,4580583.48311665,1558035.2919405,529434.070221224,NA,NA,NA,NA,NA,NA,NA,NA,NA,48991.1350699355,10614314.6915157,2127226.78264624,765513.883555104,234958.029399825
"5163","MENA",2010,0.643539674793892,7.7047076,337.5625,49.598541,4.8094392,NA,NA,NA,0.16,7.01000000000001,11.23,1.21,2.35,3.29,4.21999999999999,5.31,34.76,6.70000000000001,8.81,13.94,54.01,0.6,1.82,6.1,20.58,26050.2692065644,416.804307305031,3152.08257399429,6121.81326354264,8570.53856895969,10993.2136051702,13832.6929486857,17453.6803683982,22950.2871709833,36314.0752739508,140688.339883577,15532221.7487914,4745361.03216805,1589729.98650198,536009.611187948,NA,NA,NA,NA,NA,NA,NA,NA,NA,50822.7531245058,11221891.7413317,2162328.34549941,790492.272486735,234101.978955942
"5164","MENA",2011,0.646553720845009,7.9068413,362.13333,51.300751,4.9158373,NA,NA,NA,0.14999999999999,6.87,11.05,1.18,2.32,3.22,4.18000000000001,5.27,34.62,6.66,8.79,13.91,54.32,0.58,1.76,5.91,20.35,26760.2431132394,401.403646698591,3157.70868736225,6208.37640227154,8616.79828246309,11185.7816213341,14102.6481206772,17822.3219134175,23522.2536965374,37223.498170516,145372.853677728,15455557.4271972,4721839.49459601,1582007.5000924,544663.492781655,NA,NA,NA,NA,NA,NA,NA,NA,NA,52018.2043648848,11043398.7936189,2171768.66402932,826416.896250027,236424.945362937
"5165","MENA",2012,0.647800920486063,8.0535717,360.79999,52.91473,4.9788408,NA,NA,NA,0.14999999999999,6.72,10.87,1.14000000000001,2.26999999999999,3.16000000000001,4.15,5.25,35.01,6.70999999999999,8.91000000000001,14.14,54.12,0.6,1.83,6.22,20.44,26904.3626442065,403.565439663098,3067.09734143954,6107.29032023488,8501.77859556926,11165.3104973457,14124.7903882084,18052.8273342626,23971.787115988,38042.768778908,145601.823407819,16265108.0049532,4928031.48927266,1673804.79179661,549858.365845991,NA,NA,NA,NA,NA,NA,NA,NA,NA,52326.0134892199,11502458.6398739,2274848.23649384,886886.851421248,233591.759471917
"5166","MENA",2013,0.649699498166648,8.1885366,387.78571,54.246033,5.0690942,NA,NA,NA,0.14,6.63,10.71,1.12,2.25000000000001,3.12,4.07999999999999,5.26,35,6.70000000000001,8.98,14.06,54.29,0.61,1.87,6.32,20.21,27092.3750294158,379.293250411821,3034.34600329457,6095.78438161855,8452.82100917773,11053.6890120017,14250.5892654727,18151.8912697086,24328.9527764154,38091.8792913586,147074.470603491,16536298.7468129,5059423.49037114,1712920.03466206,547453.904107712,NA,NA,NA,NA,NA,NA,NA,NA,NA,52126.1192804101,11617139.2055436,2355558.3889171,863582.401755699,237993.346078214
"5167","MENA",2014,0.655155886857813,8.4165392,392.57144,55.524193,5.2094789,NA,NA,NA,0.14,6.53,10.55,1.1,2.22,3.07000000000001,4.02,5.16,34.49,6.45,8.99,13.89,54.96,0.7,2.12,6.8,21.12,27228.1073907825,381.193503470955,2995.09181298607,6044.63984075371,8359.02896897022,10945.6991710946,14049.7034136438,17562.1292670547,24478.0685443135,37819.8411657969,149638.288564178,19125707.3598118,5779306.41857055,1852344.56787301,575130.445499797,NA,NA,NA,NA,NA,NA,NA,NA,NA,52127.3773558502,13365940.250687,2681515.53104749,907942.980489246,241891.422936166
"5168","MENA",2015,0.660612464230802,8.7295599,462.66666,59.793102,5.3902912,NA,NA,NA,0.12,6.36,10.3,1.04000000000001,2.17999999999999,3.02,3.94,5.1,34.18,6.33,8.91,13.84,55.52,0.74,2.2,6.99,21.7,27363.0010351891,328.35601242227,2845.75210765967,5965.13422567123,8263.62631262712,10781.0224078645,13955.1305279465,17320.7796552747,24380.4339223535,37870.3934327018,151917.78147541,20307212.1350068,6032714.96301585,1913667.07883411,593664.552668951,NA,NA,NA,NA,NA,NA,NA,NA,NA,52123.88270185,14181967.1212361,2735136.80309534,934810.020228731,245572.272101468
"5169","MENA",2016,0.661081273399141,8.8719997,504.09091,63.136364,5.4576774,NA,NA,NA,0.11,6.25,10.16,0.99,2.15,3,3.91,5.07,34.39,6.50000000000001,8.81999999999999,14,55.45,0.65,1.94,6.5,20.95,28305.4393259556,311.359832585512,2802.2384932696,6085.66945508046,8491.63179778668,11067.4267764486,14350.8577382595,18398.5355618712,24965.3974854928,39627.6150563378,156950.502594138,18319058.7427376,5497354.93811345,1840564.22902459,592901.460021473,NA,NA,NA,NA,NA,NA,NA,NA,NA,55204.3503099219,12673215.9561569,2506278.62235973,934316.854656227,262400.848332378
"5170","MENA",2017,0.662578685486658,8.9951458,505.36365,64.370369,5.5148811,NA,NA,NA,0.11,6.18,10.08,0.97,2.12,2.97999999999999,3.9,5.07,34.33,6.51,8.81999999999999,13.93,55.59,0.66,2.04,6.73,21.35,28503.5163146854,313.538679461539,2764.84108252448,6042.7454587133,8494.04786177624,11116.3713627273,14451.2827715455,18555.7891208602,25140.1013895525,39705.3982263567,158448.311298612,18871836.1231769,5803232.91664813,1918564.06759148,608505.369704562,NA,NA,NA,NA,NA,NA,NA,NA,NA,55203.9309514418,13253721.3192951,2725294.87892773,947097.643051817,266189.472627044
"5171","MENA",2018,0.665281736414059,9.1639347,559,65.233643,5.6237426,NA,NA,NA,0.1,6.10000000000001,9.94,0.97,2.07999999999999,2.95000000000001,3.84,5.00999999999999,34.16,6.45,8.80000000000001,13.9,55.9,0.64,2,6.62,21.16,27974.0063405793,279.740063405793,2713.47861503619,5818.59331884049,8252.33187047088,10742.0184347824,14014.9771766302,18043.2340896736,24617.1255797098,38883.8688134052,156366.33623147,18030473.0111266,5588101.7368252,1852869.18533152,591977.892862308,NA,NA,NA,NA,NA,NA,NA,NA,NA,54473.9676238859,12610890.8988562,2634856.44848495,925768.511613325,262175.652828607
"5172","MENA",2019,0.662862672578939,9.0885248,554.40002,64.925232,5.5606818,NA,NA,NA,0.1,6.10000000000001,9.97,0.97,2.06999999999999,2.96000000000001,3.87,5.04,34.6,6.57,8.95,14.03,55.44,0.63,1.92,6.44,20.83,27255.9248366239,272.559248366239,2643.82470915251,5641.97644118114,8067.75375164066,10548.0429117734,13736.9861176584,17907.1426176619,24394.0527287784,38240.0625457833,151099.47329473,17217308.9611345,5237312.14251423,1756401.07887684,567760.080427274,NA,NA,NA,NA,NA,NA,NA,NA,NA,53084.3534072573,11928461.8550105,2442112.44154561,894652.951112751,250945.512305973
"5173","MENA",2020,0.662853080971175,9.0604572,504.09091,64.943924,5.5394607,NA,NA,NA,0.11,6.12,10.01,0.96,2.06999999999999,2.98,3.88999999999999,5.05,34.55,6.52,8.93,14.04,55.45,0.67,2.04,6.69,21.26,26130.5064624084,287.435571086492,2508.5286203912,5409.01483771853,7786.89092579769,10164.7670138769,13195.9057635162,17037.0902134903,23334.5422709307,36687.2310732214,144886.397840904,17583044.0723149,5339739.05339768,1748095.12503539,555594.630708034,NA,NA,NA,NA,NA,NA,NA,NA,NA,50788.6453014642,12204991.030321,2492220.32824784,852062.344737211,243403.489828961
"5174","MENA",2021,0.662919285839394,9.1780367,551.59998,66.778847,5.5943203,NA,NA,NA,0.1,6.01,9.86,0.94,2.03,2.94000000000001,3.85,5.04,34.98,6.59999999999999,9.05,14.29,55.16,0.61,1.86,6.31,20.69,26909.1153736468,269.091153736468,2529.4568451228,5462.55042085029,7911.27991985215,10360.009418854,13562.194148318,17760.0161466069,24352.7494131503,38453.1258689412,148436.966305079,16347113.5557212,5016797.37831095,1696622.50605301,556657.564668726,NA,NA,NA,NA,NA,NA,NA,NA,NA,52993.7719755729,11374557.0991908,2360144.35346845,859577.108913022,254075.324428527
"5175","Russia and Central Asia",1980,0.424976689171235,2.2289062,95.099998,17.820717,1.3611641,NA,NA,NA,0.3,12.8,20.96,2.21,4.12,6.17,8.16,9.64,50.51,11.33,13.34,16.2,28.53,0.36,0.93,2.54,7.41,21553.9075837827,646.617227513482,4763.41357601598,8880.20992451848,13298.7609791939,17587.9885883667,20777.9669107665,24420.5772924258,28752.9127167661,34917.330285728,61484.8026928715,7849449.98513022,2002044.64191991,547927.080259336,159783.828271318,NA,NA,NA,NA,NA,NA,NA,NA,NA,39036.8228296847,5197706.94915795,793218.80153767,224882.382772688,77449.6402410987
"5176","Russia and Central Asia",1981,0.428612261862341,2.2850356,96.199997,18.313007,1.3908434,NA,NA,NA,0.3,12.63,20.75,2.16,4.07000000000001,6.09999999999999,8.12,9.6,50.39,11.29,13.31,16.19,28.86,0.36,0.91,2.52,7.5,21542.4451186622,646.273353559865,4653.16814563103,8767.7751632955,13140.8915223839,17492.4654363537,20680.7473139157,24321.4205389696,28672.9944529393,34877.218647114,62171.8516693054,7784933.77977144,1967932.76507959,542783.788288042,161618.521621409,NA,NA,NA,NA,NA,NA,NA,NA,NA,39074.7048790466,5145116.60004016,760686.927663906,231080.920465873,80770.1206859024
"5177","Russia and Central Asia",1982,0.431990238120992,2.3362761,100.37931,18.804979,1.4193077,NA,NA,NA,0.29,12.46,20.51,2.12,4.02,6.03,8.04999999999999,9.59000000000001,50.38,11.26,13.32,16.21,29.11,0.36,0.9,2.5,7.58,21559.778602503,625.233579472587,4570.67306373064,8667.03099820621,13000.5464973093,17355.6217750149,20675.8276798004,24276.3107064184,28717.625098534,34948.4011146574,62765.6632770147,7719660.63235622,1949320.65723315,538681.76342264,163495.849750301,NA,NA,NA,NA,NA,NA,NA,NA,NA,39327.5780424991,5097990.07255856,753210.185323617,231818.57203223,83449.6815870745
"5178","Russia and Central Asia",1983,0.435092915964741,2.3934693,104.71429,19.374468,1.4457594,NA,NA,NA,0.28,12.25,20.28,2.06999999999999,3.96000000000001,5.94,8.02999999999999,9.59,50.4,11.27,13.33,16.21,29.32,0.36,0.9,2.49,7.65,21666.5752287483,606.664106404952,4484.98107235089,8579.96379058432,12869.9456858765,17398.2599086849,20778.2456443696,24418.2302827993,28881.5447799214,35121.518445801,63529.1752829723,7711385.99061461,1942124.465716,538478.23477367,165758.987680813,NA,NA,NA,NA,NA,NA,NA,NA,NA,39334.1479920194,5082745.41330669,752117.756483163,239755.630197421,85097.6206273958
"5179","Russia and Central Asia",1984,0.437385448826127,2.4284539,109.37037,19.724138,1.4655087,NA,NA,NA,0.27,12.16,20.15,2.05,3.93,5.91,7.99,9.56,50.32,11.23,13.3,16.23,29.53,0.36,0.9,2.5,7.67,21579.628237224,582.649962405048,4423.82378863092,8480.79389722903,12753.5602881994,17242.122961542,20630.1245947861,24233.9225104025,28700.9055555079,35023.7366290145,63722.0801837818,7728491.62301465,1941899.40999839,539014.594269616,165520.792064161,NA,NA,NA,NA,NA,NA,NA,NA,NA,39283.2658297769,5083098.3733607,750488.409002123,235414.291426087,86828.0335021211
"5180","Russia and Central Asia",1985,0.438312640735294,2.4481328,109.25926,20.15859,1.4720559,NA,NA,NA,0.27,12.05,20.04,2,3.89999999999999,5.88000000000001,7.99,9.58,50.46,11.26,13.36,16.26,29.5,0.36,0.9,2.51,7.78,21655.6719082677,584.703141523229,4331.13438165355,8445.71204422442,12733.5350820614,17302.8818547059,20746.1336881205,24384.2865687095,28931.9776694457,35212.1225228433,63894.7160913903,7776853.44079224,1958402.14469032,543598.881387042,168557.786176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,39743.3020823596,5102101.18352436,747866.300212714,236239.169556288,85789.9814779099
"5181","Russia and Central Asia",1986,0.440679093323599,2.4936602,113.46154,20.58296,1.489899,NA,NA,NA,0.26000000000001,11.83,19.8,1.96999999999999,3.83,5.77,7.97,9.59000000000001,50.7,11.3,13.41,16.4,29.5,0.35,0.88,2.49,7.86,21721.650975791,564.762925370566,4279.16524223083,8319.39232372795,12533.3926130314,17312.1558277054,20831.0632857836,24545.4656026438,29128.7339585357,35623.5076002972,64084.5456966797,7497964.67510089,1915318.93188691,540139.173926872,170808.063780262,NA,NA,NA,NA,NA,NA,NA,NA,NA,40213.8222969428,4940499.01688367,749163.375991418,231069.877359233,85493.7746048553
"5182","Russia and Central Asia",1987,0.441360049657472,2.502538,113.76923,20.872726,1.4962064,NA,NA,NA,0.26000000000001,11.82,19.77,1.94,3.83,5.79,7.95,9.58,50.65,11.31,13.42,16.34,29.58,0.35,0.9,2.58,8,21403.3578894553,556.487305125838,4152.25143055433,8197.48607166138,12392.5442179946,17015.669522117,20504.4168580982,24207.1977729739,28723.306287649,34973.08679137,63303.5604207212,7509141.27752424,1934338.51638977,551920.631064573,171183.6691922,NA,NA,NA,NA,NA,NA,NA,NA,NA,39370.0730351412,4906531.25957432,771985.004260303,242313.437353227,85354.4078033284
"5183","Russia and Central Asia",1988,0.441455027555133,2.4991555,109.59259,20.596413,1.4974697,NA,NA,NA,0.27,11.84,19.76,1.96,3.83,5.78,7.92,9.56,50.65,11.31,13.44,16.34,29.59,0.35,0.92,2.62,8.11,21929.3732095612,592.093076658153,4298.157149074,8398.94993926195,12675.1777151264,17368.0635819725,20964.4807883405,24802.1211000138,29473.0775936503,35832.5958244231,64890.8322675995,7714242.52079435,2010140.91652135,574824.733167862,177846.576508929,NA,NA,NA,NA,NA,NA,NA,NA,NA,40251.4247739846,5092461.52993029,802858.455131745,246608.367119439,87711.0626748846
"5184","Russia and Central Asia",1989,0.448414607050864,2.5942276,117.53846,21.449541,1.5607764,NA,NA,NA,0.26000000000001,11.78,19.58,1.92,3.83,5.77,7.8,9.35,49.86,11.09,13.22,16.2,30.56,0.36,0.96,2.72,8.51,22281.7741189386,579.326127092404,4278.10063083621,8533.91948755349,12856.5836666276,17379.7838127721,20833.4588012076,24710.4874979029,29456.5053852368,36096.4740726805,68101.9999352778,8107136.68500252,2141746.37108616,606422.4161343,189535.774781025,NA,NA,NA,NA,NA,NA,NA,NA,NA,40808.3328354521,5370319.09311926,840752.805675694,263427.717463788,94181.4844492836
"5185","Russia and Central Asia",1990,0.442817392069976,2.5161827,112.2963,20.43111,1.5024776,NA,NA,NA,0.27,12.05,20.18,1.97999999999999,3.91,5.89000000000001,8.12999999999999,9.36,49.49,11.15,13.34,15.65,30.32,0.83,1.73,3.98,9.84,21724.8660574712,586.571383551721,4301.52347937929,8494.42262847122,12795.9461078505,17662.3161047241,20334.474629793,24223.2256540803,28980.9713206665,33999.4153799424,65877.5827710881,17943200.3178495,3769110.84566064,864113.868736045,213709.135217177,NA,NA,NA,NA,NA,NA,NA,NA,NA,37600.7996079339,11172566.0979809,1141100.98350666,300867.483415394,86408.3954497804
"5186","Russia and Central Asia",1991,0.45086545293799,2.6833773,117.34615,21.60465,1.5726804,NA,NA,NA,0.26000000000001,11.37,19.4,1.88999999999999,3.67000000000001,5.55,8.02999999999999,9.46,50.09,11.16,13.53,15.94,30.51,1.16,2.26,4.57,10.45,21807.6194641952,566.998106069076,4121.6400787329,8003.39634335965,12103.2288026283,17511.5184297488,20630.0080131287,24337.3033220419,29505.7091350561,34761.3454259272,66535.5562262406,25301538.1891659,4938832.34649791,995817.872543659,227795.246774912,NA,NA,NA,NA,NA,NA,NA,NA,NA,38577.0661494221,15889973.6723739,1229308.84619421,298890.907112897,82586.5020490319
"5187","Russia and Central Asia",1992,0.503487041430617,3.5081651,152.16667,27.502617,2.1558442,NA,NA,NA,0.24,10.41,16.94,1.67,3.42,5.08,6.53,8.07,46.53,9.97,12.49,16.01,36.52,0.55,1.47,4.04,11.56,17967.1345041659,431.211228099981,3000.5114621957,6144.76000042473,9127.30432811626,11732.5388312203,14499.4775448619,17913.2331006534,22440.9509957032,28765.3823411696,65619.2579473954,9898097.93493483,2636390.04244639,725808.323735946,207646.329885358,NA,NA,NA,NA,NA,NA,NA,NA,NA,34137.7372799232,6622869.06584854,1029476.98201172,291199.313444678,90326.7413009336
"5188","Russia and Central Asia",1993,0.52072921787456,3.897541,190.2,31.55814,2.3715711,NA,NA,NA,0.2,9.76,16.04,1.52,3.2,4.84,6.28,7.78,45.92,9.67,12.23,16.24,38.04,0.62,1.65,4.5,12.43,15712.2439570947,314.244879141894,2388.26108147839,5027.9180662703,7604.72607523383,9867.28920505547,12224.1257986197,15193.7399065106,19216.0743595268,25516.6841863218,59773.6803082272,9782121.55156191,2593317.17381882,707202.925625189,195320.26586827,NA,NA,NA,NA,NA,NA,NA,NA,NA,30671.0405117522,6630281.92591371,986087.218159419,282854.918409226,79526.1636480011
"5189","Russia and Central Asia",1994,0.569080919162896,5.0948477,207.19048,36.760735,3.1483357,NA,NA,NA,0.21,8.54,13.82,1.42,2.83,4.08000000000001,5.28,6.60000000000001,42.67,8.42999999999999,11.23,16.41,43.51,0.4,1.24,4.03,13.26,12972.5750071196,272.424075149512,1842.10565101098,3671.23872701485,5292.8106029048,6849.51960375916,8561.89950469895,10935.8807310018,14568.2017329953,21287.9955866833,56442.2965429429,5158985.76347756,1610095.85151187,522493.407804562,172020.289359841,NA,NA,NA,NA,NA,NA,NA,NA,NA,27155.4185875789,3703699.03037469,747882.375621115,247837.92618286,86028.3168807217
"5190","Russia and Central Asia",1995,0.584417234760739,5.6325002,300.39999,42.303448,3.4449542,NA,NA,NA,0.14999999999999,8,13.08,1.3,2.66000000000001,3.88999999999999,5.08000000000001,6.39999999999999,41.87,8.18,11,16.28,45.06,0.54,1.64,4.9,14.67,11253.4848113549,168.802272170323,1462.95302547613,2993.42695982039,4377.60559161704,5716.77028416827,7202.23027926711,9205.35057568827,12378.8332924903,18320.6732728857,50704.91339162,6110766.66224809,1840411.86211018,551630.295210238,165063.132176299,NA,NA,NA,NA,NA,NA,NA,NA,NA,23672.0872663672,4512121.53381935,764920.910664355,239125.89354659,72991.8595984789
