,dataset,variable,eq,percentile,thr,share
612,at11,dhci,1,30,        25303.83,   6.4145
613,at11,dhci,1,40,        28509.40,   7.4909
614,at11,dhci,1,50,        32092.34,   8.4042
615,at11,dhci,1,60,        36408.18,   9.4702
616,at11,dhci,1,70,        40975.00,  10.7122
617,at11,dhci,1,80,        47538.24,  12.1880
618,at11,dhci,1,90,        58514.23,  14.5102
619,at11,dhci,1,100,               .,  22.2989
620,at11,mi,1,10,          138.47,   0.0105
621,at11,mi,1,20,         3366.23,   0.2669
622,at11,mi,1,30,        14611.70,   2.4280
623,at11,mi,1,40,        22773.14,   5.1614
624,at11,mi,1,50,        30072.46,   7.3616
625,at11,mi,1,60,        37653.96,   9.4084
626,at11,mi,1,70,        46165.60,  11.6273
627,at11,mi,1,80,        58448.79,  14.4720
628,at11,mi,1,90,        76013.85,  18.1776
629,at11,mi,1,100,               .,  31.0864
630,at11,hcexp,1,10,.,.
631,at11,hcexp,1,20,.,.
632,at11,hcexp,1,30,.,.
633,at11,hcexp,1,40,.,.
634,at11,hcexp,1,50,.,.
635,at11,hcexp,1,60,.,.
636,at11,hcexp,1,70,.,.
637,at11,hcexp,1,80,.,.
638,at11,hcexp,1,90,.,.
639,at11,hcexp,1,100,.,.
640,at12,dhi,1,10,        16341.09,   3.1336
641,at12,dhi,1,20,        21211.75,   5.3763
642,at12,dhi,1,30,        24752.60,   6.5964
643,at12,dhi,1,40,        28200.43,   7.4694
644,at12,dhi,1,50,        32010.74,   8.5510
645,at12,dhi,1,60,        35887.26,   9.6649
646,at12,dhi,1,70,        40393.45,  10.6939
647,at12,dhi,1,80,        46958.20,  12.4074
648,at12,dhi,1,90,        56579.01,  14.3873
649,at12,dhi,1,100,               .,  21.7198
650,at12,dhci,1,10,        16211.44,   3.1333
651,at12,dhci,1,20,        21128.28,   5.3878
652,at12,dhci,1,30,        24660.94,   6.5317
653,at12,dhci,1,40,        28097.58,   7.5179
654,at12,dhci,1,50,        31752.28,   8.5417
655,at12,dhci,1,60,        35639.45,   9.6150
656,at12,dhci,1,70,        40146.82,  10.7483
657,at12,dhci,1,80,        46674.40,  12.3186
658,at12,dhci,1,90,        56579.01,  14.7193
659,at12,dhci,1,100,               .,  21.4864
660,at12,mi,1,10,           99.70,   0.0072
661,at12,mi,1,20,         2631.85,   0.2046
662,at12,mi,1,30,        13653.62,   2.2519
663,at12,mi,1,40,        22394.68,   5.2765
664,at12,mi,1,50,        29715.67,   7.4583
665,at12,mi,1,60,        36939.45,   9.4629
666,at12,mi,1,70,        45850.34,  11.7681
667,at12,mi,1,80,        56461.49,  14.4826
668,at12,mi,1,90,        73804.20,  18.3334
669,at12,mi,1,100,               .,  30.7545
670,at12,hcexp,1,10,.,.
671,at12,hcexp,1,20,.,.
672,at12,hcexp,1,30,.,.
673,at12,hcexp,1,40,.,.
674,at12,hcexp,1,50,.,.
675,at12,hcexp,1,60,.,.
676,at12,hcexp,1,70,.,.
677,at12,hcexp,1,80,.,.
678,at12,hcexp,1,90,.,.
679,at12,hcexp,1,100,.,.
680,at13,dhi,1,10,        17042.62,   3.3404
681,at13,dhi,1,20,        21865.95,   5.3713
682,at13,dhi,1,30,        25706.75,   6.4728
683,at13,dhi,1,40,        28972.36,   7.4398
684,at13,dhi,1,50,        32329.12,   8.3944
685,at13,dhi,1,60,        36783.83,   9.4190
686,at13,dhi,1,70,        41306.34,  10.6743
687,at13,dhi,1,80,        47783.39,  12.0794
688,at13,dhi,1,90,        58234.45,  14.3144
689,at13,dhi,1,100,               .,  22.4941
690,at13,dhci,1,10,        17042.62,   3.3404
691,at13,dhci,1,20,        21865.95,   5.3713
692,at13,dhci,1,30,        25706.75,   6.4728
693,at13,dhci,1,40,        28972.36,   7.4398
694,at13,dhci,1,50,        32329.12,   8.3944
695,at13,dhci,1,60,        36783.83,   9.4190
696,at13,dhci,1,70,        41306.34,  10.6743
697,at13,dhci,1,80,        47783.39,  12.0794
698,at13,dhci,1,90,        58234.45,  14.3144
699,at13,dhci,1,100,               .,  22.4941
700,at13,mi,1,10,           88.87,   0.0056
701,at13,mi,1,20,         3076.05,   0.2186
702,at13,mi,1,30,        13921.53,   2.2542
703,at13,mi,1,40,        23478.05,   5.2452
704,at13,mi,1,50,        30511.12,   7.4405
705,at13,mi,1,60,        38539.81,   9.4238
706,at13,mi,1,70,        47276.32,  11.7996
707,at13,mi,1,80,        57352.53,  14.3015
708,at13,mi,1,90,        76987.26,  18.1949
709,at13,mi,1,100,               .,  31.1161
710,at13,hcexp,1,10,.,.
711,at13,hcexp,1,20,.,.
712,at13,hcexp,1,30,.,.
713,at13,hcexp,1,40,.,.
714,at13,hcexp,1,50,.,.
715,at13,hcexp,1,60,.,.
716,at13,hcexp,1,70,.,.
717,at13,hcexp,1,80,.,.
718,at13,hcexp,1,90,.,.
719,at13,hcexp,1,100,.,.
720,at14,dhi,1,10,        16733.21,   3.3963
721,at14,dhi,1,20,        21626.65,   5.4321
722,at14,dhi,1,30,        25401.13,   6.5285
723,at14,dhi,1,40,        28827.25,   7.5238
724,at14,dhi,1,50,        32400.65,   8.5309
725,at14,dhi,1,60,        36164.83,   9.5167
726,at14,dhi,1,70,        40533.59,  10.6822
727,at14,dhi,1,80,        46708.83,  12.0396
728,at14,dhi,1,90,        56536.16,  14.1622
729,at14,dhi,1,100,               .,  22.1878
730,at14,dhci,1,10,        16733.21,   3.3963
731,at14,dhci,1,20,        21626.65,   5.4321
732,at14,dhci,1,30,        25401.13,   6.5285
733,at14,dhci,1,40,        28827.25,   7.5238
734,at14,dhci,1,50,        32400.65,   8.5309
735,at14,dhci,1,60,        36164.83,   9.5167
736,at14,dhci,1,70,        40533.59,  10.6822
737,at14,dhci,1,80,        46708.83,  12.0396
738,at14,dhci,1,90,        56536.16,  14.1622
739,at14,dhci,1,100,               .,  22.1878
740,at14,mi,1,10,           70.17,   0.0038
741,at14,mi,1,20,         2840.30,   0.1918
742,at14,mi,1,30,        14409.58,   2.4615
743,at14,mi,1,40,        22479.37,   5.2438
744,at14,mi,1,50,        30197.51,   7.4296
745,at14,mi,1,60,        37238.34,   9.5711
746,at14,mi,1,70,        45862.39,  11.6682
747,at14,mi,1,80,        56489.22,  14.3857
748,at14,mi,1,90,        73234.66,  18.0370
749,at14,mi,1,100,               .,  31.0075
750,at14,hcexp,1,10,.,.
751,at14,hcexp,1,20,.,.
752,at14,hcexp,1,30,.,.
753,at14,hcexp,1,40,.,.
754,at14,hcexp,1,50,.,.
755,at14,hcexp,1,60,.,.
756,at14,hcexp,1,70,.,.
757,at14,hcexp,1,80,.,.
758,at14,hcexp,1,90,.,.
759,at14,hcexp,1,100,.,.
760,at15,dhi,1,10,        16968.04,   3.2687
761,at15,dhi,1,20,        21403.71,   5.4320
762,at15,dhi,1,30,        25063.55,   6.6270
763,at15,dhi,1,40,        28642.16,   7.3520
764,at15,dhi,1,50,        32296.66,   8.5798
765,at15,dhi,1,60,        36359.11,   9.5179
766,at15,dhi,1,70,        40808.54,  10.8361
767,at15,dhi,1,80,        46801.46,  12.1231
768,at15,dhi,1,90,        56349.21,  14.2630
769,at15,dhi,1,100,               .,  22.0004
770,at15,dhci,1,10,        16968.04,   3.2687
771,at15,dhci,1,20,        21403.71,   5.4320
772,at15,dhci,1,30,        25063.55,   6.6270
773,at15,dhci,1,40,        28642.16,   7.3520
774,at15,dhci,1,50,        32296.66,   8.5798
775,at15,dhci,1,60,        36359.11,   9.5179
776,at15,dhci,1,70,        40808.54,  10.8361
777,at15,dhci,1,80,        46801.46,  12.1231
778,at15,dhci,1,90,        56349.21,  14.2630
779,at15,dhci,1,100,               .,  22.0004
780,at15,mi,1,10,           42.53,   0.0013
781,at15,mi,1,20,         2757.32,   0.1680
782,at15,mi,1,30,        14804.75,   2.3813
783,at15,mi,1,40,        22381.93,   5.2030
784,at15,mi,1,50,        30280.17,   7.3668
785,at15,mi,1,60,        37792.87,   9.4996
786,at15,mi,1,70,        47001.11,  11.7514
787,at15,mi,1,80,        57758.82,  14.4481
788,at15,mi,1,90,        75125.28,  18.0829
789,at15,mi,1,100,               .,  31.0976
790,at15,hcexp,1,10,.,.
791,at15,hcexp,1,20,.,.
792,at15,hcexp,1,30,.,.
793,at15,hcexp,1,40,.,.
794,at15,hcexp,1,50,.,.
795,at15,hcexp,1,60,.,.
796,at15,hcexp,1,70,.,.
797,at15,hcexp,1,80,.,.
798,at15,hcexp,1,90,.,.
799,at15,hcexp,1,100,.,.
800,at16,dhi,1,10,        17052.77,   2.9895
801,at16,dhi,1,20,        22263.31,   5.3061
802,at16,dhi,1,30,        26362.17,   6.5457
803,at16,dhi,1,40,        29935.89,   7.4022
804,at16,dhi,1,50,        33703.86,   8.4720
805,at16,dhi,1,60,        37729.14,   9.5649
806,at16,dhi,1,70,        42418.12,  10.5999
807,at16,dhi,1,80,        49761.99,  12.2665
808,at16,dhi,1,90,        60261.79,  14.4112
809,at16,dhi,1,100,               .,  22.4421
810,at16,dhci,1,10,        17052.77,   2.9895
811,at16,dhci,1,20,        22263.31,   5.3061
812,at16,dhci,1,30,        26362.17,   6.5457
813,at16,dhci,1,40,        29935.89,   7.4022
814,at16,dhci,1,50,        33703.86,   8.4720
815,at16,dhci,1,60,        37729.14,   9.5649
816,at16,dhci,1,70,        42418.12,  10.5999
817,at16,dhci,1,80,        49761.99,  12.2665
818,at16,dhci,1,90,        60261.79,  14.4112
819,at16,dhci,1,100,               .,  22.4421
820,at16,mi,1,10,           16.21,   0.0003
821,at16,mi,1,20,         2574.33,   0.1400
822,at16,mi,1,30,        14841.13,   2.1687
823,at16,mi,1,40,        23943.41,   5.2131
824,at16,mi,1,50,        31306.78,   7.4189
825,at16,mi,1,60,        39265.87,   9.4650
826,at16,mi,1,70,        47206.34,  11.4808
827,at16,mi,1,80,        59151.93,  14.2535
828,at16,mi,1,90,        76945.73,  17.9820
829,at16,mi,1,100,               .,  31.8777
830,at16,hcexp,1,10,.,.
831,at16,hcexp,1,20,.,.
832,at16,hcexp,1,30,.,.
833,at16,hcexp,1,40,.,.
834,at16,hcexp,1,50,.,.
835,at16,hcexp,1,60,.,.
836,at16,hcexp,1,70,.,.
837,at16,hcexp,1,80,.,.
838,at16,hcexp,1,90,.,.
839,at16,hcexp,1,100,.,.
840,at17,dhi,1,10,        17088.32,   3.3109
841,at17,dhi,1,20,        21992.71,   5.2964
842,at17,dhi,1,30,        26109.65,   6.4727
843,at17,dhi,1,40,        29677.18,   7.5586
844,at17,dhi,1,50,        33359.19,   8.4939
845,at17,dhi,1,60,        37500.66,   9.5389
846,at17,dhi,1,70,        42377.91,  10.7506
847,at17,dhi,1,80,        49028.15,  12.2164
848,at17,dhi,1,90,        59865.52,  14.5194
849,at17,dhi,1,100,               .,  21.8421
850,at17,dhci,1,10,        17088.32,   3.3109
851,at17,dhci,1,20,        21992.71,   5.2964
852,at17,dhci,1,30,        26109.65,   6.4727
853,at17,dhci,1,40,        29677.18,   7.5586
854,at17,dhci,1,50,        33359.19,   8.4939
855,at17,dhci,1,60,        37500.66,   9.5389
856,at17,dhci,1,70,        42377.91,  10.7506
857,at17,dhci,1,80,        49028.15,  12.2164
858,at17,dhci,1,90,        59865.52,  14.5194
859,at17,dhci,1,100,               .,  21.8421
860,at17,mi,1,10,           47.64,   0.0016
861,at17,mi,1,20,         3039.57,   0.1859
862,at17,mi,1,30,        14748.59,   2.5131
863,at17,mi,1,40,        24341.53,   5.3895
864,at17,mi,1,50,        31806.45,   7.5347
865,at17,mi,1,60,        39540.54,   9.6551
866,at17,mi,1,70,        48199.86,  11.7889
867,at17,mi,1,80,        59619.65,  14.4682
868,at17,mi,1,90,        77485.23,  18.3164
869,at17,mi,1,100,               .,  30.1465
870,at17,hcexp,1,10,.,.
871,at17,hcexp,1,20,.,.
872,at17,hcexp,1,30,.,.
873,at17,hcexp,1,40,.,.
874,at17,hcexp,1,50,.,.
875,at17,hcexp,1,60,.,.
876,at17,hcexp,1,70,.,.
877,at17,hcexp,1,80,.,.
878,at17,hcexp,1,90,.,.
879,at17,hcexp,1,100,.,.
880,at18,dhi,1,10,        17334.18,   3.1967
881,at18,dhi,1,20,        22571.12,   5.3949
882,at18,dhi,1,30,        26303.55,   6.5673
883,at18,dhi,1,40,        29755.97,   7.5225
884,at18,dhi,1,50,        33224.44,   8.4628
885,at18,dhi,1,60,        37137.36,   9.3914
886,at18,dhi,1,70,        42053.99,  10.6251
887,at18,dhi,1,80,        48569.87,  12.0912
888,at18,dhi,1,90,        59392.79,  14.3733
889,at18,dhi,1,100,               .,  22.3748
890,at18,dhci,1,10,        17334.18,   3.1967
891,at18,dhci,1,20,        22571.12,   5.3949
892,at18,dhci,1,30,        26303.55,   6.5673
893,at18,dhci,1,40,        29755.97,   7.5225
894,at18,dhci,1,50,        33224.44,   8.4628
895,at18,dhci,1,60,        37137.36,   9.3914
896,at18,dhci,1,70,        42053.99,  10.6251
897,at18,dhci,1,80,        48569.87,  12.0912
898,at18,dhci,1,90,        59392.79,  14.3733
899,at18,dhci,1,100,               .,  22.3748
900,at18,mi,1,10,           39.84,   0.0015
901,at18,mi,1,20,         2696.77,   0.1444
902,at18,mi,1,30,        15478.66,   2.3586
903,at18,mi,1,40,        23883.10,   5.3658
904,at18,mi,1,50,        31175.35,   7.4308
905,at18,mi,1,60,        38185.68,   9.3536
906,at18,mi,1,70,        47823.27,  11.6476
907,at18,mi,1,80,        59046.42,  14.3322
908,at18,mi,1,90,        77950.75,  18.2661
909,at18,mi,1,100,               .,  31.0995
910,at18,hcexp,1,10,.,.
911,at18,hcexp,1,20,.,.
912,at18,hcexp,1,30,.,.
913,at18,hcexp,1,40,.,.
914,at18,hcexp,1,50,.,.
915,at18,hcexp,1,60,.,.
916,at18,hcexp,1,70,.,.
917,at18,hcexp,1,80,.,.
918,at18,hcexp,1,90,.,.
919,at18,hcexp,1,100,.,.
920,at19,dhi,1,10,        17058.97,   3.2190
921,at19,dhi,1,20,        23026.23,   5.3693
922,at19,dhi,1,30,        27021.79,   6.6215
923,at19,dhi,1,40,        30577.76,   7.6267
924,at19,dhi,1,50,        34097.46,   8.6360
925,at19,dhi,1,60,        37971.74,   9.4494
926,at19,dhi,1,70,        42754.75,  10.6339
927,at19,dhi,1,80,        49849.92,  12.2027
928,at19,dhi,1,90,        61489.01,  14.5096
929,at19,dhi,1,100,               .,  21.7319
930,at19,dhci,1,10,        17058.97,   3.2190
931,at19,dhci,1,20,        23026.23,   5.3693
932,at19,dhci,1,30,        27021.79,   6.6215
933,at19,dhci,1,40,        30577.76,   7.6267
934,at19,dhci,1,50,        34097.46,   8.6360
935,at19,dhci,1,60,        37971.74,   9.4494
936,at19,dhci,1,70,        42754.75,  10.6339
937,at19,dhci,1,80,        49849.92,  12.2027
938,at19,dhci,1,90,        61489.01,  14.5096
939,at19,dhci,1,100,               .,  21.7319
940,at19,mi,1,10,           32.53,   0.0009
941,at19,mi,1,20,         3111.59,   0.1886
942,at19,mi,1,30,        15549.78,   2.4573
943,at19,mi,1,40,        24926.56,   5.3559
944,at19,mi,1,50,        33026.88,   7.6119
945,at19,mi,1,60,        40339.77,   9.6154
946,at19,mi,1,70,        48810.78,  11.7297
947,at19,mi,1,80,        60013.74,  14.2150
948,at19,mi,1,90,        79935.53,  18.0450
949,at19,mi,1,100,               .,  30.7803
950,at19,hcexp,1,10,.,.
951,at19,hcexp,1,20,.,.
952,at19,hcexp,1,30,.,.
953,at19,hcexp,1,40,.,.
954,at19,hcexp,1,50,.,.
955,at19,hcexp,1,60,.,.
956,at19,hcexp,1,70,.,.
957,at19,hcexp,1,80,.,.
958,at19,hcexp,1,90,.,.
959,at19,hcexp,1,100,.,.
960,au81,dhi,1,10,        10343.17,   3.0589
961,au81,dhi,1,20,        13662.24,   4.9858
962,au81,dhi,1,30,        16573.33,   6.2696
963,au81,dhi,1,40,        19098.47,   7.3935
964,au81,dhi,1,50,        21880.08,   8.4712
965,au81,dhi,1,60,        25064.52,   9.6953
966,au81,dhi,1,70,        28969.40,  11.1844
967,au81,dhi,1,80,        33852.20,  12.9572
968,au81,dhi,1,90,        40742.22,  15.2728
969,au81,dhi,1,100,               .,  20.7114
970,au81,dhci,1,10,        10343.17,   3.0589
971,au81,dhci,1,20,        13662.24,   4.9858
972,au81,dhci,1,30,        16573.33,   6.2696
973,au81,dhci,1,40,        19098.47,   7.3935
974,au81,dhci,1,50,        21880.08,   8.4712
975,au81,dhci,1,60,        25064.52,   9.6953
976,au81,dhci,1,70,        28969.40,  11.1844
977,au81,dhci,1,80,        33852.20,  12.9572
978,au81,dhci,1,90,        40742.22,  15.2728
979,au81,dhci,1,100,               .,  20.7114
980,au81,mi,1,10,          836.88,   0.0495
981,au81,mi,1,20,        10042.53,   1.6690
982,au81,mi,1,30,        16976.17,   4.9737
983,au81,mi,1,40,        21097.12,   6.8446
984,au81,mi,1,50,        25384.12,   8.3537
985,au81,mi,1,60,        29933.29,   9.9368
986,au81,mi,1,70,        35588.94,  11.7641
987,au81,mi,1,80,        42559.36,  13.9787
988,au81,mi,1,90,        53037.11,  17.0484
989,au81,mi,1,100,               .,  25.3814
990,au81,hcexp,1,10,.,.
991,au81,hcexp,1,20,.,.
992,au81,hcexp,1,30,.,.
993,au81,hcexp,1,40,.,.
994,au81,hcexp,1,50,.,.
995,au81,hcexp,1,60,.,.
996,au81,hcexp,1,70,.,.
997,au81,hcexp,1,80,.,.
998,au81,hcexp,1,90,.,.
999,au81,hcexp,1,100,.,.
1000,au85,dhi,1,10,        10258.73,   3.0188
1001,au85,dhi,1,20,        13154.80,   4.8511
1002,au85,dhi,1,30,        16049.51,   6.0396
1003,au85,dhi,1,40,        18783.67,   7.2498
1004,au85,dhi,1,50,        21807.39,   8.3682
1005,au85,dhi,1,60,        25086.77,   9.6459
1006,au85,dhi,1,70,        28644.30,  11.0604
1007,au85,dhi,1,80,        33504.87,  12.8481
1008,au85,dhi,1,90,        40752.80,  15.2851
1009,au85,dhi,1,100,               .,  21.6330
1010,au85,dhci,1,10,        10258.73,   3.0188
1011,au85,dhci,1,20,        13154.80,   4.8511
1012,au85,dhci,1,30,        16049.51,   6.0396
1013,au85,dhci,1,40,        18783.67,   7.2498
1014,au85,dhci,1,50,        21807.39,   8.3682
1015,au85,dhci,1,60,        25086.77,   9.6459
1016,au85,dhci,1,70,        28644.30,  11.0604
1017,au85,dhci,1,80,        33504.87,  12.8481
1018,au85,dhci,1,90,        40752.80,  15.2851
1019,au85,dhci,1,100,               .,  21.6330
1020,au85,mi,1,10,          551.50,   0.0294
1021,au85,mi,1,20,         6488.19,   0.9991
1022,au85,mi,1,30,        15174.25,   4.1175
1023,au85,mi,1,40,        20410.99,   6.4677
1024,au85,mi,1,50,        24954.36,   8.1469
1025,au85,mi,1,60,        29609.93,   9.8441
1026,au85,mi,1,70,        35091.30,  11.6228
1027,au85,mi,1,80,        42465.20,  13.9226
1028,au85,mi,1,90,        53879.21,  17.1658
1029,au85,mi,1,100,               .,  27.6839
1030,au85,hcexp,1,10,.,.
1031,au85,hcexp,1,20,.,.
1032,au85,hcexp,1,30,.,.
1033,au85,hcexp,1,40,.,.
1034,au85,hcexp,1,50,.,.
1035,au85,hcexp,1,60,.,.
1036,au85,hcexp,1,70,.,.
1037,au85,hcexp,1,80,.,.
1038,au85,hcexp,1,90,.,.
1039,au85,hcexp,1,100,.,.
1040,au89,dhi,1,10,        10204.30,   2.8703
1041,au89,dhi,1,20,        13398.56,   4.7678
1042,au89,dhi,1,30,        16187.63,   5.9489
1043,au89,dhi,1,40,        18963.82,   7.0335
1044,au89,dhi,1,50,        22009.95,   8.1984
1045,au89,dhi,1,60,        25605.12,   9.5187
1046,au89,dhi,1,70,        29632.03,  11.0401
1047,au89,dhi,1,80,        34727.42,  12.8449
1048,au89,dhi,1,90,        42521.34,  15.3418
1049,au89,dhi,1,100,               .,  22.4356
1050,au89,dhci,1,10,        10204.30,   2.8703
1051,au89,dhci,1,20,        13398.56,   4.7678
1052,au89,dhci,1,30,        16187.63,   5.9489
1053,au89,dhci,1,40,        18963.82,   7.0335
1054,au89,dhci,1,50,        22009.95,   8.1984
1055,au89,dhci,1,60,        25605.12,   9.5187
1056,au89,dhci,1,70,        29632.03,  11.0401
1057,au89,dhci,1,80,        34727.42,  12.8449
1058,au89,dhci,1,90,        42521.34,  15.3418
1059,au89,dhci,1,100,               .,  22.4356
1060,au89,mi,1,10,          977.33,   0.0644
1061,au89,mi,1,20,         8931.25,   1.4527
1062,au89,mi,1,30,        15808.45,   4.3603
1063,au89,mi,1,40,        20848.68,   6.3346
1064,au89,mi,1,50,        25359.01,   7.9547
1065,au89,mi,1,60,        30599.94,   9.6116
1066,au89,mi,1,70,        36690.67,  11.5266
1067,au89,mi,1,80,        44219.80,  13.8440
1068,au89,mi,1,90,        56745.54,  17.0992
1069,au89,mi,1,100,               .,  27.7520
1070,au89,hcexp,1,10,.,.
1071,au89,hcexp,1,20,.,.
1072,au89,hcexp,1,30,.,.
1073,au89,hcexp,1,40,.,.
1074,au89,hcexp,1,50,.,.
1075,au89,hcexp,1,60,.,.
1076,au89,hcexp,1,70,.,.
1077,au89,hcexp,1,80,.,.
1078,au89,hcexp,1,90,.,.
1079,au89,hcexp,1,100,.,.
1080,au95,dhi,1,10,         9617.41,   2.8710
1081,au95,dhi,1,20,        11936.01,   4.6895
1082,au95,dhi,1,30,        14405.87,   5.7649
1083,au95,dhi,1,40,        17072.33,   6.8516
1084,au95,dhi,1,50,        20206.26,   8.0631
1085,au95,dhi,1,60,        23650.68,   9.5185
1086,au95,dhi,1,70,        27485.92,  11.0978
1087,au95,dhi,1,80,        32408.97,  12.9614
1088,au95,dhi,1,90,        39233.87,  15.4437
1089,au95,dhi,1,100,               .,  22.7384
1090,au95,dhci,1,10,         9617.41,   2.8710
1091,au95,dhci,1,20,        11936.01,   4.6895
1092,au95,dhci,1,30,        14405.87,   5.7649
1093,au95,dhci,1,40,        17072.33,   6.8516
1094,au95,dhci,1,50,        20206.26,   8.0631
1095,au95,dhci,1,60,        23650.68,   9.5185
1096,au95,dhci,1,70,        27485.92,  11.0978
1097,au95,dhci,1,80,        32408.97,  12.9614
1098,au95,dhci,1,90,        39233.87,  15.4437
1099,au95,dhci,1,100,               .,  22.7384
1100,au95,mi,1,10,            0.13,   0.0000
1101,au95,mi,1,20,         3232.14,   0.3270
1102,au95,mi,1,30,        11848.57,   3.1408
1103,au95,mi,1,40,        17015.42,   5.7889
1104,au95,mi,1,50,        22039.63,   7.7786
1105,au95,mi,1,60,        27081.43,   9.7261
1106,au95,mi,1,70,        32892.68,  11.9278
1107,au95,mi,1,80,        40261.78,  14.4813
1108,au95,mi,1,90,        50581.51,  17.7510
1109,au95,mi,1,100,               .,  29.0784
1110,au95,hcexp,1,10,.,.
1111,au95,hcexp,1,20,.,.
1112,au95,hcexp,1,30,.,.
1113,au95,hcexp,1,40,.,.
1114,au95,hcexp,1,50,.,.
1115,au95,hcexp,1,60,.,.
1116,au95,hcexp,1,70,.,.
1117,au95,hcexp,1,80,.,.
1118,au95,hcexp,1,90,.,.
1119,au95,hcexp,1,100,.,.
1120,au01,dhi,1,10,        10514.94,   2.8193
1121,au01,dhi,1,20,        13061.14,   4.5093
1122,au01,dhi,1,30,        16087.63,   5.6344
1123,au01,dhi,1,40,        19032.04,   6.7446
1124,au01,dhi,1,50,        22712.27,   8.0765
1125,au01,dhi,1,60,        26593.18,   9.5202
1126,au01,dhi,1,70,        30707.16,  10.9371
