,dataset,variable,eq,percentile,thr,share
1857,be07,dhci,0,80,        25065.24,  11.9696
1858,be07,dhci,0,90,        31107.13,  14.4923
1859,be07,dhci,0,100,               .,  23.4133
1860,be07,mi,0,10,           45.21,   0.0024
1861,be07,mi,0,20,         1067.57,   0.1705
1862,be07,mi,0,30,         7040.44,   1.9850
1863,be07,mi,0,40,        11909.01,   4.7702
1864,be07,mi,0,50,        16117.41,   7.0677
1865,be07,mi,0,60,        20479.98,   9.2698
1866,be07,mi,0,70,        25480.56,  11.5405
1867,be07,mi,0,80,        32138.13,  14.4049
1868,be07,mi,0,90,        43447.86,  18.7089
1869,be07,mi,0,100,               .,  32.0799
1870,be07,hcexp,0,10,.,.
1871,be07,hcexp,0,20,.,.
1872,be07,hcexp,0,30,.,.
1873,be07,hcexp,0,40,.,.
1874,be07,hcexp,0,50,.,.
1875,be07,hcexp,0,60,.,.
1876,be07,hcexp,0,70,.,.
1877,be07,hcexp,0,80,.,.
1878,be07,hcexp,0,90,.,.
1879,be07,hcexp,0,100,.,.
1880,be08,dhi,0,10,         8896.49,   3.3429
1881,be08,dhi,0,20,        11670.02,   5.2335
1882,be08,dhi,0,30,        13749.08,   6.4714
1883,be08,dhi,0,40,        15595.64,   7.3854
1884,be08,dhi,0,50,        17300.04,   8.3069
1885,be08,dhi,0,60,        19594.84,   9.3103
1886,be08,dhi,0,70,        22370.14,  10.6125
1887,be08,dhi,0,80,        26200.30,  12.2331
1888,be08,dhi,0,90,        31838.04,  14.5440
1889,be08,dhi,0,100,               .,  22.5599
1890,be08,dhci,0,10,         8851.94,   3.3811
1891,be08,dhci,0,20,        11556.88,   5.2912
1892,be08,dhci,0,30,        13574.50,   6.4929
1893,be08,dhci,0,40,        15368.89,   7.4585
1894,be08,dhci,0,50,        17002.21,   8.3277
1895,be08,dhci,0,60,        19255.36,   9.3231
1896,be08,dhci,0,70,        21930.22,  10.6022
1897,be08,dhci,0,80,        25440.60,  12.1822
1898,be08,dhci,0,90,        31176.25,  14.4983
1899,be08,dhci,0,100,               .,  22.4430
1900,be08,mi,0,10,           16.20,   0.0007
1901,be08,mi,0,20,         1010.99,   0.1537
1902,be08,mi,0,30,         7291.12,   2.0112
1903,be08,mi,0,40,        12161.45,   5.0331
1904,be08,mi,0,50,        16636.81,   7.3520
1905,be08,mi,0,60,        20419.47,   9.4650
1906,be08,mi,0,70,        25714.51,  11.8375
1907,be08,mi,0,80,        31772.27,  14.3945
1908,be08,mi,0,90,        42124.12,  18.7014
1909,be08,mi,0,100,               .,  31.0509
1910,be08,hcexp,0,10,.,.
1911,be08,hcexp,0,20,.,.
1912,be08,hcexp,0,30,.,.
1913,be08,hcexp,0,40,.,.
1914,be08,hcexp,0,50,.,.
1915,be08,hcexp,0,60,.,.
1916,be08,hcexp,0,70,.,.
1917,be08,hcexp,0,80,.,.
1918,be08,hcexp,0,90,.,.
1919,be08,hcexp,0,100,.,.
1920,be09,dhi,0,10,         8904.72,   3.1821
1921,be09,dhi,0,20,        11785.73,   5.2100
1922,be09,dhi,0,30,        13995.03,   6.4827
1923,be09,dhi,0,40,        15754.15,   7.4798
1924,be09,dhi,0,50,        17576.92,   8.3544
1925,be09,dhi,0,60,        19827.74,   9.3865
1926,be09,dhi,0,70,        22659.03,  10.5957
1927,be09,dhi,0,80,        26581.73,  12.3418
1928,be09,dhi,0,90,        32413.37,  14.6624
1929,be09,dhi,0,100,               .,  22.3047
1930,be09,dhci,0,10,         8860.35,   3.2247
1931,be09,dhci,0,20,        11633.97,   5.2596
1932,be09,dhci,0,30,        13835.56,   6.5231
1933,be09,dhci,0,40,        15509.34,   7.5061
1934,be09,dhci,0,50,        17290.46,   8.4146
1935,be09,dhci,0,60,        19472.65,   9.4100
1936,be09,dhci,0,70,        22121.95,  10.5724
1937,be09,dhci,0,80,        26020.26,  12.2905
1938,be09,dhci,0,90,        31701.13,  14.5788
1939,be09,dhci,0,100,               .,  22.2203
1940,be09,mi,0,10,           42.15,   0.0022
1941,be09,mi,0,20,          842.94,   0.1439
1942,be09,mi,0,30,         6743.55,   1.7220
1943,be09,mi,0,40,        12209.31,   4.7775
1944,be09,mi,0,50,        16657.88,   7.3519
1945,be09,mi,0,60,        21149.46,   9.5424
1946,be09,mi,0,70,        26359.64,  11.9565
1947,be09,mi,0,80,        32939.87,  14.9022
1948,be09,mi,0,90,        43685.08,  19.1456
1949,be09,mi,0,100,               .,  30.4557
1950,be09,hcexp,0,10,.,.
1951,be09,hcexp,0,20,.,.
1952,be09,hcexp,0,30,.,.
1953,be09,hcexp,0,40,.,.
1954,be09,hcexp,0,50,.,.
1955,be09,hcexp,0,60,.,.
1956,be09,hcexp,0,70,.,.
1957,be09,hcexp,0,80,.,.
1958,be09,hcexp,0,90,.,.
1959,be09,hcexp,0,100,.,.
1960,be10,dhi,0,10,         8897.47,   3.2350
1961,be10,dhi,0,20,        11721.87,   5.2543
1962,be10,dhi,0,30,        13791.87,   6.5099
1963,be10,dhi,0,40,        15837.79,   7.4776
1964,be10,dhi,0,50,        17766.17,   8.4280
1965,be10,dhi,0,60,        19715.17,   9.4235
1966,be10,dhi,0,70,        22344.32,  10.5690
1967,be10,dhi,0,80,        26254.16,  12.1709
1968,be10,dhi,0,90,        32162.02,  14.5563
1969,be10,dhi,0,100,               .,  22.3755
1970,be10,dhci,0,10,         8890.61,   3.2813
1971,be10,dhci,0,20,        11568.88,   5.3200
1972,be10,dhci,0,30,        13589.35,   6.5271
1973,be10,dhci,0,40,        15581.05,   7.5368
1974,be10,dhci,0,50,        17463.49,   8.4722
1975,be10,dhci,0,60,        19306.26,   9.4441
1976,be10,dhci,0,70,        21852.41,  10.5813
1977,be10,dhci,0,80,        25657.21,  12.1289
1978,be10,dhci,0,90,        31374.47,  14.5369
1979,be10,dhci,0,100,               .,  22.1712
1980,be10,mi,0,10,           33.00,   0.0022
1981,be10,mi,0,20,          659.91,   0.1097
1982,be10,mi,0,30,         6159.14,   1.5247
1983,be10,mi,0,40,        11675.14,   4.6089
1984,be10,mi,0,50,        16425.91,   7.1402
1985,be10,mi,0,60,        20799.65,   9.4998
1986,be10,mi,0,70,        25828.84,  11.8798
1987,be10,mi,0,80,        32069.01,  14.6684
1988,be10,mi,0,90,        42410.38,  18.8035
1989,be10,mi,0,100,               .,  31.7627
1990,be10,hcexp,0,10,.,.
1991,be10,hcexp,0,20,.,.
1992,be10,hcexp,0,30,.,.
1993,be10,hcexp,0,40,.,.
1994,be10,hcexp,0,50,.,.
1995,be10,hcexp,0,60,.,.
1996,be10,hcexp,0,70,.,.
1997,be10,hcexp,0,80,.,.
1998,be10,hcexp,0,90,.,.
1999,be10,hcexp,0,100,.,.
2000,be11,dhi,0,10,         8543.63,   3.1988
2001,be11,dhi,0,20,        11450.10,   5.2108
2002,be11,dhi,0,30,        13617.81,   6.4286
2003,be11,dhi,0,40,        15539.89,   7.5219
2004,be11,dhi,0,50,        17356.67,   8.4763
2005,be11,dhi,0,60,        19390.30,   9.4738
2006,be11,dhi,0,70,        21904.97,  10.6412
2007,be11,dhi,0,80,        25391.79,  12.1339
2008,be11,dhi,0,90,        31558.35,  14.5125
2009,be11,dhi,0,100,               .,  22.4024
2010,be11,dhci,0,10,         8498.70,   3.2523
2011,be11,dhci,0,20,        11315.12,   5.2513
2012,be11,dhci,0,30,        13383.50,   6.4850
2013,be11,dhci,0,40,        15314.04,   7.5508
2014,be11,dhci,0,50,        17033.30,   8.5031
2015,be11,dhci,0,60,        19004.55,   9.4767
2016,be11,dhci,0,70,        21443.22,  10.6273
2017,be11,dhci,0,80,        24890.25,  12.1282
2018,be11,dhci,0,90,        30776.33,  14.4524
2019,be11,dhci,0,100,               .,  22.2730
2020,be11,mi,0,10,            6.37,   0.0002
2021,be11,mi,0,20,          312.32,   0.0447
2022,be11,mi,0,30,         6108.01,   1.3979
2023,be11,mi,0,40,        11268.92,   4.6326
2024,be11,mi,0,50,        15823.85,   7.1780
2025,be11,mi,0,60,        20317.21,   9.5108
2026,be11,mi,0,70,        25013.59,  11.8412
2027,be11,mi,0,80,        31455.24,  14.8103
2028,be11,mi,0,90,        42108.82,  19.0932
2029,be11,mi,0,100,               .,  31.4911
2030,be11,hcexp,0,10,.,.
2031,be11,hcexp,0,20,.,.
2032,be11,hcexp,0,30,.,.
2033,be11,hcexp,0,40,.,.
2034,be11,hcexp,0,50,.,.
2035,be11,hcexp,0,60,.,.
2036,be11,hcexp,0,70,.,.
2037,be11,hcexp,0,80,.,.
2038,be11,hcexp,0,90,.,.
2039,be11,hcexp,0,100,.,.
2040,be12,dhi,0,10,         9288.24,   3.3453
2041,be12,dhi,0,20,        11975.67,   5.2809
2042,be12,dhi,0,30,        14224.28,   6.4900
2043,be12,dhi,0,40,        16141.92,   7.5598
2044,be12,dhi,0,50,        18022.09,   8.4472
2045,be12,dhi,0,60,        20112.25,   9.4504
2046,be12,dhi,0,70,        22750.44,  10.6001
2047,be12,dhi,0,80,        26340.43,  12.0940
2048,be12,dhi,0,90,        32581.35,  14.4506
2049,be12,dhi,0,100,               .,  22.2817
2050,be12,dhci,0,10,         9113.87,   3.3832
2051,be12,dhci,0,20,        11872.58,   5.3307
2052,be12,dhci,0,30,        13998.06,   6.5433
2053,be12,dhci,0,40,        15846.37,   7.5773
2054,be12,dhci,0,50,        17688.93,   8.4846
2055,be12,dhci,0,60,        19700.54,   9.4368
2056,be12,dhci,0,70,        22260.39,  10.6212
2057,be12,dhci,0,80,        25659.49,  12.0520
2058,be12,dhci,0,90,        31708.68,  14.4107
2059,be12,dhci,0,100,               .,  22.1600
2060,be12,mi,0,10,           12.40,   0.0002
2061,be12,mi,0,20,          309.90,   0.0563
2062,be12,mi,0,30,         6321.90,   1.3747
2063,be12,mi,0,40,        12194.11,   4.8562
2064,be12,mi,0,50,        16794.44,   7.4083
2065,be12,mi,0,60,        21372.00,   9.7207
2066,be12,mi,0,70,        26087.02,  12.0842
2067,be12,mi,0,80,        32492.58,  14.7265
2068,be12,mi,0,90,        42774.07,  18.8956
2069,be12,mi,0,100,               .,  30.8774
2070,be12,hcexp,0,10,.,.
2071,be12,hcexp,0,20,.,.
2072,be12,hcexp,0,30,.,.
2073,be12,hcexp,0,40,.,.
2074,be12,hcexp,0,50,.,.
2075,be12,hcexp,0,60,.,.
2076,be12,hcexp,0,70,.,.
2077,be12,hcexp,0,80,.,.
2078,be12,hcexp,0,90,.,.
2079,be12,hcexp,0,100,.,.
2080,be13,dhi,0,10,         8869.68,   3.2843
2081,be13,dhi,0,20,        11830.35,   5.2388
2082,be13,dhi,0,30,        14011.46,   6.4913
2083,be13,dhi,0,40,        16026.95,   7.5433
2084,be13,dhi,0,50,        17928.92,   8.4461
2085,be13,dhi,0,60,        20119.68,   9.5020
2086,be13,dhi,0,70,        22740.29,  10.7333
2087,be13,dhi,0,80,        26481.23,  12.2675
2088,be13,dhi,0,90,        32605.16,  14.5682
2089,be13,dhi,0,100,               .,  21.9250
2090,be13,dhci,0,10,         8826.79,   3.3562
2091,be13,dhci,0,20,        11769.05,   5.4027
2092,be13,dhci,0,30,        13810.65,   6.4113
2093,be13,dhci,0,40,        15790.76,   7.5478
2094,be13,dhci,0,50,        17626.00,   8.5054
2095,be13,dhci,0,60,        19675.12,   9.5285
2096,be13,dhci,0,70,        22354.66,  10.7189
2097,be13,dhci,0,80,        25785.25,  12.2258
2098,be13,dhci,0,90,        31549.18,  14.5213
2099,be13,dhci,0,100,               .,  21.7822
2100,be13,mi,0,10,            0.00,   0.0000
2101,be13,mi,0,20,          245.19,   0.0350
2102,be13,mi,0,30,         5884.53,   1.2406
2103,be13,mi,0,40,        11537.67,   4.5033
2104,be13,mi,0,50,        16463.19,   7.2042
2105,be13,mi,0,60,        21136.95,   9.6385
2106,be13,mi,0,70,        26170.05,  12.0704
2107,be13,mi,0,80,        32672.19,  14.9286
2108,be13,mi,0,90,        43196.96,  19.1178
2109,be13,mi,0,100,               .,  31.2616
2110,be13,hcexp,0,10,.,.
2111,be13,hcexp,0,20,.,.
2112,be13,hcexp,0,30,.,.
2113,be13,hcexp,0,40,.,.
2114,be13,hcexp,0,50,.,.
2115,be13,hcexp,0,60,.,.
2116,be13,hcexp,0,70,.,.
2117,be13,hcexp,0,80,.,.
2118,be13,hcexp,0,90,.,.
2119,be13,hcexp,0,100,.,.
2120,be14,dhi,0,10,         8962.43,   3.3616
2121,be14,dhi,0,20,        11768.66,   5.2067
2122,be14,dhi,0,30,        13969.91,   6.4355
2123,be14,dhi,0,40,        15972.26,   7.5042
2124,be14,dhi,0,50,        17888.70,   8.4470
2125,be14,dhi,0,60,        20158.86,   9.4737
2126,be14,dhi,0,70,        22846.35,  10.7212
2127,be14,dhi,0,80,        26445.62,  12.2872
2128,be14,dhi,0,90,        32541.29,  14.5491
2129,be14,dhi,0,100,               .,  22.0139
2130,be14,dhci,0,10,         8906.84,   3.4093
2131,be14,dhci,0,20,        11678.22,   5.2495
2132,be14,dhci,0,30,        13791.12,   6.4890
2133,be14,dhci,0,40,        15722.45,   7.5440
2134,be14,dhci,0,50,        17636.66,   8.5020
2135,be14,dhci,0,60,        19786.88,   9.4630
2136,be14,dhci,0,70,        22421.59,  10.7454
2137,be14,dhci,0,80,        25759.88,  12.2228
2138,be14,dhci,0,90,        31818.24,  14.5572
2139,be14,dhci,0,100,               .,  21.8179
2140,be14,mi,0,10,            0.20,   0.0000
2141,be14,mi,0,20,          183.27,   0.0244
2142,be14,mi,0,30,         5440.63,   1.1467
2143,be14,mi,0,40,        11208.46,   4.3401
2144,be14,mi,0,50,        16072.71,   7.0265
2145,be14,mi,0,60,        20820.39,   9.4080
2146,be14,mi,0,70,        26363.14,  12.0809
2147,be14,mi,0,80,        33097.03,  15.0635
2148,be14,mi,0,90,        43570.41,  19.4175
2149,be14,mi,0,100,               .,  31.4924
2150,be14,hcexp,0,10,.,.
2151,be14,hcexp,0,20,.,.
2152,be14,hcexp,0,30,.,.
2153,be14,hcexp,0,40,.,.
2154,be14,hcexp,0,50,.,.
2155,be14,hcexp,0,60,.,.
2156,be14,hcexp,0,70,.,.
2157,be14,hcexp,0,80,.,.
2158,be14,hcexp,0,90,.,.
2159,be14,hcexp,0,100,.,.
2160,be15,dhi,0,10,         9086.55,   3.3661
2161,be15,dhi,0,20,        11932.50,   5.1896
2162,be15,dhi,0,30,        14376.65,   6.4825
2163,be15,dhi,0,40,        16402.80,   7.5653
2164,be15,dhi,0,50,        18508.66,   8.5493
2165,be15,dhi,0,60,        20479.18,   9.5421
2166,be15,dhi,0,70,        23131.25,  10.6697
2167,be15,dhi,0,80,        26642.50,  12.1764
2168,be15,dhi,0,90,        32814.09,  14.2985
2169,be15,dhi,0,100,               .,  22.1605
2170,be15,dhci,0,10,         8990.76,   3.4133
2171,be15,dhci,0,20,        11849.74,   5.2389
2172,be15,dhci,0,30,        14251.74,   6.5278
2173,be15,dhci,0,40,        16191.30,   7.6052
2174,be15,dhci,0,50,        18171.66,   8.6047
2175,be15,dhci,0,60,        20060.14,   9.5416
2176,be15,dhci,0,70,        22577.99,  10.6532
2177,be15,dhci,0,80,        26035.78,  12.0920
2178,be15,dhci,0,90,        32297.56,  14.3972
2179,be15,dhci,0,100,               .,  21.9262
2180,be15,mi,0,10,            0.00,   0.0000
2181,be15,mi,0,20,           72.90,   0.0117
2182,be15,mi,0,30,         5202.30,   0.9899
2183,be15,mi,0,40,        11141.25,   4.3374
2184,be15,mi,0,50,        15894.81,   6.9616
2185,be15,mi,0,60,        21293.13,   9.5602
2186,be15,mi,0,70,        26105.81,  12.1620
2187,be15,mi,0,80,        32342.43,  14.8830
2188,be15,mi,0,90,        42939.12,  19.1022
2189,be15,mi,0,100,               .,  31.9920
2190,be15,hcexp,0,10,.,.
2191,be15,hcexp,0,20,.,.
2192,be15,hcexp,0,30,.,.
2193,be15,hcexp,0,40,.,.
2194,be15,hcexp,0,50,.,.
2195,be15,hcexp,0,60,.,.
2196,be15,hcexp,0,70,.,.
2197,be15,hcexp,0,80,.,.
2198,be15,hcexp,0,90,.,.
2199,be15,hcexp,0,100,.,.
2200,be16,dhi,0,10,         9071.11,   3.3349
2201,be16,dhi,0,20,        11873.08,   5.2254
2202,be16,dhi,0,30,        14321.23,   6.5076
2203,be16,dhi,0,40,        16263.35,   7.6156
2204,be16,dhi,0,50,        18247.65,   8.6077
2205,be16,dhi,0,60,        20254.65,   9.5093
2206,be16,dhi,0,70,        22779.12,  10.6803
2207,be16,dhi,0,80,        26277.43,  12.0588
2208,be16,dhi,0,90,        32638.89,  14.4008
2209,be16,dhi,0,100,               .,  22.0597
2210,be16,dhci,0,10,         8938.72,   3.3722
2211,be16,dhci,0,20,        11745.72,   5.2945
2212,be16,dhci,0,30,        14184.35,   6.5422
2213,be16,dhci,0,40,        16062.53,   7.6757
2214,be16,dhci,0,50,        17952.25,   8.6203
2215,be16,dhci,0,60,        19861.47,   9.5448
2216,be16,dhci,0,70,        22279.57,  10.6479
2217,be16,dhci,0,80,        25539.49,  12.0551
2218,be16,dhci,0,90,        31869.20,  14.3726
2219,be16,dhci,0,100,               .,  21.8746
2220,be16,mi,0,10,            0.00,   0.0000
2221,be16,mi,0,20,           71.49,   0.0101
2222,be16,mi,0,30,         5424.50,   1.0855
2223,be16,mi,0,40,        11239.73,   4.4254
2224,be16,mi,0,50,        16620.27,   7.0852
2225,be16,mi,0,60,        21168.95,   9.6093
2226,be16,mi,0,70,        26042.07,  12.0543
2227,be16,mi,0,80,        32494.68,  14.7626
2228,be16,mi,0,90,        43069.46,  18.8494
2229,be16,mi,0,100,               .,  32.1181
2230,be16,hcexp,0,10,.,.
2231,be16,hcexp,0,20,.,.
2232,be16,hcexp,0,30,.,.
2233,be16,hcexp,0,40,.,.
2234,be16,hcexp,0,50,.,.
2235,be16,hcexp,0,60,.,.
2236,be16,hcexp,0,70,.,.
2237,be16,hcexp,0,80,.,.
2238,be16,hcexp,0,90,.,.
2239,be16,hcexp,0,100,.,.
2240,be17,dhi,0,10,         9243.74,   3.3214
2241,be17,dhi,0,20,        12238.27,   5.3208
2242,be17,dhi,0,30,        14501.11,   6.5952
2243,be17,dhi,0,40,        16582.73,   7.6404
2244,be17,dhi,0,50,        18309.67,   8.5976
2245,be17,dhi,0,60,        20468.25,   9.5327
2246,be17,dhi,0,70,        23053.68,  10.6923
2247,be17,dhi,0,80,        26631.36,  12.1429
2248,be17,dhi,0,90,        32971.18,  14.4708
2249,be17,dhi,0,100,               .,  21.6858
2250,be17,dhci,0,10,         9099.85,   3.3729
2251,be17,dhci,0,20,        12075.21,   5.4063
2252,be17,dhci,0,30,        14270.43,   6.6096
2253,be17,dhci,0,40,        16351.73,   7.6760
2254,be17,dhci,0,50,        18040.46,   8.6524
2255,be17,dhci,0,60,        20057.68,   9.5115
2256,be17,dhci,0,70,        22639.97,  10.6805
2257,be17,dhci,0,80,        25952.74,  12.1164
2258,be17,dhci,0,90,        32193.59,  14.4232
2259,be17,dhci,0,100,               .,  21.5511
2260,be17,mi,0,10,            0.00,   0.0000
2261,be17,mi,0,20,          116.66,   0.0130
2262,be17,mi,0,30,         6178.95,   1.2938
2263,be17,mi,0,40,        12293.93,   4.7516
2264,be17,mi,0,50,        17296.64,   7.4599
2265,be17,mi,0,60,        21545.11,   9.6521
2266,be17,mi,0,70,        26640.39,  12.0284
2267,be17,mi,0,80,        32564.92,  14.7087
2268,be17,mi,0,90,        43946.44,  18.8546
2269,be17,mi,0,100,               .,  31.2378
2270,be17,hcexp,0,10,.,.
2271,be17,hcexp,0,20,.,.
2272,be17,hcexp,0,30,.,.
2273,be17,hcexp,0,40,.,.
2274,be17,hcexp,0,50,.,.
2275,be17,hcexp,0,60,.,.
2276,be17,hcexp,0,70,.,.
2277,be17,hcexp,0,80,.,.
2278,be17,hcexp,0,90,.,.
2279,be17,hcexp,0,100,.,.
2280,br06,dhi,0,10,          793.45,   1.0260
2281,br06,dhi,0,20,         1224.11,   2.1943
2282,br06,dhi,0,30,         1690.25,   3.1284
2283,br06,dhi,0,40,         2166.27,   4.1177
2284,br06,dhi,0,50,         2741.22,   5.2751
2285,br06,dhi,0,60,         3520.98,   6.7124
2286,br06,dhi,0,70,         4408.22,   8.4152
2287,br06,dhi,0,80,         6067.70,  11.1127
2288,br06,dhi,0,90,         9674.14,  16.3317
2289,br06,dhi,0,100,               .,  41.6866
2290,br06,dhci,0,10,          790.96,   1.0248
2291,br06,dhci,0,20,         1224.11,   2.1928
2292,br06,dhci,0,30,         1689.79,   3.1258
2293,br06,dhci,0,40,         2166.27,   4.1188
2294,br06,dhci,0,50,         2740.70,   5.2738
2295,br06,dhci,0,60,         3520.90,   6.7111
2296,br06,dhci,0,70,         4407.44,   8.4143
2297,br06,dhci,0,80,         6066.92,  11.1162
2298,br06,dhci,0,90,         9670.70,  16.3319
2299,br06,dhci,0,100,               .,  41.6904
2300,br06,mi,0,10,          225.99,   0.1210
2301,br06,mi,0,20,          677.97,   1.1713
2302,br06,mi,0,30,         1084.75,   2.1773
2303,br06,mi,0,40,         1528.12,   3.2311
2304,br06,mi,0,50,         2034.50,   4.4156
2305,br06,mi,0,60,         2706.49,   5.8810
2306,br06,mi,0,70,         3654.57,   7.8412
2307,br06,mi,0,80,         5192.37,  10.8100
2308,br06,mi,0,90,         8698.80,  16.4899
2309,br06,mi,0,100,               .,  47.8615
2310,br06,hcexp,0,10,.,.
2311,br06,hcexp,0,20,.,.
2312,br06,hcexp,0,30,.,.
2313,br06,hcexp,0,40,.,.
2314,br06,hcexp,0,50,.,.
2315,br06,hcexp,0,60,.,.
2316,br06,hcexp,0,70,.,.
2317,br06,hcexp,0,80,.,.
2318,br06,hcexp,0,90,.,.
2319,br06,hcexp,0,100,.,.
2320,br09,dhi,0,10,         1052.00,   1.2434
2321,br09,dhi,0,20,         1506.99,   2.4781
2322,br09,dhi,0,30,         2060.57,   3.3978
2323,br09,dhi,0,40,         2635.94,   4.4268
2324,br09,dhi,0,50,         3323.19,   5.6372
2325,br09,dhi,0,60,         4167.31,   7.1244
2326,br09,dhi,0,70,         5170.85,   8.7489
2327,br09,dhi,0,80,         6889.39,  11.3360
2328,br09,dhi,0,90,        10747.17,  16.1997
2329,br09,dhi,0,100,               .,  39.4078
2330,br09,dhci,0,10,         1051.18,   1.2382
2331,br09,dhci,0,20,         1506.86,   2.4742
2332,br09,dhci,0,30,         2060.57,   3.4053
2333,br09,dhci,0,40,         2635.07,   4.4199
2334,br09,dhci,0,50,         3321.71,   5.6364
2335,br09,dhci,0,60,         4167.13,   7.1258
2336,br09,dhci,0,70,         5170.85,   8.7527
2337,br09,dhci,0,80,         6889.38,  11.3351
2338,br09,dhci,0,90,        10747.17,  16.1998
2339,br09,dhci,0,100,               .,  39.4127
2340,br09,mi,0,10,          224.82,   0.1054
2341,br09,mi,0,20,          843.07,   1.3206
2342,br09,mi,0,30,         1389.18,   2.3621
2343,br09,mi,0,40,         1917.99,   3.6266
2344,br09,mi,0,50,         2515.17,   4.8565
2345,br09,mi,0,60,         3278.62,   6.4218
2346,br09,mi,0,70,         4299.68,   8.2525
2347,br09,mi,0,80,         5932.74,  11.1473
2348,br09,mi,0,90,         9679.73,  16.5586
2349,br09,mi,0,100,               .,  45.3485
2350,br09,hcexp,0,10,.,.
2351,br09,hcexp,0,20,.,.
2352,br09,hcexp,0,30,.,.
2353,br09,hcexp,0,40,.,.
2354,br09,hcexp,0,50,.,.
2355,br09,hcexp,0,60,.,.
2356,br09,hcexp,0,70,.,.
2357,br09,hcexp,0,80,.,.
2358,br09,hcexp,0,90,.,.
2359,br09,hcexp,0,100,.,.
2360,br11,dhi,0,10,         1110.99,   1.1981
2361,br11,dhi,0,20,         1700.59,   2.5181
2362,br11,dhi,0,30,         2278.38,   3.5618
2363,br11,dhi,0,40,         2937.80,   4.6408
2364,br11,dhi,0,50,         3689.82,   5.8653
2365,br11,dhi,0,60,         4443.95,   7.4145
2366,br11,dhi,0,70,         5573.05,   8.8092
