,dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
1400,it14,dhi,1,60483295, 21490.45, 18917.37,    0.331,     9.12,    14.18,    20.95,     4.46,     5.85,     7.75,   0.0322,   0.0391,   0.0479,  3866.38,  5556.66,  7150.16,  3700.57,  3902.03,  4200.26
1401,it14,dhci,1,60483295, 21369.25, 18897.79,    0.330,     9.15,    14.23,    21.10,     4.48,     5.87,     7.78,   0.0322,   0.0392,   0.0480,  3862.60,  5556.62,  7165.42,  3704.34,  3902.07,  4185.00
1402,it14,mi,1,60483295, 20819.88, 15541.68,    0.544,    31.63,    34.97,    40.05,    26.18,    27.59,    29.24,   0.2429,   0.2523,   0.2620,  1303.33,  1996.44,  3062.61,  6263.61,  7462.24,  8287.81
1403,it14,hcexp,1,60483295, 14657.96, 13335.05,    0.250,    11.06,    21.20,    34.77,     2.71,     5.27,     8.98,   0.0105,   0.0209,   0.0362,  5715.10,  7106.33,  8420.55,  1851.85,  2352.36,  2929.87
1404,it16,dhi,1,60240889, 22350.19, 19503.75,    0.339,     8.85,    14.21,    21.05,     4.61,     6.03,     8.04,   0.0341,   0.0409,   0.0499,  3739.49,  5614.90,  7230.69,  4062.00,  4136.97,  4471.56
1405,it16,dhci,1,60240889, 22176.35, 19452.61,    0.337,     8.87,    14.22,    21.19,     4.61,     6.04,     8.05,   0.0341,   0.0409,   0.0499,  3742.39,  5614.14,  7253.84,  4059.10,  4137.73,  4448.41
1406,it16,mi,1,60240889, 21925.55, 15661.00,    0.554,    31.47,    35.42,    40.01,    26.74,    28.06,    29.64,   0.2517,   0.2598,   0.2686,  1171.35,  2025.41,  3034.80,  6630.15,  7726.46,  8667.45
1407,it16,hcexp,1,60240889, 15063.05, 13017.00,    0.292,    15.38,    26.88,    40.65,     4.01,     7.54,    11.91,   0.0164,   0.0313,   0.0514,  5767.24,  7015.49,  8273.86,  2034.25,  2736.38,  3428.39
1408,jp08,dhi,1,106801817, 26794.95, 23261.05,    0.328,     8.62,    15.32,    21.18,     2.77,     4.58,     6.79,   0.0143,   0.0223,   0.0329,  6314.15,  8155.45,  9478.63,  2990.27,  3475.08,  4478.00
1409,jp08,dhci,1,106801817, 26794.95, 23261.05,    0.328,     8.62,    15.32,    21.18,     2.77,     4.58,     6.79,   0.0143,   0.0223,   0.0329,  6314.15,  8155.45,  9478.63,  2990.27,  3475.08,  4478.00
1410,jp08,mi,1,106801817, 27133.05, 23224.46,    0.442,    21.16,    24.48,    29.72,    15.08,    16.61,    18.37,   0.1322,   0.1418,   0.1519,  2671.00,  3739.42,  5331.29,  6633.42,  7891.11,  8625.34
1411,jp08,hcexp,1,106801817,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1412,jp10,dhi,1,107150417, 29944.24, 25664.14,    0.308,     5.19,    11.24,    17.07,     1.52,     2.81,     4.66,   0.0073,   0.0123,   0.0200,  7254.87,  9624.75, 11196.14,  3010.79,  3207.32,  4202.34
1413,jp10,dhci,1,107150417, 29944.24, 25664.14,    0.308,     5.19,    11.24,    17.07,     1.52,     2.81,     4.66,   0.0073,   0.0123,   0.0200,  7254.87,  9624.75, 11196.14,  3010.79,  3207.32,  4202.34
1414,jp10,mi,1,107150417, 29379.08, 25008.66,    0.441,    21.08,    24.59,    28.64,    15.37,    16.83,    18.46,   0.1365,   0.1454,   0.1549,  2781.67,  4050.91,  5474.20,  7483.99,  8781.16,  9924.28
1415,jp10,hcexp,1,107150417,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1416,jp13,dhi,1,107483084, 28311.22, 24576.33,    0.316,     6.38,    11.78,    17.90,     2.40,     3.65,     5.52,   0.0144,   0.0201,   0.0279,  6138.45,  8477.94, 10200.08,  3692.08,  3810.22,  4545.72
1417,jp13,dhci,1,107483084, 28311.22, 24576.33,    0.316,     6.38,    11.78,    17.90,     2.40,     3.65,     5.52,   0.0144,   0.0201,   0.0279,  6138.45,  8477.94, 10200.08,  3692.08,  3810.22,  4545.72
1418,jp13,mi,1,107483084, 27754.90, 23853.40,    0.458,    23.31,    27.01,    30.71,    17.15,    18.76,    20.43,   0.1512,   0.1615,   0.1721,  2598.57,  3752.86,  4933.07,  7231.96,  8535.30,  9812.73
1419,jp13,hcexp,1,107483084,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1420,kr06,dhi,1,43220706, 22886.73, 20911.42,    0.299,     9.09,    13.82,    19.97,     3.29,     4.89,     6.87,   0.0178,   0.0261,   0.0361,  5336.37,  6758.84,  8230.70,  3028.20,  3696.87,  4316.15
1421,kr06,dhci,1,43220706, 22886.73, 20911.42,    0.299,     9.09,    13.82,    19.97,     3.29,     4.89,     6.87,   0.0178,   0.0261,   0.0361,  5336.37,  6758.84,  8230.70,  3028.20,  3696.87,  4316.15
1422,kr06,mi,1,43220706, 24039.00, 21783.09,    0.323,    10.85,    15.00,    20.30,     4.85,     6.46,     8.30,   0.0317,   0.0407,   0.0508,  4623.38,  5955.88,  7417.43,  3741.19,  4499.83,  5129.42
1423,kr06,hcexp,1,43220706, 16613.82, 15145.68,    0.258,    10.33,    21.11,    33.68,     2.59,     5.13,     8.84,   0.0102,   0.0202,   0.0353,  6266.86,  7914.62,  9252.86,  2097.71,  2541.09,  3293.98
1424,kr08,dhi,1,43375448, 23596.28, 21256.35,    0.308,     9.40,    14.57,    19.80,     3.50,     5.16,     7.17,   0.0196,   0.0281,   0.0384,  5333.48,  6864.97,  8136.50,  3169.06,  3763.20,  4617.31
1425,kr08,dhci,1,43375448, 23596.28, 21256.35,    0.308,     9.40,    14.57,    19.80,     3.50,     5.16,     7.17,   0.0196,   0.0281,   0.0384,  5333.48,  6864.97,  8136.50,  3169.06,  3763.20,  4617.31
1426,kr08,mi,1,43375448, 24696.02, 21979.04,    0.336,    11.62,    15.91,    21.07,     5.51,     7.14,     9.04,   0.0374,   0.0467,   0.0572,  4468.43,  5855.79,  7283.63,  4034.11,  4772.38,  5470.17
1427,kr08,hcexp,1,43375448, 16724.75, 15238.94,    0.253,    10.94,    21.17,    33.95,     2.55,     5.17,     8.86,   0.0092,   0.0197,   0.0350,  6521.37,  8034.21,  9426.79,  1981.17,  2593.96,  3327.02
1428,kr10,dhi,1,45316581, 23785.82, 21696.94,    0.303,     9.82,    14.30,    19.82,     3.92,     5.51,     7.42,   0.0233,   0.0319,   0.0419,  5214.17,  6670.65,  8145.48,  3464.61,  4177.82,  4872.68
1429,kr10,dhci,1,45316581, 23785.82, 21696.94,    0.303,     9.82,    14.30,    19.82,     3.92,     5.51,     7.42,   0.0233,   0.0319,   0.0419,  5214.17,  6670.65,  8145.48,  3464.61,  4177.82,  4872.68
1430,kr10,mi,1,45316581, 24880.70, 22545.32,    0.332,    12.22,    16.25,    20.92,     6.35,     7.89,     9.64,   0.0455,   0.0548,   0.0648,  4169.16,  5583.65,  7019.00,  4509.62,  5264.82,  5999.16
1431,kr10,hcexp,1,45316581, 17181.82, 15701.04,    0.256,    11.41,    20.90,    32.89,     2.87,     5.45,     8.98,   0.0114,   0.0221,   0.0373,  6498.76,  8021.44,  9462.72,  2180.01,  2827.02,  3555.44
1432,kr12,dhi,1,46186991, 25166.04, 23085.57,    0.300,     9.75,    14.02,    19.48,     3.79,     5.38,     7.26,   0.0218,   0.0305,   0.0405,  5647.50,  7112.13,  8688.07,  3586.72,  4430.66,  5163.27
1433,kr12,dhci,1,46186991, 25166.04, 23085.57,    0.300,     9.75,    14.02,    19.48,     3.79,     5.38,     7.26,   0.0218,   0.0305,   0.0405,  5647.50,  7112.13,  8688.07,  3586.72,  4430.66,  5163.27
1434,kr12,mi,1,46186991, 26453.15, 24112.55,    0.329,    11.60,    15.29,    20.10,     6.16,     7.63,     9.31,   0.0442,   0.0532,   0.0628,  4329.59,  5781.70,  7439.75,  4904.64,  5761.09,  6411.59
1435,kr12,hcexp,1,46186991, 17459.09, 16071.25,    0.249,    11.58,    21.94,    36.00,     3.01,     5.69,     9.54,   0.0120,   0.0232,   0.0393,  6832.45,  8548.35, 10179.35,  2401.78,  2994.44,  3671.99
1436,kr14,dhi,1,46302579, 25971.75, 23787.37,    0.295,     9.23,    13.52,    18.78,     3.64,     5.15,     6.98,   0.0208,   0.0291,   0.0387,  5766.28,  7365.23,  8969.85,  3748.67,  4528.45,  5302.57
1437,kr14,dhci,1,46302579, 25971.75, 23787.37,    0.295,     9.23,    13.52,    18.78,     3.64,     5.15,     6.98,   0.0208,   0.0291,   0.0387,  5766.28,  7365.23,  8969.85,  3748.67,  4528.45,  5302.57
1438,kr14,mi,1,46302579, 27216.74, 25107.93,    0.331,    12.28,    15.64,    19.85,     6.90,     8.30,     9.86,   0.0515,   0.0604,   0.0697,  4167.69,  5584.86,  7185.64,  5347.26,  6308.82,  7086.78
1439,kr14,hcexp,1,46302579, 17804.90, 16330.26,    0.262,    13.86,    25.25,    38.33,     3.68,     6.78,    10.89,   0.0148,   0.0281,   0.0465,  6990.79,  8701.17, 10218.20,  2524.15,  3192.51,  4054.22
1440,kr16,dhi,1,45504328, 26405.65, 24359.61,    0.298,     9.86,    14.15,    19.17,     3.82,     5.47,     7.33,   0.0213,   0.0304,   0.0407,  5973.65,  7467.97,  9029.69,  3770.19,  4711.83,  5586.07
1441,kr16,dhci,1,45504328, 26405.65, 24359.61,    0.298,     9.86,    14.15,    19.17,     3.82,     5.47,     7.33,   0.0213,   0.0304,   0.0407,  5973.65,  7467.97,  9029.69,  3770.19,  4711.83,  5586.07
1442,kr16,mi,1,45504328, 27476.84, 25482.91,    0.344,    14.04,    17.52,    22.22,     8.22,     9.72,    11.40,   0.0623,   0.0723,   0.0825,  4038.00,  5421.10,  7117.47,  5705.84,  6758.70,  7498.28
1443,kr16,hcexp,1,45504328, 17695.25, 16097.76,    0.268,    15.83,    27.48,    41.54,     4.13,     7.60,    12.06,   0.0166,   0.0316,   0.0520,  7204.24,  8812.14, 10370.35,  2539.60,  3367.66,  4245.41
1444,lt09,dhi,1,3255206, 13213.52, 10798.48,    0.362,     9.19,    14.63,    20.68,     3.85,     5.45,     7.50,   0.0235,   0.0317,   0.0418,  2508.96,  3387.90,  4129.59,  1810.43,  2011.34,  2349.50
1445,lt09,dhci,1,3255206, 12874.87, 10496.07,    0.368,    10.30,    16.31,    22.52,     4.22,     6.04,     8.26,   0.0261,   0.0351,   0.0462,  2550.82,  3400.42,  4103.69,  1768.57,  1998.82,  2375.40
1446,lt09,mi,1,3255206, 11938.46,  8821.69,    0.525,    31.19,    35.45,    40.78,    21.29,    23.74,    26.19,   0.1826,   0.1981,   0.2140,  1371.97,  1783.61,  2318.28,  2947.42,  3615.63,  4160.81
1447,lt09,hcexp,1,3255206,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1448,lt10,dhi,1,3026283, 11775.96, 10030.07,    0.327,     7.59,    12.18,    19.28,     2.93,     4.26,     6.17,   0.0178,   0.0243,   0.0328,  2463.44,  3258.70,  4093.13,  1548.59,  1756.33,  1924.92
1449,lt10,dhci,1,3026283, 11520.87,  9842.09,    0.332,     8.36,    13.85,    20.91,     3.18,     4.75,     6.84,   0.0194,   0.0266,   0.0361,  2487.32,  3296.33,  4050.80,  1524.71,  1718.70,  1967.24
1450,lt10,mi,1,3026283, 10185.83,  7801.02,    0.530,    33.91,    38.91,    42.69,    25.72,    27.86,    30.00,   0.2278,   0.2423,   0.2568,   969.08,  1424.44,  1788.23,  3042.95,  3590.59,  4229.81
1451,lt10,hcexp,1,3026283,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1452,lt11,dhi,1,2968153, 12796.16, 10876.77,    0.321,     6.07,    12.29,    19.21,     2.06,     3.40,     5.40,   0.0114,   0.0170,   0.0252,  2874.67,  3934.06,  4690.69,  1476.04,  1504.33,  1835.38
1453,lt11,dhci,1,2968153, 12543.36, 10595.46,    0.325,     6.90,    13.32,    20.73,     2.35,     3.81,     5.96,   0.0133,   0.0195,   0.0284,  2867.84,  3882.03,  4650.65,  1482.87,  1556.36,  1875.41
1454,lt11,mi,1,2968153, 11307.61,  8626.22,    0.509,    31.13,    36.23,    40.14,    23.66,    25.64,    27.73,   0.2081,   0.2220,   0.2358,  1044.56,  1590.34,  2018.22,  3306.14,  3848.04,  4507.84
1455,lt11,hcexp,1,2968153,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1456,lt12,dhi,1,2952526, 13553.60, 11161.02,    0.346,     6.50,    13.95,    20.55,     2.23,     3.77,     6.03,   0.0127,   0.0187,   0.0280,  2932.75,  4072.32,  4731.06,  1531.66,  1508.19,  1965.56
1457,lt12,dhci,1,2952526, 13332.21, 11040.46,    0.347,     7.00,    14.56,    21.38,     2.43,     4.07,     6.41,   0.0138,   0.0204,   0.0302,  2914.64,  4019.25,  4689.21,  1549.77,  1561.27,  2007.41
1458,lt12,mi,1,2952526, 12036.91,  9198.88,    0.527,    33.11,    36.59,    41.08,    24.26,    26.35,    28.42,   0.2122,   0.2271,   0.2414,  1193.41,  1562.11,  2063.16,  3270.99,  4018.41,  4633.45
1459,lt12,hcexp,1,2952526,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1460,lt13,dhi,1,2926614, 14287.95, 11537.32,    0.350,     7.05,    12.59,    20.42,     2.12,     3.59,     5.66,   0.0111,   0.0173,   0.0261,  3225.93,  4122.75,  5002.96,  1388.99,  1645.90,  1919.43
1461,lt13,dhci,1,2926614, 14046.98, 11341.13,    0.351,     7.42,    13.55,    21.15,     2.36,     3.95,     6.15,   0.0125,   0.0192,   0.0287,  3150.36,  4087.77,  4909.55,  1464.56,  1680.89,  2012.84
1462,lt13,mi,1,2926614, 13201.00, 10109.79,    0.510,    28.75,    32.91,    37.55,    21.77,    23.58,    25.51,   0.1925,   0.2049,   0.2173,  1120.83,  1635.69,  2218.37,  3494.10,  4132.97,  4704.02
1463,lt13,hcexp,1,2926614,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1464,lt14,dhi,1,2891300, 15668.43, 12425.17,    0.378,     8.77,    15.62,    22.59,     2.96,     4.85,     7.24,   0.0171,   0.0250,   0.0358,  3291.09,  4283.50,  5065.30,  1678.97,  1929.09,  2389.80
1465,lt14,dhci,1,2891300, 15432.90, 12266.77,    0.378,     9.39,    16.48,    23.46,     3.15,     5.15,     7.63,   0.0185,   0.0267,   0.0381,  3303.27,  4270.14,  5030.55,  1666.80,  1942.44,  2424.55
1466,lt14,mi,1,2891300, 14706.57, 10976.85,    0.531,    30.77,    34.59,    37.84,    23.26,    25.13,    26.98,   0.2064,   0.2194,   0.2320,  1212.90,  1699.43,  2140.61,  3757.17,  4513.16,  5314.50
1467,lt14,hcexp,1,2891300,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1468,lt15,dhi,1,2873293, 16847.15, 13641.85,    0.369,     9.21,    16.42,    23.29,     3.09,     5.02,     7.50,   0.0178,   0.0259,   0.0371,  3625.94,  4736.88,  5550.89,  1830.80,  2084.04,  2634.23
1469,lt15,dhci,1,2873293, 16616.47, 13508.01,    0.370,     9.73,    17.11,    24.26,     3.35,     5.38,     7.91,   0.0196,   0.0282,   0.0399,  3574.62,  4677.29,  5517.36,  1882.12,  2143.64,  2667.75
1470,lt15,mi,1,2873293, 15805.21, 12399.08,    0.514,    29.44,    33.79,    37.64,    22.55,    24.31,    26.20,   0.2012,   0.2131,   0.2253,  1276.79,  1913.37,  2488.47,  4179.95,  4907.55,  5696.64
1471,lt15,hcexp,1,2873293,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1472,lt16,dhi,1,2816179, 17823.78, 14588.98,    0.375,    10.50,    16.61,    23.95,     3.59,     5.57,     7.98,   0.0203,   0.0294,   0.0412,  3839.73,  4848.55,  5837.26,  1995.86,  2445.94,  2916.12
1473,lt16,dhci,1,2816179, 17617.82, 14391.14,    0.376,    10.90,    17.47,    24.84,     3.79,     5.86,     8.37,   0.0216,   0.0312,   0.0434,  3805.92,  4849.46,  5802.70,  2029.67,  2445.03,  2950.69
1474,lt16,mi,1,2816179, 16919.38, 13167.43,    0.514,    28.45,    32.54,    36.35,    21.84,    23.55,    25.37,   0.1951,   0.2066,   0.2183,  1356.16,  2015.19,  2645.19,  4479.43,  5279.30,  6108.20
1475,lt16,hcexp,1,2816179,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1476,lt17,dhi,1,2799021, 19064.45, 15555.02,    0.371,     9.75,    16.87,    23.74,     3.45,     5.44,     7.93,   0.0197,   0.0285,   0.0403,  4019.19,  5267.88,  6214.13,  2202.81,  2509.63,  3118.88
1477,lt17,dhci,1,2799021, 18836.79, 15392.40,    0.371,     9.99,    17.28,    24.41,     3.58,     5.62,     8.17,   0.0205,   0.0296,   0.0417,  3989.23,  5247.28,  6207.37,  2232.77,  2530.23,  3125.64
1478,lt17,mi,1,2799021, 17977.45, 14265.89,    0.510,    28.39,    32.27,    36.29,    21.65,    23.39,    25.14,   0.1939,   0.2052,   0.2167,  1477.39,  2141.16,  2868.08,  4744.61,  5636.35,  6464.94
1479,lt17,hcexp,1,2799021,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1480,lt18,dhi,1,2789010, 20352.12, 16773.00,    0.359,     8.71,    15.01,    22.76,     3.13,     4.89,     7.24,   0.0185,   0.0262,   0.0367,  4301.75,  5656.49,  6864.50,  2407.45,  2730.01,  3199.30
1481,lt18,dhci,1,2789010, 20179.23, 16655.46,    0.359,     8.93,    15.43,    23.12,     3.21,     5.04,     7.44,   0.0192,   0.0270,   0.0378,  4293.45,  5647.64,  6824.33,  2415.75,  2738.86,  3239.47
1482,lt18,mi,1,2789010, 19052.48, 14785.96,    0.503,    28.37,    32.96,    37.18,    20.96,    22.88,    24.90,   0.1856,   0.1978,   0.2104,  1752.57,  2563.97,  3324.22,  4956.63,  5822.53,  6739.58
1483,lt18,hcexp,1,2789010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1484,lu85,dhi,1,367169, 24881.14, 22797.54,    0.236,     1.45,     4.82,    10.90,     0.40,     0.91,     2.04,   0.0019,   0.0034,   0.0067,  6622.16,  9238.97, 11115.20,  2496.85,  2159.80,  2563.32
1485,lu85,dhci,1,367169, 24775.68, 22676.36,    0.237,     1.61,     5.04,    11.23,     0.42,     0.96,     2.12,   0.0020,   0.0036,   0.0071,  6735.68,  9217.02, 11095.65,  2383.33,  2181.75,  2582.87
1486,lu85,mi,1,367169, 19301.38, 18281.71,    0.377,    19.57,    23.82,    31.52,    16.33,    17.40,    19.10,   0.1551,   0.1599,   0.1667,  1509.30,  3073.12,  5390.98,  7609.71,  8325.65,  8287.54
1487,lu85,hcexp,1,367169,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1488,lu91,dhi,1,387152, 35786.14, 32836.46,    0.239,     0.79,     4.52,    12.19,     0.14,     0.60,     1.86,   0.0005,   0.0015,   0.0046, 10769.68, 14227.23, 16700.71,  2364.91,  2191.00,  3001.17
1489,lu91,dhci,1,387152, 35707.39, 32796.59,    0.239,     0.79,     4.52,    12.24,     0.14,     0.60,     1.86,   0.0005,   0.0015,   0.0046, 10769.72, 14227.24, 16710.59,  2364.87,  2190.99,  2991.29
1490,lu91,mi,1,387152, 27549.67, 25761.40,    0.373,    20.27,    25.39,    34.24,    14.45,    15.98,    18.37,   0.1260,   0.1353,   0.1464,  3771.89,  6088.91,  9132.48,  9362.70, 10329.32, 10569.40
1491,lu91,hcexp,1,387152,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1492,lu94,dhi,1,403756, 38270.30, 35123.39,    0.235,     1.31,     3.73,    10.42,     0.33,     0.73,     1.79,   0.0015,   0.0028,   0.0056, 10503.38, 14130.92, 17445.66,  3545.98,  3430.78,  3628.38
1493,lu94,dhci,1,403756, 38227.35, 35087.49,    0.235,     1.31,     3.91,    10.42,     0.33,     0.74,     1.80,   0.0015,   0.0028,   0.0056, 10503.38, 14248.35, 17424.16,  3545.98,  3313.35,  3649.88
1494,lu94,mi,1,403756, 28697.13, 26195.38,    0.389,    21.23,    28.88,    38.01,    15.80,    17.70,    20.29,   0.1411,   0.1505,   0.1624,  3595.43,  6800.46,  9825.36, 10453.93, 10761.24, 11248.68
1495,lu94,hcexp,1,403756,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1496,lu97,dhi,1,399487, 39295.77, 34930.06,    0.261,     1.93,     6.23,    13.18,     0.43,     1.15,     2.54,   0.0018,   0.0039,   0.0082, 10865.81, 14246.82, 16925.26,  3106.21,  3218.21,  4032.78
1497,lu97,dhci,1,399487, 39028.77, 34771.39,    0.260,     1.94,     6.38,    13.28,     0.43,     1.17,     2.57,   0.0018,   0.0039,   0.0083, 10882.49, 14264.10, 16894.86,  3089.53,  3200.93,  4063.18
1498,lu97,mi,1,399487, 29001.82, 26678.03,    0.431,    27.79,    33.35,    39.72,    19.41,    21.66,    24.09,   0.1711,   0.1835,   0.1974,  4213.60,  6126.14,  8246.77,  9758.42, 11338.89, 12711.27
1499,lu97,hcexp,1,399487,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1500,lu00,dhi,1,417304, 42403.13, 37281.98,    0.262,     1.38,     5.88,    12.34,     0.23,     0.94,     2.25,   0.0008,   0.0024,   0.0064, 12473.15, 15669.79, 18281.97,  2439.64,  2971.20,  4087.22
1501,lu00,dhci,1,417304, 42082.97, 37250.07,    0.260,     1.38,     6.05,    12.51,     0.23,     0.95,     2.29,   0.0008,   0.0024,   0.0065, 12473.15, 15721.91, 18269.37,  2439.64,  2919.08,  4099.82
1502,lu00,mi,1,417304, 31779.33, 28152.56,    0.426,    26.40,    32.56,    39.41,    17.68,    19.99,    22.72,   0.1506,   0.1643,   0.1794,  4922.06,  7196.40,  9476.30,  9990.73, 11444.59, 12892.89
1503,lu00,hcexp,1,417304,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1504,lu04,dhi,1,447006, 48038.52, 42697.71,    0.270,     3.29,     8.88,    13.77,     0.80,     1.75,     3.33,   0.0036,   0.0067,   0.0124, 12940.79, 17131.16, 19419.81,  4138.29,  4217.70,  6198.82
1505,lu04,dhci,1,447006, 47745.79, 42546.15,    0.269,     3.29,     9.06,    13.96,     0.80,     1.78,     3.36,   0.0036,   0.0067,   0.0125, 12939.10, 17160.29, 19451.56,  4139.98,  4188.57,  6167.07
1506,lu04,mi,1,447006, 45736.70, 37968.16,    0.455,    23.94,    28.06,    33.33,    17.09,    18.94,    20.93,   0.1521,   0.1623,   0.1736,  4887.13,  6939.26,  9533.38, 12191.95, 14409.60, 16085.25
1507,lu04,hcexp,1,447006,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1508,lu07,dhi,1,463796, 48102.47, 42387.84,    0.277,     3.15,     7.17,    14.45,     0.71,     1.61,     3.08,   0.0031,   0.0060,   0.0112, 13127.45, 16442.55, 20015.83,  3827.68,  4751.37,  5416.86
1509,lu07,dhci,1,463796, 47570.69, 42221.51,    0.275,     3.42,     7.54,    14.59,     0.73,     1.67,     3.17,   0.0031,   0.0062,   0.0116, 13327.58, 16488.84, 19912.86,  3627.55,  4705.08,  5519.84
1510,lu07,mi,1,463796, 47945.04, 39553.82,    0.454,    22.89,    26.24,    31.76,    16.21,    17.90,    19.77,   0.1423,   0.1526,   0.1635,  4944.71,  6738.99,  9603.71, 12010.42, 14454.93, 15828.99
1511,lu07,hcexp,1,463796,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1512,lu10,dhi,1,496450, 47382.28, 41954.46,    0.271,     2.93,     6.78,    13.54,     0.82,     1.59,     3.02,   0.0041,   0.0068,   0.0117, 12065.45, 16068.08, 19554.14,  4716.33,  4909.15,  5618.53
1513,lu10,dhci,1,496450, 46988.40, 41850.57,    0.269,     2.95,     6.90,    14.00,     0.83,     1.60,     3.06,   0.0041,   0.0069,   0.0118, 12085.60, 16122.72, 19663.52,  4696.18,  4854.51,  5509.15
1514,lu10,mi,1,496450, 45399.86, 36818.04,    0.457,    24.77,    29.93,    34.53,    16.87,    18.94,    21.10,   0.1446,   0.1571,   0.1703,  5353.49,  7700.86,  9790.13, 11428.29, 13276.37, 15382.54
1515,lu10,hcexp,1,496450,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1516,lu13,dhi,1,506604, 46180.98, 41114.90,    0.283,     4.42,     8.74,    16.44,     1.43,     2.46,     4.12,   0.0081,   0.0121,   0.0183, 11104.86, 14778.20, 18483.94,  5341.10,  5779.25,  6185.00
