Entity,Year,Mean income or expenditure per day,Median income or expenditure per day,$1 - total number of people below poverty line,$1.90 - total number of people below poverty line,$3.20 - total number of people below poverty line,$5.50 - total number of people below poverty line,$10 - total number of people below poverty line,$20 - total number of people below poverty line,$30 - total number of people below poverty line,$40 - total number of people below poverty line,$1 a day - share of population below poverty line,$1.90 a day - share of population below poverty line,$3.20 a day - share of population below poverty line,$5.50 a day - share of population below poverty line,$10 a day - share of population below poverty line,$20 a day - share of population below poverty line,$30 a day - share of population below poverty line,$40 a day - share of population below poverty line,$1 a day - poverty gap index,$1.90 a day - poverty gap index,$3.20 a day - poverty gap index,$5.50 a day - poverty gap index,$10 a day - poverty gap index,$20 a day - poverty gap index,$30 a day - poverty gap index,$40 a day - poverty gap index,P10 - the level of income or expenditure per day below which 10% of the population falls,P90 - the level of income or expenditure per day above which 10% of the population falls,Gini coefficient
Uganda,2005,2.4574517056611795,1.6898840597463998,5676220.0,15789197.0,22215908.0,25632279.0,27137363.0,27567821.0,27643256.0,27663227.0,20.50317620051013,57.03243782411976,80.24647614975595,92.58681030660541,98.02335150483724,99.57821803884148,99.8506966483726,99.9228340674296,5.12121142219259,21.615299901503228,41.4711499393148,60.96163421884664,76.76677619175634,87.93799920559229,91.87303838641512,93.8779556934182,0.77,4.62,0.4294473991779307
Uganda,2009,3.051524087044604,2.0539190098264304,3699741.0,14235163.0,23084583.0,28046183.0,30252189.0,31142573.0,31276585.0,31391920.0,11.77845211013275,45.31890048011729,73.49180979550242,89.28750211967599,96.31051668176636,99.14513222043648,99.5717722984466,99.93895143398582,2.97582213061545,15.006465876081451,33.96844203328787,54.75147749957875,72.28924006753918,85.17927291658835,89.92675169941013,92.3992529943572,0.94,5.76,0.44195559305551
Uganda,2012,3.330369027286076,2.3813335369542017,2717748.0,12351099.0,23274951.0,30063144.0,33210233.0,34336002.0,34495429.0,34533212.0,7.864149506653841,35.73947708335325,67.34903448512016,86.9915354312207,96.09803901873552,99.35559464386796,99.81691596453139,99.92624704247967,1.74193539483477,10.72078342368539,28.13407702915733,49.55819459283194,69.00895503995274,83.64028120866328,88.97032104651653,91.6979773505238,1.1,6.4,0.4100996667026967
Uganda,2016,3.20323061314918,2.209190442059337,3762294.0,16394556.0,27615132.0,34744933.0,38236632.0,39327768.0,39570403.0,39609333.0,9.48895962470714,41.34905025652227,69.64869705644983,87.63091443892449,96.43740222791732,99.18937655555028,99.80133164038001,99.89951842959483,1.9175299369560102,13.083393011441672,31.12620089471806,51.82628446491301,70.42808265554036,84.350913707467,89.43024162892796,92.03837478107776,1.02,6.21,0.4275369263085522
Uganda,2019,3.1774018020400034,2.230569423029636,4354408.0,18146878.0,31222785.0,39419165.0,43001376.0,44039583.0,44174069.0,44208447.0,9.83611563226422,40.99174812263669,70.5287465184295,89.04344405556388,97.13525513290679,99.48044625992728,99.78423470975072,99.86189055477662,2.2913902299381497,13.033667451729238,31.019270665769238,52.193801845187416,71.05011082290066,84.88956999800872,89.82283429774769,92.32665955553809,1.01,5.8,0.4270545381163759
Ukraine,1992,7.245940111848903,6.397959389126971,151493.0,1396452.0,6040287.0,20004809.0,42489825.0,51385168.0,51983370.0,52094076.0,0.29049197422814,2.67774012141074,11.58243640832743,38.35983762243491,81.4755502588358,98.53264310453986,99.67971397713308,99.89199657368441,0.04807303643861795,0.5939896678613,3.01897826984299,11.88536894031158,34.94150022938551,64.28779404972542,75.96582037988678,81.92936488264667,3.02,12.16,0.2970892138221591
Ukraine,1993,7.28651954892974,6.316657336741829,63838.0,590497.0,4183353.0,20563664.0,42846951.0,51325373.0,52005642.0,52119352.0,0.12234286588163,1.1316715094051,8.01728092980578,39.40969567212112,82.11500229392874,98.36366416883317,99.66738033338432,99.88530356323596,0.04053269281115092,0.23869230551597,1.7674529100115501,10.65262725288065,34.72997640625322,64.18740776374607,75.86711523035984,81.8435443696654,3.36,12.08,0.2892698360212953
Ukraine,1995,7.623984242999934,5.848516075449455,404371.0,2469626.0,9636722.0,23876609.0,41002133.0,49311010.0,50662759.0,51086342.0,0.78499145507812,4.794199218749999,18.707431640625,46.35082763671875,79.5960093094343,95.72574288075582,98.34984461641712,99.17213209629445,0.33779410249481,1.2889340346284,5.32776855351881,16.855133882221452,38.728127950648776,64.56807112483564,75.48778448772856,81.32211164680227,2.46,13.86,0.3928753613356004
Ukraine,1996,6.371698493790379,5.145012872731698,347021.0,2566132.0,10629812.0,28035673.0,44418734.0,50007604.0,50710779.0,50893421.0,0.67966374530495,5.02593453764979,20.81917367197281,54.909676265426576,86.99695939903415,97.94312287605081,99.32033625469504,99.67805401538187,0.2292092242641,1.32133185363144,5.80822760936116,19.31937616504254,44.0364879143118,69.32524611019788,79.1532354981884,84.2558373641381,2.4,11.18,0.3515594730695414
Ukraine,1999,4.53254667836039,3.936282429327707,274749.0,3533347.0,16979990.0,37262110.0,47950312.0,49502314.0,49623564.0,49647814.0,0.5531042480468701,7.113071289062491,34.1828515625,75.01330688476563,96.52999877929688,99.65437377929688,99.89846557617187,99.94728393554688,0.17921708278297,1.41972416215614,8.91529825883903,28.92275308969216,56.21010621728792,77.52788688465175,84.95465637484737,88.69822986601088,2.08,7.42,0.2896146437260827
Ukraine,2002,6.885215956484785,5.93439609613655,10399.0,727516.0,4953740.0,20984643.0,40790655.0,47530125.0,48081649.0,48167472.0,0.021574096004685375,1.50929128655276,10.27694155723423,43.5343729305516,84.62357773786775,98.60516523441547,99.74934758339477,99.92739454734809,0.00787667959618817,0.26050522028598,2.2047618533763003,12.42820909599375,37.51226274943562,66.01055901146047,77.12860407293338,82.81099150221522,3.18,11.6,0.2904569549633073
Ukraine,2003,7.70866856076265,6.602504419420969,19190.0,266421.0,2880716.0,16536202.0,38050825.0,46738533.0,47564057.0,47764409.0,0.04013507459897334,0.55721420986374,6.0249704873562395,34.58519561774762,79.58267832942086,97.75287731909908,99.47944732498158,99.89847957862696,0.015931274627208815,0.11102010054115,1.13493403552652,8.663602052598659,32.19477804374173,62.19905223339926,74.44024336899463,80.76686742728486,3.63,12.96,0.2866489363144985
Ukraine,2004,8.629933596532773,7.445527057475608,0.0,217906.0,2288049.0,12657863.0,33974928.0,45947839.0,47122316.0,47360512.0,0.0,0.45921618906151995,4.82185664033749,26.675299401268948,71.59908161094948,96.83090482881288,99.30600890061469,99.80798509392058,0.0,0.0674203833842797,0.9066252210550401,6.531944665832071,26.883581326330958,58.01179880908308,71.49063111467026,78.52553816760832,3.95,14.38,0.2893401644071928
Ukraine,2005,10.239992125608286,8.781864947040765,0.0,98783.0,1054673.0,7987827.0,28047656.0,44090579.0,46516813.0,46893921.0,0.0,0.20970830994543,2.23897604915522,16.95743156959938,59.54262597963248,93.60029412839644,98.75096892723325,99.55153492801982,0.0,0.034831945546786154,0.39595546256331,3.69762412847701,19.70405537490292,50.91330129924238,66.28525068661438,74.52498076985637,4.67,17.36,0.2902071358338617
Ukraine,2006,11.085111580543163,9.433049088417585,0.0,45248.0,644495.0,6284224.0,25637357.0,43105572.0,45892538.0,46362529.0,0.0,0.0967086731853108,1.37748626850156,13.43133492404664,54.79497726011302,92.12996823805604,98.08657832558171,99.09109455690685,0.0,0.009749884563942445,0.22592644190768002,2.76768616104759,16.99957953107092,48.01705722770685,64.00018834878387,72.67172240992544,5.02,18.54,0.2979439228788761
Ukraine,2007,10.537865964051448,9.240023102567411,0.0,36823.0,433221.0,5921271.0,26417288.0,43840182.0,45972519.0,46321185.0,0.0,0.07917389761793754,0.93147118952547,12.73135439405149,56.799944650143075,94.26099711285457,98.84574519270122,99.59541499460276,0.0,0.0069525930623210545,0.15226405654963,2.40739314684502,17.01648382242216,49.24464632442277,65.2469386192832,73.76306057097125,5.16,17.22,0.2701268645092795
Ukraine,2008,12.065649563749528,10.602507339914164,0.0,4606.0,158190.0,3339686.0,20841853.0,41988543.0,45318612.0,45973676.0,0.0,0.009957770995255268,0.34197223299053003,7.219663684228469,45.05548783276745,90.7699675237928,97.968840724804,99.38494540769533,0.0,0.0019770174793218944,0.042018543312843215,1.19615673407486,11.81214710643795,42.89262605789647,60.415991067825516,70.01478692359049,6.04,19.58,0.2663823016482355
Ukraine,2009,11.17781858262818,9.919863620971546,0.0,25248.0,252487.0,3763920.0,23414393.0,43078563.0,45506292.0,45908292.0,0.0,0.05482297546053256,0.5482499994263901,8.17296023417769,50.84191012676092,93.54060191092216,98.8121621167481,99.68506256571976,0.0,0.006689329095290574,0.09229464667075725,1.36618740937685,13.50476536787932,46.124319856778904,63.04673853179421,72.12623260256231,5.76,17.92,0.2531666367109809
Ukraine,2010,11.923198336823166,10.662305955381282,0.0,1304.0,111289.0,2438279.0,20024912.0,42151677.0,45122228.0,45701406.0,0.0,0.0028430009388009784,0.24261405545285003,5.31554324930444,43.655086854696464,91.89229509200784,98.3682124539997,99.63084413108257,0.0,3.850967808916401e-05,0.03263692579474336,0.78707958178165,10.84301630344785,42.94599738051294,60.64821446430819,70.27350418718106,6.3,18.96,0.2481897558570851
Ukraine,2011,12.388054092752508,11.074102618864694,0.0,0.0,77244.0,2063665.0,18371442.0,41660673.0,44903094.0,45516157.0,0.0,0.0,0.16900210616603,4.51507753198773,40.19473858281739,91.14907121530686,98.24313905965776,99.58445471379585,0.0,0.0,0.022248216607051854,0.68020972694571,9.442119320423089,40.93041016783715,59.18043342069246,69.15245796666724,6.57,19.32,0.2455184384758181
Ukraine,2012,12.903230111452467,11.554404884564594,0.0,0.0,84110.0,1549821.0,16856843.0,40594966.0,44624877.0,45362996.0,0.0,0.0,0.18447817381063,3.39922752643269,36.97215980164731,89.037048785163,97.87586299293277,99.49478152036237,0.0,0.0,0.04578553058085913,0.53808833148883,8.402623930781369,38.89822812625019,57.51393774465535,67.86092123408774,6.8,20.46,0.2474065688785256
Ukraine,2013,13.629493027517686,12.209553943940865,0.0,0.0,36561.0,1280349.0,13899801.0,39735226.0,44194384.0,45120115.0,0.0,0.0,0.08037259154857718,2.81459370949268,30.55596607423397,87.35004106671275,97.15261732435411,99.18765490514096,0.0,0.0,0.01161744115576024,0.42056502173886,6.6891448163990495,36.29385782131757,55.383590273930075,66.1476863809569,7.25,21.28,0.2455498554343049
Ukraine,2014,13.114371778147952,11.729295933110327,0.0,2894.0,52715.0,1133112.0,15260503.0,40393025.0,44386284.0,45008850.0,0.0,0.0063916690425261085,0.11644046429831001,2.50288952812696,33.7083655151868,89.22266922984605,98.04323122114958,99.4183954797049,0.0,0.0014641932643615636,0.0162839881575327,0.40639548584439,7.39508739770781,37.92541253663132,56.925107517575455,67.40991961285513,7.1,20.46,0.240253659066731
Ukraine,2015,11.820768238522009,10.42741799617982,0.0,8878.0,218359.0,2837850.0,20526796.0,41697791.0,44345009.0,44942010.0,0.0,0.019662659058470307,0.48358597648380997,6.28481945241097,45.45949312666292,92.34565646346105,98.20829438425224,99.53043825796793,0.0,0.002712155618641083,0.08696616944002376,1.1363326375989,11.4403514172981,43.74024909324246,61.15576863869215,70.63401892189258,6.17,18.66,0.2545754032542647
Ukraine,2016,11.97933852490788,10.74787576138104,0.0,0.0,193502.0,2509368.0,19450648.0,41489220.0,44273884.0,44827797.0,0.0,0.0,0.42995877926863996,5.575793313518449,43.21917308652265,92.18869342080734,98.3761927176356,99.60698332106264,0.0,0.0,0.07715644664655033,0.97952495602421,10.7240947432111,42.890238535803334,60.645873493349555,70.26684606121613,6.32,18.62,0.2500220300102461
Ukraine,2017,13.131763163059263,11.646471150229994,0.0,10285.0,113678.0,2075932.0,16549529.0,39596009.0,43634478.0,44417884.0,0.0,0.0229417991518098,0.25356915787007,4.63055847647021,36.91525674607248,88.32256738113394,97.33074570098385,99.07820636579883,0.0,0.002189643490820421,0.029864182114867622,0.74778330400391,8.79245794926186,38.61943609328039,57.116002417796,67.45429387807323,6.76,20.94,0.2604904909096703
Ukraine,2018,13.727961918267418,12.150679607075944,0.0,4433.0,159622.0,1503061.0,14955827.0,38712924.0,43124608.0,44206814.0,0.0,0.00993522389662594,0.35771734729003,3.3683910981431504,33.51632217207341,86.75647624845946,96.64315243876024,99.06839766109783,0.0,0.0016504459992779169,0.08122904963395707,0.60087812187728,7.47805410760595,36.624068744113316,55.35710905595687,66.04333810771274,7.07,21.94,0.2607148570748784
Ukraine,2019,15.073780019195183,13.261955147876249,0.0,0.0,108662.0,1102513.0,11268419.0,36466182.0,42197883.0,43590206.0,0.0,0.0,0.24481019154314,2.48391036058474,25.38721058646337,82.1565702287835,95.06981998101179,98.20665725172513,0.0,0.0,0.03970628248212278,0.39273570047704,5.65253745255132,32.220798820602084,51.49003140373335,62.834465665035744,7.64,24.54,0.2661946628806806
Ukraine,2020,14.462207177306563,12.727923722402103,0.0,8444.0,34916.0,1116861.0,11665337.0,37151248.0,42386310.0,43619083.0,0.0,0.019133458219398748,0.07911164607702863,2.53057463912683,26.43121803301484,84.17697162614888,96.0385282202364,98.8317355917254,0.0,0.0034403529274904016,0.018855737051081584,0.37123897409822,5.77884242824701,33.84746911317162,53.108900368963184,64.24255148371627,7.5,23.12,0.2562736131230022
United Arab Emirates,2013,76.29931064973754,68.60425516292128,0.0,0.0,0.0,0.0,0.0,616528.0,1420337.0,2257822.0,0.0,0.0,0.0,0.0,0.0,6.702919959694249,15.441952267958131,24.54712580860177,0.0,0.0,0.0,0.0,0.0,1.3538232818312301,4.57955874368264,8.42856072476607,23.84,142.6,0.325104208912459
United Kingdom,1969,16.079526475125668,12.659550726673787,129903.0,129903.0,275484.0,2770520.0,18148360.0,41994539.0,50173955.0,53499923.0,0.23430556459740998,0.23430556459740998,0.49688937848992,4.99717221733333,32.73410364754052,75.74533415226057,90.49850525027442,96.49753575256143,0.02307847092248279,0.12313341003166,0.21058028912458998,1.10450045922656,8.3824880991996,33.52061181454699,50.39424023495046,61.30783373384777,6.59,29.6,0.3367242529264066
United Kingdom,1974,22.375641966994213,18.78954496327952,0.0,133415.0,133415.0,560343.0,5197255.0,30922631.0,45123917.0,51444823.0,0.0,0.23726668508982,0.23726668508982,0.9965200884982,9.24285562270237,54.99314558694596,80.24886630437192,91.49003484658752,0.0,0.06941712930663367,0.13760601134355,0.27783032165189,2.04307593486864,16.94754950240038,34.42978880703529,47.461761151227,10.22,38.3,0.2997723509831714
United Kingdom,1979,23.630224071942347,20.422389967790245,126239.0,126239.0,280188.0,686614.0,3790234.0,27138199.0,43167410.0,50612403.0,0.22443617830204998,0.22443617830204998,0.49813882253737,1.22071382337679,6.7385592336804,48.24830304346366,76.74622289780132,89.98248303154898,0.07086145778599341,0.14360737803044,0.25279720051644,0.45729429794042,1.77748793421192,13.94036478018621,30.887844690088713,44.15774417589438,11.28,40.1,0.2842722217537883
United Kingdom,1986,25.83628917396482,22.201315153829707,278264.0,422086.0,700349.0,1266257.0,5090039.0,24359025.0,40241946.0,48886883.0,0.49092613704902,0.744663241904,1.2355893789530301,2.23398972571202,8.9800871198088,42.97534332246221,70.99674553114154,86.24855211984828,0.29040352467202,0.4766074278803,0.71556599025696,1.06329266561245,2.72879197842005,13.80498489039726,28.62057891707509,41.41918992809586,10.48,45.0,0.3188546724538293
United Kingdom,1991,31.47775987581267,25.210495794799545,138277.0,138277.0,286378.0,689243.0,4292133.0,20236055.0,34875880.0,43639772.0,0.24079675412053003,0.24079675412053003,0.49869967342498,1.20025196514819,7.474342294165861,35.2391667057993,60.733029320515044,75.99451459253577,0.033965558952313915,0.13193823034778,0.24446365988382,0.5110771069030401,1.9503778814273498,11.30838245465279,23.92530484672727,35.20501601741019,11.08,57.3,0.3592740026813792
United Kingdom,1994,35.078023303137485,27.96997548394662,142713.0,142713.0,288413.0,432589.0,2458140.0,17069578.0,31679952.0,41516598.0,0.24662726099752,0.24662726099752,0.49841750546005,0.74757338865601,4.248005077517121,29.498589349676653,54.747332303580656,71.74641525416591,0.08641461127553066,0.16230481377542,0.24596992419897,0.38962063173582,1.10520940507696,8.4841951220843,19.86599178869421,30.8847693964649,12.7,62.5,0.3597892288742415
United Kingdom,1995,35.15110655176221,28.13796751018137,143389.0,143389.0,284381.0,433342.0,2461926.0,16825481.0,31472427.0,41628206.0,0.24714140992835001,0.24714140992835001,0.49015108184712003,0.7468962493053599,4.2433083195250205,28.99993489788097,54.24500709288065,71.74922701988406,0.059425177659549674,0.14834339294477,0.22036002239425,0.3815810998986,1.07097614498324,8.251876032299101,19.51163715561861,30.53481825128771,12.96,62.95,0.3551664014430931
United Kingdom,1996,36.5322470040628,29.450329165361406,0.0,143304.0,143304.0,288237.0,2035726.0,15412630.0,29954613.0,40134675.0,0.0,0.24636719502888002,0.24636719502888002,0.49553362908985,3.4997984168339,26.49722850664564,51.49765171363151,68.9991052303601,0.0,0.08338817805084385,0.14959840369816998,0.24887067054371,0.8170691324195,7.41182495386345,18.00602909240228,28.72323605168657,13.42,64.9,0.3529524050035924
United Kingdom,1997,37.84702356061473,30.350601037368865,0.0,144189.0,144189.0,290580.0,2038100.0,14432873.0,28720285.0,39362021.0,0.0,0.24725113229235002,0.24725113229235002,0.49827647924705,3.49486686304014,24.74901658876377,49.24860325168442,67.49670189552802,0.0,0.08954893091798441,0.15361545022632,0.26238207796848,0.8444851581175,6.9954927434341,17.11159909445775,27.609162853151144,13.8,67.05,0.3573516441708503
United Kingdom,1998,39.89623338238667,31.469266831961907,143620.0,143620.0,143620.0,289585.0,1752421.0,13449272.0,27484920.0,38015118.0,0.24555744163816998,0.24555744163816998,0.24555744163816998,0.49512639963233,2.99624991354892,22.99526243465069,46.99309968786146,64.99739550107228,0.02900391460708903,0.13158190109549,0.17788446444096,0.30409894392986003,0.78489175586505,6.37341425404723,15.97641873392159,26.1254150992771,14.34,70.7,0.3662147273321301
United Kingdom,1999,40.85859440822937,32.11041214417121,145845.0,145845.0,145845.0,289314.0,1466438.0,12763349.0,26700030.0,37555900.0,0.24853189048256003,0.24853189048256003,0.24853189048256003,0.49301563804096005,2.49893808040249,21.749851186745982,45.49916075605377,63.99850324315535,0.09626000433127048,0.16838879250819,0.20094692606028,0.30972839642852,0.74576299668176,6.08453724359239,15.320990531725359,25.31046627752151,14.44,71.45,0.3678377930526444
United Kingdom,2000,45.987962523538414,34.36906668679206,146143.0,146143.0,146143.0,292529.0,1320349.0,10893782.0,24141862.0,35186776.0,0.24815137698065,0.24815137698065,0.24815137698065,0.49671690349856995,2.24196339125165,18.49773578531553,40.9930906545234,59.74745124239684,0.10956703842669,0.17521225142593,0.20484377118252997,0.29759439071789,0.62428829039219,4.90121310035767,13.20660808424925,22.626678608096228,15.82,77.3,0.3961013491875036
United Kingdom,2001,46.51876263453987,35.712470337708815,140831.0,140831.0,294600.0,294600.0,886539.0,9900992.0,22759518.0,33991042.0,0.23821338982918,0.23821338982918,0.49831175784061005,0.49831175784061005,1.4995660613422601,16.74737288767891,38.497368570453176,57.49531537329419,0.08418965624677836,0.15714826689107,0.20570551958040997,0.32806812830741,0.64573669491651,4.30472289417258,12.009932145343761,21.13437235914599,16.44,81.0,0.3790337092919997
United Kingdom,2002,45.02893009228484,36.11516197406645,144240.0,144240.0,144240.0,442358.0,1035101.0,9349763.0,22263223.0,34135612.0,0.24294824556936,0.24294824556936,0.24294824556936,0.74508006040782,1.74346067994352,15.74816791157497,37.498809329531056,57.49593456377059,0.12369498705425,0.18018337266667,0.20568160228339,0.32736156331264,0.68472409896063,4.15725426643499,11.648244048821029,20.67885679026278,16.82,78.6,0.3571945818749167
United Kingdom,2003,45.91440005631489,36.941743607391786,147910.0,147910.0,147910.0,296841.0,1043584.0,9095504.0,21767358.0,33251164.0,0.24797288287337002,0.24797288287337002,0.24797288287337002,0.49765893915007,1.7495838893104803,15.248739540781731,36.49328196044974,55.74604252246695,0.09315569526386523,0.16649015255258,0.1995925117454,0.30560717416499,0.65623676676259,3.8844944983883205,11.09411108423562,19.90534201195052,17.22,80.0,0.3550405422217986
United Kingdom,2004,44.270130769288,35.888595970484005,144313.0,222749.0,357848.0,724527.0,1955718.0,10454098.0,22957266.0,34398974.0,0.24056967755129002,0.37132296396803,0.59653326611086,1.20778830805989,3.26018786251139,17.42700894410695,38.26982439113246,57.343182774955395,0.18656075382455,0.24542214289154002,0.33889370900499,0.56990266407002,1.2520306641774699,5.2294472932525,12.779698340213699,21.63372029398007,15.8,78.65,0.360015021680326
United Kingdom,2005,43.80775047157567,36.66880356942372,227228.0,316016.0,454627.0,706097.0,1909817.0,10081484.0,22235881.0,33763131.0,0.37619829155376,0.5231940987647801,0.7526791591619499,1.16901205826713,3.1618849594807297,16.69086564918273,36.81363803508986,55.89810709664904,0.25376854024182,0.34941569026908004,0.46544423730379997,0.64834440902042,1.24560549646193,5.03944350752523,12.214913929395491,20.86754217143674,16.08,77.2,0.3427326706732752
United Kingdom,2006,46.94981338166991,38.63817811578075,75116.0,120443.0,227186.0,478400.0,1447174.0,8449610.0,20387899.0,31963507.0,0.12345103238201999,0.19794392345770997,0.37337366975496,0.7862360724852999,2.3783883771618,13.886690759095119,33.506925769614135,52.531105023583955,0.0709608075471257,0.1157073296652,0.19141741543166,0.35343698343513,0.8590524724852401,3.9807514449792603,10.415307348815931,18.59085558118124,17.48,82.55,0.3460893714125858
United Kingdom,2007,49.12602692434412,39.5206248653166,120881.0,163612.0,321388.0,510857.0,1227802.0,8213711.0,19457349.0,31164418.0,0.19712386368049,0.26680521297857,0.5240950338620299,0.8330674421139199,2.0022055903685496,13.394294469478348,31.729562871395338,50.82055844962265,0.13829428564803,0.1742567722209,0.26012329598255,0.43681952059781,0.80518218804076,3.6684047888170097,9.699942460514439,17.62217715439046,17.9,85.5,0.3569761240088487
United Kingdom,2008,45.21405535124914,36.91424610143191,122785.0,182271.0,326775.0,595226.0,1407131.0,9035679.0,21682279.0,34149269.0,0.19865917401759,0.29490336965582,0.5287015537935,0.96304027906706,2.2766526994637397,14.6191856801303,35.08062245970045,55.25146284253842,0.16163093392186,0.20715131971989997,0.28691068140104,0.5072430584654,0.9585236806384999,4.08017462563833,10.90273273003427,19.65428264824817,17.38,80.3,0.3414246721224758
United Kingdom,2009,45.15717987586427,37.47595816357013,91839.0,107518.0,167921.0,365815.0,1338776.0,9340481.0,22549925.0,33975491.0,0.14747025978453,0.17264761758237,0.26963902258719996,0.58740688922193,2.1497373205534203,14.9984590244642,36.209497670031624,54.556078946544595,0.042861588850487096,0.0978980403935369,0.14837171164396,0.24951684403354,0.6944269780353199,3.9598062972621797,11.2001049867952,19.78513300368783,17.32,79.2,0.3426995284572202
United Kingdom,2010,45.13307768026736,37.204823452303806,69831.0,88491.0,202013.0,417511.0,1359812.0,9039756.0,23296803.0,34859557.0,0.11125562308267,0.14098531650993001,0.32184929854589,0.66518224990668,2.1664657014719,14.402229846770789,37.11669914642783,55.538594107490844,0.05881307770889304,0.08946632153506481,0.15172321076987,0.29120684611328,0.79192445801441,3.8002805776754798,11.11729112710804,19.84966704801304,17.6,78.05,0.3438993366694147
United Kingdom,2011,44.11379533998842,37.017350954795305,158560.0,239712.0,313798.0,464156.0,1328480.0,9450150.0,22967947.0,35052291.0,0.25065226309755,0.37893907185464,0.49605496037783,0.73374144433681,2.10007142135948,14.938867681806581,36.30790174403409,55.410923753444216,0.20839334901094,0.26140100691017,0.33392538164519,0.45805993535738,0.85029534116955,3.8914244015244903,11.189866055173999,19.91059453439441,17.4,77.65,0.3316524521135302
United Kingdom,2012,43.48851199101186,36.99085813236695,94639.0,107601.0,157844.0,375647.0,995165.0,9669975.0,23282840.0,35433924.0,0.1485689569875,0.16891754735549,0.2477914656806,0.58971031637639,1.56226318502434,15.180444028383441,36.55064657422563,55.626066990922205,0.11516222586794,0.1345828780245,0.16825339796266,0.25056910070518,0.57572759719027,3.63961627289092,11.18528499086875,19.95390655559157,17.66,76.55,0.3234509715110732
United Kingdom,2013,44.96010859393023,37.82279904469715,59967.0,102350.0,145910.0,265745.0,1195806.0,9634268.0,22739469.0,34532668.0,0.09351111764551072,0.15960232414310999,0.22752816736745,0.41439540748673,1.8647089532296601,15.02343210680065,35.45935096625888,53.84936519038721,0.07279020866216006,0.0992332245643593,0.13305573855876002,0.2038107797209,0.56362878861303,3.7290124191284897,10.90308311497634,19.35965475202769,17.28,77.0,0.3320897320953346
United Kingdom,2014,46.08541264923503,38.16707099741725,65001.0,120963.0,190531.0,389726.0,1092273.0,9460117.0,22605361.0,34336551.0,0.10061663348426,0.18724274567251,0.29492855555353,0.60326888781709,1.6907645637457902,14.643623552564499,34.991573919177185,53.150665081325876,0.04219256014872789,0.09844957922204983,0.15619461162431,0.27431435200882,0.61591635780525,3.6320214135731796,10.67363337973683,19.04957272504576,17.38,79.9,0.3404892654101576
United Kingdom,2015,45.87737204964581,38.26823642029998,78305.0,96019.0,205995.0,452031.0,1422251.0,8313525.0,22501625.0,34238958.0,0.12025379747996,0.14745727825820001,0.31634995510633,0.69419039973384,2.18417268998209,12.767210406514831,34.55609894009703,52.5813060804858,0.0810311396180151,0.10830807873378,0.15786091823688,0.28838925053744,0.7681137872286,3.53795421263722,10.24894657465385,18.66853585132496,18.26,79.3,0.332350807771568
United Kingdom,2016,49.68107938438719,40.53019289194104,95154.0,134650.0,219298.0,324196.0,983780.0,8027058.0,20250867.0,32313293.0,0.14502646253279,0.20522278614158002,0.33423702641075,0.49411381702498,1.49939977443494,12.2342067459562,30.864769981486837,49.24936457686108,0.12498421220342,0.14135310414366,0.19028394669584,0.27960980650505,0.5690417233673399,3.1528242555820603,9.22151674929054,16.98112043023069,18.58,86.8,0.3477961481368022
United Kingdom,2017,49.69031052659435,40.83672616873287,126953.0,196892.0,309077.0,572178.0,1461349.0,8727388.0,20384340.0,32052392.0,0.19218155581318,0.29805544854891003,0.46788053669281005,0.8661638792206,2.21219245103488,13.211533422497629,30.8578439914656,48.52095843255536,0.11307346854712,0.18658776050901,0.27040747619903,0.42159480774196,0.8757134306858699,3.74222996428824,9.81993938896663,17.374105201591263,18.16,87.85,0.3514883070472959
United States,1974,45.107951918974365,37.6153914239197,1056615.0,1056615.0,2138480.0,3731591.0,10668758.0,35811721.0,75913393.0,114405758.0,0.49408252908422,0.49408252908422,0.9999719391676101,1.74492462308962,4.98880467487823,16.745873989874,35.497766045423816,53.497132770739555,0.26448021493744,0.37323920584907,0.53580302937062,0.8596421560568701,1.96323921492818,6.1109963662969005,12.72050058577457,20.85045640340048,15.12,82.3,0.353434655991114
United States,1979,48.84042467138052,41.23828547637371,1123381.0,1123381.0,1687064.0,2808296.0,6748881.0,32069372.0,69202052.0,108020806.0,0.49915837768329996,0.49915837768329996,0.7496228796176501,1.24782649886955,2.99876975972832,14.249570910589348,30.74895096147301,47.99751422479686,0.29145379759404,0.38984017763632,0.48432772686430997,0.68072133998772,1.26076751874734,4.65848173442827,10.5445696369285,17.82891914533738,16.84,88.95,0.3450019384675812
United States,1986,52.242913107902105,42.75643640220752,1198234.0,1198234.0,1799580.0,2998485.0,9603635.0,39020128.0,73838587.0,110456999.0,0.49898780862626996,0.49898780862626996,0.74940981101652,1.24867668330152,3.9992985016137697,16.24938172072233,30.74903768385585,45.99825905713683,0.25339875702903,0.36973041304878,0.46842228805277003,0.67439454243951,1.46486527868118,5.59821128348837,11.49107053346769,18.26588212302159,15.24,98.85,0.3735150959756028
United States,1991,53.44686593046973,43.67119897016284,629639.0,1263355.0,1895195.0,3149949.0,9480043.0,40472919.0,77155114.0,114468600.0,0.24888784776605,0.49938721039542,0.74914534706547,1.24513253430557,3.74733390201357,15.998402842666671,30.49838268597539,45.24790411165401,0.23283756705711,0.33017975948279,0.42941960278763003,0.65653513579476,1.3794023521307601,5.42429074213572,11.397208223987269,18.05549066428844,15.6,100.4,0.380459151442457
