MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM4,SSP4-26,World,Primary Energy|Oil|w/ CCS,EJ/yr,,0,0.159309877,1.224624586,1.661009832,1.93853208,1.725313379,1.446869548,1.165791118,0.761945506,0.30340798
GCAM4,SSP4-26,World,Primary Energy|Oil|w/o CCS,EJ/yr,,176.0788392,189.6753845,178.4031693,167.3667589,149.2529003,114.1567208,81.88796948,51.8928806,29.07776718,13.34449918
GCAM4,SSP4-26,World,Primary Energy|Solar,EJ/yr,,0.12050482,1.756270465,5.806416913,12.70710576,22.74518915,35.40732639,48.87925488,62.74916552,82.15033612,99.29482755
GCAM4,SSP4-26,World,Primary Energy|Wind,EJ/yr,,1.23018113,5.740546881,18.53931343,28.55930905,35.55166341,36.34694301,39.70383645,45.11412502,53.83565701,57.81087038
GCAM4,SSP4-26,World,Secondary Energy|Electricity,EJ/yr,,78.38901522,109.9247434,154.6149827,198.6568807,242.0521089,279.5209021,310.659323,335.112989,356.4553206,383.2434879
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Biomass,EJ/yr,,0.789247181,1.393833893,5.053510619,8.881183161,13.68640254,18.38298095,22.53650737,26.81409565,33.41009492,55.62554908
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,,0,0.05797824,3.568569499,8.337692182,13.61259555,18.37785071,22.53628747,26.81409039,33.41009487,55.62554908
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,,0.789247181,1.335855653,1.48494112,0.543490979,0.073806991,0.005130241,0.0002199,5.26076E-06,5.022E-08,0
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Coal,EJ/yr,,31.86561027,43.55293596,31.50186241,27.27221429,27.06477885,23.50955482,15.86219418,5.898273826,1.276488292,0.216181689
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,,0,0.25061246,14.91673738,24.62860896,26.84174887,23.49319405,15.86183199,5.898270118,1.276488256,0.216181689
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,,31.86561027,43.3023235,16.58512504,2.643605328,0.223029976,0.016360761,0.000362185,3.70832E-06,3.571E-08,0
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Gas,EJ/yr,,18.35919913,26.75082007,30.63650112,31.54271959,30.72741096,30.93375674,27.97185867,20.27584153,11.61391989,3.784250473
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,,0,0.53198478,8.882716719,18.2452624,26.14725116,30.34121969,27.89906946,20.21604486,11.55702206,3.748995494
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,,18.35919913,26.21883529,21.7537844,13.29745719,4.5801598,0.592537055,0.072789201,0.059796676,0.056897826,0.035254979
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Geothermal,EJ/yr,,0.2451255,1.691189974,4.203671922,5.149556709,5.636822524,5.836991853,5.903086675,5.844583214,5.805031011,4.557015483
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Hydro,EJ/yr,,12.3909307,13.0198439,13.6647437,14.6095264,15.8542282,17.0985435,18.3413952,19.5883008,20.8329875,21.4553438
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,,13.98674255,22.20785109,42.21414597,61.02549792,79.78790329,94.68980475,112.8275732,133.2961746,162.6240116,183.1180572
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Nuclear,EJ/yr,,9.9226372,14.4996659,43.4255706,68.48760171,89.51654797,110.8365192,130.216139,147.1252754,145.0219381,138.8901874
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Oil,EJ/yr,,3.46557889,1.519636453,1.783392006,1.447663992,1.269065263,1.168285681,1.245050649,1.703327993,2.508867767,1.609262091
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Solar,EJ/yr,,0.12050522,1.756270337,5.806416913,12.70710576,22.74518915,35.40732639,48.87925488,62.74916552,82.15033612,99.29482755
GCAM4,SSP4-26,World,Secondary Energy|Electricity|Wind,EJ/yr,,1.23018113,5.740546881,18.53931343,28.55930905,35.55166341,36.34694301,39.70383645,45.11412502,53.83565701,57.81087038
GCAM4,SSP4-26,World,Secondary Energy|Gases,EJ/yr,,114.3028423,135.8839593,140.1042554,140.6144195,132.0898524,122.8044771,106.8819985,83.30353836,60.09413633,40.65552594
GCAM4,SSP4-26,World,Secondary Energy|Gases|Biomass,EJ/yr,,1.02542939,1.42893297,2.17989118,1.57922496,0.71125324,0.16933397,0.02461269,0.00201174,0.00010794,2.87247E-06
GCAM4,SSP4-26,World,Secondary Energy|Gases|Coal,EJ/yr,,0.33713117,0.60857689,0.14172521,0.08042658,0.02852911,0.00648014,0.00092382,0.000083617,5.3855E-06,2.70047E-07
GCAM4,SSP4-26,World,Secondary Energy|Gases|Natural Gas,EJ/yr,,112.9402818,133.8464494,137.782639,138.954768,131.35007,122.628663,106.856462,83.301443,60.094023,40.6555228
GCAM4,SSP4-26,World,Secondary Energy|Hydrogen,EJ/yr,,0,0.332341562,1.113236462,2.241463467,3.750317178,5.317975279,7.514202759,10.04483422,12.85984193,15.84311412
GCAM4,SSP4-26,World,Secondary Energy|Hydrogen|Biomass,EJ/yr,,0,0.01539145,0.12504024,0.31337963,0.653405776,0.931734733,1.354512034,2.042010511,3.22723936,6.50736224
GCAM4,SSP4-26,World,Secondary Energy|Hydrogen|Biomass|w/ CCS,EJ/yr,,0,0.0056718,0.12071884,0.3117392,0.65317996,0.93172278,1.35451156,2.0420105,3.22723936,6.50736224
GCAM4,SSP4-26,World,Secondary Energy|Hydrogen|Biomass|w/o CCS,EJ/yr,,0,0.00971965,0.0043214,0.00164043,0.000225816,1.19531E-05,4.73565E-07,1.137E-08,0,0
GCAM4,SSP4-26,World,Secondary Energy|Hydrogen|Electricity,EJ/yr,,0,0.04112048,0.168844747,0.362968664,0.669904364,0.998954325,1.527976672,2.436012869,3.561561923,4.117180558
GCAM4,SSP4-26,World,Secondary Energy|Liquids,EJ/yr,,168.591571,191.5352299,206.6863882,214.8057513,210.8364839,199.504474,185.0537969,170.2425941,158.9489737,150.8477399
GCAM4,SSP4-26,World,Secondary Energy|Liquids|Biomass,EJ/yr,,0.0170777,4.862592887,18.02931234,29.50110788,41.24618653,62.72116417,86.36604181,109.0645779,127.9840958,137.0508529
GCAM4,SSP4-26,World,Secondary Energy|Liquids|Biomass|w/ CCS,EJ/yr,,0,0.602276947,9.039504025,21.29817338,37.44863244,62.14986269,86.33302781,109.062523,127.9839775,137.0508473
GCAM4,SSP4-26,World,Secondary Energy|Liquids|Biomass|w/o CCS,EJ/yr,,0.0170777,4.26031594,8.98980831,8.202934502,3.797554099,0.571301482,0.033013993,0.002054892,0.000118278,5.57691E-06
GCAM4,SSP4-26,World,Secondary Energy|Liquids|Coal,EJ/yr,,0.116821,2.497448387,3.258790713,3.291494088,3.067332798,2.994526117,2.06499409,1.232176987,0.620622927,0.377364569
GCAM4,SSP4-26,World,Secondary Energy|Liquids|Coal|w/ CCS,EJ/yr,,0,0.228245217,1.657879841,2.740274619,3.007333831,2.990026847,2.064859194,1.232167751,0.620622367,0.377364539
GCAM4,SSP4-26,World,Secondary Energy|Liquids|Coal|w/o CCS,EJ/yr,,0.116821,2.26920317,1.600910872,0.551219469,0.059998967,0.00449927,0.000134896,9.23599E-06,5.59949E-07,3.0353E-08
GCAM4,SSP4-26,World,Secondary Energy|Liquids|Gas,EJ/yr,,0.21179658,4.362306853,14.77532746,20.93368009,21.42319273,19.84007008,11.03407738,4.014989636,0.882119509,0.134592504
GCAM4,SSP4-26,World,Secondary Energy|Liquids|Gas|w/ CCS,EJ/yr,,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-26,World,Secondary Energy|Liquids|Gas|w/o CCS,EJ/yr,,0.21179658,4.362306853,14.77532746,20.93368009,21.42319273,19.84007008,11.03407738,4.014989636,0.882119509,0.134592504
GCAM4,SSP4-26,World,Secondary Energy|Liquids|Oil,EJ/yr,,165.841492,179.436217,170.1461059,160.5030156,143.9325981,110.9386278,80.10585578,51.22107702,28.92271502,13.2847816
GCAM4,SSP4-26,World,Secondary Energy|Solids,EJ/yr,,70.95687965,83.19569441,49.46507944,35.33172113,21.83540017,11.74743928,5.77415798,2.86072667,1.4967112,0.84933694
GCAM4,SSP4-34,R5.2ASIA,Agricultural Demand|Crops,million t DM/yr,,1476.022666,1691.421705,1860.368153,1980.999007,2057.11284,2041.338339,1973.547738,1869.157757,1728.271326,1591.577854
GCAM4,SSP4-34,R5.2ASIA,Agricultural Demand|Crops|Energy,million t DM/yr,,251.3862291,579.9385364,1239.861695,1672.734641,2021.64436,2462.712688,3192.844138,4420.23851,5803.151768,6456.079944
GCAM4,SSP4-34,R5.2ASIA,Agricultural Demand|Livestock,million t DM/yr,,64.06044128,84.03104082,97.76753877,109.9867087,121.2396306,123.0329812,120.5920291,115.3350187,106.9602188,98.07007915
GCAM4,SSP4-34,R5.2ASIA,Agricultural Production|Crops|Energy,million t DM/yr,,0,32.75957755,77.44246623,169.9910254,299.3767654,554.4563939,926.9655829,1437.844666,1962.143487,2400.258362
GCAM4,SSP4-34,R5.2ASIA,Agricultural Production|Crops|Non-Energy,million t DM/yr,,1342.778841,1405.352206,1595.018898,1808.258835,2013.884436,2123.706713,2225.41164,2322.03811,2306.440385,2063.490619
GCAM4,SSP4-34,R5.2ASIA,Agricultural Production|Livestock,million t DM/yr,53.61354944,61.91969181,81.89025073,95.62675877,107.8457487,119.0987985,120.8922463,118.4512055,113.1943104,104.8194408,95.93456694
GCAM4,SSP4-34,R5.2ASIA,Capacity|Electricity,GW,,1168.051036,1657.603582,2406.811087,3307.670398,4188.042034,4889.279419,5449.302069,5686.91823,5756.92456,5808.514046
GCAM4,SSP4-34,R5.2ASIA,Capacity|Electricity|Biomass,GW,,3.320772213,13.51034128,42.76404612,86.39070592,137.5093397,179.4139074,229.406384,276.9136569,324.7989968,396.5364742
GCAM4,SSP4-34,R5.2ASIA,Capacity|Electricity|Coal,GW,,633.3334033,978.2011641,1066.333493,911.1960949,681.4094432,572.7731109,449.7236871,325.0554096,122.6460771,21.38919486
GCAM4,SSP4-34,R5.2ASIA,Capacity|Electricity|Gas,GW,,136.9134196,223.248644,299.8580924,366.6972554,383.6653676,322.1158933,244.5921044,191.9888989,126.0884913,58.22969071
GCAM4,SSP4-34,R5.2ASIA,Capacity|Electricity|Geothermal,GW,,2.775399504,17.28341653,42.03946871,54.66708423,62.08420955,68.70162925,69.44970052,64.44851396,61.90818012,56.71280247
GCAM4,SSP4-34,R5.2ASIA,Capacity|Electricity|Nuclear,GW,,37.26420599,78.21376205,287.1133713,708.5634696,1138.913031,1434.179598,1712.079278,1885.985273,1925.604431,1795.468724
GCAM4,SSP4-34,R5.2ASIA,Capacity|Electricity|Oil,GW,,194.7391553,85.74659402,94.83448467,74.29834008,46.22930453,25.82921969,11.87991523,7.708304994,10.33492049,12.99135033
GCAM4,SSP4-34,R5.2ASIA,Capacity|Electricity|Other,GW,,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-34,R5.2ASIA,Capacity|Electricity|Solar,GW,,1.143816606,54.21294818,201.0831766,482.3032327,913.0280028,1432.154099,1924.768336,2193.12233,2401.663038,2593.465336
GCAM4,SSP4-34,R5.2ASIA,Capacity|Electricity|Wind,GW,,18.05902853,58.86220201,216.6096186,454.7998469,639.1413942,650.742772,586.7477413,503.711718,528.5891625,609.7753085
GCAM4,SSP4-34,R5.2ASIA,Emissions|BC,Mt BC/yr,,3.034645226,3.22892833,2.967338227,2.929263521,2.736696499,2.502970311,2.475311044,2.395523007,1.848721034,1.339017761
GCAM4,SSP4-34,R5.2ASIA,Emissions|CH4,Mt CH4/yr,,155.366358,163.7922709,145.8542826,151.2533334,150.9007335,146.1286163,138.3942085,128.3441084,117.0669817,105.2968488
GCAM4,SSP4-34,R5.2ASIA,Emissions|CH4|Fossil Fuels and Industry,Mt CH4/yr,66.72335085,76.59125906,74.33643213,53.08713713,50.84489287,44.71601201,40.23412467,36.33128242,32.33023549,27.95641545,23.16692695
GCAM4,SSP4-34,R5.2ASIA,Emissions|CH4|Land Use,Mt CH4/yr,,78.77471,89.45536029,92.76667939,100.4080082,106.1843319,105.8941536,102.0626394,96.01363498,89.11037386,81.53005474
GCAM4,SSP4-34,R5.2ASIA,Emissions|CO,Mt CO/yr,,311.7259191,296.1831169,306.5894336,308.6068558,298.7590793,286.4212035,294.3706408,297.9143736,241.278972,183.7351291
GCAM4,SSP4-34,R5.2ASIA,Emissions|CO2,Mt CO2/yr,,14566.39253,17330.89687,16797.40597,14293.20246,10226.69615,6773.216408,4710.487615,2185.140599,-2536.85306,-5915.120687
GCAM4,SSP4-34,R5.2ASIA,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,,634.30521,948.7472414,2524.663199,4774.452022,6799.76401,7833.308479,8197.848107,8540.227915,8480.655995,8736.00729
GCAM4,SSP4-34,R5.2ASIA,Emissions|CO2|Carbon Capture and Storage|Biomass,Mt CO2/yr,,0,8.683466854,189.5415006,530.8865042,1038.845137,1738.458165,2700.89012,3853.907243,5080.83775,5945.706468
GCAM4,SSP4-34,R5.2ASIA,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,,13230.60061,18004.57611,16563.05968,12846.49529,8142.267267,4757.110893,1667.511667,-1588.59676,-4747.394301,-6633.033798
GCAM4,SSP4-34,R5.2ASIA,Emissions|CO2|Land Use,Mt CO2/yr,,1335.791923,-673.6792353,234.3462853,1446.707173,2084.42888,2016.105515,3042.975948,3773.737359,2210.541241,717.9131108
GCAM4,SSP4-34,R5.2ASIA,Emissions|F-Gases,Mt CO2-equiv/yr,,303.5895304,593.2079803,175.3695029,127.3632562,95.0431466,99.40289226,102.4936866,103.1592679,102.3426468,102.6759573
GCAM4,SSP4-34,R5.2ASIA,Emissions|Kyoto Gases,Mt CO2-equiv/yr,,18560.50068,23920.34541,21579.69613,18027.2103,13349.41905,9877.734862,6618.051718,3127.811203,-344.6032454,-2652.460637
GCAM4,SSP4-34,R5.2ASIA,Emissions|N2O,kt N2O/yr,,3813.778552,4094.165283,3995.683952,4254.552559,4480.959596,4575.995357,4643.525938,4698.801293,4595.342089,4164.700858
GCAM4,SSP4-34,R5.2ASIA,Emissions|N2O|Land Use,kt N2O/yr,,3002.120671,3099.877,3326.887985,3644.306314,3936.459184,4065.438421,4161.066405,4240.972093,4160.03638,3745.475367
GCAM4,SSP4-34,R5.2ASIA,Emissions|NH3,Mt NH3/yr,,25.08227273,28.79227885,32.18312794,35.11268562,37.36660126,37.72933454,37.42944254,36.71879653,34.7935866,30.94798228
GCAM4,SSP4-34,R5.2ASIA,Emissions|NOx,Mt NO2/yr,,43.51223806,51.04149801,48.28724096,38.92866889,29.30674641,24.5340161,21.61465335,19.02339071,15.27354649,11.63523402
GCAM4,SSP4-34,R5.2ASIA,Emissions|OC,Mt OC/yr,,11.6320182,9.172838334,10.58560307,11.771988,12.04101328,11.91678926,13.51240983,14.43284002,10.68891912,7.420684568
GCAM4,SSP4-34,R5.2ASIA,Emissions|Sulfur,Mt SO2/yr,,47.16215543,52.357658,41.03206164,29.11170665,18.0790806,12.57770701,9.705642254,7.908501995,6.409301694,5.285629426
GCAM4,SSP4-34,R5.2ASIA,Emissions|VOC,Mt VOC/yr,,57.21937646,59.15765853,61.4773799,61.47527692,58.29693193,55.14170739,53.01469163,50.45419922,42.81261648,35.12109989
GCAM4,SSP4-34,R5.2ASIA,Energy Service|Transportation|Freight,bn tkm/yr,,9882.937588,16558.81153,22377.59353,27082.76464,30039.06468,31160.75784,31271.84501,30355.85946,29015.05657,27816.89172
GCAM4,SSP4-34,R5.2ASIA,Energy Service|Transportation|Passenger,bn pkm/yr,,27161.00956,34003.08365,38509.70829,41255.91111,42323.32788,41983.8951,40633.71473,38551.22262,36104.03126,33502.42208
GCAM4,SSP4-34,R5.2ASIA,Final Energy,EJ/yr,,132.0984526,181.226812,203.3243877,221.7260842,228.7201012,227.237143,221.8237112,213.1546957,202.8990967,193.9176964
GCAM4,SSP4-34,R5.2ASIA,Final Energy|Electricity,EJ/yr,,20.62690329,32.22695807,45.62383953,61.24296433,75.73276727,86.79389343,95.95797368,100.7430412,102.0692201,103.1968493
GCAM4,SSP4-34,R5.2ASIA,Final Energy|Gases,EJ/yr,,8.249330689,13.81704394,18.60637909,21.42634236,22.38999415,22.01234438,20.38599516,18.20572659,15.70722646,12.98384383
GCAM4,SSP4-34,R5.2ASIA,Final Energy|Heat,EJ/yr,,3.0529687,4.0201524,3.1420259,2.3668801,1.47884908,0.7833166,0.34191101,0.128236666,0.044209149,0.013520697
GCAM4,SSP4-34,R5.2ASIA,Final Energy|Hydrogen,EJ/yr,,0,0.073374354,0.217597077,0.408553955,0.641510875,0.797563392,0.97048193,1.120685477,1.321274778,1.568551026
GCAM4,SSP4-34,R5.2ASIA,Final Energy|Industry,EJ/yr,,72.13393687,96.57166315,101.6803104,106.8294368,106.9790249,103.7779688,100.7332579,98.22902156,96.98092666,98.75556264
GCAM4,SSP4-34,R5.2ASIA,Final Energy|Liquids,EJ/yr,,41.26958609,58.8666732,73.63640082,81.39667454,82.86286344,79.76354248,73.77810739,66.7601867,60.46103167,55.57761114
GCAM4,SSP4-34,R5.2ASIA,Final Energy|Residential and Commercial,EJ/yr,,37.58757195,52.54287327,60.73340216,67.34925886,70.41968112,70.58623088,69.02801808,66.22574494,62.44218873,58.23597837
GCAM4,SSP4-34,R5.2ASIA,Final Energy|Solids,EJ/yr,,58.89966379,72.22261002,62.09814526,54.88466896,45.61411639,37.08648273,30.38924204,26.19681913,23.2961345,20.57732041
GCAM4,SSP4-34,R5.2ASIA,Final Energy|Solids|Biomass,EJ/yr,,22.31684859,25.28579915,29.45685143,29.85922376,29.14458469,27.37527584,25.15146864,23.28169584,21.56339927,19.533856
GCAM4,SSP4-34,R5.2ASIA,Final Energy|Solids|Biomass|Traditional,EJ/yr,,18.91489816,20.56547432,22.65355996,23.1763401,23.36551638,23.33408438,22.91413084,22.38085768,21.22869886,19.3932973
GCAM4,SSP4-34,R5.2ASIA,Final Energy|Solids|Coal,EJ/yr,,36.5828152,46.93681087,32.64129383,25.0254452,16.46953171,9.711206892,5.2377734,2.915123296,1.732735225,1.043464414
GCAM4,SSP4-34,R5.2ASIA,Final Energy|Transportation,EJ/yr,,20.75390064,30.09501446,38.9241907,45.68228572,49.61813763,51.37163891,50.7667808,47.60381715,42.57068007,36.18538467
GCAM4,SSP4-34,R5.2ASIA,GDP|PPP,billion US$2005/yr,,18451.46061,36168.85292,58546.47175,78963.70081,96149.90986,109151.9714,119044.8854,125356.1213,129248.8586,131705.2973
GCAM4,SSP4-34,R5.2ASIA,Harmonized Emissions|BC,Mt BC/yr,,,5.116459675,4.94292538,4.429597215,3.47315999,2.92627023,2.814750832,2.704181531,2.107364804,1.571258808
GCAM4,SSP4-34,R5.2ASIA,Harmonized Emissions|CH4|Fossil Fuels and Industry,Mt CH4/yr,,,122.1339254,80.40219293,76.07826221,66.46820005,60.87225828,56.56526083,51.82546014,45.96550136,40.92656758
GCAM4,SSP4-34,R5.2ASIA,Harmonized Emissions|CH4|Land Use,Mt CH4/yr,,,70.74381745,75.92998265,84.79722298,92.68984728,94.82539029,93.6591736,90.16738577,84.27959489,77.86239498
GCAM4,SSP4-34,R5.2ASIA,Harmonized Emissions|CO,Mt CO/yr,,,426.4496751,452.1381936,471.8510629,460.2747568,436.5099442,458.7200325,457.79867,338.7271053,243.1437987
GCAM4,SSP4-34,R5.2ASIA,Harmonized Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,,,17284.16095,15758.72744,11854.11486,7137.210868,3870.44128,943.8656439,-2051.704484,-4923.391424,-6743.475871
GCAM4,SSP4-34,R5.2ASIA,Harmonized Emissions|CO2|Land Use,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-34,R5.2ASIA,Harmonized Emissions|NH3,Mt NH3/yr,,,34.35868954,37.85626331,41.44823577,43.79585508,43.71893098,43.54491992,43.05275029,41.04488747,37.3061232
GCAM4,SSP4-34,R5.2ASIA,Harmonized Emissions|NOx,Mt NO2/yr,,,66.8449627,64.18457184,56.02507106,46.11157864,39.91366524,36.34609038,32.63554655,26.20133626,20.27443025
GCAM4,SSP4-34,R5.2ASIA,Harmonized Emissions|OC,Mt OC/yr,,,13.83053643,15.94271249,16.50023328,14.98702639,14.06859988,15.58920571,16.49604272,12.38906274,8.955513745
GCAM4,SSP4-34,R5.2ASIA,Harmonized Emissions|Sulfur,Mt SO2/yr,,,41.3864563,34.36907484,25.59171396,15.78929249,10.57030452,7.949271087,6.372634747,4.998939709,4.077502433
GCAM4,SSP4-34,R5.2ASIA,Land Cover|Built-up Area,million ha,,11.23254946,11.23254946,11.23254946,11.23254946,11.23254946,11.23254946,11.23254946,11.23254946,11.23254946,11.23254946
GCAM4,SSP4-34,R5.2ASIA,Land Cover|Cropland,million ha,,436.3987855,430.5183304,448.2159286,490.8733055,540.9489404,593.0374979,659.7103271,746.3403665,818.8332445,857.5711589
GCAM4,SSP4-34,R5.2ASIA,Land Cover|Forest,million ha,,569.5693172,574.6999468,572.2138192,557.2958297,537.9844517,514.2939446,478.2968417,427.1573737,384.3066117,364.026945
GCAM4,SSP4-34,R5.2ASIA,Land Cover|Pasture,million ha,,455.851641,460.2319828,458.9279259,452.0386056,443.6188444,433.2726462,420.305608,403.2689318,386.8120034,375.9539978
GCAM4,SSP4-34,R5.2ASIA,Population,million,,3678.493,3990.544,4202.32,4305.626,4308.017,4210.395,4035.367,3813.77,3570.919,3332.632
GCAM4,SSP4-34,R5.2ASIA,Price|Carbon,US$2005/t CO2,,0,0,34.61420127,56.38303636,91.84176,149.6004055,243.6834109,396.9356727,646.5663818,1053.185891
GCAM4,SSP4-34,R5.2ASIA,Primary Energy,EJ/yr,,176.2531489,247.4688413,284.627406,303.7542875,305.6611988,302.1861131,293.0110853,281.7092204,269.0247765,263.3837
GCAM4,SSP4-34,R5.2ASIA,Primary Energy|Biomass,EJ/yr,,23.19311446,30.60648732,44.21419596,52.2713131,58.43982538,65.66392638,76.89072184,95.76989068,117.8986389,130.3692653
GCAM4,SSP4-34,R5.2ASIA,Primary Energy|Biomass|Traditional,EJ/yr,,18.91489816,20.56547432,22.65355996,23.1763401,23.36551638,23.33408438,22.91413084,22.38085768,21.22869886,19.3932973
GCAM4,SSP4-34,R5.2ASIA,Primary Energy|Biomass|w/ CCS,EJ/yr,,0,0.105901597,3.175448676,7.885605488,14.44370437,24.54338681,38.54426193,56.60692621,76.35416554,89.63760858
GCAM4,SSP4-34,R5.2ASIA,Primary Energy|Biomass|w/o CCS,EJ/yr,,23.19311446,30.50058572,41.03874728,44.38570761,43.99612101,41.12053957,38.34645991,39.16296447,41.54447332,40.73165672
GCAM4,SSP4-34,R5.2ASIA,Primary Energy|Coal,EJ/yr,,87.3239385,123.254258,113.068362,91.785641,65.1295,49.489642,35.8087978,24.3556476,9.6664222,2.3754222
GCAM4,SSP4-34,R5.2ASIA,Primary Energy|Coal|w/ CCS,EJ/yr,,0,0.253607239,9.711274875,25.47969118,37.33461167,37.98122881,30.30868776,21.38884924,7.922015227,1.327397364
GCAM4,SSP4-34,R5.2ASIA,Primary Energy|Coal|w/o CCS,EJ/yr,,87.3239385,123.0006508,103.3570871,66.30594982,27.79488833,11.50841319,5.500110038,2.966798364,1.744406973,1.048024836
GCAM4,SSP4-34,R5.2ASIA,Primary Energy|Fossil,EJ/yr,,148.1412659,209.1737934,222.2029686,214.0135973,189.0318264,162.8119483,128.7119977,90.6005678,49.68567996,28.65493832
GCAM4,SSP4-34,R5.2ASIA,Primary Energy|Fossil|w/ CCS,EJ/yr,,0,0.393720102,11.73141714,30.35591691,45.39350637,48.63250019,40.87306355,30.01296976,13.49211586,3.933205329
GCAM4,SSP4-34,R5.2ASIA,Primary Energy|Fossil|w/o CCS,EJ/yr,,148.1412659,208.7800733,210.4715515,183.6576804,143.63832,114.1794481,87.83893415,60.58759804,36.1935641,24.72173299
GCAM4,SSP4-34,R5.2ASIA,Primary Energy|Gas,EJ/yr,,14.897142,27.862073,45.26449,56.62461,59.98298,57.36071,47.459795,35.718461,24.810201,16.963274
GCAM4,SSP4-34,R5.2ASIA,Primary Energy|Gas|w/ CCS,EJ/yr,,0,0.111983863,1.86266907,4.624832518,7.751346704,10.31331135,10.26481144,8.415558463,5.462480791,2.546959467
GCAM4,SSP4-34,R5.2ASIA,Primary Energy|Gas|w/o CCS,EJ/yr,,14.897142,27.75008914,43.40182093,51.99977748,52.2316333,47.04739865,37.19498356,27.30290254,19.34772021,14.41631453
