dataset,variable,eq,povline,fgt0,fgt1,fgt2,meanpoor,meangap
si97,dhi,0,685,     0.83,     0.24,   0.0011,  1767.23,   733.02
si97,dhi,0,1000,     3.87,     0.80,   0.0031,  2893.95,   756.05
si97,dhi,0,2000,    32.10,     7.80,   0.0300,  5526.76,  1773.24
si97,dhi,0,3000,    71.68,    22.94,   0.0998,  7445.10,  3504.90
si97,dhi,0,4000,    89.75,    37.72,   0.1916,  8464.52,  6135.48
si97,dhci,0,100,     0.04,     0.00,   0.0000,   355.95,     9.05
si97,dhci,0,215,     0.09,     0.04,   0.0002,   417.94,   366.81
si97,dhci,0,365,     0.45,     0.13,   0.0006,   937.70,   394.55
si97,dhci,0,685,     2.21,     0.61,   0.0027,  1807.18,   693.07
si97,dhci,0,1000,     6.52,     1.73,   0.0073,  2680.53,   969.47
si97,dhci,0,2000,    41.03,    11.64,   0.0500,  5228.88,  2071.12
si97,dhci,0,3000,    75.37,    27.66,   0.1338,  6931.72,  4018.28
si97,dhci,0,4000,    90.59,    41.87,   0.2303,  7851.22,  6748.78
si97,mi,0,100,.,.,.,.,.
si97,mi,0,215,.,.,.,.,.
si97,mi,0,365,.,.,.,.,.
si97,mi,0,685,.,.,.,.,.
si97,mi,0,1000,.,.,.,.,.
si97,mi,0,2000,.,.,.,.,.
si97,mi,0,3000,.,.,.,.,.
si97,mi,0,4000,.,.,.,.,.
si97,hcexp,0,100,     0.00,     0.00,   0.0000,        .,        .
si97,hcexp,0,215,     0.00,     0.00,   0.0000,        .,        .
si97,hcexp,0,365,     0.20,     0.05,   0.0002,   999.75,   332.50
si97,hcexp,0,685,     1.73,     0.39,   0.0014,  1941.60,   558.65
si97,hcexp,0,1000,     6.51,     1.52,   0.0055,  2794.96,   855.04
si97,hcexp,0,2000,    36.67,    10.62,   0.0452,  5184.85,  2115.15
si97,hcexp,0,3000,    66.17,    24.83,   0.1210,  6840.77,  4109.23
si97,hcexp,0,4000,    81.64,    37.30,   0.2063,  7930.22,  6669.78
si99,dhi,0,100,     0.00,     0.00,   0.0000,        .,        .
si99,dhi,0,215,     0.09,     0.02,   0.0001,   587.54,   197.21
si99,dhi,0,365,     0.15,     0.06,   0.0003,   769.35,   562.90
si99,dhi,0,685,     1.05,     0.27,   0.0012,  1845.76,   654.49
si99,dhi,0,1000,     3.33,     0.85,   0.0034,  2721.83,   928.17
si99,dhi,0,2000,    31.01,     7.53,   0.0290,  5526.86,  1773.14
si99,dhi,0,3000,    71.12,    22.63,   0.0978,  7465.62,  3484.38
si99,dhi,0,4000,    89.46,    37.44,   0.1892,  8488.98,  6111.02
si99,dhci,0,100,     0.03,     0.00,   0.0000,   348.25,    16.75
si99,dhci,0,215,     0.14,     0.04,   0.0002,   539.58,   245.17
si99,dhci,0,365,     0.47,     0.14,   0.0006,   947.67,   384.58
si99,dhci,0,685,     2.03,     0.61,   0.0028,  1750.99,   749.26
si99,dhci,0,1000,     5.80,     1.59,   0.0070,  2647.07,  1002.93
si99,dhci,0,2000,    40.75,    11.37,   0.0476,  5262.21,  2037.79
si99,dhci,0,3000,    75.60,    27.61,   0.1320,  6950.41,  3999.59
si99,dhci,0,4000,    90.78,    41.86,   0.2292,  7868.34,  6731.66
si99,mi,0,100,.,.,.,.,.
si99,mi,0,215,.,.,.,.,.
si99,mi,0,365,.,.,.,.,.
si99,mi,0,685,.,.,.,.,.
si99,mi,0,1000,.,.,.,.,.
si99,mi,0,2000,.,.,.,.,.
si99,mi,0,3000,.,.,.,.,.
si99,mi,0,4000,.,.,.,.,.
si99,hcexp,0,100,     0.00,     0.00,   0.0000,        .,        .
si99,hcexp,0,215,     0.00,     0.00,   0.0000,        .,        .
si99,hcexp,0,365,     0.17,     0.03,   0.0001,  1119.26,   212.99
si99,hcexp,0,685,     2.28,     0.39,   0.0012,  2077.69,   422.56
si99,hcexp,0,1000,     7.46,     1.71,   0.0060,  2813.52,   836.48
si99,hcexp,0,2000,    42.23,    12.94,   0.0554,  5063.84,  2236.16
si99,hcexp,0,3000,    70.95,    28.07,   0.1417,  6618.21,  4331.79
si99,hcexp,0,4000,    85.36,    40.77,   0.2327,  7626.06,  6973.94
si04,dhi,0,100,     0.03,     0.00,   0.0000,   338.35,    26.65
si04,dhi,0,215,     0.05,     0.03,   0.0001,   380.72,   404.03
si04,dhi,0,365,     0.08,     0.04,   0.0003,   630.44,   701.81
si04,dhi,0,685,     0.59,     0.18,   0.0008,  1757.35,   742.90
si04,dhi,0,1000,     1.44,     0.42,   0.0020,  2578.54,  1071.46
si04,dhi,0,2000,    19.55,     4.20,   0.0152,  5731.96,  1568.04
si04,dhi,0,3000,    56.89,    15.81,   0.0617,  7907.84,  3042.16
si04,dhi,0,4000,    79.83,    29.32,   0.1353,  9238.03,  5361.97
si04,dhci,0,100,     0.03,     0.01,   0.0000,   297.51,    67.49
si04,dhci,0,215,     0.08,     0.04,   0.0002,   428.63,   356.12
si04,dhci,0,365,     0.22,     0.08,   0.0005,   849.74,   482.51
si04,dhci,0,685,     0.76,     0.25,   0.0013,  1662.27,   837.98
si04,dhci,0,1000,     2.13,     0.60,   0.0028,  2624.79,  1025.21
si04,dhci,0,2000,    26.43,     6.01,   0.0222,  5639.47,  1660.53
si04,dhci,0,3000,    61.16,    18.89,   0.0795,  7568.41,  3381.59
si04,dhci,0,4000,    81.76,    32.42,   0.1590,  8810.56,  5789.44
si04,mi,0,100,.,.,.,.,.
si04,mi,0,215,.,.,.,.,.
si04,mi,0,365,.,.,.,.,.
si04,mi,0,685,.,.,.,.,.
si04,mi,0,1000,.,.,.,.,.
si04,mi,0,2000,.,.,.,.,.
si04,mi,0,3000,.,.,.,.,.
si04,mi,0,4000,.,.,.,.,.
si04,hcexp,0,100,     0.00,     0.00,   0.0000,        .,        .
si04,hcexp,0,215,     0.00,     0.00,   0.0000,        .,        .
si04,hcexp,0,365,     0.03,     0.00,   0.0000,  1183.17,   149.08
si04,hcexp,0,685,     0.97,     0.15,   0.0004,  2115.32,   384.93
si04,hcexp,0,1000,     4.78,     0.93,   0.0028,  2936.89,   713.11
si04,hcexp,0,2000,    35.98,     9.98,   0.0394,  5275.89,  2024.11
si04,hcexp,0,3000,    65.11,    23.93,   0.1140,  6924.71,  4025.29
si04,hcexp,0,4000,    82.21,    36.66,   0.1989,  8090.10,  6509.90
si07,dhi,0,100,     0.00,     0.00,   0.0000,        .,        .
si07,dhi,0,215,     0.05,     0.01,   0.0000,   668.87,   115.88
si07,dhi,0,365,     0.11,     0.03,   0.0001,   992.24,   340.01
si07,dhi,0,685,     0.53,     0.17,   0.0008,  1718.51,   781.74
si07,dhi,0,1000,     1.57,     0.42,   0.0019,  2667.01,   982.99
si07,dhi,0,2000,    14.40,     3.23,   0.0124,  5660.51,  1639.49
si07,dhi,0,3000,    46.26,    12.03,   0.0468,  8101.61,  2848.39
si07,dhi,0,4000,    74.55,    24.41,   0.1069,  9819.62,  4780.38
si07,dhci,0,100,     0.00,     0.00,   0.0000,        .,        .
si07,dhci,0,215,     0.05,     0.01,   0.0000,   651.66,   133.09
si07,dhci,0,365,     0.25,     0.05,   0.0002,  1068.99,   263.26
si07,dhci,0,685,     0.85,     0.29,   0.0013,  1650.36,   849.89
si07,dhci,0,1000,     2.11,     0.61,   0.0029,  2589.36,  1060.64
si07,dhci,0,2000,    19.23,     4.61,   0.0183,  5550.06,  1749.94
si07,dhci,0,3000,    51.78,    14.72,   0.0612,  7837.36,  3112.64
si07,dhci,0,4000,    77.34,    27.46,   0.1280,  9416.18,  5183.82
si07,mi,0,100,.,.,.,.,.
si07,mi,0,215,.,.,.,.,.
si07,mi,0,365,.,.,.,.,.
si07,mi,0,685,.,.,.,.,.
si07,mi,0,1000,.,.,.,.,.
si07,mi,0,2000,.,.,.,.,.
si07,mi,0,3000,.,.,.,.,.
si07,mi,0,4000,.,.,.,.,.
si07,hcexp,0,100,     0.00,     0.00,   0.0000,        .,        .
si07,hcexp,0,215,     0.00,     0.00,   0.0000,        .,        .
si07,hcexp,0,365,     0.00,     0.00,   0.0000,        .,        .
si07,hcexp,0,685,     0.08,     0.01,   0.0000,  2114.87,   385.38
si07,hcexp,0,1000,     1.39,     0.20,   0.0004,  3133.84,   516.16
si07,hcexp,0,2000,    26.19,     5.56,   0.0179,  5749.10,  1550.90
si07,hcexp,0,3000,    59.13,    18.22,   0.0750,  7575.09,  3374.91
si07,hcexp,0,4000,    77.95,    31.02,   0.1520,  8790.09,  5809.91
si10,dhi,0,100,     0.00,     0.00,   0.0000,        .,        .
si10,dhi,0,215,     0.16,     0.05,   0.0002,   544.16,   240.59
si10,dhi,0,365,     0.76,     0.22,   0.0009,   954.24,   378.01
si10,dhi,0,685,     1.62,     0.68,   0.0036,  1456.37,  1043.88
si10,dhi,0,1000,     2.73,     1.11,   0.0065,  2161.27,  1488.73
si10,dhi,0,2000,    13.26,     4.05,   0.0202,  5072.17,  2227.83
si10,dhi,0,3000,    39.63,    11.16,   0.0502,  7866.55,  3083.45
si10,dhi,0,4000,    67.17,    21.95,   0.1012,  9827.90,  4772.10
si10,dhci,0,100,     0.06,     0.02,   0.0000,   272.75,    92.25
si10,dhci,0,215,     0.36,     0.16,   0.0008,   424.59,   360.16
si10,dhci,0,365,     1.27,     0.44,   0.0023,   873.92,   458.33
si10,dhci,0,685,     2.10,     1.00,   0.0061,  1315.78,  1184.47
si10,dhci,0,1000,     3.36,     1.48,   0.0095,  2038.26,  1611.74
si10,dhci,0,2000,    16.55,     5.21,   0.0266,  5004.14,  2295.86
si10,dhci,0,3000,    44.90,    13.41,   0.0628,  7680.01,  3269.99
si10,dhci,0,4000,    70.42,    24.73,   0.1196,  9472.38,  5127.62
si10,mi,0,100,.,.,.,.,.
si10,mi,0,215,.,.,.,.,.
si10,mi,0,365,.,.,.,.,.
si10,mi,0,685,.,.,.,.,.
si10,mi,0,1000,.,.,.,.,.
si10,mi,0,2000,.,.,.,.,.
si10,mi,0,3000,.,.,.,.,.
si10,mi,0,4000,.,.,.,.,.
si10,hcexp,0,100,     0.00,     0.00,   0.0000,        .,        .
si10,hcexp,0,215,     0.00,     0.00,   0.0000,        .,        .
si10,hcexp,0,365,     0.00,     0.00,   0.0000,        .,        .
si10,hcexp,0,685,     0.04,     0.00,   0.0000,  2217.70,   282.55
si10,hcexp,0,1000,     1.18,     0.15,   0.0003,  3176.29,   473.71
si10,hcexp,0,2000,    21.12,     4.38,   0.0139,  5785.12,  1514.88
si10,hcexp,0,3000,    54.60,    15.76,   0.0621,  7789.86,  3160.14
si10,hcexp,0,4000,    76.25,    28.51,   0.1336,  9140.04,  5459.96
si12,dhi,0,100,     0.00,     0.00,   0.0000,        .,        .
si12,dhi,0,215,     0.05,     0.01,   0.0000,   574.41,   210.34
si12,dhi,0,365,     0.29,     0.08,   0.0003,   967.07,   365.18
si12,dhi,0,685,     1.13,     0.36,   0.0016,  1710.90,   789.35
si12,dhi,0,1000,     2.31,     0.74,   0.0037,  2474.74,  1175.26
si12,dhi,0,2000,    13.32,     3.94,   0.0179,  5139.78,  2160.22
si12,dhi,0,3000,    39.98,    11.39,   0.0497,  7830.23,  3119.77
si12,dhi,0,4000,    65.99,    22.04,   0.1017,  9723.49,  4876.51
si12,dhci,0,100,     0.03,     0.01,   0.0001,   211.70,   153.30
si12,dhci,0,215,     0.24,     0.11,   0.0005,   425.96,   358.79
si12,dhci,0,365,     1.07,     0.42,   0.0020,   814.30,   517.95
si12,dhci,0,685,     2.19,     0.97,   0.0057,  1388.49,  1111.76
si12,dhci,0,1000,     3.63,     1.57,   0.0094,  2073.60,  1576.40
si12,dhci,0,2000,    17.21,     5.45,   0.0279,  4986.99,  2313.01
si12,dhci,0,3000,    44.77,    13.86,   0.0655,  7558.51,  3391.49
si12,dhci,0,4000,    69.12,    24.98,   0.1228,  9322.98,  5277.02
si12,mi,0,100,.,.,.,.,.
si12,mi,0,215,.,.,.,.,.
si12,mi,0,365,.,.,.,.,.
si12,mi,0,685,.,.,.,.,.
si12,mi,0,1000,.,.,.,.,.
si12,mi,0,2000,.,.,.,.,.
si12,mi,0,3000,.,.,.,.,.
si12,mi,0,4000,.,.,.,.,.
si12,hcexp,0,100,     0.00,     0.00,   0.0000,        .,        .
si12,hcexp,0,215,     0.00,     0.00,   0.0000,        .,        .
si12,hcexp,0,365,     0.00,     0.00,   0.0000,        .,        .
si12,hcexp,0,685,     0.02,     0.00,   0.0000,  2442.84,    57.41
si12,hcexp,0,1000,     0.51,     0.07,   0.0001,  3179.02,   470.98
si12,hcexp,0,2000,    23.91,     4.61,   0.0134,  5891.94,  1408.06
si12,hcexp,0,3000,    59.12,    17.31,   0.0673,  7744.17,  3205.83
si12,hcexp,0,4000,    79.11,    30.61,   0.1448,  8951.38,  5648.62
si15,dhi,0,100,     0.00,     0.00,   0.0000,        .,        .
si15,dhi,0,215,     0.00,     0.00,   0.0000,        .,        .
si15,dhi,0,365,     0.08,     0.02,   0.0000,  1040.21,   292.04
si15,dhi,0,685,     0.49,     0.12,   0.0005,  1861.04,   639.21
si15,dhi,0,1000,     1.73,     0.44,   0.0017,  2716.01,   933.99
si15,dhi,0,2000,    14.13,     3.56,   0.0140,  5459.74,  1840.26
si15,dhi,0,3000,    38.68,    10.71,   0.0453,  7918.58,  3031.42
si15,dhi,0,4000,    65.50,    21.22,   0.0958,  9870.68,  4729.32
si15,dhci,0,100,     0.00,     0.00,   0.0000,        .,        .
si15,dhci,0,215,     0.02,     0.00,   0.0000,   782.68,     2.07
si15,dhci,0,365,     0.14,     0.03,   0.0001,  1027.99,   304.26
si15,dhci,0,685,     0.75,     0.19,   0.0008,  1862.78,   637.47
si15,dhci,0,1000,     2.29,     0.63,   0.0025,  2641.74,  1008.26
si15,dhci,0,2000,    16.14,     4.38,   0.0181,  5318.30,  1981.70
si15,dhci,0,3000,    43.07,    12.40,   0.0540,  7797.60,  3152.40
si15,dhci,0,4000,    69.15,    23.56,   0.1098,  9625.14,  4974.86
si15,mi,0,100,.,.,.,.,.
si15,mi,0,215,.,.,.,.,.
si15,mi,0,365,.,.,.,.,.
si15,mi,0,685,.,.,.,.,.
si15,mi,0,1000,.,.,.,.,.
si15,mi,0,2000,.,.,.,.,.
si15,mi,0,3000,.,.,.,.,.
si15,mi,0,4000,.,.,.,.,.
si15,hcexp,0,100,     0.00,     0.00,   0.0000,        .,        .
si15,hcexp,0,215,     0.00,     0.00,   0.0000,        .,        .
si15,hcexp,0,365,     0.00,     0.00,   0.0000,        .,        .
si15,hcexp,0,685,     0.00,     0.00,   0.0000,        .,        .
si15,hcexp,0,1000,     0.92,     0.10,   0.0001,  3264.10,   385.90
si15,hcexp,0,2000,    24.01,     4.60,   0.0139,  5900.33,  1399.67
si15,hcexp,0,3000,    60.32,    17.34,   0.0673,  7803.08,  3146.92
si15,hcexp,0,4000,    80.01,    30.78,   0.1453,  8983.17,  5616.83
sk92,dhi,0,100,     0.00,     0.00,   0.0000,        .,        .
sk92,dhi,0,215,     0.01,     0.00,   0.0000,   544.86,   239.89
sk92,dhi,0,365,     0.13,     0.03,   0.0001,  1009.06,   323.19
sk92,dhi,0,685,     3.19,     0.51,   0.0015,  2099.28,   400.97
sk92,dhi,0,1000,    19.58,     3.42,   0.0099,  3011.81,   638.19
sk92,dhi,0,2000,    89.00,    31.49,   0.1378,  4716.69,  2583.31
sk92,dhi,0,3000,    98.27,    52.75,   0.3055,  5072.38,  5877.62
sk92,dhi,0,4000,    99.39,    64.30,   0.4314,  5153.99,  9446.01
sk92,dhci,0,100,     0.00,     0.00,   0.0000,        .,        .
sk92,dhci,0,215,     0.01,     0.00,   0.0000,   544.86,   239.89
sk92,dhci,0,365,     0.13,     0.03,   0.0001,  1009.06,   323.19
sk92,dhci,0,685,     3.19,     0.51,   0.0015,  2099.28,   400.97
sk92,dhci,0,1000,    19.58,     3.42,   0.0099,  3011.81,   638.19
sk92,dhci,0,2000,    89.00,    31.49,   0.1378,  4716.69,  2583.31
sk92,dhci,0,3000,    98.27,    52.75,   0.3055,  5072.38,  5877.62
sk92,dhci,0,4000,    99.39,    64.30,   0.4314,  5153.99,  9446.01
sk92,mi,0,100,.,.,.,.,.
sk92,mi,0,215,.,.,.,.,.
sk92,mi,0,365,.,.,.,.,.
sk92,mi,0,685,.,.,.,.,.
sk92,mi,0,1000,.,.,.,.,.
sk92,mi,0,2000,.,.,.,.,.
sk92,mi,0,3000,.,.,.,.,.
sk92,mi,0,4000,.,.,.,.,.
sk92,hcexp,0,100,.,.,.,.,.
sk92,hcexp,0,215,.,.,.,.,.
sk92,hcexp,0,365,.,.,.,.,.
sk92,hcexp,0,685,.,.,.,.,.
sk92,hcexp,0,1000,.,.,.,.,.
sk92,hcexp,0,2000,.,.,.,.,.
sk92,hcexp,0,3000,.,.,.,.,.
sk92,hcexp,0,4000,.,.,.,.,.
sk96,dhi,0,100,     0.68,     0.25,   0.0012,   228.21,   136.79
sk96,dhi,0,215,     1.63,     0.73,   0.0043,   433.89,   350.86
sk96,dhi,0,365,     2.82,     1.32,   0.0083,   707.66,   624.59
sk96,dhi,0,685,     9.15,     3.19,   0.0182,  1629.75,   870.50
sk96,dhi,0,1000,    24.56,     7.22,   0.0356,  2576.66,  1073.34
sk96,dhi,0,2000,    84.51,    32.51,   0.1630,  4491.54,  2808.46
sk96,dhi,0,3000,    96.43,    52.44,   0.3174,  4995.51,  5954.49
sk96,dhi,0,4000,    98.67,    63.80,   0.4361,  5159.31,  9440.69
sk96,dhci,0,100,     0.88,     0.35,   0.0018,   220.44,   144.56
sk96,dhci,0,215,     1.75,     0.86,   0.0054,   400.99,   383.76
sk96,dhci,0,365,     2.96,     1.45,   0.0095,   682.10,   650.15
sk96,dhci,0,685,     9.69,     3.39,   0.0197,  1625.45,   874.80
sk96,dhci,0,1000,    26.13,     7.71,   0.0381,  2573.11,  1076.89
sk96,dhci,0,2000,    85.50,    33.82,   0.1717,  4412.67,  2887.33
sk96,dhci,0,3000,    96.52,    53.45,   0.3277,  4886.34,  6063.66
sk96,dhci,0,4000,    98.69,    64.57,   0.4458,  5047.61,  9552.39
sk96,mi,0,100,.,.,.,.,.
sk96,mi,0,215,.,.,.,.,.
sk96,mi,0,365,.,.,.,.,.
sk96,mi,0,685,.,.,.,.,.
sk96,mi,0,1000,.,.,.,.,.
sk96,mi,0,2000,.,.,.,.,.
sk96,mi,0,3000,.,.,.,.,.
sk96,mi,0,4000,.,.,.,.,.
sk96,hcexp,0,100,.,.,.,.,.
sk96,hcexp,0,215,.,.,.,.,.
sk96,hcexp,0,365,.,.,.,.,.
sk96,hcexp,0,685,.,.,.,.,.
sk96,hcexp,0,1000,.,.,.,.,.
sk96,hcexp,0,2000,.,.,.,.,.
sk96,hcexp,0,3000,.,.,.,.,.
sk96,hcexp,0,4000,.,.,.,.,.
sk04,dhi,0,100,     0.21,     0.13,   0.0009,   139.86,   225.14
sk04,dhi,0,215,     0.26,     0.18,   0.0015,   230.59,   554.16
sk04,dhi,0,365,     1.45,     0.39,   0.0022,   977.63,   354.62
sk04,dhi,0,685,     8.83,     2.38,   0.0100,  1825.67,   674.58
sk04,dhi,0,1000,    21.49,     6.26,   0.0274,  2587.17,  1062.83
sk04,dhi,0,2000,    79.11,    29.03,   0.1422,  4621.09,  2678.91
sk04,dhi,0,3000,    95.29,    49.18,   0.2888,  5298.51,  5651.49
sk04,dhi,0,4000,    98.22,    61.17,   0.4073,  5507.68,  9092.32
sk04,dhci,0,100,     0.23,     0.14,   0.0010,   141.92,   223.08
sk04,dhci,0,215,     0.28,     0.20,   0.0017,   210.94,   573.81
sk04,dhci,0,365,     1.53,     0.43,   0.0025,   961.60,   370.65
sk04,dhci,0,685,    10.01,     2.69,   0.0112,  1828.00,   672.25
sk04,dhci,0,1000,    24.19,     6.98,   0.0308,  2596.84,  1053.16
sk04,dhci,0,2000,    81.58,    30.95,   0.1544,  4530.70,  2769.30
sk04,dhci,0,3000,    96.03,    50.96,   0.3048,  5138.81,  5811.19
sk04,dhci,0,4000,    98.45,    62.59,   0.4232,  5318.89,  9281.11
sk04,mi,0,100,    18.56,    16.57,   0.1562,    39.12,   325.88
sk04,mi,0,215,    19.71,    17.94,   0.1704,    70.45,   714.30
sk04,mi,0,365,    21.73,    19.05,   0.1803,   164.75,  1167.50
sk04,mi,0,685,    29.36,    21.94,   0.1983,   631.63,  1868.62
sk04,mi,0,1000,    41.54,    26.18,   0.2208,  1349.29,  2300.71
sk04,mi,0,2000,    75.72,    42.90,   0.3205,  3163.90,  4136.10
sk04,mi,0,3000,    91.68,    57.05,   0.4251,  4135.89,  6814.11
sk04,mi,0,4000,    96.74,    66.46,   0.5117,  4569.69, 10030.31
sk04,hcexp,0,100,.,.,.,.,.
sk04,hcexp,0,215,.,.,.,.,.
sk04,hcexp,0,365,.,.,.,.,.
sk04,hcexp,0,685,.,.,.,.,.
sk04,hcexp,0,1000,.,.,.,.,.
sk04,hcexp,0,2000,.,.,.,.,.
sk04,hcexp,0,3000,.,.,.,.,.
sk04,hcexp,0,4000,.,.,.,.,.
sk07,dhi,0,100,     0.23,     0.09,   0.0004,   228.05,   136.95
sk07,dhi,0,215,     0.29,     0.17,   0.0012,   332.15,   452.60
sk07,dhi,0,365,     0.97,     0.37,   0.0021,   824.33,   507.92
sk07,dhi,0,685,     3.45,     1.14,   0.0061,  1677.33,   822.92
sk07,dhi,0,1000,     9.09,     2.59,   0.0125,  2609.31,  1040.69
sk07,dhi,0,2000,    56.89,    16.02,   0.0691,  5245.06,  2054.94
sk07,dhi,0,3000,    88.05,    36.08,   0.1811,  6462.63,  4487.37
sk07,dhi,0,4000,    96.21,    50.32,   0.2945,  6963.59,  7636.41
sk07,dhci,0,100,     0.28,     0.11,   0.0005,   227.70,   137.30
sk07,dhci,0,215,     0.43,     0.22,   0.0015,   393.67,   391.08
sk07,dhci,0,365,     1.02,     0.44,   0.0026,   762.59,   569.66
sk07,dhci,0,685,     3.77,     1.24,   0.0068,  1678.61,   821.64
sk07,dhci,0,1000,    10.02,     2.86,   0.0138,  2608.79,  1041.21
sk07,dhci,0,2000,    61.09,    17.59,   0.0765,  5198.40,  2101.60
sk07,dhci,0,3000,    89.87,    38.13,   0.1951,  6304.03,  4645.97
sk07,dhci,0,4000,    96.96,    52.17,   0.3109,  6744.89,  7855.11
sk07,mi,0,100,    15.28,    13.11,   0.1197,    51.89,   313.11
sk07,mi,0,215,    16.49,    14.64,   0.1363,    87.74,   697.01
sk07,mi,0,365,    17.85,    15.68,   0.1468,   162.38,  1169.87
sk07,mi,0,685,    22.12,    17.54,   0.1610,   518.13,  1982.12
sk07,mi,0,1000,    29.65,    20.00,   0.1752,  1188.03,  2461.97
sk07,mi,0,2000,    61.53,    32.60,   0.2432,  3432.52,  3867.48
sk07,mi,0,3000,    83.03,    46.24,   0.3307,  4852.17,  6097.83
sk07,mi,0,4000,    92.67,    56.84,   0.4138,  5645.33,  8954.67
sk07,hcexp,0,100,.,.,.,.,.
sk07,hcexp,0,215,.,.,.,.,.
sk07,hcexp,0,365,.,.,.,.,.
sk07,hcexp,0,685,.,.,.,.,.
sk07,hcexp,0,1000,.,.,.,.,.
sk07,hcexp,0,2000,.,.,.,.,.
sk07,hcexp,0,3000,.,.,.,.,.
sk07,hcexp,0,4000,.,.,.,.,.
sk10,dhi,0,100,     0.22,     0.08,   0.0003,   237.38,   127.62
sk10,dhi,0,215,     0.47,     0.21,   0.0013,   429.73,   355.02
sk10,dhi,0,365,     1.18,     0.46,   0.0026,   809.13,   523.12
sk10,dhi,0,685,     4.13,     1.31,   0.0071,  1704.70,   795.55
sk10,dhi,0,1000,     9.14,     2.94,   0.0146,  2476.16,  1173.84
sk10,dhi,0,2000,    46.36,    14.06,   0.0656,  5086.66,  2213.34
sk10,dhi,0,3000,    80.76,    31.44,   0.1588,  6687.23,  4262.77
sk10,dhi,0,4000,    93.36,    45.61,   0.2610,  7466.75,  7133.25
sk10,dhci,0,100,     0.24,     0.09,   0.0003,   236.53,   128.47
sk10,dhci,0,215,     0.47,     0.23,   0.0014,   396.36,   388.39
sk10,dhci,0,365,     1.18,     0.48,   0.0028,   795.57,   536.68
sk10,dhci,0,685,     4.21,     1.35,   0.0073,  1696.24,   804.01
sk10,dhci,0,1000,     9.61,     3.07,   0.0151,  2484.58,  1165.42
sk10,dhci,0,2000,    48.95,    14.88,   0.0693,  5080.71,  2219.29
sk10,dhci,0,3000,    82.28,    32.67,   0.1665,  6601.51,  4348.49
sk10,dhci,0,4000,    94.08,    46.85,   0.2708,  7329.64,  7270.36
sk10,mi,0,100,    15.98,    13.12,   0.1175,    65.45,   299.55
sk10,mi,0,215,    17.53,    15.14,   0.1383,   107.01,   677.74
sk10,mi,0,365,    18.73,    16.37,   0.1516,   167.74,  1164.51
sk10,mi,0,685,    23.17,    18.38,   0.1679,   516.52,  1983.73
sk10,mi,0,1000,    30.21,    20.93,   0.1832,  1121.83,  2528.17
sk10,mi,0,2000,    59.73,    32.94,   0.2502,  3273.39,  4026.61
sk10,mi,0,3000,    80.60,    45.71,   0.3329,  4739.79,  6210.21
sk10,mi,0,4000,    90.71,    55.86,   0.4116,  5609.37,  8990.63
sk10,hcexp,0,100,.,.,.,.,.
sk10,hcexp,0,215,.,.,.,.,.
sk10,hcexp,0,365,.,.,.,.,.
sk10,hcexp,0,685,.,.,.,.,.
sk10,hcexp,0,1000,.,.,.,.,.
sk10,hcexp,0,2000,.,.,.,.,.
sk10,hcexp,0,3000,.,.,.,.,.
sk10,hcexp,0,4000,.,.,.,.,.
sk13,dhi,0,100,     0.49,     0.19,   0.0009,   223.87,   141.13
sk13,dhi,0,215,     0.83,     0.43,   0.0028,   373.98,   410.77
sk13,dhi,0,365,     2.01,     0.80,   0.0050,   803.72,   528.53
sk13,dhi,0,685,     5.03,     2.02,   0.0118,  1496.55,  1003.70
sk13,dhi,0,1000,    10.35,     3.72,   0.0207,  2337.62,  1312.38
sk13,dhi,0,2000,    47.57,    15.47,   0.0759,  4925.57,  2374.43
sk13,dhi,0,3000,    81.50,    32.60,   0.1706,  6570.13,  4379.87
sk13,dhi,0,4000,    93.76,    46.62,   0.2723,  7339.86,  7260.14
sk13,dhci,0,100,     0.60,     0.22,   0.0010,   233.30,   131.70
sk13,dhci,0,215,     0.86,     0.46,   0.0031,   362.08,   422.67
sk13,dhci,0,365,     2.20,     0.84,   0.0053,   827.39,   504.86
sk13,dhci,0,685,     5.25,     2.09,   0.0123,  1503.95,   996.30
sk13,dhci,0,1000,    11.18,     3.94,   0.0217,  2365.26,  1284.74
sk13,dhci,0,2000,    50.56,    16.66,   0.0817,  4894.86,  2405.14
sk13,dhci,0,3000,    83.18,    34.30,   0.1816,  6434.61,  4515.39
sk13,dhci,0,4000,    94.61,    48.27,   0.2860,  7150.97,  7449.03
sk13,mi,0,100,    15.50,    13.05,   0.1184,    57.82,   307.18
sk13,mi,0,215,    17.35,    15.00,   0.1375,   106.26,   678.49
sk13,mi,0,365,    18.77,    16.25,   0.1505,   178.56,  1153.69
sk13,mi,0,685,    22.50,    18.14,   0.1666,   484.04,  2016.21
sk13,mi,0,1000,    28.40,    20.34,   0.1804,  1036.42,  2613.58
sk13,mi,0,2000,    59.44,    32.20,   0.2440,  3344.95,  3955.05
sk13,mi,0,3000,    80.32,    45.10,   0.3265,  4801.80,  6148.20
sk13,mi,0,4000,    90.30,    55.22,   0.4053,  5670.94,  8929.06
sk13,hcexp,0,100,.,.,.,.,.
sk13,hcexp,0,215,.,.,.,.,.
sk13,hcexp,0,365,.,.,.,.,.
sk13,hcexp,0,685,.,.,.,.,.
sk13,hcexp,0,1000,.,.,.,.,.
sk13,hcexp,0,2000,.,.,.,.,.
sk13,hcexp,0,3000,.,.,.,.,.
