dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
uk14,mi,0,  50142244, 23927.95, 19193.49,    0.482,    24.49,    28.45,    33.12,    16.68,    18.65,    20.67,   0.1408,   0.1539,   0.1670,  2448.42,  3305.43,  4328.53,  5228.97,  6291.31,  7187.57
uk15,dhi,0,  50527000, 24381.36, 20948.97,    0.306,     4.95,     9.64,    16.42,     1.49,     2.60,     4.30,   0.0079,   0.0124,   0.0190,  5857.13,  7647.11,  9278.77,  2522.46,  2827.38,  3290.61
uk15,dhci,0,  50527000, 24356.06, 20925.61,    0.307,     4.93,     9.62,    16.41,     1.49,     2.60,     4.30,   0.0079,   0.0124,   0.0191,  5841.46,  7632.96,  9263.68,  2528.78,  2829.85,  3291.69
uk15,mi,0,  50527000, 24364.38, 19643.52,    0.485,    25.19,    29.12,    33.16,    17.01,    19.03,    21.06,   0.1432,   0.1567,   0.1702,  2551.69,  3403.56,  4300.84,  5305.72,  6418.20,  7485.27
uk16,dhi,0,  50965494, 24498.97, 21092.71,    0.302,     4.77,     9.30,    15.70,     1.57,     2.62,     4.25,   0.0088,   0.0131,   0.0195,  5666.78,  7569.76,  9231.61,  2770.30,  2976.59,  3424.02
uk16,dhci,0,  50965494, 24474.19, 21058.94,    0.302,     4.79,     9.29,    15.66,     1.57,     2.62,     4.24,   0.0088,   0.0131,   0.0195,  5666.27,  7559.27,  9211.53,  2757.30,  2970.20,  3423.83
uk16,mi,0,  50965494, 24547.13, 19796.15,    0.480,    24.37,    28.39,    32.66,    16.35,    18.35,    20.37,   0.1373,   0.1505,   0.1637,  2606.34,  3499.97,  4471.24,  5312.12,  6398.11,  7406.45
uk17,dhi,0,  51144492, 24364.39, 21028.22,    0.299,     4.75,     8.94,    15.21,     1.57,     2.60,     4.15,   0.0088,   0.0131,   0.0193,  5627.41,  7461.55,  9174.06,  2783.87,  3052.56,  3442.87
uk17,dhci,0,  51144492, 24340.67, 21009.08,    0.299,     4.76,     8.96,    15.26,     1.57,     2.60,     4.15,   0.0089,   0.0131,   0.0193,  5631.14,  7458.36,  9175.00,  2772.49,  3046.18,  3430.45
uk17,mi,0,  51144492, 24207.65, 20046.20,    0.473,    24.55,    28.80,    32.76,    16.63,    18.64,    20.67,   0.1403,   0.1534,   0.1667,  2586.92,  3535.52,  4438.88,  5431.56,  6487.58,  7588.84
uk18,dhi,0,  51757144, 24890.71, 21206.68,    0.310,     5.26,     9.66,    16.12,     1.65,     2.79,     4.43,   0.0092,   0.0138,   0.0205,  5829.61,  7544.24,  9226.73,  2653.06,  3059.10,  3497.28
uk18,dhci,0,  51757144, 24866.58, 21158.67,    0.310,     5.23,     9.66,    16.00,     1.64,     2.78,     4.42,   0.0092,   0.0138,   0.0205,  5805.32,  7537.19,  9189.19,  2658.15,  3042.15,  3506.01
uk18,mi,0,  51757144, 25053.70, 20295.75,    0.479,    24.04,    28.27,    32.37,    16.56,    18.49,    20.47,   0.1399,   0.1528,   0.1657,  2524.64,  3510.43,  4477.10,  5593.66,  6637.45,  7700.35
uk19,dhi,0,  51853246, 25226.47, 21921.31,    0.302,     5.20,     9.98,    16.39,     1.72,     2.83,     4.54,   0.0096,   0.0142,   0.0211,  5876.46,  7851.51,  9508.64,  2892.06,  3109.14,  3644.15
uk19,dhci,0,  51853246, 25201.76, 21915.96,    0.302,     5.22,    10.00,    16.41,     1.72,     2.84,     4.55,   0.0096,   0.0143,   0.0212,  5871.14,  7844.51,  9499.44,  2895.25,  3113.47,  3650.14
uk19,mi,0,  51853246, 25572.43, 21545.05,    0.471,    24.34,    28.26,    32.89,    16.44,    18.42,    20.44,   0.1380,   0.1512,   0.1644,  2795.46,  3750.41,  4891.75,  5822.56,  7022.12,  8035.28
uk20,dhi,0,  51997009, 25156.48, 21725.52,    0.302,     5.17,     9.44,    15.78,     1.77,     2.82,     4.39,   0.0110,   0.0152,   0.0215,  5716.93,  7621.66,  9409.63,  2973.28,  3241.10,  3625.68
uk20,dhci,0,  51997009, 25139.43, 21714.18,    0.302,     5.17,     9.42,    15.80,     1.77,     2.82,     4.39,   0.0110,   0.0152,   0.0215,  5714.69,  7610.74,  9408.53,  2970.98,  3246.35,  3619.98
uk20,mi,0,  51997009, 24527.41, 19780.00,    0.479,    24.52,    28.27,    32.44,    16.72,    18.64,    20.61,   0.1421,   0.1547,   0.1675,  2517.79,  3366.69,  4330.20,  5394.21,  6523.31,  7537.80
us63,dhi,0, 116591485, 20446.88, 18611.75,    0.325,    11.92,    17.49,    23.30,     4.49,     6.53,     8.81,   0.0256,   0.0362,   0.0487,  4640.64,  5833.11,  6941.93,  2804.06,  3472.76,  4225.12
us63,dhci,0, 116591485, 20446.88, 18611.75,    0.325,    11.92,    17.49,    23.30,     4.49,     6.53,     8.81,   0.0256,   0.0362,   0.0487,  4640.64,  5833.11,  6941.93,  2804.06,  3472.76,  4225.12
us63,mi,0, 116591485,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
us64,dhi,0, 118012304, 21600.25, 19625.11,    0.330,    11.82,    17.50,    23.39,     4.58,     6.59,     8.91,   0.0269,   0.0374,   0.0497,  4807.42,  6115.51,  7290.60,  3042.63,  3697.05,  4484.47
us64,dhci,0, 118012304, 21600.25, 19625.11,    0.330,    11.82,    17.50,    23.39,     4.58,     6.59,     8.91,   0.0269,   0.0374,   0.0497,  4807.42,  6115.51,  7290.60,  3042.63,  3697.05,  4484.47
us64,mi,0, 118012304,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
us65,dhi,0, 120217709, 22658.06, 20514.58,    0.325,    11.79,    16.97,    22.80,     4.43,     6.42,     8.67,   0.0254,   0.0358,   0.0480,  5120.42,  6375.44,  7629.46,  3085.41,  3881.85,  4679.29
us65,dhci,0, 120217709, 22658.06, 20514.58,    0.325,    11.79,    16.97,    22.80,     4.43,     6.42,     8.67,   0.0254,   0.0358,   0.0480,  5120.42,  6375.44,  7629.46,  3085.41,  3881.85,  4679.29
us65,mi,0, 120217709,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
us66,dhi,0, 126295540, 23313.76, 21283.87,    0.319,    11.48,    16.80,    22.35,     4.08,     6.09,     8.33,   0.0220,   0.0324,   0.0446,  5485.01,  6784.77,  8008.96,  3028.54,  3857.16,  4761.36
us66,dhci,0, 126295540, 23313.76, 21283.87,    0.319,    11.48,    16.80,    22.35,     4.08,     6.09,     8.33,   0.0220,   0.0324,   0.0446,  5485.01,  6784.77,  8008.96,  3028.54,  3857.16,  4761.36
us66,mi,0, 126295540,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
us67,dhi,0, 124038878, 24408.24, 22278.39,    0.317,    11.44,    16.57,    22.14,     4.09,     6.05,     8.25,   0.0223,   0.0326,   0.0445,  5726.25,  7070.50,  8387.04,  3185.11,  4068.69,  4979.99
us67,dhci,0, 124038878, 24408.24, 22278.39,    0.317,    11.44,    16.57,    22.14,     4.09,     6.05,     8.25,   0.0223,   0.0326,   0.0445,  5726.25,  7070.50,  8387.04,  3185.11,  4068.69,  4979.99
us67,mi,0, 124038878,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
us68,dhi,0, 125925397, 25215.46, 23030.79,    0.310,    10.38,    15.61,    21.36,     3.66,     5.52,     7.67,   0.0197,   0.0292,   0.0405,  5964.94,  7442.11,  8855.50,  3247.37,  4073.28,  4962.97
us68,dhci,0, 125925397, 25215.46, 23030.79,    0.310,    10.38,    15.61,    21.36,     3.66,     5.52,     7.67,   0.0197,   0.0292,   0.0405,  5964.94,  7442.11,  8855.50,  3247.37,  4073.28,  4962.97
us68,mi,0, 125925397,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
us69,dhi,0, 128101443, 25806.93, 23622.29,    0.308,    10.36,    15.52,    21.26,     3.61,     5.47,     7.60,   0.0190,   0.0285,   0.0398,  6158.06,  7652.50,  9105.20,  3290.86,  4158.64,  5068.17
us69,dhci,0, 128101443, 25806.93, 23622.29,    0.308,    10.36,    15.52,    21.26,     3.61,     5.47,     7.60,   0.0190,   0.0285,   0.0398,  6158.06,  7652.50,  9105.20,  3290.86,  4158.64,  5068.17
us69,mi,0, 128101443,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
us70,dhi,0, 130503607, 25687.57, 23477.21,    0.314,    10.59,    16.00,    22.01,     3.78,     5.69,     7.90,   0.0209,   0.0305,   0.0419,  6037.22,  7563.34,  9031.42,  3353.67,  4175.28,  5054.91
us70,dhci,0, 130503607, 25687.57, 23477.21,    0.314,    10.59,    16.00,    22.01,     3.78,     5.69,     7.90,   0.0209,   0.0305,   0.0419,  6037.22,  7563.34,  9031.42,  3353.67,  4175.28,  5054.91
us70,mi,0, 130503607, 28676.27, 25995.62,    0.399,    19.39,    23.58,    27.81,    12.56,    14.34,    16.23,   0.1021,   0.1138,   0.1258,  3661.53,  5091.32,  6496.63,  6736.72,  7906.49,  9100.75
us71,dhi,0, 134313122, 26077.43, 23706.28,    0.320,    10.98,    16.44,    22.67,     3.81,     5.78,     8.06,   0.0210,   0.0307,   0.0425,  6193.57,  7687.48,  9169.91,  3288.94,  4165.66,  5053.86
us71,dhci,0, 134313122, 26077.43, 23706.28,    0.320,    10.98,    16.44,    22.67,     3.81,     5.78,     8.06,   0.0210,   0.0307,   0.0425,  6193.57,  7687.48,  9169.91,  3288.94,  4165.66,  5053.86
us71,mi,0, 134313122,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
us72,dhi,0, 136504767, 27547.46, 24932.44,    0.315,    10.17,    15.56,    21.69,     3.62,     5.46,     7.65,   0.0200,   0.0291,   0.0403,  6420.01,  8094.44,  9686.67,  3552.96,  4371.78,  5272.79
us72,dhci,0, 136504767, 27547.46, 24932.44,    0.315,    10.17,    15.56,    21.69,     3.62,     5.46,     7.65,   0.0200,   0.0291,   0.0403,  6420.01,  8094.44,  9686.67,  3552.96,  4371.78,  5272.79
us72,mi,0, 136504767, 30055.26, 26975.86,    0.410,    20.56,    24.38,    28.96,    13.39,    15.20,    17.09,   0.1094,   0.1216,   0.1338,  3763.64,  5081.64,  6629.73,  7026.70,  8406.29,  9555.78
us73,dhi,0, 138922854, 27790.38, 25165.61,    0.310,     9.56,    15.04,    21.30,     3.34,     5.11,     7.28,   0.0183,   0.0269,   0.0376,  6545.76,  8308.51,  9942.04,  3520.48,  4274.29,  5157.33
us73,dhci,0, 138922854, 27790.38, 25165.61,    0.310,     9.56,    15.04,    21.30,     3.34,     5.11,     7.28,   0.0183,   0.0269,   0.0376,  6545.76,  8308.51,  9942.04,  3520.48,  4274.29,  5157.33
us73,mi,0, 138922854, 30653.11, 27680.85,    0.409,    20.84,    24.86,    29.27,    13.60,    15.42,    17.33,   0.1115,   0.1237,   0.1360,  3845.42,  5252.78,  6777.74,  7226.92,  8587.64,  9830.76
us74,dhi,0, 140907106, 26546.83, 24269.20,    0.303,     9.07,    14.73,    21.13,     3.13,     4.86,     7.03,   0.0177,   0.0257,   0.0360,  6356.63,  8132.18,  9716.88,  3351.05,  4002.42,  4844.64
us74,dhci,0, 140907106, 26546.83, 24269.20,    0.303,     9.07,    14.73,    21.13,     3.13,     4.86,     7.03,   0.0177,   0.0257,   0.0360,  6356.63,  8132.18,  9716.88,  3351.05,  4002.42,  4844.64
us74,mi,0, 140907106, 29073.18, 26282.52,    0.409,    21.23,    24.98,    29.31,    14.05,    15.82,    17.71,   0.1158,   0.1280,   0.1401,  3558.26,  4817.51,  6242.82,  6954.75,  8323.75,  9526.69
us75,dhi,0, 143644408, 26504.49, 24018.76,    0.303,     8.74,    14.02,    20.28,     2.95,     4.61,     6.69,   0.0163,   0.0240,   0.0339,  6363.28,  8058.98,  9659.92,  3244.23,  3950.40,  4751.34
us75,dhci,0, 143644408, 26504.49, 24018.76,    0.303,     8.74,    14.02,    20.28,     2.95,     4.61,     6.69,   0.0163,   0.0240,   0.0339,  6363.28,  8058.98,  9659.92,  3244.23,  3950.40,  4751.34
us75,mi,0, 143644408, 28648.04, 25278.67,    0.420,    21.25,    24.99,    29.31,    14.06,    15.87,    17.76,   0.1159,   0.1282,   0.1404,  3420.20,  4611.68,  5979.77,  6691.27,  8027.65,  9187.43
us76,dhi,0, 146246574, 27024.41, 24790.27,    0.303,     9.08,    14.69,    21.25,     3.02,     4.77,     6.98,   0.0167,   0.0247,   0.0351,  6618.35,  8367.23,  9988.49,  3297.76,  4027.90,  4885.67
us76,dhci,0, 146246574, 27024.41, 24790.27,    0.303,     9.08,    14.69,    21.25,     3.02,     4.77,     6.98,   0.0167,   0.0247,   0.0351,  6618.35,  8367.23,  9988.49,  3297.76,  4027.90,  4885.67
us76,mi,0, 146246574, 29468.92, 26369.11,    0.419,    21.17,    25.58,    29.89,    14.04,    15.91,    17.86,   0.1159,   0.1281,   0.1407,  3551.01,  4987.03,  6366.73,  6996.63,  8197.52,  9454.74
us77,dhi,0, 148545821, 26905.83, 24491.20,    0.300,     8.20,    13.86,    20.34,     2.59,     4.25,     6.39,   0.0135,   0.0209,   0.0308,  6705.47,  8490.52, 10076.07,  3091.01,  3755.08,  4618.65
us77,dhci,0, 148545821, 26905.83, 24491.20,    0.300,     8.20,    13.86,    20.34,     2.59,     4.25,     6.39,   0.0135,   0.0209,   0.0308,  6705.47,  8490.52, 10076.07,  3091.01,  3755.08,  4618.65
us77,mi,0, 148545821, 30714.44, 27264.79,    0.421,    21.15,    25.43,    29.71,    13.81,    15.70,    17.66,   0.1129,   0.1255,   0.1382,  3784.76,  5216.10,  6631.17,  7121.16,  8416.30,  9727.71
us78,dhi,0, 150831658, 26722.59, 24663.53,    0.293,     8.50,    13.88,    20.15,     2.82,     4.49,     6.58,   0.0155,   0.0231,   0.0329,  6589.19,  8344.38,  9967.20,  3276.22,  3987.38,  4830.92
us78,dhci,0, 150831658, 26722.59, 24663.53,    0.293,     8.50,    13.88,    20.15,     2.82,     4.49,     6.58,   0.0155,   0.0231,   0.0329,  6589.19,  8344.38,  9967.20,  3276.22,  3987.38,  4830.92
us78,mi,0, 150831658, 31121.96, 28151.80,    0.417,    21.00,    25.47,    29.77,    13.71,    15.64,    17.65,   0.1118,   0.1245,   0.1374,  3908.94,  5432.35,  6875.78,  7351.78,  8643.55, 10015.30
us79,dhi,0, 154202654, 27321.52, 24958.12,    0.297,     8.18,    13.47,    19.92,     2.79,     4.38,     6.41,   0.0155,   0.0228,   0.0323,  6579.26,  8423.91, 10157.05,  3403.99,  4055.15,  4817.82
us79,dhci,0, 154202654, 27216.04, 24903.74,    0.301,     8.78,    13.98,    20.35,     3.09,     4.74,     6.79,   0.0174,   0.0252,   0.0351,  6451.83,  8231.77,  9956.91,  3509.67,  4220.10,  4985.34
us79,mi,0, 154202654, 30999.20, 27769.52,    0.417,    21.44,    25.39,    29.64,    13.74,    15.67,    17.65,   0.1113,   0.1243,   0.1373,  3987.42,  5313.75,  6741.52,  7120.39,  8571.01,  9920.19
us80,dhi,0, 159964704, 25803.05, 23591.86,    0.295,     8.15,    13.37,    19.85,     2.67,     4.26,     6.31,   0.0148,   0.0219,   0.0313,  6342.51,  8040.71,  9658.58,  3094.23,  3755.22,  4496.54
us80,dhci,0, 159964704, 25690.74, 23542.19,    0.299,     8.83,    14.04,    20.40,     3.00,     4.66,     6.74,   0.0168,   0.0245,   0.0344,  6221.32,  7866.15,  9456.79,  3195.56,  3904.94,  4668.52
us80,mi,0, 159964704, 29204.71, 25956.55,    0.422,    21.57,    25.76,    30.23,    14.03,    15.96,    17.95,   0.1147,   0.1275,   0.1404,  3627.17,  4938.15,  6326.90,  6755.45,  8040.14,  9247.03
us81,dhi,0, 162138080, 25156.16, 22744.83,    0.302,     7.99,    13.50,    20.22,     2.77,     4.35,     6.42,   0.0158,   0.0229,   0.0323,  5946.49,  7709.03,  9311.81,  3151.44,  3663.39,  4335.09
us81,dhci,0, 162138080, 25039.69, 22692.71,    0.306,     8.83,    14.20,    20.85,     3.14,     4.80,     6.91,   0.0180,   0.0258,   0.0358,  5849.76,  7512.73,  9101.60,  3227.33,  3833.63,  4514.03
us81,mi,0, 162138080, 28605.02, 25257.36,    0.429,    22.12,    26.22,    30.78,    14.37,    16.33,    18.35,   0.1175,   0.1306,   0.1437,  3541.11,  4764.96,  6117.93,  6561.83,  7863.72,  9036.49
us82,dhi,0, 164328376, 25384.93, 22611.96,    0.315,     8.67,    14.14,    20.81,     3.05,     4.71,     6.81,   0.0176,   0.0252,   0.0351,  5867.09,  7542.28,  9126.31,  3177.70,  3763.70,  4440.87
us82,dhci,0, 164328376, 25261.46, 22562.01,    0.319,     9.54,    15.03,    21.46,     3.49,     5.23,     7.38,   0.0205,   0.0288,   0.0393,  5723.80,  7352.06,  8882.45,  3301.00,  3928.94,  4654.75
us82,mi,0, 164328376, 28314.87, 24184.29,    0.441,    22.25,    26.42,    30.97,    14.54,    16.50,    18.52,   0.1195,   0.1325,   0.1456,  3352.59,  4540.80,  5831.42,  6321.13,  7551.34,  8679.15
us83,dhi,0, 166100313, 26186.59, 23233.45,    0.320,     9.19,    15.02,    21.44,     3.19,     4.94,     7.15,   0.0181,   0.0262,   0.0367,  6064.83,  7793.38,  9290.35,  3228.55,  3823.34,  4649.72
us83,dhci,0, 166100313, 26053.61, 23174.38,    0.324,    10.01,    15.71,    21.99,     3.66,     5.48,     7.70,   0.0210,   0.0299,   0.0409,  5882.10,  7546.17,  9036.58,  3387.65,  4041.02,  4868.05
us83,mi,0, 166100313, 29035.28, 24721.15,    0.442,    22.59,    26.74,    31.24,    14.74,    16.67,    18.70,   0.1213,   0.1343,   0.1474,  3437.14,  4655.72,  5955.29,  6451.31,  7704.85,  8877.40
us84,dhi,0, 168034288, 27136.07, 23951.96,    0.322,     9.13,    14.94,    21.65,     3.07,     4.84,     7.08,   0.0169,   0.0250,   0.0356,  6359.04,  8093.84,  9672.30,  3221.74,  3882.14,  4698.87
us84,dhci,0, 168034288, 27008.42, 23902.40,    0.326,     9.95,    15.61,    22.20,     3.49,     5.33,     7.59,   0.0196,   0.0284,   0.0395,  6204.84,  7873.36,  9440.26,  3356.12,  4077.84,  4901.18
us84,mi,0, 168034288, 30332.15, 25969.38,    0.438,    22.17,    26.45,    31.14,    14.15,    16.17,    18.26,   0.1150,   0.1283,   0.1418,  3754.65,  5048.24,  6442.42,  6633.10,  7936.45,  9139.21
us85,dhi,0, 170424667, 27686.56, 24273.45,    0.326,     9.13,    14.94,    21.55,     3.10,     4.88,     7.09,   0.0172,   0.0254,   0.0359,  6415.82,  8173.91,  9771.98,  3293.56,  3962.81,  4792.09
us85,dhci,0, 170424667, 27566.97, 24217.24,    0.330,     9.87,    15.54,    22.05,     3.47,     5.31,     7.55,   0.0196,   0.0284,   0.0394,  6283.38,  7966.70,  9557.55,  3403.51,  4141.92,  4972.79
us85,mi,0, 170424667, 31266.27, 26334.02,    0.443,    22.02,    26.30,    30.81,    13.97,    16.01,    18.11,   0.1134,   0.1266,   0.1401,  3852.57,  5153.16,  6515.06,  6681.04,  8013.85,  9285.35
us86,dhi,0, 172730001, 28419.10, 24999.85,    0.325,     9.23,    14.98,    21.78,     3.14,     4.91,     7.15,   0.0173,   0.0256,   0.0362,  6601.25,  8402.26, 10076.14,  3398.69,  4097.66,  4923.77
us86,dhci,0, 172730001, 28300.38, 24948.97,    0.328,     9.92,    15.52,    22.24,     3.52,     5.34,     7.60,   0.0199,   0.0287,   0.0397,  6435.00,  8179.00,  9855.15,  3544.59,  4295.49,  5114.23
us86,mi,0, 172730001, 32437.84, 27265.24,    0.444,    21.76,    26.34,    30.83,    13.99,    15.99,    18.08,   0.1136,   0.1268,   0.1402,  3896.22,  5356.35,  6763.09,  7009.88,  8276.27,  9596.06
us87,dhi,0, 174455288, 29338.40, 25990.77,    0.322,     9.11,    15.05,    21.91,     3.01,     4.80,     7.09,   0.0162,   0.0244,   0.0351,  6962.79,  8851.21, 10552.66,  3433.52,  4144.17,  5041.80
us87,dhci,0, 174455288, 29178.95, 25887.22,    0.326,     9.94,    15.81,    22.46,     3.47,     5.33,     7.63,   0.0191,   0.0281,   0.0393,  6740.99,  8582.91, 10254.54,  3613.90,  4360.70,  5277.79
us87,mi,0, 174455288, 33165.83, 28073.25,    0.444,    22.10,    26.68,    31.30,    14.04,    16.10,    18.24,   0.1142,   0.1275,   0.1411,  4094.47,  5564.75,  7026.76,  7134.83,  8471.87,  9817.19
us88,dhi,0, 176593450, 29702.96, 26116.61,    0.326,     9.11,    15.07,    21.87,     2.98,     4.78,     7.05,   0.0159,   0.0241,   0.0348,  7026.21,  8920.76, 10616.93,  3420.43,  4137.54,  5053.03
us88,dhci,0, 176593450, 29551.47, 26032.32,    0.331,     9.97,    15.80,    22.42,     3.42,     5.28,     7.58,   0.0186,   0.0276,   0.0388,  6846.12,  8665.09, 10338.36,  3566.81,  4351.07,  5281.03
us88,mi,0, 176593450, 33714.90, 28303.36,    0.446,    21.81,    26.37,    31.04,    13.98,    16.01,    18.12,   0.1137,   0.1268,   0.1403,  4066.20,  5560.49,  7069.26,  7255.14,  8591.19,  9912.75
us89,dhi,0, 178178729, 30196.58, 26112.91,    0.333,     8.93,    14.80,    21.52,     2.89,     4.66,     6.90,   0.0153,   0.0233,   0.0339,  7069.15,  8941.02, 10640.71,  3376.02,  4115.44,  5027.04
us89,dhci,0, 178178729, 30046.41, 26028.55,    0.337,     9.76,    15.56,    22.06,     3.32,     5.17,     7.43,   0.0181,   0.0268,   0.0379,  6871.21,  8691.15, 10358.39,  3540.21,  4323.12,  5258.74
us89,mi,0, 178178729, 34464.90, 28616.51,    0.452,    21.78,    26.32,    30.76,    13.79,    15.84,    17.95,   0.1111,   0.1245,   0.1382,  4197.68,  5698.66,  7151.75,  7248.92,  8609.59, 10018.15
us90,dhi,0, 179633999, 29480.99, 25570.81,    0.330,     8.72,    14.63,    21.16,     2.83,     4.59,     6.79,   0.0151,   0.0230,   0.0334,  6907.47,  8779.21, 10418.20,  3320.86,  4006.21,  4924.29
us90,dhci,0, 179633999, 29316.85, 25490.94,    0.335,     9.63,    15.44,    21.85,     3.27,     5.11,     7.36,   0.0178,   0.0265,   0.0375,  6731.92,  8524.52, 10143.38,  3464.45,  4220.95,  5151.18
us90,mi,0, 179633999, 33438.88, 27671.51,    0.450,    21.54,    26.00,    30.59,    13.59,    15.65,    17.75,   0.1094,   0.1228,   0.1364,  4083.30,  5510.25,  6967.00,  6985.31,  8325.51,  9635.91
us91,dhi,0, 181773059, 29083.45, 25161.99,    0.331,     8.78,    14.48,    21.29,     2.88,     4.62,     6.82,   0.0156,   0.0235,   0.0338,  6759.58,  8566.59, 10263.43,  3305.22,  4014.41,  4833.77
us91,dhci,0, 181773059, 28901.63, 25048.00,    0.336,     9.69,    15.38,    22.02,     3.35,     5.17,     7.42,   0.0186,   0.0272,   0.0381,  6560.04,  8313.59,  9967.66,  3459.16,  4210.41,  5061.14
us91,mi,0, 181773059, 32423.92, 26910.81,    0.454,    22.35,    26.90,    31.42,    14.31,    16.40,    18.56,   0.1156,   0.1294,   0.1434,  3873.38,  5251.49,  6610.41,  6890.94,  8203.92,  9536.08
us92,dhi,0, 182668074, 29195.43, 25111.73,    0.336,     9.03,    14.93,    21.87,     3.03,     4.80,     7.06,   0.0167,   0.0247,   0.0353,  6671.86,  8515.55, 10206.26,  3372.83,  4040.31,  4860.78
us92,dhci,0, 182668074, 29013.11, 25010.41,    0.342,    10.08,    15.88,    22.59,     3.51,     5.40,     7.69,   0.0197,   0.0286,   0.0399,  6516.85,  8255.94,  9896.84,  3487.31,  4249.26,  5109.40
us92,mi,0, 182668074, 32378.98, 26322.33,    0.462,    23.13,    27.49,    31.95,    14.76,    16.84,    18.96,   0.1204,   0.1341,   0.1479,  3811.35,  5100.08,  6419.48,  6717.58,  8061.09,  9373.92
