dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
lu85,dhi,0,    358078, 16691.20, 14646.44,    0.263,     2.46,     6.66,    12.55,     0.48,     1.21,     2.53,   0.0019,   0.0042,   0.0085,  4707.79,  5989.53,  7018.65,  1150.78,  1333.69,  1769.21
lu85,dhci,0,    358078, 16671.22, 14613.76,    0.263,     2.46,     6.66,    12.63,     0.48,     1.21,     2.52,   0.0019,   0.0041,   0.0085,  4697.45,  5983.17,  7018.75,  1148.05,  1323.71,  1749.51
lu85,mi,0,    358078,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu86,dhi,0,    374134, 18434.99, 16072.95,    0.280,     2.74,     6.91,    13.45,     0.46,     1.30,     2.83,   0.0015,   0.0040,   0.0090,  5358.83,  6522.71,  7616.63,  1070.35,  1513.76,  2027.14
lu86,dhci,0,    374134, 18381.89, 16072.95,    0.281,     2.68,     7.18,    13.57,     0.47,     1.32,     2.88,   0.0015,   0.0041,   0.0092,  5310.66,  6555.09,  7597.94,  1118.52,  1481.38,  2045.82
lu86,mi,0,    374134,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu87,dhi,0,    371496, 20348.28, 17607.30,    0.295,     2.52,     8.26,    16.80,     0.43,     1.33,     3.21,   0.0015,   0.0040,   0.0095,  5836.64,  7384.87,  8544.70,  1206.28,  1418.78,  2019.68
lu87,dhci,0,    371496, 20271.16, 17553.86,    0.296,     2.52,     8.70,    16.92,     0.43,     1.36,     3.25,   0.0016,   0.0040,   0.0097,  5813.33,  7401.46,  8508.90,  1208.21,  1375.47,  2023.41
lu87,mi,0,    371496,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu88,dhi,0,    371027, 21177.62, 18267.69,    0.288,     1.85,     7.18,    15.44,     0.22,     1.01,     2.67,   0.0004,   0.0023,   0.0070,  6448.86,  7849.07,  9063.75,   858.21,  1284.77,  1896.86
lu88,dhci,0,    371027, 21089.44, 18204.13,    0.289,     1.96,     7.33,    15.49,     0.21,     1.04,     2.72,   0.0004,   0.0023,   0.0072,  6489.46,  7814.55,  9006.63,   792.19,  1287.51,  1915.85
lu88,mi,0,    371027,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu89,dhi,0,    372406, 22804.90, 18803.18,    0.304,     1.47,     6.17,    13.81,     0.11,     0.83,     2.22,   0.0002,   0.0017,   0.0057,  6939.81,  8136.40,  9464.85,   581.47,  1265.19,  1817.06
lu89,dhci,0,    372406, 22702.02, 18641.10,    0.305,     1.15,     6.19,    13.43,     0.11,     0.81,     2.18,   0.0002,   0.0016,   0.0055,  6711.58,  8104.38,  9364.57,   744.86,  1216.17,  1820.09
lu89,mi,0,    372406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu90,dhi,0,    378229, 23203.94, 20146.41,    0.277,     2.00,     6.30,    13.74,     0.27,     1.01,     2.45,   0.0005,   0.0025,   0.0069,  6985.15,  8452.98,  9928.82,  1073.42,  1620.22,  2159.02
lu90,dhci,0,    378229, 23094.74, 20063.03,    0.278,     2.07,     6.61,    14.06,     0.28,     1.04,     2.52,   0.0006,   0.0026,   0.0071,  6933.82,  8457.37,  9881.69,  1091.39,  1574.14,  2156.13
lu90,mi,0,    378229,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu91,dhi,0,    389741, 23278.21, 20425.67,    0.272,     2.29,     6.84,    13.71,     0.41,     1.18,     2.70,   0.0012,   0.0035,   0.0082,  6704.85,  8451.65,  9846.30,  1465.42,  1761.18,  2409.10
lu91,dhci,0,    389741, 23199.88, 20374.53,    0.272,     2.39,     7.02,    13.81,     0.42,     1.20,     2.74,   0.0012,   0.0036,   0.0084,  6720.89,  8442.27,  9798.77,  1428.92,  1744.99,  2425.95
lu91,mi,0,    389741,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu92,dhi,0,    396620, 24224.78, 20994.36,    0.273,     1.98,     5.82,    13.46,     0.29,     0.98,     2.45,   0.0006,   0.0026,   0.0069,  7159.71,  8725.22, 10301.42,  1238.04,  1771.96,  2295.19
lu92,dhci,0,    396620, 24136.61, 20946.48,    0.274,     2.21,     5.86,    13.48,     0.35,     1.04,     2.50,   0.0008,   0.0029,   0.0073,  7047.89,  8610.36, 10236.24,  1330.70,  1862.88,  2331.65
lu92,mi,0,    396620,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu93,dhi,0,    409172, 24264.82, 21023.35,    0.270,     1.52,     5.41,    12.27,     0.25,     0.81,     2.11,   0.0008,   0.0023,   0.0059,  7047.25,  8928.00, 10445.06,  1362.09,  1583.67,  2168.95
lu93,dhci,0,    409172, 24193.16, 20943.11,    0.271,     1.64,     5.32,    11.91,     0.29,     0.85,     2.14,   0.0010,   0.0025,   0.0062,  6903.91,  8787.61, 10309.28,  1473.33,  1683.94,  2256.58
lu93,mi,0,    409172,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu94,dhi,0,    402336, 23122.57, 20257.77,    0.281,     3.48,     7.94,    14.48,     0.63,     1.67,     3.26,   0.0020,   0.0053,   0.0112,  6649.15,  7998.77,  9422.51,  1453.96,  2130.12,  2732.15
lu94,dhci,0,    402336, 23035.28, 20113.87,    0.281,     3.37,     7.76,    14.10,     0.61,     1.64,     3.20,   0.0019,   0.0052,   0.0109,  6589.18,  7933.81,  9330.55,  1456.37,  2123.13,  2737.77
lu94,mi,0,    402336,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu95,dhi,0,    407732, 23699.21, 20580.07,    0.283,     3.17,     8.00,    13.68,     0.60,     1.58,     3.12,   0.0021,   0.0051,   0.0107,  6678.24,  8260.24,  9529.22,  1553.78,  2029.79,  2818.82
lu95,dhci,0,    407732, 23585.15, 20532.56,    0.282,     3.26,     8.11,    13.69,     0.60,     1.59,     3.14,   0.0021,   0.0052,   0.0108,  6699.25,  8250.95,  9498.58,  1513.77,  2015.33,  2820.95
lu95,mi,0,    407732,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu96,dhi,0,    411505, 23749.68, 20567.81,    0.290,     4.18,     9.05,    16.03,     0.70,     1.89,     3.64,   0.0024,   0.0060,   0.0126,  6842.00,  8137.86,  9538.20,  1385.12,  2146.04,  2802.49
lu96,dhci,0,    411505, 23600.17, 20483.48,    0.290,     4.06,     9.23,    16.08,     0.69,     1.89,     3.65,   0.0023,   0.0060,   0.0126,  6799.42,  8147.01,  9497.41,  1393.97,  2094.73,  2792.68
lu96,mi,0,    411505,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu97,dhi,0,    413657, 24601.34, 20887.32,    0.296,     3.94,     8.77,    14.74,     0.70,     1.87,     3.53,   0.0021,   0.0059,   0.0123,  6859.38,  8215.17,  9532.16,  1495.55,  2228.49,  3000.23
lu97,dhci,0,    413657, 24444.32, 20694.94,    0.295,     3.92,     8.86,    14.44,     0.68,     1.82,     3.47,   0.0020,   0.0057,   0.0120,  6849.19,  8225.54,  9434.61,  1428.79,  2121.93,  2982.35
lu97,mi,0,    413657,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu98,dhi,0,    416705, 25093.47, 21368.67,    0.306,     4.35,    10.01,    16.63,     0.67,     1.91,     3.81,   0.0020,   0.0058,   0.0127,  7232.86,  8649.01,  9881.78,  1314.60,  2035.32,  2939.42
lu98,dhci,0,    416705, 24881.99, 21198.42,    0.304,     3.98,     9.88,    16.64,     0.64,     1.86,     3.77,   0.0019,   0.0056,   0.0124,  7114.10,  8603.04,  9834.67,  1365.27,  1996.17,  2884.38
lu98,mi,0,    416705,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu99,dhi,0,    420602, 25957.00, 22416.62,    0.300,     4.48,    10.25,    16.13,     0.74,     2.04,     3.91,   0.0019,   0.0062,   0.0134,  7482.84,  8972.88, 10187.98,  1483.81,  2235.43,  3261.99
lu99,dhci,0,    420602, 25767.00, 22249.85,    0.299,     4.41,    10.01,    16.04,     0.72,     1.99,     3.83,   0.0019,   0.0060,   0.0130,  7454.66,  8914.88, 10159.57,  1445.28,  2210.05,  3190.34
lu99,mi,0,    420602,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu00,dhi,0,    423972, 25905.96, 22040.20,    0.301,     3.47,     9.71,    15.79,     0.63,     1.77,     3.64,   0.0017,   0.0052,   0.0118,  7210.62,  9014.26, 10177.05,  1605.46,  2005.84,  3047.07
lu00,dhci,0,    423972, 25699.76, 21950.41,    0.299,     3.47,     9.49,    15.76,     0.62,     1.75,     3.61,   0.0016,   0.0051,   0.0117,  7210.62,  8956.92, 10153.92,  1569.55,  2018.29,  3016.33
lu00,mi,0,    423972,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu01,dhi,0,    429436, 26634.94, 22375.67,    0.309,     4.60,     9.20,    15.58,     0.69,     1.88,     3.61,   0.0018,   0.0057,   0.0123,  7613.51,  8902.48, 10311.02,  1336.75,  2285.35,  3114.38
lu01,dhci,0,    429436, 26466.39, 22261.01,    0.308,     4.66,     9.04,    15.43,     0.67,     1.85,     3.57,   0.0018,   0.0056,   0.0122,  7617.06,  8849.37, 10263.59,  1287.34,  2281.13,  3093.01
lu01,mi,0,    429436,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
lu02,dhi,0,    440490, 28268.52, 23548.25,    0.311,     2.99,     8.28,    15.50,     0.69,     1.62,     3.22,   0.0031,   0.0059,   0.0114,  7246.82,  9469.98, 11196.59,  2172.48,  2304.15,  2932.36
lu02,dhci,0,    440490, 28018.56, 23439.29,    0.310,     3.11,     8.54,    15.64,     0.69,     1.65,     3.30,   0.0031,   0.0060,   0.0116,  7303.37,  9454.60, 11096.46,  2072.34,  2265.05,  2967.12
lu02,mi,0,    440490, 26579.50, 19797.69,    0.495,    21.17,    25.86,    30.31,    16.15,    17.47,    19.21,   0.1471,   0.1547,   0.1635,  1877.25,  3211.19,  4350.50,  6041.83,  6687.66,  7528.11
lu03,dhi,0,    443642, 28388.37, 24153.47,    0.305,     4.25,     9.81,    16.43,     1.12,     2.39,     4.19,   0.0055,   0.0098,   0.0168,  7108.05,  9135.55, 10794.48,  2553.34,  2941.19,  3697.60
lu03,dhci,0,    443642, 28090.61, 24043.90,    0.305,     4.48,    10.02,    16.68,     1.13,     2.48,     4.32,   0.0055,   0.0099,   0.0173,  7193.18,  9050.97, 10687.87,  2424.38,  2970.98,  3738.47
lu03,mi,0,    443642, 26524.81, 20175.12,    0.490,    22.62,    26.64,    30.61,    16.59,    18.19,    19.94,   0.1478,   0.1573,   0.1675,  2150.62,  3197.37,  4219.62,  5919.43,  6890.19,  7885.45
lu04,dhi,0,    447006, 28906.66, 25136.80,    0.305,     5.69,    10.91,    17.34,     1.05,     2.42,     4.31,   0.0039,   0.0087,   0.0162,  8196.38,  9776.91, 11334.83,  1858.34,  2791.49,  3747.25
lu04,dhci,0,    447006, 28620.86, 24894.31,    0.303,     5.25,    10.34,    17.25,     1.04,     2.37,     4.25,   0.0038,   0.0085,   0.0159,  7989.52,  9591.62, 11258.39,  1968.20,  2855.54,  3678.20
lu04,mi,0,    447006, 26862.32, 20045.13,    0.494,    23.11,    26.85,    30.82,    16.28,    18.02,    19.79,   0.1454,   0.1548,   0.1653,  2370.69,  3297.65,  4304.60,  5647.36,  6724.92,  7722.48
lu05,dhi,0,    451387, 29334.81, 25254.48,    0.306,     5.51,     9.44,    16.25,     1.31,     2.52,     4.28,   0.0058,   0.0106,   0.0177,  7689.68,  9249.32, 11159.82,  2412.11,  3377.92,  3992.87
lu05,dhci,0,    451387, 29081.44, 24786.73,    0.305,     4.85,     9.25,    15.99,     1.26,     2.43,     4.12,   0.0056,   0.0102,   0.0170,  7343.36,  9134.59, 11041.18,  2571.33,  3258.78,  3830.86
lu05,mi,0,    451387, 27655.80, 21110.14,    0.489,    21.64,    25.57,    29.51,    16.17,    17.67,    19.38,   0.1453,   0.1539,   0.1635,  2136.49,  3262.25,  4347.43,  6307.56,  7292.82,  8318.66
lu06,dhi,0,    458254, 29711.41, 25371.40,    0.309,     4.37,     9.99,    16.81,     0.88,     2.13,     3.90,   0.0032,   0.0073,   0.0142,  8108.74,  9984.78, 11689.47,  2039.82,  2700.92,  3533.37
lu06,dhci,0,    458254, 29422.20, 25173.50,    0.308,     4.15,    10.08,    16.58,     0.86,     2.08,     3.86,   0.0031,   0.0071,   0.0140,  7983.19,  9989.60, 11587.56,  2086.21,  2597.15,  3516.54
lu06,mi,0,    458254, 28223.35, 21261.30,    0.492,    21.78,    25.99,    29.55,    16.03,    17.55,    19.25,   0.1444,   0.1529,   0.1625,  2243.98,  3452.54,  4447.53,  6260.54,  7178.11,  8309.25
lu07,dhi,0,    465588, 29923.45, 25443.11,    0.310,     4.47,     9.80,    15.88,     0.94,     2.13,     3.90,   0.0037,   0.0078,   0.0145,  8033.79,  9959.48, 11512.50,  2143.45,  2762.07,  3753.36
lu07,dhci,0,    465588, 29610.41, 25259.68,    0.308,     4.37,     9.79,    15.89,     0.93,     2.09,     3.87,   0.0036,   0.0076,   0.0144,  7967.20,  9928.36, 11464.22,  2136.67,  2701.48,  3691.59
lu07,mi,0,    465588, 28788.68, 21507.94,    0.489,    21.85,    25.85,    30.04,    15.64,    17.25,    19.01,   0.1381,   0.1476,   0.1580,  2442.78,  3578.02,  4738.25,  6160.39,  7175.95,  8166.51
lu08,dhi,0,    474924, 29919.48, 24829.21,    0.325,     4.60,    11.21,    17.86,     0.99,     2.35,     4.32,   0.0040,   0.0084,   0.0160,  7788.94,  9814.29, 11293.38,  2142.75,  2600.31,  3604.15
lu08,dhci,0,    474924, 29669.79, 24600.08,    0.324,     4.43,    10.95,    17.35,     0.97,     2.28,     4.26,   0.0039,   0.0082,   0.0157,  7682.80,  9738.37, 11140.88,  2157.23,  2561.67,  3619.17
lu08,mi,0,    474924, 28443.45, 19738.05,    0.517,    22.53,    26.80,    30.84,    16.04,    17.82,    19.67,   0.1423,   0.1521,   0.1630,  2273.38,  3306.80,  4291.20,  5621.84,  6562.22,  7551.63
lu09,dhi,0,    488175, 30303.60, 25915.97,    0.316,     5.05,    10.93,    18.40,     1.25,     2.55,     4.68,   0.0066,   0.0109,   0.0186,  7807.25,  9939.58, 11590.95,  2559.14,  3018.41,  3958.63
lu09,dhci,0,    488175, 30057.70, 25780.91,    0.315,     5.01,    11.00,    18.48,     1.23,     2.53,     4.69,   0.0066,   0.0108,   0.0185,  7770.72,  9931.13, 11544.34,  2541.64,  2959.33,  3924.21
lu09,mi,0,    488175, 27795.38, 20390.23,    0.505,    22.83,    27.19,    32.07,    16.22,    17.97,    19.87,   0.1415,   0.1522,   0.1635,  2359.47,  3457.30,  4653.92,  5796.62,  6737.81,  7580.22
lu10,dhi,0,    497640, 29120.05, 24979.11,    0.306,     4.52,     9.78,    18.16,     1.06,     2.22,     4.18,   0.0046,   0.0087,   0.0157,  7652.41,  9654.24, 11541.51,  2339.23,  2835.32,  3445.96
lu10,dhci,0,    497640, 28878.62, 24811.01,    0.305,     4.36,     9.81,    18.19,     1.04,     2.19,     4.15,   0.0045,   0.0086,   0.0155,  7563.19,  9637.41, 11491.11,  2361.21,  2768.10,  3395.50
lu10,mi,0,    497640, 26885.17, 20262.17,    0.495,    23.55,    27.94,    32.16,    16.33,    18.22,    20.14,   0.1415,   0.1528,   0.1648,  2484.36,  3524.77,  4542.98,  5620.51,  6606.32,  7614.32
lu11,dhi,0,    517886, 28791.27, 24395.49,    0.321,     5.03,    11.87,    19.82,     1.04,     2.48,     4.71,   0.0044,   0.0090,   0.0172,  7734.73,  9651.86, 11159.80,  2023.47,  2545.89,  3477.50
lu11,dhci,0,    517886, 28581.11, 24306.94,    0.320,     5.08,    11.90,    19.71,     1.04,     2.47,     4.70,   0.0044,   0.0090,   0.0172,  7725.90,  9628.07, 11103.82,  1996.87,  2525.40,  3480.34
lu11,mi,0,    517886, 27050.18, 18785.65,    0.516,    23.51,    28.02,    31.94,    16.40,    18.30,    20.22,   0.1421,   0.1535,   0.1655,  2270.76,  3256.75,  4138.13,  5243.50,  6136.08,  7133.26
lu12,dhi,0,    503199, 29087.43, 23937.85,    0.340,     5.57,    12.29,    20.27,     1.28,     2.81,     5.09,   0.0056,   0.0108,   0.0195,  7370.44,  9229.17, 10753.27,  2204.70,  2739.76,  3609.44
lu12,dhci,0,    503199, 28860.54, 23751.34,    0.339,     5.51,    12.21,    20.18,     1.26,     2.76,     5.02,   0.0055,   0.0106,   0.0192,  7329.93,  9189.51, 10709.01,  2170.61,  2686.16,  3541.80
lu12,mi,0,    503199, 27170.64, 18470.77,    0.533,    23.49,    28.46,    32.75,    17.06,    18.84,    20.83,   0.1511,   0.1613,   0.1727,  2022.90,  3119.62,  4033.76,  5365.41,  6115.77,  7048.70
lu13,dhi,0,    507498, 28974.14, 24514.36,    0.322,     6.04,    12.64,    19.16,     1.47,     3.00,     5.10,   0.0073,   0.0126,   0.0211,  7426.56,  9343.37, 10791.42,  2379.18,  2913.81,  3917.19
lu13,dhci,0,    507498, 28738.91, 24325.03,    0.321,     5.82,    12.52,    18.91,     1.44,     2.94,     5.02,   0.0073,   0.0124,   0.0208,  7319.19,  9302.18, 10721.19,  2410.82,  2860.33,  3873.83
lu13,mi,0,    507498, 26765.53, 19350.62,    0.512,    23.54,    28.42,    33.25,    17.38,    19.07,    21.05,   0.1554,   0.1651,   0.1760,  2026.23,  3185.16,  4258.95,  5714.02,  6490.15,  7351.42
lu14,dhi,0,    514254, 29472.81, 25245.43,    0.308,     4.94,    10.99,    17.22,     1.13,     2.49,     4.38,   0.0047,   0.0094,   0.0170,  7784.07,  9762.27, 11295.52,  2314.10,  2860.45,  3851.74
lu14,dhci,0,    514254, 29243.47, 25074.05,    0.307,     4.94,    11.08,    16.92,     1.12,     2.47,     4.34,   0.0046,   0.0093,   0.0168,  7752.58,  9744.05, 11184.39,  2277.04,  2792.98,  3860.04
lu14,mi,0,    514254, 27395.02, 20481.17,    0.497,    22.54,    26.90,    30.97,    16.72,    18.29,    20.06,   0.1507,   0.1594,   0.1694,  2116.02,  3276.34,  4329.74,  6076.45,  6964.25,  7958.96
lu15,dhi,0,    575994, 28107.32, 23955.73,    0.322,     6.16,    12.35,    18.05,     1.75,     3.24,     5.20,   0.0085,   0.0143,   0.0229,  6858.28,  8833.70, 10230.48,  2724.02,  3144.17,  4142.96
lu15,dhci,0,    575994, 27716.86, 23521.43,    0.321,     5.74,    12.20,    17.02,     1.76,     3.20,     5.11,   0.0088,   0.0145,   0.0228,  6514.44,  8674.67,  9872.20,  2894.13,  3086.04,  4240.66
lu15,mi,0,    575994, 27095.46, 20796.47,    0.484,    21.61,    25.89,    30.68,    15.41,    17.05,    18.84,   0.1353,   0.1451,   0.1556,  2385.50,  3550.99,  4816.56,  5933.09,  6847.25,  7661.32
lu16,dhi,0,    586866, 30580.08, 26093.33,    0.314,     5.58,    10.52,    17.14,     1.64,     2.88,     4.73,   0.0083,   0.0133,   0.0208,  7377.13,  9476.71, 11333.11,  3060.20,  3569.96,  4322.89
lu16,dhci,0,    586866, 30250.11, 25759.30,    0.313,     5.55,    10.20,    16.88,     1.61,     2.83,     4.65,   0.0082,   0.0131,   0.0205,  7312.04,  9301.07, 11194.95,  2991.68,  3578.58,  4260.63
lu16,mi,0,    586866, 28143.97, 21442.41,    0.491,    23.28,    26.19,    30.56,    16.88,    18.43,    20.06,   0.1502,   0.1598,   0.1698,  2358.38,  3174.47,  4419.86,  6218.58,  7546.73,  8445.59
lu17,dhi,0,    576957, 30191.36, 25303.56,    0.334,     6.87,    11.98,    19.83,     2.26,     3.70,     5.70,   0.0125,   0.0187,   0.0273,  6790.20,  8748.47, 10818.80,  3331.22,  3903.31,  4363.34
lu17,dhci,0,    576957, 29792.17, 25045.74,    0.333,     6.88,    12.02,    19.71,     2.26,     3.70,     5.71,   0.0126,   0.0187,   0.0273,  6729.80,  8672.07, 10674.47,  3288.50,  3850.80,  4352.98
lu17,mi,0,    576957, 27938.33, 20303.87,    0.515,    24.27,    28.27,    32.06,    18.53,    20.09,    21.77,   0.1684,   0.1774,   0.1872,  1921.59,  2936.71,  3912.94,  6199.96,  7215.22,  8269.38
lu18,dhi,0,    591805, 32433.56, 26907.18,    0.346,     7.45,    12.86,    19.86,     2.02,     3.64,     5.76,   0.0091,   0.0160,   0.0255,  7836.50,  9646.69, 11458.90,  2926.37,  3806.90,  4685.41
lu18,dhci,0,    591805, 31877.62, 26517.37,    0.344,     7.27,    12.83,    19.87,     2.05,     3.66,     5.78,   0.0096,   0.0163,   0.0258,  7616.07,  9473.19, 11280.62,  2990.88,  3785.49,  4629.80
lu18,mi,0,    591805, 32064.73, 23778.92,    0.511,    23.80,    28.00,    31.81,    18.00,    19.61,    21.31,   0.1627,   0.1719,   0.1819,  2319.74,  3561.22,  4708.25,  7191.82,  8328.24,  9559.10
lu19,dhi,0,    598541, 32162.25, 26158.72,    0.338,     5.87,    11.55,    18.55,     1.35,     2.87,     4.91,   0.0058,   0.0112,   0.0196,  8064.39,  9831.71, 11537.65,  2399.10,  3247.65,  4157.58
lu19,dhci,0,    598541, 31593.81, 25918.05,    0.336,     6.04,    11.47,    18.71,     1.35,     2.87,     4.92,   0.0058,   0.0112,   0.0196,  8056.71,  9719.32, 11458.35,  2310.51,  3239.71,  4092.48
lu19,mi,0,    598541, 30693.26, 22507.80,    0.516,    24.27,    29.26,    33.70,    18.90,    20.47,    22.27,   0.1731,   0.1816,   0.1914,  1992.35,  3380.41,  4581.63,  7010.77,  7873.49,  8923.05
ml11,dhi,0,  15538822,   720.24,   480.87,    0.480,    13.24,    19.33,    26.13,     5.23,     7.44,    10.00,   0.0312,   0.0428,   0.0564,   116.31,   147.88,   178.17,    76.04,    92.55,   110.35
ml11,dhci,0,  15538822,   606.68,   350.83,    0.558,    20.13,    25.18,    30.43,    10.88,    13.20,    15.61,   0.0816,   0.0956,   0.1105,    64.51,    83.49,   102.52,    75.82,    91.92,   107.98
ml11,mi,0,  15538822,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ml13,dhi,0,  15190231,   860.24,   580.18,    0.456,     8.70,    15.06,    22.62,     2.59,     4.32,     6.71,   0.0117,   0.0199,   0.0307,   162.87,   206.89,   244.90,    69.21,    83.20,   103.20
ml13,dhci,0,  15190231,   645.27,   353.29,    0.588,    19.50,    26.43,    31.44,    10.61,    13.16,    15.79,   0.0809,   0.0946,   0.1100,    64.42,    88.67,   105.51,    76.90,    87.98,   106.47
ml13,mi,0,  15190231,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ml14,dhi,0,  16974640,   903.11,   724.42,    0.372,     9.42,    14.29,    19.62,     3.15,     4.88,     6.88,   0.0158,   0.0246,   0.0351,   192.96,   238.47,   282.22,    96.81,   123.74,   152.43
ml14,dhci,0,  16974640,   696.39,   513.62,    0.464,    17.25,    21.79,    26.75,     9.61,    11.63,    13.75,   0.0726,   0.0848,   0.0977,    91.04,   119.74,   149.77,   114.41,   137.07,   158.40
ml14,mi,0,  16974640,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ml15,dhi,0,  17481980,  1045.73,   866.89,    0.361,     9.47,    16.33,    22.90,     2.76,     4.74,     7.23,   0.0132,   0.0219,   0.0335,   245.66,   307.71,   355.93,   101.09,   125.74,   164.20
ml15,dhci,0,  17481980,   852.97,   681.53,    0.428,    17.66,    23.40,    29.23,     6.93,     9.65,    12.43,   0.0400,   0.0556,   0.0725,   165.65,   200.19,   234.94,   106.96,   140.58,   173.98
ml15,mi,0,  17481980,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ml16,dhi,0,  17451886,  1074.54,   856.36,    0.368,     7.92,    13.36,    20.20,     2.72,     4.25,     6.36,   0.0144,   0.0217,   0.0313,   225.03,   291.99,   352.02,   117.51,   136.19,   161.79
ml16,dhci,0,  17451886,   861.71,   627.92,    0.435,    13.58,    17.84,    24.36,     6.15,     8.07,    10.26,   0.0412,   0.0521,   0.0641,   137.38,   171.96,   218.16,   113.79,   142.00,   158.60
ml16,mi,0,  17451886,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ml17,dhi,0,  18694021,  1151.09,   945.81,    0.358,     9.29,    15.34,    21.51,     3.14,     4.93,     7.14,   0.0165,   0.0250,   0.0358,   250.51,   320.77,   379.21,   127.81,   152.13,   188.27
ml17,dhci,0,  18694021,   931.27,   730.73,    0.403,    12.69,    18.59,    25.00,     5.22,     7.34,     9.79,   0.0317,   0.0430,   0.0561,   172.01,   221.13,   266.82,   120.29,   144.24,   171.62
