country,year,p0p100_gini,p0p10_share,p0p50_share,p10p20_share,p20p30_share,p30p40_share,p40p50_share,p50p60_share,p50p90_share,p60p70_share,p70p80_share,p80p90_share,p90p100_share,p99_999p100_share,p99_99p100_share,p99_9p100_share,p99p100_share,p0p10_threshold,p10p20_threshold,p20p30_threshold,p30p40_threshold,p40p50_threshold,p50p60_threshold,p60p70_threshold,p70p80_threshold,p80p90_threshold,p90p100_threshold,p99_999p100_threshold,p99_99p100_threshold,p99_9p100_threshold,p99p100_threshold,p0p100_average,p0p10_average,p10p20_average,p20p30_average,p30p40_average,p40p50_average,p50p60_average,p60p70_average,p70p80_average,p80p90_average,p90p100_average,p99_999p100_average,p99_99p100_average,p99_9p100_average,p99p100_average,age,pop
NZ,1980,.513757967494517,.0034,.1328,.0114,.0221,.038,.0579,.0822,.5554,.1138,.1514,.208,.3117,.0007,.0034,.0164,.067,0,2587.172328713103,5951.44808014677,10707.86171683401,17228.06839896663,25286.34399603659,35461.79193727575,48212.34324210767,65601.44611853725,84895.79031162268,2071397.173260743,810193.9733565085,355359.5055552668,147428.4779103874,36607.86086510414,1248.965476168745,4173.448138616874,8093.516975221382,13920.96505944593,21190.68895830974,30101.99901008601,41670.4813882734,55427.5154186275,76135.03197903342,114115.8583162285,2578663.294510167,1245295.890082524,600745.7733477288,245384.8884821625,992,i
NZ,1981,.513427412831153,.0034,.133,.0114,.022,.0381,.058,.0823,.5561,.1138,.151,.2091,.3109,.0009,.0038,.0171,.0666,0,2687.448187484464,6168.620486798088,11128.55135817191,17956.55113363093,26330.41292721928,36866.55051176947,50053.17076777836,68334.48051141914,88686.47984213705,2556419.915931303,890805.694843497,368069.2292752345,150441.0295354566,38056.75736918086,1300.068922764054,4327.034340462694,8386.482482828495,14506.82710914519,22090.13720459316,31309.17138418086,43296.68823134679,57484.27397167998,79557.79048716454,118308.9616266128,3269531.616618324,1448619.538568573,651733.2199468521,253629.8537282656,992,i
NZ,1982,.518027921144117,.0034,.131,.0111,.0216,.0376,.0573,.0812,.5531,.1124,.1495,.21,.3158,.0008,.0037,.0173,.0676,0,2515.999917260527,5763.517051844184,10429.99965700608,16889.44772044711,24769.58539234071,34686.68851448942,47163.23982833191,64922.61855465382,85339.92822805155,2352907.50883077,851383.4892433573,356988.1951568792,146201.926226585,36268.34363488997,1219.586166790065,4043.655039436887,7834.965259586007,13637.3788618752,20791.86138521842,29445.24041099407,40769.79176272046,54234.68787164713,76155.85956455539,114550.547957106,2984641.074262904,1358481.334636246,626686.3931843183,245143.2333176957,992,i
NZ,1983,.529609339139717,.0033,.1274,.0107,.0206,.0368,.0562,.0788,.542,.1087,.1439,.2106,.3306,.001,.0046,.0208,.0755,0,2553.310260861151,5790.689464743714,10608.96516836212,17403.99942766384,25427.10261209735,35384.41262947557,47909.79152791925,67249.17020228235,90780.34184224524,3044113.348169208,1083108.516105763,433707.4340132526,163810.4084061451,38189.2401234448,1249.172372713665,4068.206762767426,7861.654913880722,14039.6547107152,21443.72343274724,30086.34383818704,41522.13656556556,54951.79129634081,80418.68701057782,126251.0303309526,3873294.49331511,1743799.735758029,793109.6290907465,288433.0939630601,992,i
NZ,1984,.522575678051776,.0034,.1309,.011,.0212,.0378,.0576,.0805,.5455,.1105,.145,.2095,.3235,.0011,.0047,.021,.0749,0,2629.724051451707,5957.999804069245,10910.68929637086,17879.0338948008,26044.68879868438,36079.24019283284,48518.7570251346,67438.68743742933,89446.06602405437,3157152.309969126,1098812.101796242,432371.6409537323,159940.1326713514,38186.41253733089,1287.241336978996,4187.241241611559,8084.137665184995,14434.96504254288,22000.06824203787,30745.93002339288,42198.13654333509,55359.30852431878,80019.23874785173,123547.5821439943,4035387.384536357,1789291.59633098,800921.2840062715,286122.4733493904,992,i
NZ,1985,.511515394502762,.0035,.1356,.0115,.0222,.0391,.0594,.0831,.5530000000000001,.1137,.1484,.2079,.3115,.001,.0044,.0196,.0714,0,2675.103360304221,6086.413592949763,11071.58584280386,18005.65458029201,26211.86120697996,36281.30915170498,48605.23978091128,66334.82540476466,85555.9971864633,2863516.802384046,1002079.89808076,398737.1593011924,149547.7881855208,37259.44705057307,1303.930991602565,4275.723997322465,8259.654900792364,14554.82710756669,22120.55099669644,30953.44725794792,42347.65377979747,55279.99818209934,77448.20434964242,116050.823769838,3654443.603960369,1627758.360263742,729988.1828906536,265890.1291871514,992,i
NZ,1986,.501936069179649,.0036,.1391,.0118,.0228,.0401,.0609,.085,.5618,.1161,.1509,.2097,.2992,.0007,.0034,.0161,.0631,0,2797.379218352105,6363.654963142936,11570.68927466655,18803.37869198963,27343.10254908907,37779.4470334727,50460.48109921141,68490.48050628904,87338.61781749642,2135657.515975107,822149.9039978166,351670.1263662484,143222.5470142181,37936.06771797736,1363.517196539605,4470.896404697261,8634.275578128014,15204.96501722118,23087.86130971371,32261.51618044889,44032.75717265816,57247.03260017139,79566.41117653623,113491.5824746891,2672406.463841185,1271935.682309914,611761.0833303143,239285.1645448229,992,i
NZ,1987,.497249315103048,.0037,.142,.0122,.0235,.0409,.0618,.0865,.5614,.1176,.1521,.2052,.2966,.0012,.0048,.0198,.069,0,2928.137834741721,6685.930814613756,12080.48236135011,19489.58556597521,28311.44734483094,39064.82630154742,51955.72242935026,69287.10116974708,86074.47992803351,3537928.849171304,1070472.378590272,397575.0214083752,145294.9607391695,38627.79183316082,1421.724091177177,4695.861914540576,9071.792805119429,15779.86155003965,23889.93024885466,33404.13683252862,45427.99850608555,58744.41186127442,79274.54911716869,114567.3755427596,4658654.260591748,1873217.524605531,764818.3196762879,266545.7153724888,992,i
NZ,1988,.501618822897323,.0037,.1413,.0119,.023,.0408,.0619,.0856,.5559,.1158,.1484,.2061,.3028,.0009,.0043,.02,.0717,0,2976.827488312959,6736.068743999436,12295.86166461212,20044.75796151129,28979.24042631863,39678.34352275102,52395.17069076093,70669.30802084449,88989.65224596023,2926508.179622899,1086014.860837773,435423.5029223363,156295.3052050058,39723.10214196877,1457.172365873518,4737.379154554578,9126.96521709817,16223.72360440863,24571.30953679211,34015.92991585787,45997.86055631096,58950.68771655994,81861.169721762,120288.616733925,3682213.809943688,1714833.598779555,794450.9393914647,284946.5423535785,992,i
NZ,1989,.520200699594477,.0035,.1341,.0113,.0218,.0387,.0588,.0818,.54,.1113,.1441,.2028,.3259,.0017,.0068,.0275,.088,0,2748.068875146105,6228.206691735128,11366.20652277034,18537.72352831199,26889.44739159387,37013.102231088,49265.6535522968,67168.06675667359,86428.34198536217,4901489.493985343,1506674.640107688,532362.3962861935,167756.2013798347,38705.65389956581,1343.724093742232,4378.413649117896,8444.413515406171,14991.5857138934,22754.48201033217,31650.0679246945,43070.96410083876,55778.34299329732,78500.41121159199,126144.2717137737,6415209.375240657,2621274.603453707,1065860.10287988,340567.0922486166,992,i
NZ,1990,.542328146453926,.0032,.1251,.0106,.0204,.036,.0548,.0771,.5225,.1061,.14,.1993,.3524,.0035,.0115,.0383,.1068,0,2460.827505281786,5606.344643219746,10197.51690603066,16594.27531636084,24233.58540996724,33716.8954429331,45535.72264047404,62893.17034553082,83162.89381688541,9295070.728811344,2074797.517976508,617273.2900455954,173975.4425546232,37230.75739634413,1198.482719208197,3937.103318802943,7612.620439311681,13403.3099040554,20413.37863904426,28693.17147020886,39505.86076980248,52131.17069944266,74200.13549093898,131212.1336160809,12975579.15950077,4288719.927929572,1426199.539305862,397448.331757369,992,i
NZ,1991,.532700661856888,.0033,.1272,.0109,.0212,.0364,.0553,.0788,.5339,.1093,.1459,.2,.3389,.0021,.0079,.0291,.0935,0,2365.586129103485,5451.999820709219,9786.689333333963,15707.99948343735,23079.72337894685,32430.34376110384,44197.86061550454,60132.54974665954,78191.58363554099,5523090.508026551,1461938.779509876,495477.1561198662,158688.1327125238,34910.27471403327,1139.999962510732,3822.275736372189,7416.137687152391,12694.20647909863,19320.48212326037,27509.24047466006,38148.34357306556,50921.72246335368,69808.61839397613,118321.582315853,7453587.47902429,2753199.978425643,1016116.311412272,326340.7478888684,992,i
NZ,1992,.5438140604201061,.0031,.1227,.0105,.0204,.0351,.0535,.0764,.5253,.1063,.1429,.1997,.352,.0025,.009,.0323,.1001,0,2269.86199432037,5225.792931596381,9406.620380315413,15151.51674311677,22301.0337493819,31420.13689777309,43039.58479152586,59294.61873973241,78775.10085773113,6464237.02880078,1625936.705151234,532067.4997441671,165208.5462912013,34848.27471607216,1095.379274322925,3663.586086418336,7110.1376972153,12233.44787356117,18660.20628290479,26609.44740080176,37053.99878146724,49790.75698330448,69598.75633191199,122666.8235522686,8813622.399816344,3147597.758559193,1125228.031962029,348719.3678425954,992,i
NZ,1993,.5497645376381201,.0031,.1209,.0103,.02,.0346,.0528,.0752,.5189,.1047,.1406,.1984,.3602,.0024,.009,.0338,.1058,0,2325.586130418898,5343.861893230887,9641.792786374796,15569.7925914306,22900.75786759081,32229.72307804614,44125.37785926747,61064.0669574056,81736.13524311518,6428069.443783267,1769401.665950584,595959.7735051179,179724.545813838,36302.20570274192,1124.275825096791,3747.379187111048,7269.034243714074,12568.75820736197,19179.10281756485,27301.86117113496,38001.79185374703,51037.03280438925,72014.82521797603,130777.9267338082,8597429.855201766,3266209.409831024,1228769.338901867,384094.1252999746,992,i
NZ,1994,.549029937165871,.0031,.122,.0104,.0202,.035,.0533,.0756,.5171,.1048,.14,.1967,.3609,.0023,.0092,.0353,.1097,0,2426.965437429834,5568.551541014308,10054.13760040091,16241.30981072685,23835.51645754062,33430.27476270354,45556.61919151099,62764.20483253051,83298.48001932318,6618230.816840093,1905316.489067188,647391.4269861851,188305.9938074964,37515.58497318438,1174.551685512418,3906.206768094849,7571.034233782706,13116.89612037076,19990.62003225715,28363.10251554604,39329.79181007532,52508.61896289222,73785.79067697862,135409.3058918487,8762555.780806031,3437261.749033499,1324110.85300791,411717.5726674307,992,i
NZ,1995,.548251876307589,.0032,.1226,.0105,.0202,.0352,.0536,.0759,.5168,.105,.1396,.1964,.3606,.0023,.0092,.0358,.1107,0,2487.861987151369,5699.517053948844,10304.27552320953,16665.72358987331,24423.03367959924,34175.9988761112,46442.96398994946,63927.72203564717,84607.23859697388,6714041.158516925,1967660.487016985,670188.6676158009,192342.8212609509,38260.34356938241,1205.58616725046,3999.172282279027,7746.413538360128,13461.86162626784,20506.20622219849,29023.24042487167,40154.82626570242,53419.23962260133,75133.23890852943,137953.7196012783,8854424.32950904,3517339.608469077,1368756.506712137,423723.1584795197,992,i
NZ,1996,.537766825925353,.0033,.1265,.0109,.0211,.0362,.055,.0781,.5255,.108,.1435,.1959,.348,.0024,.0091,.0339,.1053,0,2569.517156879906,5916.758426115136,10621.17206451242,17041.86150853838,24993.51641945942,35022.68850343995,47550.4811949077,64416.68753680876,83175.30760958063,6840717.706075263,1866430.628276996,624197.7725765022,182424.5457250476,38068.06771363649,1238.965476497598,4149.103311831254,8045.172149225009,13778.75816757073,20945.17172500434,29747.10247003276,41122.20554423466,54633.51544473845,74560.13547910025,132460.6163336449,9158529.560887752,3464130.713667146,1290152.16446948,400905.8488850467,992,i
NZ,1997,.547099337398706,.0032,.1232,.0105,.0204,.0353,.0538,.0762,.5173,.1053,.14,.1958,.3594,.0029,.0106,.0383,.1127,0,2577.24129455693,5908.344633288379,10669.9996491136,17235.10288149392,25254.48192811887,35333.7229759701,47982.41221518627,65829.58404206934,86610.34197937703,8497790.065375006,2189798.893504995,698297.21841558,194613.4418759359,39393.24008385087,1247.999958959117,4145.37917402269,8030.344563505722,13924.6891972545,21201.03378555575,30012.61970268045,41499.65380768423,55155.10163448246,77122.96298102774,141592.5470678211,11511565.55247292,4190270.069098162,1506876.226307956,443896.3991954265,992,i
NZ,1998,.561842472087925,.003,.1172,.01,.0194,.0336,.0512,.073,.506,.1018,.137,.1942,.3768,.0046,.0146,.0459,.1242,0,2201.724065526625,5059.517074995451,9131.654872116362,14753.72365275005,21715.93032034735,30597.72313171499,41972.20551628213,58282.06704889258,78443.99742034372,11600265.82541805,2390716.128277077,682584.4603116094,181101.8561133723,35483.9988330972,1064.413758099857,3547.792986777954,6883.103221922781,11907.17202222189,18180.41319523467,25903.65432056372,36111.37812281045,48622.13633207978,68918.89428530395,133700.685258382,16421827.80479046,5174726.588448129,1628893.118847115,440619.3648204342,992,i
NZ,1999,.52865126304097,.0039,.1446,.0133,.0255,.0413,.0607,.0834,.4725,.1081,.131,.15,.3829,.013,.0281,.061,.1386,0,3451.792989934945,7988.6204269468,13892.20643970201,21351.10274613793,30311.37831354533,40521.65383984607,50999.58452975868,59736.82562174202,70964.61835596069,34807350.57948692,3615412.639726673,790914.8015767173,196689.8556007558,42374.13653754727,1645.586152780918,5614.965332591424,10797.24102423957,17504.55114849509,25721.37846448896,35325.24021762837,45819.72263113461,55506.1361056972,63559.37722017411,162246.9601816975,55268379.97558485,11908438.22907681,2586255.225294986,587178.5324145815,992,i
NZ,2000,.500685867326307,.0044,.1598,.0142,.027,.0465,.0678,.089,.485,.1113,.1279,.1567,.3552,.0035,.0114,.0374,.1045,0,3798.965392311171,8537.103167530457,15244.344326271,24032.89576139457,33250.82649274269,42711.65376782721,51416.96382637786,60625.51524768959,75512.13544779344,10637423.09846075,2321184.268494689,669728.5986654131,217026.2687250898,42494.96411978071,1857.517180294256,6031.103249941077,11465.37893330213,19751.51659184428,28802.89560453158,37836.20565229584,47313.92947854885,54341.03269573615,66604.61849934069,150945.5122774872,14904445.78572454,4862327.150445622,1588849.05119846,444251.1578044497,992,i
NZ,2001,.509887005586105,.0043,.156,.0138,.0262,.0454,.0663,.0871,.4784,.1092,.1258,.1563,.3657,.0046,.0139,.0425,.1119,0,3856.620562828955,8652.551439595973,15496.06845592401,24513.86126281924,33942.55060792615,43645.58477159735,52672.27412992416,62636.54966431469,79044.20429715744,14181331.94743541,2763608.529807493,746873.1478526276,229640.7510688791,44341.92957628403,1888.965455122138,6113.379109304374,11620.96513508218,20133.44761376712,29405.65420539932,38631.17114339452,48410.41220111136,55768.2740281112,69307.44599666425,162139.6498403988,20297276.09113819,6172796.348729729,1886169.5241796,496377.4319523294,992,i
NZ,2002,.510180817559004,.0043,.1557,.0138,.0261,.0453,.0663,.087,.4788,.1091,.1258,.1569,.3655,.0044,.0138,.043,.1126,0,3872.068838183002,8683.654886848986,15562.06845375358,24636.96470704681,34115.37818844956,43871.92959174013,52969.17067188476,63127.10137232067,79928.68702669164,13933406.43834714,2820381.493457737,766032.595498425,227464.9580369825,44614.34336042906,1897.310282433923,6135.586005125817,11662.48237509618,20232.06830017912,29558.06799349059,38826.75734385916,48672.41219249539,56107.58436178045,70003.37700826107,163047.580845024,19787665.2803107,6168642.762659425,1918991.798962298,502565.0869212601,992,i
NZ,2003,.51264107025699,.0042,.1549,.0137,.026,.0451,.0659,.0867,.4769,.1088,.1255,.156,.3682,.0074,.0192,.0505,.1195,0,3997.861937494531,8972.55142907267,16071.79257492217,25434.06812910967,35249.30918564263,45387.10195570631,54872.34302309142,65365.30819526823,82017.79040626665,22782379.94044922,3397572.646890412,807269.3527630306,235787.4405219157,46327.51571788394,1957.793039065617,6338.75841223753,12053.10305190566,20883.37862358815,30522.20589281909,40146.0676453008,50386.06730855509,58161.03257011421,72256.13555486804,170570.7530114152,34197746.46160292,8888347.155979686,2339433.026515262,553793.3610986706,992,i
NZ,2004,.5113982003086051,.0042,.1556,.0139,.0264,.0452,.0659,.0871,.4764,.1094,.1265,.1534,.368,.0118,.0257,.0572,.1237,0,4074.275728085087,9190.689352933616,16357.37877242712,25710.61984415311,35693.37813655652,46089.03296710584,55798.75678572945,65685.37715025991,81084.48009213127,34913430.57599845,3725734.360236639,783480.8707867018,233880.6819639304,46776.41225484597,1985.793038144828,6488.482545244838,12353.72373167483,21122.13723642615,30837.03346867278,40741.44693606638,51190.68797175005,59171.99805410966,71734.20453754916,172138.4081322761,55299260.38836245,12035388.43179856,2676445.429225604,578434.8085641908,992,i
NZ,2005,.492937154096474,.0045,.1648,.0149,.0282,.0478,.0694,.0911,.4823,.113,.1283,.1499,.3529,.006,.0162,.044,.1101,0,4346.758477745094,9814.275539323333,17368.34425642257,27091.44738495104,37380.96428795625,47834.89497865811,57065.51536476134,65260.96337111344,77731.10089206342,18970538.68649251,2997979.211755309,743715.9065771442,221606.6823675649,46663.23984477457,2114.413723570267,6931.5859789491,13177.93060112224,22313.03374898727,32374.48169397537,42496.68825765504,52750.20516184413,59865.65320371238,69928.75632105983,164679.7876879001,28189134.72816358,7574184.785403237,2054874.415183409,513860.4658601527,992,i
NZ,2006,.453255536171838,.008,.2001,.0232,.0385,.0568,.0735,.0888,.4642,.105,.1205,.1499,.3357,.004,.0123,.0373,.101,0,7440.275617393089,14589.03400299351,22422.96477985491,30726.75761023027,38293.92977517446,45732.96401329804,53227.79135303511,63652.68756193315,78054.61812280375,13292657.49390113,2588397.707983151,708853.0111718975,224467.9236527823,47197.58465478868,3790.275737424519,10969.99963924801,18191.44767763042,26829.44739356699,34677.24023893806,41902.96413924882,49541.51561219051,56879.86019845288,70754.82525941153,158438.2016862601,19012083.51271251,5788902.913078327,1759005.183533855,476657.4326008279,992,i
NZ,2007,.457724626230544,.005,.1847,.0164,.0315,.0537,.0781,.1023,.4887,.1219,.1247,.1398,.3266,.0041,.0123,.0371,.0989,0,5019.172248735998,11397.37893553833,20351.2407100532,31923.5851570791,44171.51578878469,55898.75678244091,60908.6186866555,64131.99789099846,76885.72160951915,13887862.99156899,2665701.636475469,720462.1142384043,227344.130454749,48882.55011661942,2440.96543696944,8018.551460445267,15393.5857006735,26266.75775689881,38166.96426210838,49991.79145945201,59595.4463160465,60932.68765138122,68348.89430404859,159670.1326802304,19920953.34489299,6009882.905811328,1813562.216222487,483679.5013354222,992,i
NZ,2008,.443679946124902,.0083,.206,.024,.04,.0588,.0749,.0899,.4656,.1068,.1221,.1468,.3284,.0061,.0155,.0401,.0999,0,7661.861817002708,15089.10295206582,23221.99923633703,31564.27482406755,38907.1021688032,46382.41226780279,54013.92925821718,63329.58412428264,76291.99749111293,19000418.6855099,2732669.910135264,665968.8746511218,216019.0273789029,47177.86051750628,3899.034354537612,11307.99962813277,18875.37868962188,27737.2404671622,35354.89538906694,42389.86067496121,50398.41213573533,57598.27396793105,69273.23910123741,154944.4776632213,28709907.81448607,7305193.345973245,1891893.59295688,471151.4327818945,992,i
NZ,2009,.481341259270792,.0046,.1675,.0146,.0279,.049,.0714,.0964,.4923,.1225,.1281,.1452,.3402,.0052,.0148,.0429,.1069,0,4502.413645040116,9999.310015997035,18079.93043991839,28751.17146830151,40480.20556534705,53936.48098490202,61300.54970824948,65925.85990097224,78925.72154243309,17124802.19546602,3039021.969026295,778297.8364743888,225646.2684416183,48393.9294430327,2229.310271515995,7050.275630218366,13522.13748635461,23718.89577172056,34551.5161051415,46674.13639614038,59284.75667109121,62010.34278835599,70285.10113692752,164612.546310801,24937766.62818932,7165237.695403319,2077353.655823483,517437.2933287345,992,i
NZ,2010,.479885992008914,.0046,.1677,.0146,.0278,.049,.0717,.0963,.4956,.1227,.129,.1475,.3367,.0043,.0131,.0398,.1026,0,4464.689508349652,9851.103124319143,17783.58562207758,28411.9990656622,39957.79178942334,53121.79135652095,60769.99800155892,65807.51507727784,78921.3077494748,14428882.28412222,2773348.736383735,742368.8721386831,219730.4755327128,47722.34325822147,2213.930961676921,6982.413563484515,13250.48232287428,23392.34405832139,34193.72301345937,45960.82607477023,58551.44635037878,61579.79107837688,70398.3425125139,160699.7878187837,20718582.35314546,6239565.794809856,1899279.799610534,489549.4321768703,992,i
NZ,2011,.494956643817993,.0045,.1631,.0146,.0275,.0479,.0686,.0894,.4854,.1148,.1305,.1508,.3515,.0048,.0142,.043,.1105,0,4500.620541650806,10038.13760092707,17956.34423708601,28186.89562478894,38508.13666468193,49940.13628873691,60621.65317885108,69207.44599995278,82054.89385332236,16154272.57220979,3062260.933779315,815809.1455856449,239720.1990132753,48808.61908456791,2208.965444598834,7118.551490042058,13430.06852386508,23372.0681969192,33478.82648524483,43633.17097890213,56011.23953736258,63683.92894021611,73601.8596485445,171547.6495310137,23253933.3732179,6945246.599189522,2096459.448298631,539168.9477864958,992,i
NZ,2012,.512749903540119,.0043,.1537,.0138,.0258,.0448,.065,.0857,.4783,.1111,.1289,.1526,.368,.0067,.0182,.0502,.1214,0,4251.310205021871,9471.241067845511,16860.62013518822,26618.55084877826,36793.37810038267,48209.23979393386,59380.34287484438,69289.58392828611,83333.30760438475,22161574.44362323,3579520.916769053,885653.9708749821,229105.7855692303,48954.13632116184,2081.172345353076,6743.930812706408,12630.48234326318,21936.55100274734,31841.72309080565,41944.5503447778,54410.54993482936,63086.5496495163,74703.03202612519,180162.6147649492,32825262.92053059,8920497.499749998,2458373.712259032,594440.3252792234,992,i
NZ,2013,.501312552800474,.0044,.1598,.0141,.0266,.0469,.0678,.0881,.4819,.1137,.1298,.1503,.3583,.0032,.0113,.04,.1101,0,4561.103298282502,10110.89621922404,18214.96491823635,28910.68870443504,39589.17111189038,51417.6534815276,62685.23931788594,71654.27350569495,86790.06611139778,11781963.75047734,2956268.178644232,883635.7640447996,257395.7156733895,50875.03280971668,2249.999926008023,7180.2066604283,13511.65472807865,23885.6543869263,34470.5505905627,44809.86059537873,57850.96361479368,66010.48058784464,76477.16989881657,182303.7871083292,16054868.09272011,5736222.363086606,2035277.174448561,560128.3953730996,992,i
NZ,2014,.502002751182339,.0044,.1593,.014,.0266,.0468,.0676,.0882,.4811,.1139,.1308,.1481,.3596,.0037,.0126,.0421,.1121,0,4553.792953695319,10183.03414788624,18404.41318786836,29134.27490397889,39991.1021331555,52063.10173616389,63673.72204400004,72063.9286646371,87255.30747540851,13878767.81945429,3160901.620190657,900403.8324588937,261144.8879638898,51442.550032433,2242.275788331,7182.137694847556,13698.75817020155,24068.75782918075,34749.58506414518,45375.1709216159,58609.99807259122,67290.2736492065,76196.34232184479,185012.0628813356,19281797.43487736,6466591.856309548,2165522.135682655,576523.912075307,992,i
NZ,2015,.503693755215231,.0043,.1589,.0137,.0265,.0468,.0675,.0881,.4771,.1139,.1308,.1443,.364,.0047,.0148,.0466,.1178,0,4679.172259917007,10509.44793025547,19158.13730101293,30376.68865622516,41654.82621637444,54226.61890639523,66366.8943692273,74115.16997649171,88435.10054005891,17807461.48336138,3651260.22475471,981414.5194500034,261262.4052014046,53626.06720200664,2309.241303370196,7364.413550922322,14224.89608393382,25109.5853811597,36214.68846424064,47243.17086018612,61077.72212937034,70160.48045137055,77379.37676569894,195177.3039263587,25252158.41095389,7920311.187813861,2496793.917892123,631882.1861169011,992,i
NZ,2016,.499251692261584,.0044,.1629,.014,.0271,.0482,.0692,.0894,.4741,.1147,.1297,.1403,.3631,.0053,.0161,.0489,.12,0,4969.861905529998,11117.44791026119,20343.10277928633,32290.96445534255,43976.13648486498,56794.20502885588,68757.92877335598,75436.48027786758,89488.8246433379,20611632.42562806,3971069.524582505,1027975.345505042,293007.5765712474,55522.13610517104,2461.999919036335,7790.758364488042,15039.86157437479,26742.7577412454,38393.86080637095,49611.79147194843,63698.20480181561,72030.06659678515,77874.1353701183,201578.1313020723,29574858.61362808,8924749.637541197,2715491.358976048,666000.3229259497,992,i
NZ,2017,.505493064937284,.0044,.1602,.0138,.0267,.0473,.068,.0881,.4696,.1133,.1286,.1396,.3702,.0073,.0198,.0543,.1257,0,5061.861902504547,11337.17204096653,20715.93035323267,32862.20581586743,44836.89507724831,58021.03257471816,70420.06664973052,77546.06641538971,92582.34178298588,28434884.58215098,4537334.33354691,1082528.860952412,306528.4037128175,57489.9291439078,2504.482676259965,7945.034221483595,15338.48225420973,27202.55082957323,39099.58492109403,50655.6535065862,65133.17027186769,73922.1355000811,80264.27322255232,212834.1998974301,42217068.0599539,11386981.69450093,3122258.518013172,722516.4589984327,992,i
US,1913,,,,,,,,,,,,,.4846,,.0318,.095,.2202,,,,,,,,,,,,,,,,,,,,,,,,,63041.1,,4131122.4,1235373.9,286429.9,992,i
US,1914,,,,,,,,,,,,,.4902,,.0347,.0966,.2255,,,,,,,,,,,,,,,,,,,,,,,,,57735.3,,4092360.1,1138244.2,265648.9,992,i
US,1915,,,,,,,,,,,,,.4832,,.043,.0998,.2191,,,,,,,,,,,,,,,,,,,,,,,,,58075.3,,5166571.4,1198916.8,263359.2,992,i
US,1916,,,,,,,,,,,,,.4947,,.0495,.1162,.228,,,,,,,,,,,,,,,,,,,,,,,,,67637.7,,6761860.2,1588360.3,311676,992,i
US,1917,,,,,,,,,,,,,.5012,,.0394,.1048,.2291,,,,,,,,,,,,,,,,,,,,,,,,,67366.10000000001,,5296629.4,1408792.8,307853.5,992,i
US,1918,,,,,,,,,,,,,.4948,,.0289,.0862,.2116,,,,,,,,,,,,,,,,,,,,,,,,,70269.10000000001,,4108352.4,1223981.4,300493,992,i
US,1919,,,,,,,,,,,,,.5124,,.0291,.0914,.2304,,,,,,,,,,,,,,,,,,,,,,,,,68894.10000000001,,3908802.1,1229015.4,309713.8,992,i
US,1920,,,,,,,,,,,,,.4959,,.0193,.0714,.2059,,,,,,,,,,,,,,,,,,,,,,,,,65199.7,,2535199.7,938564.2,270705.8,992,i
US,1921,,,,,,,,,,,,,.5231,,.0194,.0723,.2071,,,,,,,,,,,,,,,,,,,,,,,,,62201.5,,2311898.9,859989.2,246315.5,992,i
US,1922,,,,,,,,,,,,,.5129,,.0213,.0718,.202,,,,,,,,,,,,,,,,,,,,,,,,,66252.10000000001,,2753343.1,927336.9,260965.6,992,i
US,1923,,,,,,,,,,,,,.4909,,.02,.0682,.192,,,,,,,,,,,,,,,,,,,,,,,,,71269.2,,2901938.2,990647.5,278736.2,992,i
US,1924,,,,,,,,,,,,,.5097,,.0211,.0716,.2,,,,,,,,,,,,,,,,,,,,,,,,,73123.8,,3025447.9,1027373.7,286937.1,992,i
US,1925,,,,,,,,,,,,,.524,,.0277,.083,.2211,,,,,,,,,,,,,,,,,,,,,,,,,76535.10000000001,,4042869.6,1212424.6,322897.7,992,i
US,1926,,,,,,,,,,,,,.5274,,.0322,.0915,.232,,,,,,,,,,,,,,,,,,,,,,,,,80486.2,,4920815.9,1396556.7,354048.3,992,i
US,1927,,,,,,,,,,,,,.5235,,.031,.0881,.226,,,,,,,,,,,,,,,,,,,,,,,,,78500.5,,4645334.3,1320377.5,338859.7,992,i
US,1928,,,,,,,,,,,,,.5334,,.0372,.0978,.2362,,,,,,,,,,,,,,,,,,,,,,,,,80925.3,,5648961.6,1484263.6,358415.7,992,i
US,1929,,,,,,,,,,,,,.5217000000000001,,.0406,.1006,.2348,,,,,,,,,,,,,,,,,,,,,,,,,83047.39999999999,,6470957.9,1601938.3,373717.5,992,i
US,1930,,,,,,,,,,,,,.5174,,.0269,.0773,.2066,,,,,,,,,,,,,,,,,,,,,,,,,74171.89999999999,,3855372.3,1108349.9,296181.6,992,i
US,1931,,,,,,,,,,,,,.519,,.0189,.0608,.1809,,,,,,,,,,,,,,,,,,,,,,,,,66576.89999999999,,2425106.3,779384,232068,992,i
US,1932,,,,,,,,,,,,,.5362,,.0154,.0608,.1772,,,,,,,,,,,,,,,,,,,,,,,,,58044.8,,1669231.5,658454.5,191796.2,992,i
US,1933,,,,,,,,,,,,,.5337,,.0191,.0672,.1872,,,,,,,,,,,,,,,,,,,,,,,,,55859.7,,2002009.1,703100.2,195939.3,992,i
US,1934,,,,,,,,,,,,,.544,,.0219,.074,.2041,,,,,,,,,,,,,,,,,,,,,,,,,64077.2,,2582807.1,872128.2,240390.3,992,i
US,1935,,,,,,,,,,,,,.5344,,.0232,.0769,.2087,,,,,,,,,,,,,,,,,,,,,,,,,69162.8,,3006868.9,994673.4,270156.1,992,i
