country_year,gini,wgini,w2,w1,whalf,ede2,ede1,edehalf,a2,a1,ahalf,ge2,ge1,ge0,gem1,p75p50,p25p50,p10p50,p90p50,p75p25,p90p10,p95,p90,p75,p50,p25,p10,p5,max,min,sumw,sd,Var,mean
GR2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HK1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HK1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HK1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HK1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HK2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HK2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HK2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HK2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KG1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
