country,year,p0p100_gini,p0p10_share,p0p40_share,p0p50_share,p10p20_share,p20p30_share,p30p40_share,p40p50_share,p50p60_share,p50p90_share,p60p70_share,p70p80_share,p80p90_share,p90p100_share,p99_999p100_share,p99_99p100_share,p99_9p100_share,p99p100_share,p0p10_threshold,p10p20_threshold,p20p30_threshold,p30p40_threshold,p40p50_threshold,p50p60_threshold,p60p70_threshold,p70p80_threshold,p80p90_threshold,p90p100_threshold,p99_999p100_threshold,p99_99p100_threshold,p99_9p100_threshold,p99p100_threshold,p0p100_average,p0p10_average,p10p20_average,p20p30_average,p30p40_average,p40p50_average,p50p60_average,p60p70_average,p70p80_average,p80p90_average,p90p100_average,p99_999p100_average,p99_99p100_average,p99_9p100_average,p99p100_average,age,pop
RO,1988,.333959950316119,.0052,.1864,.2828,.0419,.0686,.079,.088,.0972,.4664,.1083,.1206,.1403,.2508,.0008,.0033,.0141,.0594,0,5008.562425366597,14775.18727983253,17650.56223698611,20093.81220057884,22059.93717128129,24496.87463496809,27323.06209285462,30664.74954305959,37655.31193889208,1458248.290770405,470864.0554835782,198721.809538814,83867.87375027119,23912.8121436713,1252.124981341882,10017.06235073413,16404.74975555016,18891.99971848725,21052.68718629049,23241.43715367557,25895.06211413347,28836.24957030636,33555.87449997846,59980.81160621619,1890655.346827038,797925.6131099808,336753.7449819777,142122.3728822114,992,j
RO,1989,.333959950316119,.0052,.1864,.2828,.0419,.0686,.079,.088,.0972,.4664,.1083,.1206,.1403,.2508,.0008,.0033,.0141,.0594,0,4639.562430865127,13686.68729605245,15732.68726556467,17887.8122334508,19623.43720758797,21836.2496746145,24322.56213756555,27280.74959348512,33397.3745023403,1052717.734313282,444285.3683796316,187504.6222059632,79133.81132081423,22151.12466992249,1159.874982716515,9279.124861730254,15196.18727355915,17500.24973922594,19501.74970940126,21529.18717919008,23987.37464256024,26711.87460196202,31083.81203681507,55562.06167206069,1751370.09890255,739142.1139859232,311944.9953516569,131652.1855382294,992,j
RO,1990,.34916601219442,.0049,.176,.2709,.0389,.0644,.0759,.0868,.0965,.4723,.1082,.1232,.1444,.2568,.0008,.0035,.0147,.0613,0,3964.124940929931,11694.18732574302,13960.43729197326,16053.8747607786,18085.93723049851,20164.24969952924,22773.43716064932,26051.81211179772,31515.37453038428,1026209.984708278,429593.4935985575,179837.0598202187,75283.6238781865,20395.68719608055,991.0624852320169,7928.249881859862,13137.49980423598,15489.49976918845,17709.99973610042,19685.56220666224,22071.6871711062,25129.12462554683,29447.99956119058,52366.31171968109,1705163.974591075,713818.1768632794,298819.6205472403,125092.3106359792,992,j
RO,1991,.364824290718653,.0047,.1689,.2607,.0374,.0614,.0731,.0841,.095,.4705,.1065,.1228,.1462,.2688,.001,.004,.0164,.0664,0,3186.312452520241,9399.562359935593,11260.12483221105,12967.0623067757,14855.74977863206,16615.43725241067,18895.81221843043,22009.18717203752,27082.49959643927,1006913.797495814,407771.1189237363,165135.4975392891,66875.12400348291,17029.12474624625,796.562488130293,6372.562405041413,10453.74984422698,12454.2498144172,14322.37478657997,16175.81225896159,18136.99972973762,20912.24968838317,24892.87462906723,45773.87431791606,1701850.662140447,689200.3647301134,279106.2458409925,113029.9983157216,992,j
RO,1992,.373190700934471,.0044,.1643,.2554,.0354,.06,.0722,.0834,.0942,.4699,.1068,.123,.146,.2747,.0011,.0045,.0177,.0698,0,2628.437460833226,7753.937384457319,9718.124855188644,11209.18733297008,12854.68730845022,14455.31228459904,16563.31225318739,19204.06221383715,23669.68714729415,985588.7353135821,387989.4317185064,152736.9352240421,60126.81160404061,14840.81227885464,657.1249902080739,5256.937421665522,8902.499867342403,10711.37484038806,12379.43731553199,13973.68729177582,15843.49976391344,18247.12472809663,21669.12467710485,40767.18689252152,1697517.22470502,668249.0525423123,263064.6835800304,103558.7484568543,992,j
RO,1993,.391253034373085,.0043,.1581,.2455,.0342,.0576,.0695,.0799,.091,.463,.1041,.1213,.1466,.2916,.0015,.0057,.0212,.0786,0,2521.124962432308,7437.374889174468,9287.062361611976,10735.12484003416,12328.49981629102,13997.99979141353,16197.24975864215,19051.18721611517,23961.87464294021,1266523.168627333,469721.0555006102,174207.5599041048,64609.12403724895,14754.74978013708,630.2499906085425,5042.249924864615,8497.624873375511,10250.24984725936,11795.68732423055,13431.93729984852,15356.24977117403,17895.74973333253,21627.31217772791,43019.999358952,2273854.466116925,843314.4874336338,312763.8078394557,115996.0607715239,992,j
RO,1994,.421665041664049,.0039,.1464,.2286,.0313,.0535,.0647,.0753,.087,.4508,.1004,.1175,.1459,.3206,.0023,.008,.0274,.0938,0,2347.562465018591,6925.249896805726,8830.187368419944,10230.56234755273,11910.93732251319,13743.37479520774,15948.06226235533,18842.43721922578,25195.74962455404,1843309.972532539,630275.5531081617,215507.6217886859,73687.62390196875,15011.87477630562,586.8749912548805,4695.124930037181,8026.062380402341,9705.249855380494,11298.43733164015,13065.37480531073,15076.68727533984,17637.43723718168,21896.43717371763,48130.81178279495,3521231.885029552,1204000.794558989,411679.1188655025,140763.8104024556,992,j
RO,1995,.474342068164208,.0031,.1227,.1976,.0247,.0442,.057,.0687,.0817,.437,.0959,.1138,.1456,.3655,.0047,.0139,.0414,.123,0,1918.99997140467,5661.06241564359,7966.062381296411,9647.624856239176,11558.49982776492,13661.68729642498,15996.12476163915,19470.99970985947,26633.99960312245,3419133.699050933,1015771.73486382,301770.0580032753,89651.1861640931,15555.74976820125,479.7499928511675,3837.99994280934,6877.624897515395,8859.749867979428,10679.43734086397,12715.87481051868,14912.9372777799,17700.37473624384,22645.12466256132,56848.81165288662,7297959.641251918,2168110.905192627,644112.1779019798,191355.7471485769,992,j
RO,1996,.472350276632405,.0031,.1235,.1989,.0252,.0441,.0574,.0691,.0819,.437,.096,.1137,.1454,.3641,.0045,.0134,.0403,.1211,0,1990.874970333649,5873.187412482681,8180.937378094523,9883.312352727156,11809.81232402007,13928.49979244916,16339.74975651873,19693.49970654396,27288.18709337429,3344578.70016189,1005193.485021449,302104.9954982844,90795.87364703593,15821.68726423847,497.7499925829465,3981.812440666366,6969.562396145419,9080.062364696516,10933.74983707442,12952.74980698897,15193.74977359547,17993.74973187221,23007.74965715779,57605.81164160644,7060462.644790899,2121980.905880018,637748.9279967997,191671.6846438691,992,j
RO,1997,.480914716414801,.0031,.1221,.1957,.0249,.044,.0562,.0675,.0803,.429,.0938,.1112,.1437,.3753,.0054,.0156,.0451,.1301,0,1922.874971346928,5672.562415472226,7805.312383691772,9424.624859562135,11295.24983168765,13277.24980215354,15502.81226899008,18895.81221843043,26374.56210698837,3813448.693175182,1099726.608612795,317140.3702742398,91457.31113717976,15441.56226990277,480.7499928362663,3845.812442692924,6791.437398799688,8679.937370658843,10426.3748446349,12397.93731525632,14490.49978407471,17169.56224415356,22182.68716945218,57950.81163646554,8379001.500143138,2416345.588993642,696828.4271164464,200952.1220055798,992,j
RO,1998,.472476767191313,.0032,.1249,.2,.0253,.0448,.0578,.0689,.0813,.4339,.095,.1131,.1445,.3662,.0046,.0138,.0412,.1229,0,1966.437470697796,5800.937413559289,8159.749878410242,9677.624855792141,11539.24982805176,13579.99979764222,15867.56226355488,19230.56221344227,26752.62460135479,3393409.011934261,1011157.672432575,301301.6830102547,89780.93616215969,15549.81226828972,491.6249926742161,3932.812441396523,6971.999896109098,8985.499866105607,10715.31234032939,12638.99981166421,14768.8747799266,17590.18723788576,22467.1871652128,56935.68665159209,7221939.829884701,2151971.530433123,641237.8654448104,191074.1221527735,992,j
RO,1999,.470731716126519,.0031,.1248,.2,.0252,.045,.0577,.0689,.0817,.4365,.0962,.1142,.1443,.3635,.0044,.0132,.0399,.1204,0,1957.312470833769,5773.999913960689,8156.99987845122,9681.062355740918,11587.37482733465,13704.81229578237,16117.62475982866,19403.4997108653,26924.6245987918,3240974.326705715,978462.5479197707,295401.6205981725,89182.87367107152,15547.24976832791,489.3124927086751,3914.562441668469,7000.062395690933,8970.812366324468,10716.81234030704,12697.62481079063,14963.68727702367,17761.74973532928,22439.4371656263,56518.37415781053,6803225.961124024,2053919.969394205,620086.3657599923,187206.4347104065,992,j
RO,2000,.485082560781859,.003,.1192,.1918,.0241,.0426,.0554,.0666,.0796,.4325,.0939,.1134,.1456,.3757,.005,.0147,.0432,.1274,0,1959.62497079931,5780.874913858243,8135.624878769732,9755.187354636368,11762.37482472694,14017.93729111644,16497.62475416621,20270.37469794785,28496.06207537555,3767863.068854461,1111136.920942768,327672.6201172971,96630.12356009884,16254.18725779372,489.8749927002932,3919.24994159862,6923.749896828078,9007.874865772194,10829.31233863066,12935.74980724229,15270.4997724518,18425.74972543491,23664.74964736772,61074.81158991431,8075551.254664899,2381467.589513365,702291.114535046,207104.5594139013,992,j
RO,2001,.463948673097228,.0032,.1241,.2003,.0253,.0445,.0575,.0699,.0833,.4503,.0983,.1179,.1509,.3494,.0031,.0102,.0331,.1075,0,2168.999967679379,6398.499904654914,8875.124867750323,10797.3123391075,12990.87480642087,15475.12476940265,18316.624727061,22214.31216898093,30527.93704509825,2737169.021713,889509.6742452718,289067.8081925536,93939.6236001904,17167.6872441815,542.2499919198448,4337.93743535969,7637.312386195168,9871.499852903176,11996.87482123262,14294.3747869972,16872.49974858014,20233.62469849547,25901.12461404314,59989.3741060886,5378711.482350946,1747943.098953616,568036.6165355941,184597.3097492855,992,j
RO,2002,.489234568293483,.0028,.1149,.1879,.0224,.041,.0547,.0669,.0795,.4374,.0942,.1153,.1484,.3748,.0046,.0138,.0414,.1246,0,1964.312470729461,5794.749913651491,8471.68737376201,10616.24984180554,12734.56231024022,15075.93727535101,17995.12473185172,22464.31216525564,31301.12453357686,3819636.505582976,1149228.982875152,345772.9948475804,104034.0609497716,17510.56223907227,491.0624926825981,3928.624941458922,7172.062393127932,9584.437357180743,11719.43732536676,13926.87479247338,16489.24975429101,20187.74969917907,25979.6246128734,65626.12402209446,8008269.693167472,2409479.464095955,724949.4891974098,218118.3717497827,992,j
RO,2003,.518616337362481,.0026,.1055,.1729,.0208,.0375,.05,.0619,.0746,.4222,.09,.1106,.147,.405,.0066,.0185,.0518,.1449,0,1891.437471815383,5579.812416854309,8186.687378008842,10202.31234797369,12373.12481562606,14724.81228058318,17962.49973233787,22560.93716381581,32828.31201082,5375683.044896074,1502752.352607243,420088.9312401866,117434.3107500923,18146.56222959513,472.874992953613,3782.937443629834,6809.81239852588,9071.499864824107,11233.06233261431,13528.93729840311,16335.18725658672,20076.31220083961,26669.56210259253,73485.37390498251,12033325.13318947,3363871.8248744,940358.1109875711,262873.6210828775,992,j
RO,2004,.51614503175967,.0025,.1044,.1732,.0204,.0368,.0503,.0631,.0759,.426,.0911,.1114,.1476,.4008,.006,.0172,.0491,.1403,0,2021.562469876369,5963.624911135056,8684.874870585269,11233.56233260686,13762.74979491903,16495.81225419322,19812.81220476607,24702.87463189845,36228.06196015977,5435346.794007015,1553036.851857946,443747.8058876419,126791.6231106574,19830.43720450344,505.3749924693252,4043.124939752739,7296.812391269014,9981.562351263117,12512.87481354362,15049.68727574217,18061.43723086359,22099.4371706927,29264.74956392121,79489.06131552058,11925853.25979092,3407563.199223348,973639.9229916333,278197.2458545376,992,j
RO,2005,.519166477379493,.0025,.1029,.1706,.0202,.0364,.0493,.0622,.0753,.4274,.0909,.1119,.1494,.402,.0057,.0166,.048,.1389,0,2157.187467855399,6363.68740517366,9190.499863050869,11906.99982257186,14638.56228186841,17623.62473738751,21407.2496810071,26788.24960082394,39645.87440923039,5651937.415779563,1635676.850626514,473366.6804462862,136992.8104586479,21353.81218180338,539.3124919636169,4314.374935710798,7762.312384332523,10537.3123429818,13280.99980209766,16069.93726053926,19407.99971079824,23887.56214404756,31905.37452457283,85832.81122099134,12236374.3801638,3541220.009731705,1024832.922228798,296587.7455804978,992,j
RO,2006,.529510509187475,.0024,.0988,.1649,.019,.0349,.0478,.0607,.0739,.4236,.0895,.1109,.1493,.4115,.0062,.0177,.0506,.1443,0,2217.937466950154,6542.937402502627,9725.437355079679,12652.9998114556,15656.49976669996,18865.49971888213,23001.43715725185,29184.06206512355,43692.81184892631,6600408.651646239,1882697.471945619,537019.7419977816,153179.2477174511,23305.12465272655,554.4999917373056,4435.874933900307,8141.687378679394,11150.49983384459,14150.68728913831,17231.56224322969,20847.62468934616,25848.1246148329,34789.1244816016,95901.74857095246,14487306.47162229,4132352.625923142,1178710.294935847,336214.7449900095,992,j
RO,2007,.5660167884208111,.0022,.0886,.1474,.0176,.0314,.0422,.054,.0671,.4022,.0833,.1059,.1459,.4504,.0107,.0273,.0695,.1769,0,2245.49996653944,6624.124901292839,9466.374858940011,12293.74981680884,15520.68726872372,19055.06221605742,23776.81214569786,31071.62453699668,46668.18680458977,11110749.83443691,2828542.770351425,720082.2392699376,183316.434768372,25518.8746197391,561.3749916348601,4490.937433079812,8005.812380704088,10774.7498394437,13791.37479449248,17112.43724500479,21259.81218320408,27024.81209729888,37241.99944505091,114925.4357874774,27361427.77978292,6965593.396204561,1773280.723576056,451436.6807730687,992,j
RO,2008,.560993998918647,.0021,.0907,.1515,.0176,.032,.0439,.0558,.069,.3999,.084,.1043,.1425,.4487,.0115,.0287,.0718,.1795,0,2453.062463446518,7525.437387862236,10774.7498394437,14319.06228662933,17851.62473399004,21715.31217641661,26539.12460453619,33755.43699700475,51052.99923925097,13082028.55506257,3269728.076277251,817237.2378222152,204260.6219562793,28555.31207449266,602.1874910267064,5038.374924922357,9132.124863920724,12537.18731318134,15945.937262387,19701.49970642476,23984.12464260866,29796.62455599566,40698.87439353946,128116.310590918,32829051.69830897,8205307.752731376,2050838.219440127,512587.4298618514,992,j
RO,2009,.558635360929756,.0023,.0931,.1537,.0186,.033,.0441,.0557,.069,.3975,.0841,.1036,.1408,.4488,.0126,.0308,.0752,.1837,0,2489.187462908213,7343.062390579834,10323.62484616599,13197.74980333819,16796.37474971449,20416.06219577694,24910.87462879901,31499.62453061898,46793.31180272526,13123024.80445168,3206796.202215009,783625.8633230637,191490.0596465755,26835.49960011986,622.3124907268206,4978.374925816426,8854.374868059522,11834.99982364475,14952.2497771941,18507.56222421581,22569.37466369008,27793.1870858492,37796.68693678542,120445.8107052174,33778631.18415913,8254284.564501565,2017050.7199436,492894.8051552944,992,j
RO,2010,.5163784716702861,.0022,.1032,.1719,.0196,.037,.05,.0632,.0769,.4286,.0932,.1126,.1459,.3995,.0068,.0188,.052,.1442,0,2325.687465344553,7674.687385638236,11259.06233222688,14434.2497849129,18049.2497310452,21737.18717609064,26197.18710963146,32454.74951638651,45451.87432271424,7706319.885166876,2135616.405676833,591833.3661809949,164011.9975560306,25666.18711754398,552.1874917717645,5020.812425184058,9497.374858478073,12838.49980869143,16216.56225835437,19738.24970587714,23923.06214351856,28893.12456945886,37446.24944200736,102535.8734720963,17384854.86594546,4817783.428209426,1335129.730105015,369998.244486596,992,j
RO,2011,.525074258397517,.0011,.096,.1646,.0161,.0354,.0489,.0632,.0776,.435,.0934,.1144,.1497,.4003,.0063,.0177,.0501,.1416,0,1464.812478172591,7141.812393578693,10881.81233784835,14239.99978780745,18365.18722633736,21947.56217295581,26667.31210262605,33355.12450296987,46814.87430240396,7323503.640871283,2070785.781642885,585533.0537748769,165564.6850328937,25865.12461457957,295.3124955995006,4152.124938128512,9155.749863568684,12636.06231170798,16341.31225649545,20066.93720097931,24163.4371399367,29581.68705919847,38708.49942319836,103550.4359569781,16198951.63361679,4580397.369246755,1295148.168200787,366214.6195429765,992,j
RO,2012,.537944758348317,.0014,.0946,.1611,.0165,.0344,.0476,.0611,.0741,.4198,.0899,.1106,.1453,.4191,.0087,.0229,.0603,.1589,0,1730.124974219127,7106.249894108616,10912.37483739293,14388.7497855909,17782.93723501356,21536.9371790746,26104.06211101913,32557.93701484889,46527.37430668804,9624776.106579648,2537874.649682717,669190.4900282838,176453.0598706443,26328.49960767475,373.7499944306906,4346.187435236755,9059.874864997333,12545.4373130584,16090.18726023751,19498.37470945155,23664.56214737052,29114.1245661657,38255.31192995139,110337.3108558458,22824660.59738603,6018439.22281826,1586950.72635259,418449.431264617,992,j
RO,2013,.530619224954044,.0015,.0954,.1628,.0165,.0346,.0482,.062,.0754,.4301,.0919,.1134,.1495,.4071,.007,.0193,.0532,.1472,0,1852.874972390009,7357.749890360973,11655.18732632416,15163.81227404157,18828.68721943067,22860.12465935757,27965.87458327596,34841.43698082209,49565.06176142297,8475866.748699732,2343862.027573731,648156.615341713,179237.0598291594,27522.31208988556,405.9374939510595,4546.124932257454,9514.56235822196,13277.06230215634,17050.49974592773,20748.3746908251,25283.87462324087,31214.2495348714,41132.1868870826,112050.0608303238,19161101.08947732,5298688.546043382,1465265.415665842,405195.1189621217,992,j
RO,2014,.5446862189185711,.0013,.0918,.1569,.0158,.0333,.0466,.0599,.0736,.4185,.0896,.1104,.1449,.4246,.0097,.025,.0642,.1652,0,1748.187473949974,7584.624886980272,11789.74982431902,15411.1872703554,19260.99971298871,23489.9996499717,28653.49957302955,35843.12446589578,50430.24924853066,11547016.07793604,2968418.705767111,763098.3636289473,196171.4970768167,28920.81206904628,369.2499944977458,4563.374932000409,9641.874856324857,13487.74979901685,17319.7497419156,21280.43718289675,25900.62461405059,31933.87452414815,41917.06187538705,122793.8731702286,28116114.45603721,7227875.329796256,1858086.784812347,477662.7428822699,992,j
RO,2015,.5413538609981861,.0014,.093,.1585,.0163,.0337,.0469,.0602,.0743,.4195,.0903,.1107,.1442,.422,.0098,.025,.0642,.1646,0,1901.374971667303,8069.437379756003,12277.68731704819,15974.0622619679,20084.06220072413,24592.81213353851,29712.99955724177,37299.87444418851,51673.24923000851,11964131.07172054,3067095.57929671,786273.1132836166,201567.0594964165,29905.43705437422,405.249993961304,4887.124927176157,10075.3748498652,14029.06229095066,18011.31223161051,22224.9371688226,27012.56209748142,33108.06200665139,43112.56185757271,126188.3106196475,29216939.75213363,7489983.200890544,1920113.846388072,492235.6801651162,992,j
RO,2016,.507706893514335,.002,.1032,.1734,.0193,.0368,.0507,.0646,.0794,.442,.0962,.1164,.15,.3846,.0056,.0161,.0463,.1335,0,2706.812459665347,9362.999860480417,13789.49979452042,17864.24973380191,22416.6871659653,27536.06208968067,32796.37451129589,40947.49938983466,55288.4991761371,8019281.130503389,2310788.903066559,665863.3025778628,191871.2471408954,31236.37453454171,629.3124906225123,6035.749910060311,11510.56232847924,15830.9997640997,20170.81219943145,24791.43713057877,30054.9370521465,36362.49945815649,46844.74930195879,120132.8732098806,17424590.36535335,5020967.550181747,1446812.353440814,416904.9312876319,992,j
RO,2017,.51673476827759,.0021,.1001,.1672,.0189,.0356,.049,.0617,.0779,.4412,.0952,.1166,.1515,.3916,.0055,.016,.0464,.1348,0,2954.999955967066,9825.249853592355,14538.49978335945,18648.99972210823,23611.56214816028,29197.31206492611,35698.624468049,44599.3118354184,61756.68657975358,8682234.870624607,2521417.149927953,732247.4265886621,212652.7468312269,34016.81199310996,699.1874895812937,6412.499904446298,12114.12481948546,16654.43725182952,21001.31218705604,26498.43710514249,32382.93701745659,39650.12440916705,51542.74923195312,133212.6230149771,18728054.53343022,5438834.231455048,1579497.663963649,458703.5556647838,992,j
RS,1984,.439932257580153,.0032,.1273,.205,.0255,.0467,.0581,.0714,.0897,.4833,.109,.1279,.1567,.3117,.0079,.0179,.0412,.1012,0,2537.60543960881,7485.936414493054,10496.39235314001,12299.4438574444,15772.34098120936,19376.91457802484,23074.15239225937,27284.04462784499,35203.42712887464,5485020.494723991,1251819.533212318,298337.4810689571,83576.07999420326,19872.29939120986,634.409325588626,5075.205977256743,9278.835957823296,11545.57864726907,14196.57869684144,17826.17190196791,21651.96364017496,25419.26027924897,31147.78489617342,61947.20949171503,15751185.06414709,3564409.79949581,819472.2530688176,201205.1091545913,992,j
RS,1985,.439370653835617,.0032,.1273,.205,.0258,.0468,.0577,.0715,.0898,.4839,.1088,.1282,.157,.3111,.007,.0165,.0392,.0994,0,2577.301518782479,7603.036906878853,10534.28696169176,12344.89728966691,15932.47578812537,19570.72830713926,23315.72592618844,27553.70394661297,35426.52272128171,5115718.919190786,1208515.120637841,297419.4663459084,84966.95747119235,20013.65233502956,644.3235414602913,5154.598135604082,9371.032037978688,11549.20854929773,14310.0958558269,17981.74298330838,21778.02491704205,25665.93430346949,31426.58882295554,62254.9594974698,14086547.07468586,3300599.323974452,785493.9043942237,199012.7194077124,992,j
