Entity,Year,Mean income or expenditure per day,Median income or expenditure per day,$1 - total number of people below poverty line,$10 - total number of people below poverty line,$20 - total number of people below poverty line,$30 - total number of people below poverty line,$40 - total number of people below poverty line,$1 a day - share of population below poverty line,$10 a day - share of population below poverty line,$20 a day - share of population below poverty line,$30 a day - share of population below poverty line,$40 a day - share of population below poverty line,$1 a day - poverty gap index,$10 a day - poverty gap index,$20 a day - poverty gap index,$30 a day - poverty gap index,$40 a day - poverty gap index,$1 a day - total shortfall,$10 a day - total shortfall,$20 a day - total shortfall,$30 a day - total shortfall,$40 a day - total shortfall,$1 - total number of people above poverty line,$10 - total number of people above poverty line,$20 - total number of people above poverty line,$30 - total number of people above poverty line,$40 - total number of people above poverty line,$1 - share of population above poverty line,$10 - share of population above poverty line,$20 - share of population above poverty line,$30 - share of population above poverty line,$40 - share of population above poverty line,$5.50-$10 - total number of people between poverty lines,$10-$20 - total number of people between poverty lines,$20-$30 - total number of people between poverty lines,$30-$40 - total number of people between poverty lines,$10-$30 - total number of people between poverty lines,$5.50-$10 - share of population between poverty lines,$10-$20 - share of population between poverty lines,$20-$30 - share of population between poverty lines,$30-$40 - share of population between poverty lines,$10-$30 - share of population between poverty lines,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,Share of the richest decile in total income or expenditure,Share of the poorest quintile in total income or expenditure,Share of the 2nd quintile in total income or expenditure,Share of the 3rd quintile in total income or expenditure,Share of the 4th quintile in total income or expenditure,Share of the richest quintile in total income or expenditure,P10,P90,Gini coefficient
Argentina - urban,2000,20.10494267374053,12.820308261508508,756205.0,13161064.0,22511440.0,26623948.0,29012778.0,2.30077628220891,40.0429537725314,68.4917713389056,81.00420605152304,88.27229618128149,1.68293152897519,18.36188929840096,37.21652733325561,49.97336335024812,58.76750152325811,553135.2483283564,60350691.76601382,244641837.57891774,492747832.0530683,772613169.0811923,32111160.0,19706301.0,10355925.0,6243417.0,3854587.0,97.6992223136841,59.95704553741987,31.508230124319365,18.995794156300637,11.727703148700847,4518077.0,9350376.0,4112508.0,2388830.0,13462884.0,13.746392508191635,28.448815413100505,12.512435968018732,7.2680910075997875,40.961252278991644,5847038.0,8045025.0,10255472.0,17.789799814554748,24.47724366539762,31.20260014328892,37.70048651577811,3.18595929143465,7.57664762950868,12.773942415954668,21.313546300122198,55.14990436298038,2.43,30.9,0.5106395767594252
Argentina - urban,2001,18.51360410736107,11.441447860801611,1288457.0,15181671.0,23806549.0,27751679.0,29847720.0,3.86947834399298,45.593396985981485,71.49551951286074,83.34347980533707,89.63828413130726,2.8930885979390903,22.47278662241895,41.4093266284857,53.69527998406303,61.99484040717165,963339.484106319,74829795.00418413,275769220.34045035,536382985.5294394,825720686.4337541,32009503.0,18116289.0,9491411.0,5546281.0,3450240.0,96.13052271070059,54.40660328740859,28.504481956251976,16.656518897854404,10.361715852863059,4836918.0,8624878.0,3945130.0,2096041.0,12570008.0,14.526169170723971,25.902121331156625,11.847963058397571,6.294803044991344,37.75008281935558,6634007.0,8346693.0,10348095.0,19.92316380652836,25.0666809139068,31.077264434869463,39.47738588365032,2.58229279755772,7.091561837682829,12.26129400885392,21.063362889993307,57.001488465909844,1.79,29.38,0.5334310600620975
Argentina - urban,2002,13.004920748939508,7.848625418884066,1129614.0,20072182.0,27809394.0,30559807.0,31793920.0,3.34909403244427,59.51028733958719,82.44968242204122,90.60414580545556,94.26306190071028,1.73656585814186,31.5523810797613,52.68551951483725,64.23234135949068,71.40126392042143,585725.0479652501,106422798.96678312,355405218.8717081,649946405.0957049,963315235.9523569,32599314.0,13656746.0,5919534.0,3169121.0,1935008.0,96.65090452919227,40.48971256957826,17.55031763831925,9.39585450210573,5.736938926727823,5103359.0,7737212.0,2750413.0,1234113.0,10487625.0,15.13051052200651,22.93939493125901,8.15446313621352,3.658915575377907,31.093858465868372,6849544.0,8748267.0,10547204.0,20.30762520046489,25.93698632826069,31.270497553236137,40.50619021272617,2.75852965506897,6.943721760723379,12.17279931140521,20.345938982179568,57.77901029062376,1.32,19.9,0.537937583377964
Argentina - urban,2003,18.40442953639838,11.59164893501409,402919.0,15043928.0,24269190.0,28664901.0,30909713.0,1.1795230265574501,44.04026627155219,71.04671226284897,83.91491324822863,90.48647512047718,0.67903723824854,20.11534997385738,39.7719260914709,52.58059382668533,61.336154256341246,231955.6167535519,68712997.55863817,271717694.5941565,538837786.0599469,838084551.9764082,33756565.0,19115556.0,9890294.0,5494583.0,3249771.0,98.82047691352714,55.95973288121097,28.953288638669132,16.085087819242233,9.513524853010075,4947480.0,9225262.0,4395711.0,2244812.0,13620973.0,14.483474047792994,27.00644424254184,12.868200819426898,6.57156296623216,39.87464697667644,6075694.0,8363492.0,10254406.0,17.78625685338621,24.48366124129906,30.01920555656266,37.68532394737455,3.30402963996392,7.6002251843882505,12.715793701678209,21.49692823584291,54.88302323812574,2.27,27.44,0.5089715698379784
Argentina - urban,2004,19.8381538365751,13.447348042848027,268029.0,13202454.0,23283351.0,28117183.0,30820805.0,0.7748987991513601,38.169643613925444,67.31454914603566,81.28965067288296,89.1060986524085,0.41501598068331996,16.76526864242438,35.49773865587539,48.66035586400698,57.90522956537581,143549.39614001595,57989193.23016544,245565432.92607793,504932221.31365716,801150907.3720618,34320855.0,21386430.0,11305533.0,6471701.0,3768079.0,99.22510075780416,61.83035567149261,32.68545177693504,18.71034925555852,10.893901636144143,4648535.0,10080897.0,4833832.0,2703622.0,14914729.0,13.439389949672847,29.144903894557565,13.97510252137652,7.816447619414375,43.12000705895751,6218132.0,8330102.0,10500670.0,17.97725659527875,24.08317660042518,30.35851158577481,35.23599359729962,3.60451760994519,8.13178459994806,13.588387932921691,22.11002010710189,52.56528975008443,2.65,29.92,0.4837703458741336
Argentina - urban,2005,21.82069831105517,14.93226300685279,185343.0,11701687.0,22054552.0,27536457.0,30523627.0,0.52931547713857,33.41841360246542,62.98477500702126,78.64034236560887,87.1712899099229,0.31596402424818,14.113652794314909,31.86966392097946,45.139296250557706,54.65527347403669,110636.97692298704,49419926.27860591,223187641.70437467,474175054.2147296,765516801.408618,34830345.0,23314001.0,12961136.0,7479231.0,4492061.0,99.47068582516499,66.58158765865174,37.01522586104834,21.35965741983993,12.828709805730506,4425177.0,10352865.0,5481905.0,2987170.0,15834770.0,12.637698279696805,29.566361797603406,15.655568441208409,8.530947614109424,45.22192876314345,5945149.0,8270765.0,10347566.0,16.978531032780992,23.620168823728648,29.55122974143668,34.89429285140151,3.76858518336724,8.35931325297603,13.74627556859687,22.095187043373137,52.03063895168587,2.98,32.05,0.4770735509214673
Argentina - urban,2006,24.166915526693074,17.068175884369047,182636.0,10010466.0,20257279.0,26438005.0,30019028.0,0.5153475820707201,28.24666058470246,57.16022378616253,74.6004569828959,84.70507631266693,0.25950171732440996,11.46287386911404,27.645283583845,40.61720239998364,50.532643462913725,91966.02807063474,40623815.16725032,195946828.58412,431835613.411123,716340000.3837361,35256832.0,25429002.0,15182189.0,9001463.0,5420440.0,99.48465366353693,71.75334008964242,42.83977682734967,25.399543243707832,15.29492485609547,4059545.0,10246813.0,6180726.0,3581023.0,16427539.0,11.454870033602084,28.91356326229276,17.44023358364183,10.104618387612364,46.353796398193445,5933028.0,8143129.0,10309673.0,16.7413013838603,22.97757229862514,29.0909372616994,33.73475466470071,3.9287925124770897,8.715231788128989,14.20773010951792,22.50066043704583,50.647585152831184,3.47,34.9,0.4634607996716353
Argentina - urban,2007,24.92478479981154,17.631635817268993,164085.0,9974434.0,20011932.0,26494241.0,30054825.0,0.45755605732934995,27.81406399326119,55.8039848178874,73.8801319518075,83.80894703335271,0.29389840645135,10.60844882085442,26.6179747600298,39.5155931741891,49.42774566343142,105395.25139865417,38043082.43531723,190910061.43449512,425121993.04319906,709013668.1130227,35697032.0,25886683.0,15849185.0,9366876.0,5806292.0,99.54244314252676,72.18593609340166,44.19601598020497,26.119866818426207,16.191051717658432,4451241.0,10037498.0,6482309.0,3560584.0,16519807.0,12.412443817631225,27.989920113196696,18.07614916177876,9.928815100767775,46.06606795854631,5931045.0,8325988.0,10501658.0,16.538931012848572,23.21731266972603,29.28424756009421,33.6722634156849,4.0866096402516305,8.67005938981387,14.20349014179498,22.43200964787505,50.60783118026394,3.77,36.2,0.4617355631333476
Argentina - urban,2008,25.51329964092185,18.42694314272367,141682.0,8980418.0,19564648.0,26104384.0,30012189.0,0.39047360785357,24.74996531597404,53.92002338964773,71.94348950480513,82.71337034526688,0.24352043298532,9.5945096240561,24.90335478358597,37.85728870915884,47.849285353069746,88360.33710045287,34813263.6880718,180721494.01463008,412090609.93893176,694476259.2579453,36142886.0,27304150.0,16719920.0,10180184.0,6272379.0,99.60952545996965,75.25003467038658,46.07997537685994,28.05651151751345,17.286629952435977,3874696.0,10584230.0,6539736.0,3907805.0,17123966.0,10.678633406907311,29.170059293526656,18.023463859346485,10.769881565077473,47.19352418883109,5734709.0,7946466.0,10270692.0,15.80481612239463,21.90040147042984,28.30595150722516,32.40760020448765,4.2033130148559605,9.11422356606397,14.522641470682128,22.74416109436947,49.41566085402687,3.91,36.7,0.4487679026711821
Argentina - urban,2009,26.400297432398716,19.675026347127115,108954.0,8282569.0,18637637.0,25763517.0,29901101.0,0.29676244081465,22.5595514039831,50.76405063742896,70.17308507824166,81.4427815638666,0.20211552069369002,8.69519147677162,23.01687023389746,35.77949402886511,45.906646536395854,74205.18340819664,31923737.28097221,169009393.37335563,394085111.45784086,674171110.5009383,36605289.0,28431674.0,18076606.0,10950726.0,6813142.0,99.7032377870354,77.44044729452818,49.235949111084764,29.82691485699433,18.55721769886417,3594033.0,10355068.0,7125880.0,4137584.0,17480948.0,9.789206330633046,28.20449818344341,19.409034254090436,11.269697158130157,47.613533674258555,5857280.0,8128656.0,10358166.0,15.95370062665918,22.14033503983347,28.21293660494756,31.249503157101,4.322575174548261,9.41374841179556,14.981511081385161,22.97976681755039,48.30239851472187,4.17,37.7,0.4365419704989163
Argentina - urban,2010,27.206145522843613,20.234128972463186,71694.0,7763538.0,18355536.0,25776737.0,29975404.0,0.19347610300372,20.95088160038421,49.53471573541246,69.56175753166602,80.89238897543058,0.14945937980023,7.5938545437554295,21.935469519900842,34.719077814253666,45.03380331149458,55383.521308581025,28139712.97756559,162567721.77068654,385964023.50460744,667507280.8792075,36984208.0,29292364.0,18700366.0,11279165.0,7080498.0,99.80652474739382,79.04911881513503,50.46528350598509,30.438241659857585,19.107612061366094,3596287.0,10591998.0,7421201.0,4198667.0,18013199.0,9.705031603332715,28.58383530914994,20.027041846127506,11.33062959849149,48.61087593128181,5528020.0,7998669.0,10505825.0,14.91805625278797,21.585410475262982,28.351286972727607,31.7001107905312,4.5656932798406,9.4080051150749,14.88022691982602,22.575703765707402,48.57037091954942,4.53,38.75,0.4358321825728346
Argentina - urban,2011,28.93932174652086,21.54129129788921,79364.0,6821540.0,17409108.0,24955050.0,29516444.0,0.21138954614109998,18.16953731306792,46.370090403963786,66.46911152887324,78.6186284576634,0.1323951282852,6.17833927330508,19.525031741897312,31.9649368420934,42.26061426852401,49706.2018916774,23195851.93592895,146608894.49247932,360025846.4280875,634650127.1172159,37464466.0,30722290.0,20134722.0,12588780.0,8027386.0,99.78860973960302,81.83046322125367,53.62990936193776,33.530889096823635,21.381372118934056,3437645.0,10587568.0,7545942.0,4561394.0,18133510.0,9.1563513898289,28.200553859315896,20.099020265114135,12.149516977889576,48.29957421580532,5318866.0,7760521.0,10267293.0,14.16708505348101,20.67056278925361,27.347484151085983,30.957099345960458,4.79267214127767,9.6329297489324,15.03123100435786,22.744435364809746,47.79873174062301,5.08,41.25,0.4264528063979222
Argentina - urban,2012,28.67457637475568,21.868210582372875,93676.0,6490126.0,17373271.0,24930671.0,29926928.0,0.24633505700186,17.06680428782042,45.68574228538989,65.55911087424819,78.69755321083436,0.15083485676192,5.84901341023581,18.91462183904496,31.314968457991522,41.67251006340615,57359.138442646654,22242496.00874167,143856192.9181332,357251563.001289,633885117.8815738,37934098.0,31537648.0,20654503.0,13097103.0,8100846.0,99.75366425602509,82.93319509051463,54.31425725839225,34.440887862644814,21.30244594385146,3258616.0,10883145.0,7557400.0,4996257.0,18440545.0,8.569042195317559,28.618937832122388,19.873369395747435,13.138441918793353,48.49230658642777,5114059.0,7688508.0,10154575.0,13.44822055547362,20.21813792024069,26.70304792381184,29.683242510486927,4.98156287512212,9.94883487435677,15.390097765237172,23.17626700712814,46.50323747815463,5.3,40.1,0.4132619793924652
Argentina - urban,2013,28.7907892949517,22.237562369794663,80246.0,6434421.0,17225255.0,25044917.0,30261332.0,0.20837932447586002,16.708547990051027,44.72958844586653,65.03525223510135,78.58094860574077,0.16366782241031,5.702316994018839,18.57416567684417,30.863916019116733,41.245855307791054,63028.0790607237,21959483.6074319,143057317.62376878,356568562.530203,635347129.5657352,38429510.0,32075335.0,21284501.0,13464839.0,8248424.0,99.79162163478782,83.29145217123681,55.27041251572719,34.96474763433973,21.4190502791033,3176463.0,10790834.0,7819662.0,5216415.0,18610496.0,8.24846306478805,28.021039655509632,20.305664881387457,13.545697355236424,48.32670424505032,5299770.0,7770853.0,10447028.0,13.76214857734542,20.17892109669326,27.1282622801513,29.371888487665732,5.02775105122537,10.00959668290054,15.574917028654909,23.26923650811401,46.118498729105674,5.3,40.35,0.4094544219759075
Argentina - urban,2014,26.947942230014583,20.30464207724593,80511.0,7707191.0,19173019.0,26806776.0,31508691.0,0.20648963211777,19.767042213130658,49.17405844700014,68.75275969292805,80.8120099723726,0.1482306461554,6.3869604841908805,20.8595081771442,33.80922912428021,44.19894145309033,57795.29050739477,24902828.545729518,162662899.50264874,395467658.628498,689328617.9762441,38909598.0,31282918.0,19817090.0,12183333.0,7481418.0,99.79350916921007,80.23295856905658,50.82594152275901,31.247240165448115,19.187989446246483,4143749.0,11465828.0,7633757.0,4701915.0,19099585.0,10.62769278228999,29.40701704629756,19.5787013573109,12.05925071920163,48.985717479797394,5063500.0,7880053.0,10409867.0,12.986627817734888,20.21038870924439,26.69873823585697,29.92117818211179,5.051958636552239,9.75740381850504,15.19981852201829,23.14603883004235,46.844780192881686,5.04,38.2,0.4163278985481589
Argentina - urban,2016,28.14445059642748,21.243942841267742,91669.0,7375359.0,18787224.0,26992795.0,31723708.0,0.22951449587227,18.4658431945567,47.03797383173249,67.58243859786879,79.42732586401641,0.13996670142011,6.186394549030791,19.83201562963999,32.51182711157557,42.868011529379466,55903.46476538169,24708797.605971355,158420306.505671,389562037.88817936,684868714.5670844,39848877.0,32565187.0,21153322.0,12947751.0,8216838.0,99.77048636240477,81.53415579246213,52.96202510601633,32.41756134230113,20.572673192800117,3869264.0,11411865.0,8205571.0,4730913.0,19617436.0,9.687559103473447,28.572130686445803,20.5444637637152,11.844888149501012,49.11659540331209,5466749.0,8273234.0,10854036.0,13.68721717235358,20.713871916208408,27.17548153335429,30.41932492186919,4.9192724471337606,9.769991877013009,15.178918964709851,22.910233066282878,47.22158364485756,5.14,39.75,0.4203252890095214
Argentina - urban,2017,29.55788365348206,22.573417085390044,65697.0,6446099.0,17691824.0,26045610.0,31385138.0,0.16257242898677998,15.951475441298399,43.780076135627986,64.45230218858126,77.66546486314961,0.13701492891956,5.29965899513815,17.84001228998144,30.124739220400322,40.50615557208963,55368.656257015115,21416279.196369536,144185384.1612867,365208304.7911834,654752419.126799,40344977.0,33964575.0,22718850.0,14365064.0,9025536.0,99.83742661654196,84.0485239122713,56.21992347863339,35.547697125764344,22.33453468259401,3263976.0,11245725.0,8353786.0,5339528.0,19599511.0,8.077014503643271,27.828600433637906,20.672226352869046,13.213162443170337,48.50082674728286,5228795.0,7953007.0,10683225.0,12.93914202206137,19.68046008513552,26.43664106155151,29.7044196449902,5.06893435854625,10.01971149306484,15.405288419531232,23.061679435375382,46.44438629348177,5.55,41.3,0.4113448843872838
Argentina - urban,2018,26.796218897069288,20.573062589914485,77156.0,7862786.0,19926894.0,28236090.0,33329787.0,0.18875153423293,19.23518555457915,48.74830672798207,69.0755714175324,81.53657629293382,0.12552403533214002,6.67889700406524,20.71999968889188,33.67402807431789,44.21215749992613,51310.58419151385,27301393.404597826,169394695.7125605,412948973.79680157,722905895.6512291,40799943.0,33014313.0,20950205.0,12641009.0,7547312.0,99.8112488364206,80.76481405884502,51.251692298418725,30.924427880755434,18.463423737579813,3910555.0,12064108.0,8309196.0,5093697.0,20373304.0,9.566615771828623,29.513121760426298,20.327264417663297,12.46100414317562,49.840385862953255,5563943.0,8271638.0,10957728.0,13.61139474578007,20.23538502732417,26.806520422594687,29.83020878175115,4.9747087092380395,9.98160261479621,15.421761360806691,23.0899057382984,46.53202157686134,4.95,37.65,0.413424983747329
Argentina - urban,2019,26.095949008837703,19.47541970261748,97666.0,9122527.0,21235857.0,29221626.0,34032749.0,0.23625265439941,22.067298687682698,51.36932002949827,70.68681552035113,82.32487183360136,0.15517989642394,7.78781581756218,22.68166297323623,35.741038899371915,46.06710919057893,64150.70345990114,32194496.49250348,187530043.37603405,443255764.5583042,761757812.4594761,41241905.0,32217044.0,20103714.0,12117945.0,7306822.0,99.76374694357617,77.93270036595203,48.630678823444974,29.313185180368706,17.67512778494968,4500828.0,12113330.0,7985769.0,4811123.0,20099099.0,10.887456959821861,29.302021542507056,19.31749364307627,11.638057395419029,48.61951683266844,5993919.0,8762790.0,11366355.0,14.499227891851548,21.19709992980835,27.49509635803072,31.0145686349615,4.70403645865588,9.52397798875908,15.01138256365999,22.88779454628084,47.87280844264364,4.54,36.9,0.4290585043967283
Argentina - urban,2020,22.84354708143823,17.233385271585153,101195.0,11296746.0,23938086.0,31753643.0,36001637.0,0.24211109359821,27.02765420941023,57.272272068760834,75.97112370735285,86.13452179740413,0.20107023098149,9.5720282164986,26.458450735309007,40.10995727012474,50.46899990338319,84041.30433631028,40008196.76447099,221176720.15984067,502942644.8759493,843780913.7086834,41695795.0,30500244.0,17858904.0,10043347.0,5795353.0,99.75788926427477,72.97234561627523,42.72772752296278,24.02887624204518,13.865479308438239,5409809.0,12641340.0,7815557.0,4247994.0,20456897.0,12.943058818350316,30.244618093312457,18.698851280917598,10.163396933606942,48.943469497942615,5991853.0,8862394.0,11829457.0,14.33560856559342,21.2034271148775,28.302174821899463,30.302825230271292,4.819966436942741,9.51639808826844,15.097557884550522,23.227859341507447,47.33821824873203,4.01,32.6,0.4234329107083751
