"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","headcount_ratio_15_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","headcount_stacked_below_1_00","headcount_stacked_below_1_90","headcount_stacked_below_3_20","headcount_stacked_below_5_50","headcount_stacked_below_10_00","headcount_stacked_below_15_00","headcount_stacked_below_20_00","headcount_stacked_below_30_00","headcount_stacked_above_40_00","headcount_stacked_below_40_00","headcount_ratio_stacked_below_1_00","headcount_ratio_stacked_below_1_90","headcount_ratio_stacked_below_3_20","headcount_ratio_stacked_below_5_50","headcount_ratio_stacked_below_10_00","headcount_ratio_stacked_below_15_00","headcount_ratio_stacked_below_20_00","headcount_ratio_stacked_below_30_00","headcount_ratio_stacked_above_40_00","headcount_ratio_stacked_below_40_00","multi_headcount_ratio_1_00","multi_headcount_1_00","multi_headcount_ratio_1_90","multi_headcount_1_90","multi_headcount_ratio_3_20","multi_headcount_3_20","multi_headcount_ratio_5_50","multi_headcount_5_50","multi_headcount_ratio_10_00","multi_headcount_10_00","multi_headcount_ratio_15_00","multi_headcount_15_00","multi_headcount_ratio_20_00","multi_headcount_20_00","multi_headcount_ratio_30_00","multi_headcount_30_00","multi_headcount_ratio_40_00","multi_headcount_40_00","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Ireland",2011,"N","income",TRUE,"IRL:2011:N:i","IRL2011",0.3554297,0.3129645,16279,68.3607550639909,0.471958,0.354577,21616,76.3300075517356,0.6994527,0.4565071,32036,85.945941983843,1.228055,0.6958348,56246,74.0894213815069,2.81285,1.192102,128831,53.7545622074872,7.105493,2.289871,325438,33.4993318036202,15.58348,4.498912,713736,29.6073703521693,37.17134,11.71452,1702479,31.3937910427714,59.54539,21.07048,2727229,35.4313679042318,6.24252,2.017236,285913,34.1025991048213,11.43292,3.314082,523637,29.733495740082,17.99013,5.171838,823963,29.2030418503422,16279,5337,10420,24210,72585,196607,388298,988743,1852855,1024750,0.355430162416235,0.116526247116865,0.227506744417788,0.528592925369928,1.58479626137861,4.29265052780691,8.47796677964858,21.5878791742684,40.4546073827467,22.37404379483,0.3554297,16279,0.471958,21616,0.6994527,32036,1.228055,56246,2.81285,128831,7.105493,325438,15.58348,713736,37.17134,1702479,59.54539,2727229,0.003129645,0.006736963,0.0146082272,0.038270914,0.1192102,0.34348065,0.8997824,3.514356,8.428192,0.2848337232,0.5846040648,1.0948781046,0.683607550639909,1.45027014348298,2.75027014348298,4.07491817598288,5.37545622074872,5.02489977054303,5.92147407043386,9.41813731283142,14.1725471616927
"Ireland",2012,"N","income",TRUE,"IRL:2012:N:i","IRL2012",0.1012687,0.09511396,4658,51.9859149079725,0.2471738,0.129923,11369,74.7294288989329,0.54861,0.2536837,25233,73.5894516574337,0.9497089,0.4797034,43682,68.5562275782098,2.136183,0.9670587,98254,50.8614958074777,6.052574,1.888068,278390,31.9976030719152,16.2413,4.146219,747024,25.8327543979508,37.88381,11.62272,1742478,30.7028403249912,59.79128,21.01994,2750120,35.1430696476151,5.136372,1.655237,236249,33.7340701386944,11.03407,2.854276,507516,26.4190000274966,19.00209,4.886394,874007,25.9158849718543,4658,6711,13864,18449,54572,180136,468634,995454,1849413,1007642,0.101271150788569,0.145906116990573,0.301421905223856,0.401105938363743,1.18646827841,3.91639759949543,10.1887300297661,21.6425015322208,40.2087124932031,21.9074849555379,0.1012687,4658,0.2471738,11369,0.54861,25233,0.9497089,43682,2.136183,98254,6.052574,278390,16.2413,747024,37.88381,1742478,59.79128,2750120,0.0009511396,0.002468537,0.0081178784,0.026383687,0.09670587,0.2832102,0.8292438,3.486816,8.407976,0.2335539407,0.5032088588,1.0339609704,0.519859149079725,1.41985914907973,2.35486245303788,3.77059251680154,5.08614958074777,4.79964046078728,5.16655087959016,9.21085209749736,14.057227859046
"Ireland",2013,"N","income",TRUE,"IRL:2013:N:i","IRL2013",0.4571087,0.427355,21136,87.1911560871504,0.6546479,0.4903794,30270,85.7415294404075,0.8454828,0.5877412,39094,82.5572476649596,1.382966,0.8051791,63946,76.4211719399088,2.450013,1.284106,113284,56.6985568826277,6.730562,2.229012,311209,33.5383882255735,17.25602,4.537943,797887,26.931278127264,37.45953,11.98451,1732060,32.0127988955346,60.05138,21.2493,2776665,35.4311710779533,5.675332,1.984881,262417,36.4124767143278,11.47323,3.261252,530501,29.0253510240883,19.04199,5.305699,880467,27.9777285265339,21136,9134,8824,24852,49338,197925,486678,934173,1847151,1044605,0.457111615168078,0.197542462762359,0.190838043728384,0.537478134943086,1.06704072999445,4.28055528161155,10.5254620858615,20.2035072329868,39.9486268484732,22.5918375644706,0.4571087,21136,0.6546479,30270,0.8454828,39094,1.382966,63946,2.450013,113284,6.730562,311209,17.25602,797887,37.45953,1732060,60.05138,2776665,0.00427355,0.0093172086,0.0188077184,0.0442848505,0.1284106,0.3343518,0.9075886,3.595353,8.49972,0.2804636853,0.5762632284,1.124808188,0.871911560871504,1.62908905936774,2.64183192527871,4.20316445669498,5.66985568826277,5.03075823383602,5.3862556254528,9.60383966866038,14.1724684311813
"Ireland",2014,"N","income",TRUE,"IRL:2014:N:i","IRL2014",0.3087608,0.2731301,14381,69.0821727057265,0.3889538,0.3098889,18116,70.867304664237,0.5119073,0.3584516,23843,82.7024621443907,0.9101821,0.5041735,42394,82.3226561424605,1.75294,0.8659149,81647,52.7402799637372,4.612875,1.478124,214856,33.7521454334606,12.72869,3.107117,592869,25.2302187998511,32.88239,9.5764,1531576,29.2910198547393,56.4159,18.40943,2627706,32.6149221272878,4.463329,1.445316,207890,34.5391634316895,9.434204,2.495372,439421,27.6258107136256,16.77917,4.277345,781530,25.9452346281227,14381,3735,5727,18551,39253,133209,378013,938707,2030034,1096130,0.30875488971046,0.0801891045872032,0.122956627033712,0.398283287603001,0.842747770377909,2.85994924577155,8.11580294305822,20.1537011512021,43.5840987259916,23.5335162546643,0.3087608,14381,0.3889538,18116,0.5119073,23843,0.9101821,42394,1.75294,81647,4.612875,214856,12.72869,592869,32.88239,1531576,56.4159,2627706,0.002731301,0.0058878891,0.0114704512,0.0277295425,0.08659149,0.2217186,0.6214234,2.87292,7.363772,0.2144848944,0.462891506,0.952136997,0.690821727057265,1.3464787886205,2.6464787886205,4.52774608783533,5.27402799637372,5.06282181501909,5.04604375997022,8.78730595642179,13.0459688509151
"Ireland",2015,"N","income",TRUE,"IRL:2015:N:i","IRL2015",0.2725762,0.2229205,12816,85.7286722012369,0.3296202,0.2548164,15499,92.4887748427562,0.4317197,0.3164076,20299,73.7758316777383,0.7980351,0.4260075,37523,84.7423020670477,1.21434,0.655589,57098,43.5111203045132,4.685273,1.226227,220300,30.9636017778521,10.66218,2.794066,501331,27.2384881021139,30.85239,8.679949,1450666,28.5259427763596,52.79154,16.93955,2482236,32.2230911739906,5.101437,1.347974,239867,30.1439912783573,9.830043,2.562012,462204,27.4302528407697,16.39311,4.300995,770797,26.8207744058471,12816,2683,4800,17224,19575,163202,281031,949335,2219721,1031570,0.27256735865513,0.057061347009341,0.102085153054356,0.36631555754338,0.416316014799795,3.47093773932854,5.97689430167056,20.1902101614285,47.2084495881183,21.9391627783921,0.2725762,12816,0.3296202,15499,0.4317197,20299,0.7980351,37523,1.21434,57098,4.685273,220300,10.66218,501331,30.85239,1450666,52.79154,2482236,0.002229205,0.0048415116,0.0101250432,0.0234304125,0.0655589,0.18393405,0.5588132,2.6039847,6.77582,0.2092055648,0.497030328,1.001271636,0.857286722012369,1.75728672201237,2.36082661368763,4.66082661368762,4.35111203045132,4.64454026667782,5.44769762042278,8.55778283290788,12.8892364695962
"Ireland",2016,"N","income",TRUE,"IRL:2016:N:i","IRL2016",0.08559025,0.07907213,4070,55.8080936942797,0.1311761,0.08774243,6238,64.3761273831146,0.3814648,0.1698868,18140,68.7463604716505,0.6808446,0.3224429,32376,81.8160642744148,1.286173,0.5967107,61162,45.3530176582163,3.249449,1.058086,154522,36.4753938625319,9.160155,2.313479,435596,26.2976509714371,27.91824,7.636318,1327606,27.8049887594996,50.59965,15.40817,2406183,30.5107963670984,3.949551,1.203447,187814,35.3094535223252,8.838681,2.276777,420309,26.464146754542,15.40704,3.942531,732656,25.8285827953971,4070,2168,11902,14236,28786,93360,281074,892010,2349152,1078577,0.085588081596775,0.0455908994844738,0.250287308885704,0.299369024474616,0.605341158929918,1.96326862355649,5.91070870927075,18.7580895983143,49.4003471889993,22.6814094064877,0.08559025,4070,0.1311761,6238,0.3814648,18140,0.6808446,32376,1.286173,61162,3.249449,154522,9.160155,435596,27.91824,1327606,50.59965,2406183,0.0007907213,0.00166710617,0.0054363776,0.0177343595,0.05967107,0.1587129,0.4626958,2.2908954,6.163268,0.1914684177,0.4528509453,0.9410821497,0.558080936942797,1.22314642027918,2.19988353509282,4.49988353509281,4.53530176582163,5.47130907937979,5.25953019428742,8.34149662784988,12.2043185468394
"Ireland",2017,"N","income",TRUE,"IRL:2017:N:i","IRL2017",0.1854279,0.1715866,8914,85.8829441465276,0.2431961,0.1952486,11691,80.6679458608473,0.3221248,0.2256882,15486,79.0118578057043,0.4054472,0.281209,19491,76.9151010392702,0.721939,0.3981747,34706,87.3033055715986,2.068978,0.642882,99464,42.9797340688367,6.339756,1.422878,304777,25.8600181196366,21.50298,5.457153,1033732,25.9356955538097,43.47836,12.19321,2090173,28.161540983618,3.369315,0.9033392,161976,30.5067090892917,8.405023,1.874792,404062,23.9598235184735,14.84735,3.453459,713770,24.4813465721521,8914,2777,3795,4005,15215,64758,205313,728955,2717215,1056441,0.185422936530191,0.0577652563096634,0.0789409966493239,0.0833092731437529,0.3164920326797,1.34705166298206,4.27078072333666,15.1632237714118,56.5216495943327,21.9753637526241,0.1854279,8914,0.2431961,11691,0.3221248,15486,0.4054472,19491,0.721939,34706,2.068978,99464,6.339756,304777,21.50298,1033732,43.47836,2090173,0.001715866,0.0037097234,0.0072220224,0.015466495,0.03981747,0.0964323,0.2845756,1.6371459,4.877284,0.15645834944,0.4060799472,0.8975539941,0.858829441465276,1.5326909713561,2.52837944978254,4.23033055715986,8.73033055715986,6.4469601103255,5.17200362392732,7.78070866614291,11.2646163934472
"Iran",1986,"N","consumption",TRUE,"IRN:1986:N:c","IRN1986",0.6733588,0.1500671,331698,28.4506646957182,6.825215,1.600714,3362118,23.6003878031703,20.4749,6.463504,10085988,31.5111825245368,42.77818,17.04254,21072641,40.0577468928843,70.90991,35.70074,34930402,50.423372980061,84.94941,50.10868,41846296,59.0536342118465,91.18076,59.69397,44915875,65.472690783581,96.05178,71.15603,47315352,74.1272889059878,97.80864,77.63077,48180785,79.3774264574583,13.61202,3.801588,6705316,27.9460266703666,20.43258,6.445995,10065141,31.5796463619715,27.06886,9.337242,13334189,34.5613461940977,331698,3030420,6723870,10986653,13857761,6915894,3069579,2399477,1079470,865433,0.673358268242826,6.15185609575103,13.649685735488,22.3032808092447,28.1317281041278,14.0395010135453,6.23135020312014,4.8710202576093,2.19136096636122,1.75685854650976,0.6733588,331698,6.825215,3362118,20.4749,10085988,42.77818,21072641,70.90991,34930402,84.94941,41846296,91.18076,44915875,96.05178,47315352,97.80864,48180785,0.001500671,0.030413566,0.206832128,0.9373397,3.570074,7.516302,11.938794,21.346809,31.052308,0.09720660516,0.2060140002,0.35817660312,0.284506646957182,0.448407368260236,1.00835784078518,2.20317607910864,5.0423372980061,8.85804513177697,13.0945381567162,22.2381866717963,31.7509705829833
"Iran",1990,"N","consumption",TRUE,"IRN:1990:N:c","IRN1990",0.8602908,0.2711396,484913,29.3148291735459,6.233721,1.583545,3513713,25.011060171087,20.06646,6.191894,11310704,30.763930086045,44.08592,17.1838,24849565,39.0346151851663,74.42068,37.00807,41948122,49.749608630155,87.93997,52.09603,49568434,59.2007893642144,93.34087,61.82441,52612717,66.1910871159264,97.23056,73.1104,54805188,75.211694539371,98.54662,79.32939,55547002,80.5310931920605,11.80591,3.249103,6654545,27.4669104052871,18.60446,5.635327,10486630,30.253105369437,25.47697,8.371075,14360404,32.923637387231,484913,3028800,7796991,13538861,17098557,7620312,3044283,2192471,819215,741814,0.860290127329283,5.37343139419841,13.8327377904393,24.0194600961069,30.3347606244357,13.51928939989,5.40089997524581,3.88968981189566,1.45337942406176,1.31606135639722,0.8602908,484913,6.233721,3513713,20.06646,11310704,44.08592,24849565,74.42068,41948122,87.93997,49568434,93.34087,52612717,97.23056,54805188,98.54662,55547002,0.002711396,0.030087355,0.198140608,0.945109,3.700807,7.8144045,12.364882,21.93312,31.731756,0.07979796968,0.1730045389,0.308390403,0.293148291735459,0.475210143250653,0.98444576275344,2.14690383518415,4.9749608630155,8.88011840463216,13.2382174231853,22.5635083618113,32.2124372768242
"Iran",1994,"N","consumption",TRUE,"IRN:1994:N:c","IRN1994",0.195093,0.0548751,118208,46.0410834811225,2.882375,0.5557598,1746449,20.6063166340978,14.29553,3.655506,8661749,25.8199164196983,36.77466,12.81835,22281992,35.0559128751786,68.05592,31.36734,41235500,46.1246512892245,84.15027,46.66785,50987165,55.5238395240897,91.06846,57.01541,55178939,62.6760042213821,96.23026,69.39841,58306505,72.0765160449112,98.00638,76.36113,59382667,77.9265428669815,10.66405,2.513754,6461413,23.837457210023,17.74073,4.845791,10749217,27.2769406746376,24.86298,7.589982,15064632,30.6337744463005,118208,1628241,6915300,13620243,18953508,9751665,4191774,3127566,1207947,1076162,0.195092923138227,2.68728255501751,11.4131538591109,22.4791301834307,31.2812608236649,16.0943492006864,6.91819033225179,5.16179948267235,1.99362066210453,1.77611997792265,0.195093,118208,2.882375,1746449,14.29553,8661749,36.77466,22281992,68.05592,41235500,84.15027,50987165,91.06846,55178939,96.23026,58306505,98.00638,59382667,0.000548751,0.0105594362,0.116976192,0.70500925,3.136734,7.0001775,11.403082,20.819523,30.544452,0.07121465082,0.17158945931,0.32249833518,0.460410834811225,0.391520016047858,0.826237325430346,1.92807520813482,4.61246512892245,8.32857592861346,12.5352008442764,21.6229548134734,31.1706171467926
"Iran",1998,"N","consumption",TRUE,"IRN:1998:N:c","IRN1998",0.08728517,0.01768619,55838,87.5897082288251,2.854815,0.4676067,1826278,17.4352512149468,14.03715,3.60027,8979823,25.873492381786,34.6029,12.2271,22136110,35.7233687393476,64.3715,29.6039,41179630,46.081669792839,81.18139,44.35617,51933226,54.6848880521962,89.02246,54.65995,56949302,61.4556639791378,95.23428,67.34623,60923117,70.7662169702278,97.46606,74.63719,62350828,76.5682563829099,12.25437,2.994406,7839345,24.5351400443523,19.27385,5.548206,12329836,28.9929070593258,26.07,8.256847,16677458,32.3825727024025,55838,1770440,7153545,13156287,19043520,10753596,5016076,3973815,1621008,1427711,0.0872852859811621,2.76753038634064,11.182334988791,20.5657486522663,29.7686000445571,16.8098911527254,7.84106931056348,6.21181952633031,2.53394009201174,2.23178056043288,0.08728517,55838,2.854815,1826278,14.03715,8979823,34.6029,22136110,64.3715,41179630,81.18139,51933226,89.02246,56949302,95.23428,60923117,97.46606,62350828,0.0001768619,0.0088845273,0.11520864,0.6724905,2.96039,6.6534255,10.93199,20.203869,29.854876,0.09010167654,0.20866802766,0.37263150511,0.875897082288251,0.331269773083989,0.827951756217152,1.96478528066412,4.6081669792839,8.20273320782943,12.2911327958276,21.2298650910683,30.627302553164
"Iran",2005,"N","consumption",TRUE,"IRN:2005:N:c","IRN2005",0.04190464,0.007276634,29234,70.6214985191755,0.6216126,0.1141496,433652,36.0967761752057,3.977902,0.9015644,2775078,24.0667533876278,15.84549,4.481526,11054186,28.6159852186376,42.23919,15.61094,29467050,37.0548762430823,63.5184,28.32907,44311927,44.6451941176644,76.02892,38.85436,53039559,51.1471225927015,88.04703,53.56891,61423675,60.8891860475771,93.53526,62.96507,65252393,67.3545599542161,10.63933,2.830167,7422246,27.1206829030474,17.45285,5.091187,12175518,29.31537101945,24.46561,7.730042,17067784,31.6969153319205,29234,404418,2341426,8279108,18412864,14844877,8727632,8384116,4509954,3828718,0.041905126844428,0.579708133959427,3.35628903081486,11.8675881131121,26.3936991684067,21.2792109760871,12.5105194640312,12.018110571882,6.46473949622136,5.48822991864078,0.04190464,29234,0.6216126,433652,3.977902,2775078,15.84549,11054186,42.23919,29467050,63.5184,44311927,76.02892,53039559,88.04703,61423675,93.53526,65252393,7.276634e-05,0.0021688424,0.0288500608,0.24648393,1.561094,4.2493605,7.770872,16.070673,25.186028,0.13100843043,0.2947797273,0.5364649148,0.706214985191755,0.685838747328908,0.77013610840409,1.57387918702507,3.70548762430823,6.69677911764966,10.2294245185403,18.2667558142731,26.9418239816864
"Iran",2006,"N","consumption",TRUE,"IRN:2006:N:c","IRN2006",0.02796196,0.00518607,19728,57.6746273456053,0.5542564,0.1029127,391054,35.8949055616719,4.119566,0.8593827,2906550,22.1482799822315,16.76446,4.649545,11828125,27.81550838185,42.31947,16.09333,29858400,37.9919855112052,62.52573,28.50449,44114879,45.5569330220363,74.68615,38.65942,52694634,51.7752493672267,87.01059,53.04326,61390113,60.9244333291409,92.45482,62.30857,65231276,67.3916056420493,11.1907,2.895719,7895572,26.1195402770017,18.5973,5.301439,13121280,28.6227174209646,25.53429,8.094134,18015657,31.693051549877,19728,371326,2515496,8921575,18030275,14256479,8579755,8695479,5323484,3841163,0.0279612601616106,0.526294753181784,3.56531012223697,12.6448945471574,25.5550086202547,20.2062610658728,12.1604197930799,12.3244399102201,7.54518050943693,5.44422941839785,0.02796196,19728,0.5542564,391054,4.119566,2906550,16.76446,11828125,42.31947,29858400,62.52573,44114879,74.68615,52694634,87.01059,61390113,92.45482,65231276,5.18607e-05,0.0019553413,0.0275002464,0.255724975,1.609333,4.2756735,7.731884,15.912978,24.923428,0.13401387532,0.3069533181,0.5617328996,0.576746273456053,0.682003205671766,0.708744959431408,1.52985296100175,3.79919855112052,6.83353995330544,10.3550498734453,18.2773299987423,26.9566422568197
"Iran",2009,"N","consumption",TRUE,"IRN:2009:N:c","IRN2009",0.2345651,0.05422187,171056,78.6356051421025,1.110224,0.3185678,809629,36.114355049746,4.495396,1.224089,3278260,28.4434009592876,15.11771,4.625137,11024565,30.8960233542184,40.89078,15.34148,29819535,37.5850801744915,61.85517,27.58521,45107782,44.6085115270739,74.89495,37.89144,54617020,50.6277966354652,88.23984,52.76971,64348759,59.861180372639,93.94896,62.45673,68512126,66.4740007831784,11.25126,3.344897,8204963,29.9768274037178,17.95878,5.562011,13096411,31.2916814291444,24.98201,8.199239,18218090,33.0714664587504,171056,638573,2468631,7746305,18794970,15288247,9509238,9731739,4412711,4163367,0.234564802661129,0.875659139286112,3.38517177624957,10.6223137667075,25.7730709771761,20.964389677004,13.0397795746873,13.3448896155915,6.051039922105,5.70912074853181,0.2345651,171056,1.110224,809629,4.495396,3278260,15.11771,11024565,40.89078,29819535,61.85517,45107782,74.89495,54617020,88.23984,64348759,93.94896,68512126,0.0005422187,0.0060527882,0.039170848,0.254382535,1.534148,4.1377815,7.578288,15.830913,24.982692,0.15968538278,0.3320520567,0.5870655124,0.786356051421025,0.686172745945174,0.910188830697203,1.69928128448201,3.75850801744915,6.69127672906109,10.125559327093,17.9583541117917,26.5896003132714
"Iran",2013,"N","consumption",TRUE,"IRN:2013:N:c","IRN2013",0.008163936,0.003142477,6244,84.7516382278049,0.1680298,0.03112095,128512,61.88618392418,1.729538,0.3240546,1322784,21.6364270696786,10.66052,2.515784,8153373,23.7933693195265,40.38046,12.74625,30883760,31.5882440034008,64.7351,26.37061,49510662,40.7809835715061,79.22156,37.94626,60590188,47.8724976959434,91.28192,54.07264,69814186,59.248662747137,95.69642,64.02675,73190481,66.8633278136092,6.615116,1.454356,5059369,22.2857119925463,12.7193,3.052346,9727968,24.0608906948933,20.12048,5.25554,15388534,26.1213130084867,6244,122268,1194272,6830589,22730387,18626902,11079526,9223998,3291462,3376295,0.00816401853179907,0.159865185433377,1.56150844651005,8.93098257192551,29.7199392541583,24.3546401534281,14.4864598955076,12.0603604435102,4.30358051965285,4.41449951134217,0.008163936,6244,0.1680298,128512,1.729538,1322784,10.66052,8153373,40.38046,30883760,64.7351,49510662,79.22156,60590188,91.28192,69814186,95.69642,73190481,3.142477e-05,0.00059129805,0.0103697472,0.13836812,1.274625,3.9555915,7.589252,16.221792,25.6107,0.06790388164,0.1782570064,0.3678878,0.847516382278049,1.17583749455942,0.692365666229715,1.30863531257396,3.15882440034008,6.11714753572591,9.57449953918868,17.7745988241411,26.7453311254437
"Iran",2014,"N","consumption",TRUE,"IRN:2014:N:c","IRN2014",0.04184345,0.007736561,32414,89.9136981668934,0.4203495,0.07503329,325627,37.4654698633878,3.216541,0.7278724,2491718,23.8728656610685,13.13008,3.583322,10171315,27.2275209357757,41.79496,14.31561,32376780,34.2372890467349,65.996,27.98383,51124298,42.3824967822772,79.35543,39.35349,61473281,49.6082894678003,91.35283,55.03497,70767158,60.2600852995362,95.74186,64.72418,74167153,67.6119736963048,7.99508,2.107526,6193449,26.9085486658395,14.17811,3.868347,10983180,27.3096032357202,21.12865,6.156035,16367468,29.1931682083777,32414,293213,2166091,7679597,22205465,18747518,10348983,9293877,3298600,3399995,0.0418430064185912,0.378506615691195,2.79619175714977,9.91353817989738,28.6648798211514,24.201040168034,13.3594299406087,11.997400967625,4.25813972272367,4.38902982070025,0.04184345,32414,0.4203495,325627,3.216541,2491718,13.13008,10171315,41.79496,32376780,65.996,51124298,79.35543,61473281,91.35283,70767158,95.74186,74167153,7.736561e-05,0.00142563251,0.0232919168,0.19708271,1.431561,4.1975745,7.870698,16.510491,25.889672,0.09542877728,0.2189484402,0.4179947765,0.899136981668934,0.711843927404368,0.763931701154192,1.49751365146766,3.42372890467349,6.35737451734158,9.92165789356006,18.0780255898609,27.0447894785219
"Iran",2015,"N","consumption",TRUE,"IRN:2015:N:c","IRN2015",0.01057558,0.003090861,8301,88.0371263958118,0.4212581,0.05882149,330655,36.7943806334974,3.150521,0.6829502,2472914,23.2371030211927,13.37159,3.617448,10495657,27.2302156311954,43.14127,14.72694,33862538,34.1361636208866,66.74007,28.50958,52385759,42.6462076426994,79.91572,39.90145,62727619,49.9065213229108,91.19932,55.42618,71584366,60.7431195133196,95.42928,64.98014,74904556,68.0828571686653,8.093936,2.018035,6353110,25.0885547849421,13.98272,3.796927,10975347,27.3410750151455,21.29208,6.078974,16712625,28.5226706859264,8301,322354,2142259,8022743,23366881,18523221,10341860,8856747,3587659,3320190,0.0105755710932606,0.41068276643741,2.72926302309089,10.2210684206071,29.7696797064524,23.5988002122249,13.1756506043306,11.2835992715966,4.57071952931893,4.22996089484798,0.01057558,8301,0.4212581,330655,3.150521,2472914,13.37159,10495657,43.14127,33862538,66.74007,52385759,79.91572,62727619,91.19932,71584366,95.42928,74904556,3.090861e-05,0.00111760831,0.0218544064,0.19895964,1.472694,4.276437,7.98029,16.627854,25.992056,0.0903676073,0.212627912,0.4085070528,0.880371263958118,0.699093232036451,0.743587296678166,1.49766185971575,3.41361636208866,6.39693114640491,9.98130426458216,18.2229358539959,27.2331428674661
