"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Angola",2009,"N","consumption",FALSE,"AGO:2009:N:c","AGO2009",10.51254,2.855674,2366823,26.9271154907738,35.6819,12.46207,8033523,34.9127420327463,61.81027,27.63436,13916138,44.6586291292134,83.764,47.23973,18858862,56.3276598712516,95.71098,67.14027,21548639,70.115841930086,77.25662,22154145,78.474630818578,99.25329,82.66122,22346165,83.2898980546735,99.71124,88.28858,22449269,88.51704876063,99.90811,91.1769,22493593,91.227391811239,10.74813,2.970597,2419864,27.4960102778668,17.18428,5.220101,3868917,30.1693659040503,25.0635,7.90868,5642867,31.5085196191808,0.02855674,0.23677933,0.88429952,2.59818515,6.714027,11.588493,16.532244,26.486574,36.47076,0.03015155955,0.06624308169,0.1204491964,0.269271154907738,0.66334209862218,1.42907613213483,3.09802129291884,7.0115841930086,11.7711946227867,16.6579796109347,26.555114628189,36.4909567244956
"Angola",2010,"N","consumption",FALSE,"AGO:2010:N:c","AGO2010",11.27646,3.198363,2633758,28.2240481897568,36.09703,12.93913,8430911,35.8357760440266,61.86586,27.9947,14449542,45.2366551633029,83.54461,47.39174,19512885,56.7097935809197,95.64155,67.14458,22338276,70.1933723200393,77.23138,22975238,78.5267875140364,99.20439,82.62874,23170421,83.2536841304621,99.69198,88.25566,23284304,88.5663374604807,99.88543,91.14546,23329487,91.1942716233817,11.49266,3.287421,2684254,28.5095004001114,18.03194,5.605576,4211584,30.9304021823747,25.38381,8.304838,5928705,32.546271928598,0.03198363,0.24584347,0.8958304,2.6065457,6.714458,11.584707,16.525748,26.476698,36.458184,0.03323582631,0.07085448064,0.12590134408,0.282240481897568,0.680879744836505,1.44757296522569,3.11903864695058,7.01933723200393,11.7790181271055,16.6507368260924,26.5699012381442,36.4777086493527
"Angola",2011,"N","consumption",FALSE,"AGO:2011:N:c","AGO2011",12.27178,3.637673,2972306,29.4879806435782,37.03079,13.70044,8969102,36.916315925754,62.42101,28.77279,15118781,46.0443554120694,83.80389,47.9901,20297856,57.2170022773542,95.64081,67.49957,23164836,70.5620637201849,77.46588,23822967,78.7635807483914,99.17295,82.8,24020344,83.5106711178581,99.68358,88.3632,24144022,88.6769206808337,99.86277,91.22136,24187423,91.3640501881556,11.96583,3.551558,2898203,29.2627201135141,18.51135,5.921836,4483571,31.9633363064325,25.70939,8.641864,6226984,33.466691372051,0.03637673,0.26030836,0.92072928,2.6394555,6.749957,11.619882,16.56,26.50896,36.488544,0.0351604242,0.07331232968,0.12841809904,0.294879806435782,0.701410002589326,1.47341937318622,3.14693512525448,7.05620637201849,11.8145371122587,16.7021342235716,26.6030762042501,36.5456200752622
"Angola",2012,"N","consumption",FALSE,"AGO:2012:N:c","AGO2012",12.58164,3.849003,3158989,30.4882889060703,36.78134,13.69668,9235033,37.2105632688568,61.28781,28.40499,15388101,46.2699097450464,82.95714,47.34147,20828821,57.0557000362518,95.20222,66.86227,23903308,70.188584879803,76.96292,24673747,78.3302068834995,99.09525,82.3917,24880767,83.1813161305625,99.62342,88.07184,25013380,88.381583669807,99.83859,90.99168,25067404,91.1275964874452,12.83368,3.971393,3222272,30.7281427323697,19.61856,6.432042,4925815,32.6166954077159,26.51919,9.192933,6658420,34.5388910171742,0.03849003,0.26023692,0.90895968,2.60378085,6.686227,11.544438,16.47834,26.421552,36.396672,0.04026992502,0.08149397214,0.13982451093,0.304882889060703,0.707000702108279,1.48063711184148,3.13806350199385,7.0188584879803,11.7495310325249,16.6362632261125,26.5144751009421,36.4510385949781
"Angola",2013,"N","consumption",FALSE,"AGO:2013:N:c","AGO2013",13.29122,4.185951,3457815,31.3771227101477,37.18691,14.21611,9674465,38.2008102054583,61.3479,28.84765,15960135,46.9883845677252,82.70869,47.57986,21517311,57.4801194925667,95.10907,66.93093,24743366,70.3331752736022,76.9817,25550865,78.3470456824145,99.01511,82.39427,25759553,83.1809654954274,99.6171,88.06201,25916166,88.3690107718258,99.81359,90.97789,25967284,91.1148851503424,13.30235,4.204133,3460710,31.2783441385875,20.21718,6.713927,5259657,33.0195764512583,26.82312,9.480553,6978244,35.2120810891613,0.04185951,0.27010609,0.9231248,2.6168923,6.693093,11.547255,16.478854,26.418603,36.391156,0.04212541266,0.08412550531,0.14249271159,0.313771227101477,0.725815393903708,1.50362830616721,3.16140657209117,7.03331752736022,11.7520568523622,16.6361930990855,26.5107032315477,36.445954060137
"Angola",2014,"N","consumption",FALSE,"AGO:2014:N:c","AGO2014",13.96319,4.516539,3761932,31.9675977991012,37.76034,14.74977,10173307,39.0095492774121,61.3336,29.32079,16524363,47.7592321294665,82.49596,47.85523,22225879,58.0232703603498,95.05799,67.02633,25610314,70.5090265258645,77.02027,26446673,78.4662640568539,98.96768,82.41253,26663654,83.2840121767789,99.59765,88.06234,26833379,88.4589072265759,99.77915,90.97219,26882278,91.2016782103058,13.80941,4.450603,3720501,31.9527955618747,20.76572,7.004312,5594654,33.6335414318127,27.29371,9.822677,7353411,35.8244868604457,0.04516539,0.28024563,0.93826528,2.63203765,6.702633,11.5530405,16.482506,26.418702,36.388876,0.04419448779,0.08692351192,0.1463578873,0.319675977991012,0.74118143627083,1.52829542814293,3.19127986981924,7.05090265258645,11.7699396085281,16.6568024353558,26.5376721679728,36.4806712841223
"Angola",2015,"N","consumption",FALSE,"AGO:2015:N:c","AGO2015",15.73114,5.214444,4386531,32.9510829725394,39.91045,16.14843,11128782,40.365747548208,63.37068,30.9896,17670522,48.8881156965593,83.77905,49.41363,23361270,58.984114838639,95.3325,68.15038,26582878,71.4660217954685,77.83334,27401242,79.2151683636689,99.01062,83.0368,27608499,83.9154229935517,99.60445,88.48493,27774084,88.7948913526268,99.77147,91.28879,27820657,91.5183095401193,14.3095,4.718261,3990115,32.708885425503,21.39287,7.342417,5965269,34.2740390870765,27.76498,10.21002,7742093,36.706540545592,0.05214444,0.30682017,0.9916672,2.71774965,6.815038,11.675001,16.60736,26.545479,36.515516,0.04491784472,0.0873747623,0.1457990856,0.329510829725394,0.766949203415952,1.5644197022899,3.24412631612515,7.14660217954685,11.8822752545503,16.7830845987103,26.638467405788,36.6073238160477
"Angola",2016,"N","consumption",FALSE,"AGO:2016:N:c","AGO2016",17.4578,5.934375,5035263,33.877942229012,42.16528,17.6276,12161514,41.7722609687169,65.50681,32.77847,18893791,50.0548219304556,84.91904,51.08841,24492761,60.1247838503759,95.78325,69.35532,27626269,72.3527006251453,78.70155,28360838,80.019216633107,99.0206,83.70435,28560001,84.5056516122629,99.61757,88.93648,28732182,89.2496051564972,99.75784,91.62736,28772639,91.8580182766504,14.61952,4.856865,4216633,32.998168092965,21.77052,7.51205,6279159,34.4333402085014,28.18388,10.42339,8128931,36.9489934091214,0.05934375,0.3349244,1.04891104,2.80986255,6.935532,11.8052325,16.74087,26.680944,36.650944,0.0439060596,0.084886165,0.1413411684,0.33877942229012,0.793672958405621,1.60175430177458,3.30686311177067,7.23527006251453,12.002882494966,16.9011303224526,26.7748815469492,36.7432073106602
"Angola",2017,"N","consumption",FALSE,"AGO:2017:N:c","AGO2017",20.25429,6.990214,6039171,34.4591629380617,45.06926,19.57518,13438188,43.4328851037406,68.03433,35.0932,20285625,51.5620976211131,86.29265,53.24071,25729662,61.726776926429,96.20495,70.91059,28685188,73.6789796498246,79.82284,29361879,81.0878272077855,99.07678,84.56593,29541474,85.3891136262227,99.63395,89.52641,29707604,89.8571396747244,99.76107,92.07026,29745507,92.3171921256887,15.25856,5.089411,4549606,33.2968565899208,22.43126,7.800993,6688272,34.6916651081262,28.75599,10.76644,8574101,37.2783185937099,0.06990214,0.37192842,1.1229824,2.92823905,7.091059,11.973426,16.913186,26.857923,36.828104,0.04315820528,0.0826905258,0.1369491168,0.344591629380617,0.825224816971071,1.64998712387562,3.39497273095359,7.36789796498246,12.1631740811678,17.0778227252445,26.9571419024173,36.9268768502755
"Angola",2018,"N","consumption",TRUE,"AGO:2018:N:c","AGO2018",24.0862,8.591704,7420901,35.6322531988188,49.08743,22.32624,15123720,45.4792198596087,71.15392,38.31124,21922353,53.824663885171,88.1972,56.2298,27173347,63.776674351194,96.83179,73.0712,29833644,75.4439148175651,81.37618,30383118,82.4881084442231,99.24195,85.76125,30576209,86.4097469249007,99.65298,90.3481,30702846,90.6635825805664,99.77462,92.69023,30740323,92.9213159558968,15.61591,5.264359,4811225,33.4953482566619,22.71894,8.020965,6999651,35.1587105354765,29.15268,11.03472,8981871,37.7816238249059,0.08591704,0.42419856,1.22595968,3.092639,7.30712,12.206427,17.15225,27.10443,37.076092,0.0405355643,0.07724189295,0.1275613632,0.356322531988188,0.864105177332565,1.72238924432547,3.50771708931567,7.54439148175651,12.3732162666335,17.2819493849801,27.1990747741699,37.1685263823587
"Angola",2019,"N","consumption",FALSE,"AGO:2019:N:c","AGO2019",25.73526,9.34516,8190322,36.2470252827738,51.39554,23.59346,16356782,45.8415416104228,72.79304,39.79476,23166600,54.6212825949439,89.12954,57.63299,28365739,64.649748091035,97.16281,74.09011,30922351,76.2713949911939,82.10908,31414574,83.1573130273197,99.33421,86.33357,31613405,86.9103701894895,99.67712,90.74024,31722537,91.072859112698,99.78062,92.9876,31755477,93.142958368752,15.70069,5.291268,4996791,33.5142859552939,22.79382,8.062162,7254200,35.2313512929477,29.17459,11.0749,9284899,37.8241551209792,0.0934516,0.44827574,1.27343232,3.16981445,7.409011,12.316362,17.266714,27.222072,37.19504,0.03894373248,0.07425251202,0.122377645,0.362470252827738,0.870989290598033,1.7478810430382,3.55573614500692,7.62713949911939,12.473596954098,17.3820740378979,27.3218577338094,37.2571833475008
"Albania",1981,"N","consumption",FALSE,"ALB:1981:N:c","ALB1981",0.05741581,0.006945949,1565,6.03668090338654,0.4645278,0.08457529,12663,21.7316578235016,7.623522,1.322701,207821,17.3416016099542,37.5578,9.896496,1023847,26.2980252780969,81.64266,33.64917,2225625,41.4318925871089,52.50657,2605173,54.856538678965,99.29428,63.90229,2706818,64.3450208256,99.91247,75.84967,2723670,75.9031806887926,99.95166,81.86891,2724738,81.9273855165945,2.768821,0.4134518,75480,14.5897207166456,7.548123,1.301185,205766,17.2862356869384,14.80251,2.923147,403525,19.712395456291,6.945949e-05,0.00160693051,0.042326432,0.54430728,3.364917,7.8759855,12.780458,22.754901,32.747564,0.010551289936,0.04149478965,0.11186883569,0.0603668090338654,0.41290149864653,0.554931251518534,1.44639139029533,4.14318925871089,8.22848080184475,12.86900416512,22.7709542066378,32.7709542066378
"Albania",1982,"N","consumption",FALSE,"ALB:1982:N:c","ALB1982",0.05741581,0.006544287,1599,5.32719227793743,0.4079184,0.08155963,11358,21.1402243765137,7.41039,1.273497,206326,17.2329338700399,37.3002,9.677397,1038541,25.938394329627,81.04435,33.27045,2256500,41.0598879138276,52.16405,2659520,54.6108335724225,99.29428,63.62062,2764629,64.1206693738454,99.91247,75.65816,2781841,75.7245721990117,99.95166,81.725,2782932,81.7934291492587,2.768821,0.4131679,77092,14.5415069806267,7.548123,1.302391,210161,17.385363899655,14.80251,2.924819,412143,19.617637425734,6.544287e-05,0.00154963297,0.040751904,0.532256835,3.327045,7.8246075,12.724124,22.697448,32.69,0.010626678388,0.04187187065,0.11283951702,0.0532719227793743,0.40166426315376,0.551453883841277,1.42661168812949,4.10598879138276,8.19162503586337,12.8241338747691,22.7173716597035,32.7173716597035
"Albania",1983,"N","consumption",FALSE,"ALB:1983:N:c","ALB1983",0.05741581,0.007061554,1633,6.22958813124861,0.4645278,0.0854456,13211,21.9105768681661,7.623522,1.337133,216810,17.5512364250326,37.69578,9.960063,1072053,26.4738684594725,81.70085,33.75912,2323539,41.4681747257257,52.60548,2726123,54.9043782901903,99.29428,63.98336,2823890,64.4273663111162,99.91247,75.90478,2841471,75.9589565479231,99.95166,81.91033,2842585,81.9692174109423,2.768821,0.4133089,78744,14.663724706537,7.548123,1.301783,214666,17.3151234883285,14.84171,2.92553,422092,19.7368385528698,7.061554e-05,0.0016234664,0.042788256,0.547803465,3.375912,7.890822,12.796672,22.771434,32.764132,0.010522844594,0.04142273506,0.1117259907,0.0622958813124861,0.416300960495156,0.561639565601043,1.45606276527099,4.14681747257257,8.23565674352855,12.8854732622232,22.7876869643769,32.7876869643769
"Albania",1984,"N","consumption",FALSE,"ALB:1984:N:c","ALB1984",0.05741581,0.008727019,1668,9.19546635742837,0.534846,0.09874756,15534,19.8844672618243,8.790304,1.560212,255308,17.7531805448436,39.91129,10.90612,1159195,27.3355798246321,83.70326,35.37431,2431102,42.2547031134376,54.0429,2800493,56.051054901635,99.36206,65.15267,2885900,65.4684961342152,99.91247,76.69884,2901887,76.7577573804148,99.95166,82.50705,2903025,82.5683180353111,2.768821,0.4135087,80418,14.7848337799343,7.548123,1.30228,219230,17.3992815915034,14.80251,2.923321,429928,19.7566430676389,8.727019e-05,0.00187620364,0.049926784,0.5998366,3.537431,8.106435,13.030534,23.009652,33.00282,0.010180584194,0.0400711556,0.10792901132,0.0919546635742837,0.377804877974662,0.568101777434995,1.50345689035477,4.22547031134376,8.40765823524525,13.093699226843,23.0273272141244,33.0273272141244
"Albania",1985,"N","consumption",FALSE,"ALB:1985:N:c","ALB1985",0.05741581,0.008868505,1702,9.45348861591908,0.534846,0.1000148,15857,20.1271389032218,8.855139,1.581398,262534,17.7771406182033,40.66027,10.9919,1205480,27.1247500487072,83.76705,35.51488,2483494,42.4194791992194,54.16605,2858667,56.0637496328542,99.36206,65.25208,2945849,65.6361141980206,99.91247,76.76629,2962167,76.8320006653569,99.95166,82.55774,2963329,82.6240004990176,2.768821,0.4126971,82089,14.7582236238438,7.548123,1.302161,223784,17.3714937507848,14.84171,2.925672,440021,19.6139997438428,8.868505e-05,0.0019002812,0.050604736,0.6045545,3.551488,8.1249075,13.050416,23.029887,33.023096,0.010127586834,0.03995029948,0.10772324304,0.0945348861591908,0.382415639161214,0.568868499782506,1.4918612526789,4.24194791992194,8.40956244492813,13.1272228396041,23.0496001996071,33.049600199607
"Albania",1986,"N","consumption",FALSE,"ALB:1986:N:c","ALB1986",0.05741581,0.007113687,1735,6.35912019843422,0.4645278,0.08583808,14041,22.0070269528375,7.623522,1.343642,230431,17.6458313937888,37.69578,9.988779,1139406,26.5516868305239,81.70085,33.80875,2469518,41.466540590135,52.65026,2897395,54.9436079535903,99.29428,64.01991,3001304,64.520747238926,99.91247,75.92964,3019989,76.0012696942174,99.95166,81.92901,3021174,82.0009522706631,2.768821,0.4129717,83691,14.6714069030936,7.548123,1.302362,228152,17.33196699205,14.80251,2.925386,447426,19.7402616844631,7.113687e-05,0.00163092352,0.042996544,0.549382845,3.380875,7.897539,12.803982,22.778892,32.771604,0.010501870331,0.04140208798,0.1116034759,0.0635912019843422,0.418133512103912,0.564666604601242,1.46034277567881,4.1466540590135,8.24154119303854,12.9041494477852,22.8003809082652,32.8003809082652
"Albania",1987,"N","consumption",FALSE,"ALB:1987:N:c","ALB1987",0.05741581,0.008496741,1770,8.80917626985557,0.5067833,0.09671575,15627,19.6148209729875,8.494718,1.526952,261944,17.9485140826343,39.45011,10.7704,1216486,27.3350700575788,83.61569,35.14596,2578378,42.1269486941434,53.8427,2971147,55.8987044620996,99.36206,64.99088,3063933,65.3734602200628,99.91247,76.58905,3080906,76.6674378783698,99.95166,82.42454,3082114,82.5005784087774,2.768821,0.4128951,85380,14.6921053505227,7.548123,1.301162,232754,17.3391358212173,14.80251,2.925044,456451,19.7509818302204,8.496741e-05,0.00183759925,0.048862464,0.592372,3.514596,8.076405,12.998176,22.976715,32.969816,0.010210895823,0.04021891742,0.1085191324,0.0880917626985557,0.372681598486763,0.574352450644298,1.50342885316683,4.21269486941434,8.38480566931494,13.0746920440126,23.0002313635109,33.000231363511
"Albania",1988,"N","consumption",FALSE,"ALB:1988:N:c","ALB1988",0.05741581,0.01009274,1804,11.6096174043979,0.7408011,0.115024,23278,16.9026747907184,10.38783,1.785084,326421,17.3241033465176,41.99019,11.75704,1319473,28.0701954560052,84.85952,36.74402,2666571,43.3234743841583,55.24162,3051781,56.8832507914089,99.57289,66.11632,3128915,66.4373736887698,99.91247,77.34998,3139586,77.404199181404,99.95166,82.99637,3140817,83.053149386053,2.768821,0.4135668,87006,14.8444185485989,7.548123,1.302927,237187,17.3647187249624,14.80251,2.925176,465145,19.6220110576959,0.0001009274,0.002185456,0.057122688,0.6466372,3.674402,8.286243,13.223264,23.204994,33.198548,0.009896653524,0.03897054657,0.10498456664,0.116096174043979,0.32115082102365,0.554371307088563,1.54386075008029,4.33234743841583,8.53248761871134,13.287474737754,23.2212597544212,33.2212597544212
"Albania",1989,"N","consumption",FALSE,"ALB:1989:N:c","ALB1989",0.05741581,0.006816268,1853,5.77765840979726,0.4645278,0.08359902,14995,21.5393719425038,7.548123,1.306663,243649,17.3493705735762,37.51486,9.825503,1210958,26.2396926223864,81.22616,33.52608,2621934,41.2656520369083,52.39594,3084804,54.6734674090242,99.29428,63.81135,3205163,64.2468336202317,99.91247,75.78784,3225118,75.8507739630048,99.95166,81.82245,3226383,81.8880804722536,2.768821,0.4129386,89376,14.5751894735548,7.548123,1.30276,243649,17.2976816245916,14.80251,2.923663,477817,19.4402929224746,6.816268e-05,0.00158838138,0.041813216,0.540402665,3.352608,7.859391,12.76227,22.736352,32.72898,0.010562969388,0.0416622648,0.11218094931,0.0577765840979726,0.409248066907572,0.555179858354439,1.44318309423125,4.12656520369083,8.20102011135363,12.8493667240463,22.7552321889014,32.7552321889014
"Albania",1990,"N","consumption",FALSE,"ALB:1990:N:c","ALB1990",0.05741581,0.0124773,1887,NA,0.9605859,0.1529463,31570,15.8111643900217,11.64763,2.248767,382804,19.2365376261034,45.60711,13.37129,1498897,29.2828404235376,86.87456,39.21825,2855169,45.1579798714732,57.37983,3224749,58.4706203032869,99.63208,67.80505,3274450,67.9935720981463,99.91247,78.48688,3283665,78.5514604019992,99.95166,83.85073,3284953,83.9135953014994,2.768821,0.4131322,90998,14.2314076722834,7.548123,1.302296,248072,17.1733036588278,14.80251,2.924639,486491,19.637704690258,0.000124773,0.0029059797,0.071960544,0.73542095,3.921825,8.6069745,13.56101,23.546064,33.540292,0.009386363584,0.0369852064,0.09967169712,NA,0.300412123410412,0.615569204035309,1.61055622329457,4.51579798714732,8.77059304549303,13.5987144196293,23.5654381205998,33.5654381205998
"Albania",1991,"N","consumption",FALSE,"ALB:1991:N:c","ALB1991",0.173457,0.03090706,5666,38.4235518074413,5.227661,0.8931756,170777,16.7782357485186,30.28894,7.279936,989476,24.0755492580647,71.42144,26.25116,2333188,36.9102694788963,96.35305,53.92394,3147652,55.9298195591848,68.89581,3256665,69.0945911856946,99.91247,76.63361,3263931,76.7006964158377,99.95166,84.40177,3265211,84.4671309438918,100,88.29698,3266790,88.3503482079188,2.768821,0.4135876,90452,14.6120990165272,7.548123,1.301986,246581,17.3068688808591,14.80251,2.922123,483567,19.5706080063556,0.0003090706,0.0169703364,0.232957952,1.4438138,5.392394,10.3343715,15.326722,25.320531,35.318792,0.006807651896,0.02678185202,0.07211799564,0.384235518074413,0.318786479221853,0.77041757625807,2.0300648213393,5.59298195591848,10.3641886778542,15.3401392831675,25.3401392831675,35.3401392831675
"Albania",1992,"N","consumption",FALSE,"ALB:1992:N:c","ALB1992",0.3134484,0.0431473,10178,23.8257587257436,7.292373,1.235144,236786,17.0596856736655,35.12049,8.96265,1140376,25.2907736067233,75.50163,29.37927,2451567,38.9050984948915,97.97335,56.78822,3181233,57.9303884882237,70.94108,3240100,71.0653631979772,99.91247,78.17527,3244197,78.2367439910567,99.96992,85.43188,3246062,85.4911626607045,100,89.07202,3247039,89.1183719955284,2.768821,0.4135985,89905,14.6218487441129,7.548123,1.30272,245090,17.2772593839796,14.80251,2.924414,480643,19.690893521682,0.000431473,0.023467736,0.2868048,1.61585985,5.678822,10.641162,15.635054,25.629564,35.628808,0.006357008945,0.0250252512,0.0674077427,0.238257587257436,0.324134027799645,0.809304755415146,2.13978041721903,5.79303884882237,10.6598044796966,15.6473487982113,25.6473487982114,35.6473487982114
