"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","total_shortall_annual_1_00","income_gap_ratio_1_00","watts_index_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","total_shortall_annual_1_90","income_gap_ratio_1_90","watts_index_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","total_shortall_annual_3_20","income_gap_ratio_3_20","watts_index_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","total_shortall_annual_5_50","income_gap_ratio_5_50","watts_index_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","total_shortall_annual_10_00","income_gap_ratio_10_00","watts_index_10_00","headcount_ratio_15_00","poverty_gap_index_15_00","headcount_15_00","total_shortall_annual_15_00","income_gap_ratio_15_00","watts_index_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","total_shortall_annual_20_00","income_gap_ratio_20_00","watts_index_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","total_shortall_annual_30_00","income_gap_ratio_30_00","watts_index_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","total_shortall_annual_40_00","income_gap_ratio_40_00","watts_index_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","total_shortall_annual_40_median","income_gap_ratio_40_median","watts_index_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","total_shortall_annual_50_median","income_gap_ratio_50_median","watts_index_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","total_shortall_annual_60_median","income_gap_ratio_60_median","watts_index_60_median","MeanPerMonth","MeanPerMonth_estimated","MedianPerMonth","MedianPerMonth_estimated","PPP","Population","share_decile_1","share_decile_2","share_decile_3","share_decile_4","share_decile_5","share_decile_6","share_decile_7","share_decile_8","share_decile_9","share_decile_10","threshold_decile_1","threshold_decile_2","threshold_decile_3","threshold_decile_4","threshold_decile_5","threshold_decile_6","threshold_decile_7","threshold_decile_8","threshold_decile_9","average_decile_1","average_decile_2","average_decile_3","average_decile_4","average_decile_5","average_decile_6","average_decile_7","average_decile_8","average_decile_9","average_decile_10","Gini","Gini_estimated","Polarization","Polarization_estimated","MLD","MLD_estimated","Palma","P90_P10_ratio","P90_50_ratio","Entropy_0_5","Entropy_1_0","Entropy_1_5","Entropy_2_0","Atkinson_0_5","Atkinson_1_0","Atkinson_1_5","Atkinson_2_0","Theil_0_0","Theil_0_5","Theil_1_0","Theil_1_5","Theil_2_0","Var.Coeff","datayear","isinterpolated","usemicrodata","OriginalMedian","OriginalMean","OriginalDecileShares","MonotonicityBreaks","RowsWithIncreasingHeadcount","DataframeRowsForGpinter","LessThan33Rows","headcount_stacked_below_1_00","headcount_stacked_below_1_90","headcount_stacked_below_3_20","headcount_stacked_below_5_50","headcount_stacked_below_10_00","headcount_stacked_above_30_00","headcount_stacked_below_30_00","headcount_ratio_stacked_below_1_00","headcount_ratio_stacked_below_1_90","headcount_ratio_stacked_below_3_20","headcount_ratio_stacked_below_5_50","headcount_ratio_stacked_below_10_00","headcount_ratio_stacked_above_30_00","headcount_ratio_stacked_below_30_00","multi_headcount_ratio_1_00","multi_headcount_1_00","multi_headcount_ratio_1_90","multi_headcount_1_90","multi_headcount_ratio_3_20","multi_headcount_3_20","multi_headcount_ratio_5_50","multi_headcount_5_50","multi_headcount_ratio_10_00","multi_headcount_10_00","multi_headcount_ratio_15_00","multi_headcount_15_00","multi_headcount_ratio_20_00","multi_headcount_20_00","multi_headcount_ratio_30_00","multi_headcount_30_00","multi_headcount_ratio_40_00","multi_headcount_40_00","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Malaysia",1992,"N","income",TRUE,"MYS:1992:N:i","MYS1992",0,0,0,0,93.3138577860721,0,1.274147,0.1033625,242122,0.7168189375,13.6888282741258,0.001111215,11.81136,2.631795,2244472,30.7393656,22.516821387694,0.03084468,30.295,10.18558,5756855,204.4755185,34.4499664627054,0.1428619,57.69119,25.89173,10962858,945.048145,45.1205198356386,0.409433,74.97063,39.67658,14246411,2172.292755,53.0329304296178,0.6829851,84.15793,49.76483,15992242,3632.83259,59.2633880455865,0.9177856,92.37062,62.82916,17552871,6879.79302,68.0546989972021,1.2754,95.63726,70.67691,18173620,10318.82886,73.9736584881903,1.546806,13.5107,3.219029,2567392,39.93640043415,24.181971938347,0.03930677,20.3936,5.700762,3875326,88.4122627437,29.6805671385738,0.07363703,27.2267,8.728063,5173796,162.472892745,32.9662106488942,0.1205689,396.1186,396.1186,258.4692,258.021481353992,1.586355,19002656,0.01894,0.02772,0.03703,0.04721,0.0588,0.07267,0.09046,0.116,0.1611,0.3702,1088.19139321467,1533.40631953692,1991.16935172144,2499.87525860395,3096.25777624791,3834.98183419136,4814.98951201702,6313.68106506502,9430.40001402075,855.547410178281,1303.40777029572,1757.28763131113,2240.91201687739,2791.29266511895,3449.77190428057,4294.48617718273,5502.94701201564,7637.33513961212,17701.2442731275,0.4765373,0.479658190946316,0.441637,NA,0.3912557,0.38489325992497,2.87490647315305,8.66612258911739,3.04574124491943,0.38203485735775,0.41906170039114,0.513107300440795,0.712331178452524,0.181895514164103,0.319476728566974,0.429713005215342,0.540858453009504,0.41906170039114,0.38489325992497,0.38489325992497,0.38489325992497,0.38489325992497,1.19359220712312,1992,0,0,1,1,1,4938,10224,253,0,0,242122,2002350,3512383,5206003,1449785,6590013,0,1.27414820328274,10.5372112193159,18.483642497133,27.3961860910391,7.62938086128592,34.6794311279434,0,0,1.274147,242122,11.81136,2244472,30.295,5756855,57.69119,10962858,74.97063,14246411,84.15793,15992242,92.37062,17552871,95.63726,18173620,0,0.0019638875,0.08421744,0.5602069,2.589173,5.951487,9.952966,18.848748,28.270764,0.10941479571,0.24222537738,0.445131213,0.933138577860721,0.26008773720839,0.720538284406208,1.8947481554488,4.51205198356386,7.95493956444267,11.8526776091173,20.4164096991606,29.5894633952761
"Malaysia",1995,"N","income",TRUE,"MYS:1995:N:i","MYS1995",0.01863949,0.001188087,3819,0.00433651755,93.081729448213,1.544546e-05,1.762748,0.2127475,361145,1.4754039125,16.5545624953728,0.00221604,11.53941,2.731661,2364149,31.90580048,23.8986996888101,0.03357129,29.42594,10.01689,6028671,201.08906675,34.8495854209089,0.1414935,56.35506,25.26104,11545803,922.02796,45.0116527016329,0.4011569,73.84979,38.83857,15130055,2126.4117075,52.739994204423,0.6704404,83.33055,48.89394,17072436,3569.25762,58.7712875224729,0.9015133,91.9067,62.04121,18829484,6793.512495,67.5545587686175,1.257042,95.34004,69.99336,19532893,10219.03056,73.4777342292059,1.527427,13.92928,3.573395,2853776,45.5718637745,25.7887270233042,0.04380086,20.83147,6.086887,4267870,97.0444568184,30.6492266850381,0.07978084,27.50895,9.101255,5635926,174.07060313,33.968602166335,0.1247081,412.1311,412.1311,265.6974,265.482047260376,1.586355,20487607,0.018,0.02688,0.03625,0.04645,0.05803,0.07185,0.08954,0.1148,0.1596,0.3786,1096.63963921358,1552.69256371424,2034.85475719519,2564.7618154923,3185.78456712451,3948.97196517608,4957.18983079542,6511.61156527082,9757.27229795532,843.579995260515,1322.12415257707,1790.18768158997,2294.78843287886,2866.98002741041,3549.65841924546,4423.42304825473,5671.60866131762,7876.1977459048,18817.1838355606,0.4852267,0.487993910013664,0.4452844,NA,0.4087816,0.398144476807886,3.01042175345844,8.89742806028096,3.06275333198762,0.3952198030278,0.436575728464065,0.543637194248104,0.778210183357613,0.187847483219817,0.328435004914078,0.440621359186415,0.551905692564942,0.436575728464065,0.398144476807886,0.398144476807886,0.398144476807886,0.398144476807886,1.24756577650849,1995,0,0,1,1,1,4311,10851,244,0,3819,357326,2003004,3664522,5517132,1658123,7283681,0.0186405371793787,1.74410803565297,9.77666156911346,17.8865301350226,26.929118661833,8.09329757252763,35.551643488671,0.01863949,3819,1.762748,361145,11.53941,2364149,29.42594,6028671,56.35506,11545803,73.84979,15130055,83.33055,17072436,91.9067,18829484,95.34004,19532893,1.188087e-05,0.0040422025,0.087413152,0.55092895,2.526104,5.8257855,9.778788,18.612363,27.997344,0.1248544213,0.26587522416,0.476905762,0.93081729448213,0.314536687412083,0.764758390041923,1.91672719814999,4.50116527016329,7.91099913066345,11.7542575044946,20.2663676305853,29.3910936916824
"Malaysia",1997,"N","income",TRUE,"MYS:1997:N:i","MYS1997",0,0,0,0,64.9922637317025,0,0.4073902,0.03522614,87845,0.2442932809,34.0431260189156,0.0003409869,7.290572,1.412303,1572051,16.49569904,20.464434671399,0.0160327,21.87882,6.631409,4717685,133.125535675,32.2706467185047,0.09044984,46.5688,19.33312,10041534,705.65888,42.0542866854467,0.296442,65.11773,31.74435,14041201,1738.0031625,48.914907391922,0.5269632,76.5026,41.62828,16496097,3038.86444,54.5614819037892,0.734713,87.92421,55.44212,18958915,6070.91214,63.1587092301891,1.071019,92.86418,64.25685,20024111,9381.5001,69.2274909172771,1.340271,14.54264,3.855556,3135799,60.6114608758,27.0086164747497,0.04853413,21.12211,6.299749,4554517,123.708171113,31.6624037842873,0.08313161,27.7688,9.33864,5987729,220.19579256,34.8288052649572,0.1288089,513.686,513.686,327.5106,327.255985169198,1.586355,21562793,0.01744,0.02626,0.03558,0.04576,0.05732,0.07114,0.08887,0.1142,0.1592,0.3842,1318.83845950176,1883.87384760721,2494.29201931651,3153.61046312867,3927.07182203037,4873.56401781564,6142.39275367508,8095.06458641075,12120.7824313098,1007.77551353921,1596.16894781031,2189.92337169205,2817.17492294775,3529.46286491519,4380.82391982462,5471.7429223247,7032.94915451946,9793.60845765887,23822.6899247678,0.4914966,0.494927482130222,0.4510519,NA,0.421115,0.411007729987907,3.13001656783772,9.19049815690763,3.08646823399404,0.406402327569336,0.449757944912955,0.56406228814896,0.818472980846326,0.192878485543807,0.337018193260429,0.45584746812816,0.598403281290447,0.449757944912955,0.411007729987907,0.411007729987907,0.411007729987907,0.411007729987907,1.27943189021247,1997,0,0,1,1,1,4219,10943,196,0,0,87845,1484206,3145634,5323849,2603878,8917381,0,0.407391565647363,6.88318067144641,14.5882493051805,24.6899787054488,12.075791851269,41.355407901008,0,0,0.4073902,87845,7.290572,1572051,21.87882,4717685,46.5688,10041534,65.11773,14041201,76.5026,16496097,87.92421,18958915,92.86418,20024111,0,0.00066929666,0.045193696,0.364727495,1.933312,4.7616525,8.325656,16.632636,25.70274,0.16605879692,0.3389264962,0.603276144,0.649922637317025,0.646819394359396,0.654861909484768,1.77488556951776,4.20542866854467,7.3372361087883,10.9122963807578,18.9476127690567,27.6909963669108
"Malaysia",2003,"N","income",TRUE,"MYS:2003:N:i","MYS2003",0.0896008,0.01422872,22130,0.051934828,65.198293204589,0.0001849709,1.227611,0.2408822,303205,1.670518057,25.9640397931165,0.002987495,6.87366,1.652839,1697713,19.30515952,24.9425381411759,0.02110301,21.7841,6.909658,5380415,138.71138435,31.8085880945362,0.09448514,47.88542,19.79312,11827133,722.44888,41.3500417136787,0.299123,66.47957,32.46536,16419669,1777.47846,48.8342960722146,0.5309799,77.50205,42.43847,19142091,3098.00831,54.7694352373477,0.7383905,89.04006,56.31878,21991843,6166.90641,63.2147428029761,1.07773,93.97377,65.20775,23210411,9520.3315,69.3738726505053,1.341698,13.14225,3.596542,3245981,54.9249508072,27.7109312231264,0.04732222,19.99776,6.188571,4939211,118.1367261045,31.071809048456,0.08398005,26.69112,9.060677,6592391,207.688838194,34.0177703357307,0.1265453,474.0293,474.0293,318.1269,317.961909135073,1.586355,24698819,0.01766,0.02869,0.03852,0.04877,0.0605,0.07512,0.09349,0.1205,0.1655,0.3512,1350.38271924363,1905.1061520193,2462.34874156944,3085.08464890459,3815.54290962087,4751.76791569275,5966.90650094486,7829.51919348803,11393.1804366702,992.670392255584,1629.69802365929,2188.03385520354,2771.28458300289,3437.75824068043,4268.42414344448,5312.25304103726,6845.49546820846,9395.59581317281,20042.3024393353,0.464162,0.465280476392208,NA,NA,0.3742938,0.365571695616943,2.64351493605154,8.437001062226,2.98599195620165,0.355198601560607,0.380576945364643,0.452221321029854,0.604997829478962,0.16971392287089,0.306200104882054,0.425238896908348,0.571157677916853,0.380576945364643,0.365571695616943,0.365571695616943,0.365571695616943,0.365571695616943,1.09999802679729,2003,0,1,1,1,1,0,7698,212,0,22130,281075,1394508,3682702,6446718,2706976,10164710,0.0895994257863099,1.13800987812413,5.64605133549098,14.9104376205194,26.1013208769213,10.9599410400959,41.154639823062,0.0896008,22130,1.227611,303205,6.87366,1697713,21.7841,5380415,47.88542,11827133,66.47957,16419669,77.50205,19142091,89.04006,21991843,93.97377,23210411,0.0001422872,0.0045767618,0.052890848,0.38003119,1.979312,4.869804,8.487694,16.895634,26.0831,0.15047931728,0.3236622633,0.5690105156,0.65198293204589,0.493316756069213,0.798161220517629,1.74947234519949,4.13500417136787,7.32514441083219,10.9538870474695,18.9644228408928,27.7495490602021
"Malaysia",2006,"N","income",TRUE,"MYS:2006:N:i","MYS2006",0.06095873,0.01497367,15972,0.0546538955,63.8455108095049,0.0002042525,0.5971929,0.1268753,156476,0.8798802055,33.9754307404122,0.001632304,3.82412,0.8805724,1001994,10.285085632,24.0318928948961,0.01126166,16.52737,4.651806,4330495,93.38500545,28.2165700825064,0.06174173,42.24595,16.03922,11069267,585.43153,37.9788278064877,0.2331571,61.81427,28.24898,16196551,1546.631655,45.6773354126995,0.4440048,73.94938,38.29625,19376188,2795.62625,51.7896962162652,0.6400517,87.16053,52.68937,22837768,5769.486015,60.4625044895845,0.9686156,92.91354,62.12199,24345170,9069.81054,66.8384136350566,1.22834,11.84684,3.043382,3104104,52.2758682758,25.8854544693455,0.03971996,19.01668,5.497575,4982743,117.98895465,28.9424402051501,0.0735836,26.15655,8.354062,6853529,215.275823678,31.9927634082191,0.1146949,517.0953,517.0953,357.8316,357.909943789604,1.586355,26201961,0.01943,0.03078,0.04041,0.05063,0.06251,0.0767,0.09487,0.1213,0.1649,0.3385,1597.32476079722,2202.48592070082,2809.28815323563,3480.71297774342,4294.91932547525,5260.84166630211,6586.81749866828,8599.27439224962,12386.3933625993,1195.38394610107,1908.95151622581,2506.83383612028,3140.10837817594,3877.15054200225,4758.59956967291,5884.4105722457,7522.77664862917,10228.1415255858,21029.0794652411,0.4475235,0.448080085110734,NA,NA,0.3438715,0.336847039248663,2.40297248496813,7.75446150125246,2.88396415018313,0.328256178517651,0.349286116319814,0.407008510158158,0.524845576904841,0.157393581837887,0.285981951712657,0.398254492715134,0.527710497585955,0.349286116319814,0.336847039248663,0.336847039248663,0.336847039248663,0.336847039248663,1.02454436400269,2006,0,1,1,1,1,0,7510,194,0,15972,140504,845518,3328501,6738772,3364193,11768501,0.0609572695723041,0.536234673427687,3.22692641211091,12.7032514856426,25.7185788498807,12.8394702976621,44.9145810117037,0.06095873,15972,0.5971929,156476,3.82412,1001994,16.52737,4330495,42.24595,11069267,61.81427,16196551,73.94938,19376188,87.16053,22837768,92.91354,24345170,0.0001497367,0.0024106307,0.0281783168,0.25584933,1.603922,4.237347,7.65925,15.806811,24.848796,0.14322155692,0.32325741,0.5897967772,0.638455108095049,0.645533184067832,0.769020572636675,1.55191135453785,3.79788278064877,6.85160031190492,10.357939243253,18.1387513468753,26.7353654540226
"Malaysia",2008,"N","income",TRUE,"MYS:2008:N:i","MYS2008",0.04045381,0.007712593,11018,0.02815096445,68.5568369376965,9.940003e-05,0.5279932,0.1027019,143804,0.7122376765,38.4228591543498,0.001282575,4.0006,0.8273512,1089604,9.663462016,21.7899028999401,0.01033075,16.14493,4.583458,4397234,92.01291935,28.5410728593978,0.06047193,40.22557,15.37041,10955839,561.019965,38.2167949306248,0.2239475,58.98806,26.97944,16065992,1477.12434,45.7779987074501,0.424885,71.36673,36.65928,19437447,2676.12744,51.387214566471,0.6130374,85.4317,50.90089,23268183,5573.647455,59.5751262133001,0.9329844,91.95487,60.43959,25044834,8824.18014,65.7384197618494,1.188741,13.11678,3.463791,3572487,62.5567582182,26.574846040955,0.04503757,19.97062,6.063346,5439199,136.770895722,30.5054066943926,0.08144979,26.88017,8.969888,7321085,242.931476704,33.3464048016935,0.1241491,547.7083,547.7083,NA,376.240451813469,1.586355,27236006,0.0182363706291713,0.0293982936308217,0.0393001473541019,0.0496106020743281,0.0618156186982669,0.0765172085303807,0.0953733121176562,0.122123032544762,0.165822004938595,0.341803409481917,1612.34127532779,2256.42752556158,2916.18060871965,3629.45186615845,4514.88542176163,5593.67454333105,7043.16786956363,9148.66349181884,13248.7525467997,1198.5853866568,1932.20273129258,2583.00202764776,3260.6566228928,4062.83129168112,5029.09322459044,6268.41055743971,8026.53582551234,10898.6506113011,22465.0277209853,NA,0.454838855862928,NA,NA,NA,0.350470651598627,2.50322145760137,8.21708948938629,2.9344604146411,0.339131280767579,0.359177552234845,0.417160229097802,0.536514784350249,0.162377513784098,0.295643494820729,0.412788368325109,0.553387966216468,0.359177552234845,0.350470651598627,0.350470651598627,0.350470651598627,0.350470651598627,1.03587140548453,NA,1,1,0,1,0,0,9189,184,0,11018,132786,945800,3307630,6558605,3967823,12312344,0.0404538022204871,0.487538444513487,3.47260901616779,12.144328357102,24.0806416329913,14.5682997720003,45.2061289750046,0.04045381,11018,0.5279932,143804,4.0006,1089604,16.14493,4397234,40.22557,10955839,58.98806,16065992,71.36673,19437447,85.4317,23268183,91.95487,25044834,7.712593e-05,0.0019513361,0.0264752384,0.25209019,1.537041,4.046916,7.331856,15.270267,24.175836,0.17138837868,0.3747147828,0.6655656896,0.685568369376965,0.730034323932646,0.697276892798083,1.56975900726688,3.82167949306248,6.86669980611752,10.2774429132942,17.87253786399,26.2953679047398
"Malaysia",2011,"N","income",TRUE,"MYS:2011:N:i","MYS2011",0.001071276,0.0006776168,307,0.00247330132,72.3738009593379,1.194075e-05,0.1103718,0.01539529,31623,0.10676633615,59.5757887839209,0.0001804462,1.243409,0.2192176,356249,2.560461568,25.1898995325817,0.002627019,8.61217,2.038223,2467469,40.917326725,24.1990431188278,0.0256136,29.72083,9.739875,8515302,355.5054375,32.7936646302531,0.133844,49.11926,19.75023,14073137,1081.3250925,40.1933720503855,0.2924317,63.1497,28.95664,18092992,2113.83472,45.8533345285487,0.4542226,79.6799,43.44624,22829052,4757.36328,54.5425870627111,0.7456439,88.3595,53.71005,25315841,7841.6673,60.7878854190357,0.9881492,11.35937,2.835347,3254568,63.2324911205,25.381967024247,0.03613035,18.51616,5.258436,5305057,146.444813382,28.6643444513133,0.06915463,25.78196,8.087193,7386778,270.387210762,31.4838987305748,0.1095112,661.8168,661.8168,464.314,464.374495799132,1.586355,28650955,0.02022,0.03159,0.04131,0.05184,0.06363,0.07772,0.09583,0.1219,0.1641,0.3319,2118.79156802,2897.58072064849,3667.25712673583,4562.91352783223,5572.49394958958,6826.57251138426,8485.59821996899,11036.4525447448,15622.6886633857,1587.32596969366,2508.81203169913,3281.04021627071,4116.49229505209,5053.43255441273,6172.00091864188,7610.49179428087,9676.84559342891,13031.8014732751,26379.7731532449,0.439436,0.439932028992168,NA,NA,0.3304463,0.322617418108186,2.29515654934258,7.37339571253112,2.80353622717461,0.313907427264208,0.333431588919279,0.387385587713541,0.497967490107875,0.150795096576377,0.275749113354869,0.390512790355261,0.549923090693426,0.333431588919279,0.322617418108186,0.322617418108186,0.322617418108186,0.322617418108186,0.9979654203507,2011,0,1,1,1,1,0,7636,152,0,307,31316,324626,2111220,6047833,5821903,14313750,0.00107151751137091,0.10930176672994,1.13303727572083,7.36875961028175,21.1086611249084,20.3201010228106,49.9590676820371,0.001071276,307,0.1103718,31623,1.243409,356249,8.61217,2467469,29.72083,8515302,49.11926,14073137,63.1497,18092992,79.6799,22829052,88.3595,25315841,6.776168e-06,0.00029251051,0.0070149632,0.112102265,0.9739875,2.9625345,5.791328,13.033872,21.48402,0.1732397017,0.4012186668,0.7407868788,0.723738009593379,1.1319399868945,0.806076785042614,1.33094737153553,3.27936646302531,6.02900580755782,9.17066690570974,16.3627761188133,24.3151541676143
"Malaysia",2013,"N","income",TRUE,"MYS:2013:N:i","MYS2013",0.002855946,0.0004625971,842,0.001688479415,77.0664444219568,5.097861e-06,0.02559008,0.00400832,7541,0.0277976992,65.4903232183669,4.978142e-05,0.3889511,0.06474777,114620,0.7562539536,59.7088790369969,0.0007749286,3.976592,0.8087358,1171857,16.235371185,22.3592921585691,0.00991119,19.66127,5.497919,5793954,200.6740435,28.1719915327954,0.07236574,39.57545,13.60953,11662439,745.1217675,34.4528433426412,0.1905926,55.55557,22.21597,16371600,1621.76581,40.0067928810452,0.327688,75.38904,36.99745,22216300,4051.220775,49.0344675235189,0.5948746,85.87907,48.06674,25307593,7017.74404,55.9851009778391,0.8279714,9.043662,2.146827,2665065,56.6536911165,24.4317625333606,0.02709855,15.90428,4.184861,4686812,137.9309261295,26.686129591448,0.05431704,23.17188,6.729279,6828492,266.250652914,29.2105810617068,0.08959806,754.5309,754.5309,549.5694,549.292695151629,1.586355,29468872,0.02294,0.03552,0.04552,0.05561,0.06661,0.0799,0.09684,0.1202,0.1586,0.3182,2737.30629444943,3680.73416414411,4573.36585677465,5515.42687748983,6591.51234181954,7926.22850791076,9721.02542757698,12238.8752869129,17190.7460110391,2050.24054775895,3216.58075943226,4120.90617356135,5034.87402940827,6030.95533081586,7235.28170541975,8768.57498307126,10884.0768087313,14361.6826692818,28840.5349925193,0.4134883,0.414086247839477,NA,NA,0.2887373,0.28531897250183,1.99967633940388,6.28016895511387,2.60801241347501,0.279811983568604,0.298485017791471,0.34566611284343,0.438380804081544,0.135012570150015,0.248225579296532,0.360820465323441,0.560728767011853,0.298485017791471,0.28531897250183,0.28531897250183,0.28531897250183,0.28531897250183,0.936355492408245,2013,0,1,1,1,1,0,7856,134,0,842,6699,107079,1057237,4622097,7252572,16422346,0.00285725222193778,0.0227324615614741,0.363363076808641,3.58763986622902,15.6846756808337,24.610958980717,55.7277726816283,0.002855946,842,0.02559008,7541,0.3889511,114620,3.976592,1171857,19.66127,5793954,39.57545,11662439,55.55557,16371600,75.38904,22216300,85.87907,25307593,4.625971e-06,7.615808e-05,0.00207192864,0.044480469,0.5497919,2.0414295,4.443194,11.099235,19.226696,0.1552155921,0.3778929483,0.7294538436,0.770664444219568,1.24431614114897,1.9106841291839,1.2297610687213,2.81719915327954,5.16792650139618,8.00135857620904,14.7103402570557,22.3940403911356
"Malaysia",2015,"N","income",TRUE,"MYS:2015:N:i","MYS2015",0.0008726536,8.359002e-05,264,0.000305103573,83.1178105970446,NA,0.01629322,0.00214218,4932,0.0148560183,72.9583194410482,2.510564e-05,0.3028259,0.04410564,91668,0.5151538752,63.1420496446079,0.0005190014,3.14377,0.6152105,951649,12.3503507875,23.6150347990586,0.007490711,16.89441,4.542186,5114100,165.789789,27.3166125294664,0.05926724,35.46618,11.76585,10735954,644.1802875,33.2930721029242,0.1629923,50.94673,19.72066,15422065,1439.60818,38.7569333636192,0.2873107,71.58667,33.91341,21669974,3713.518395,47.3535507908544,0.5370928,83.28777,44.95301,25212009,6563.13946,54.0117426560067,0.7608852,9.349242,2.233885,2830105,64.087926765,24.7826424815496,0.02828173,16.24347,4.321976,4917055,154.912585768,26.978424902818,0.05626022,23.55054,6.915319,7128975,297.5903801865,29.5756321370958,0.09233473,814.125,814.125,NA,597.475936206168,1.586355,30270962,0.022470469474384,0.0354097629411573,0.0454517836614898,0.0555895102680901,0.0669703417610992,0.0805913538591378,0.0978265297853332,0.121192048355763,0.159515159173026,0.31498304072052,2943.28160183275,3961.45029283358,4929.32590334531,5954.78173873173,7169.71123447402,8637.87514681185,10575.018769791,13313.1210495366,18617.5918467557,2195.25251529995,3459.35679053636,4440.41200480925,5430.81720564106,6542.66753835059,7873.37231526847,9557.16282737813,11839.8571641162,15583.8334754088,30772.2681631912,NA,0.412429011353578,NA,NA,NA,0.284857264911673,1.98200362131237,6.32545381833756,2.59670037438007,0.277362522998594,0.294484113657679,0.339524670828501,0.428859489648223,0.133873138426538,0.247878399198731,0.3690401465904,0.621661466744841,0.294484113657679,0.284857264911673,0.284857264911673,0.284857264911673,0.284857264911673,0.926131189031254,NA,1,1,0,1,0,0,8478,124,0,264,4668,86736,859981,4162451,8600988,16555874,0.0008721229275766,0.0154207190376044,0.286532023660166,2.84094374007671,13.7506399697505,28.4133289189818,54.6922625055656,0.0008726536,264,0.01629322,4932,0.3028259,91668,3.14377,951649,16.89441,5114100,35.46618,10735954,50.94673,15422065,71.58667,21669974,83.28777,25212009,8.359002e-07,4.070142e-05,0.00141138048,0.0338365775,0.4542186,1.7648775,3.944132,10.174023,17.981204,0.175583361,0.4244180432,0.8153161101,0.831178105970446,1.38620806937992,2.02054558862745,1.29882691394822,2.73166125294664,4.99396081543863,7.75138667272384,14.2060652372563,21.6046970624027
"Namibia",1993,"N","income",TRUE,"NAM:1993:N:i","NAM1993",31.71728,11.89643,493236,43.4219695,37.5022439901644,0.1731337,51.4178,26.51296,799599,183.8673776,51.5271410075533,0.4466684,65.47636,39.81189,1018224,465.0028752,60.8179743632381,0.7565236,77.33217,53.35014,1202593,1071.0040605,68.9621604122665,1.148101,86.93246,66.64944,1351888,2432.70456,76.6439999016174,1.646802,91.51378,74.26538,1423132,4066.029555,81.1127229423702,2.014135,93.94511,78.90896,1460941,5760.35408,83.9841340781222,2.284495,96.40998,84.38767,1499273,9240.449865,87.4885729883331,2.661836,97.60668,87.55826,1517882,12783.50596,89.6610231241848,2.941292,21.54376,6.179934,335027,16.3310935884,28.7798362267688,0.07931124,28.56003,9.978746,444137,32.9622927245,34.9997624832465,0.1421109,34.32328,13.57068,533762,53.792818452,39.5310885203513,0.1948403,206.5439,206.5439,NA,55.0560832103574,5.244098,1555101,0.00606658258117287,0.00864874311586283,0.011952542737786,0.016412652567292,0.0226720513851248,0.0319260243101736,0.0466645443614003,0.0730766944024978,0.132508452182593,0.650071712356096,180.43968860849,251.455548751473,345.71222696097,475.097730567121,660.672998524289,943.341384730653,1413.85745807989,2321.75209183617,4718.47487131544,150.361875118501,214.361415989815,296.24697503748,406.791992471219,561.932869690091,791.295068702167,1156.5932380952,1811.22545532001,3284.25749961076,16112.2016099648,NA,0.743375244466069,NA,NA,NA,0.988765116540141,15.0896901252471,26.1498726123019,7.14192177045959,0.941598240510571,1.10628431732301,1.66003674519426,3.28602622547731,0.415386167346998,0.627964171635933,0.734851212190415,0.792796206746275,1.10628431732301,0.988765116540141,0.988765116540141,0.988765116540141,0.988765116540141,2.56360146102209,1993.79,1,0,0,1,0,3581,11581,485,0,493236,306363,218625,184369,149295,55828,147385,31.7172968186632,19.7005210594039,14.0585724014067,11.8557572787877,9.60034107109442,3.58999190406282,9.47751946658127,31.71728,493236,51.4178,799599,65.47636,1018224,77.33217,1202593,86.93246,1351888,91.51378,1423132,93.94511,1460941,96.40998,1499273,97.60668,1517882,0.1189643,0.50374624,1.27398048,2.9342577,6.664944,11.139807,15.781792,25.316301,35.023304,0.04474272216,0.0903076513,0.1473775848,0.375022439901644,0.979015679143513,1.94617517962362,3.79291882267466,7.66439999016174,12.1669084413555,16.7968268156244,26.2465718964999,35.8644092496739
